,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.29337749999999685,-0.28175475000000005,-0.25157674999999924,-0.2087019999999984,-0.1558302500000036,-0.0962920000000031,-0.033838249999998876,0.027597500000001673,0.0841457500000024,0.13224375000000238,0.16886224999999738,0.1916949999999997,0.19930325000000265,0.19120774999999868,0.16791849999999614,0.13090279999999893,0.08249210000000404,0.025735600000002704,-0.035791450000001536,-0.09821340000000418,-0.1575986499999999,-0.21020624999999654,-0.25272199999999884,-0.2824687500000027,-0.29757225000000287,-0.2970809999999983,-0.2810264999999981,-0.2504192499999999,-0.20718775000000278,-0.15405525000000125,-0.09436799999999948,-0.03188599999999951,0.029454749999999877,0.08579075000000103,0.13357350000000223,0.16979275000000144,0.19216724999999768,0.1992877499999986,0.1907057500000019,0.1669614999999976,0.1295507499999985,0.08083025000000361,0.02386899999999969,-0.0377455000000009,-0.1001319999999987,-0.1593602499999997,-0.21170024999999895,-0.25385500000000316,-0.2831685000000016,-0.2977947499999982,-0.2968127499999991,-0.2802837499999987,-0.24924924999999803,-0.2056642499999998,-0.15227375000000393,-0.09244100000000344,-0.029935000000000402,0.03130700000000161,0.08742775000000165,0.1348917500000016,0.17070924999999987,0.19262474999999996,0.19925700000000235,0.19018874999999752,0.16599099999999908,0.12818775000000188,0.07916075000000092,0.02199775000000045,-0.03970050000000355,-0.10204725000000053,-0.16111549999999625,-0.21318475000000034,-0.254975000000004,-0.2838537499999984,-0.2980022499999996,-0.29652925000000324,-0.2795269999999982,-0.24806699999999637,-0.20413100000000212,-0.15048600000000079,-0.0905114999999978,-0.02798525000000154,0.03315450000000055,0.08905624999999873,0.13619874999999865,0.17161250000000108,0.19306700000000093,0.19921100000000025,0.18965700000000196,0.16500700000000051,0.12681374999999662,0.07748299999999744,0.02012200000000121,-0.0416557499999999,-0.10395899999999983,-0.16286399999999956,-0.2146592499999997,-0.2560824999999977,-0.2845247500000005,-0.29522100000000134
1,-0.23412442604393618,-0.23708995791786946,-0.22639629878302003,-0.19151128712640003,-0.14433044057831923,-0.0897927084225239,-0.03199464256855663,0.025132057840110064,0.07783819621613475,0.12271611661153656,0.15688477714856164,0.17815602853147994,0.18516456796248804,0.17745077723644045,0.15548711376342,0.12064695435264185,0.07511667229190153,0.021757633711549717,-0.03607422252186098,-0.09474036182985401,-0.1505492414229093,-0.19998831538757258,-0.23994573567629687,-0.26790741801234164,-0.28211368749455235,-0.28167129807987745,-0.2666099488169311,-0.23787918288995116,-0.19729027204361047,-0.14740101732409586,-0.09135449700369008,-0.03268211093545688,0.02491944093495022,0.07782140125129444,0.12269093769707524,0.15670089466757872,0.17770861846011485,0.1843904815179303,0.17632519738483554,0.15402021401486765,0.11888027153208897,0.07311873617956735,0.01961793426150507,-0.03825266661199293,-0.09684787771869652,-0.15247660950520642,-0.20163546049468095,-0.24122795025242338,-0.26875977098102793,-0.28249704546844895,-0.28157469797243717,-0.26605043624680547,-0.2369023222568876,-0.19596643437533656,-0.14582096876426476,-0.08962460022596588,-0.030917109972638173,0.026603688684585906,0.0793149942144055,0.12389644242673511,0.15754011268972135,0.17812748441805526,0.18436157905308848,0.17585038432451255,0.15313027746627084,0.11763270705093873,0.0715944973958085,0.01791584396275084,-0.04002139078524124,-0.09856680890085498,-0.15403203051558192,-0.20292262098481387,-0.24215792766799493,-0.26926539270139527,-0.28253656381014025,-0.28113414124770775,-0.2651446232677972,-0.23557383914696856,-0.19428257070285782,-0.14386917330269627,-0.08750684145462401,-0.028742763758709773,0.028725303337400872,0.08128156341301747,0.1256207236817909,0.15895633761983846,0.17919684293562113,0.18507772925401694,0.17624172191317938,0.15326361825243112,0.11761593194947637,0.0715801739971812,0.018110535987134427,-0.0393375477653808,-0.09699459946476963,-0.15093807110260513,-0.19710885636027342,-0.2306326634178231,-0.23970323770024604,-0.23587329584576763
2,-0.18913342785042006,-0.20059525282591495,-0.2027278071625278,-0.17508906484198178,-0.13329043824087877,-0.08349718833930182,-0.03010907410186064,0.022942903034022494,0.07201990428728094,0.11385781263315038,0.14571339165418976,0.16550847585549036,0.17194603144690518,0.16458442098021805,0.14386050821665777,0.11105924136933026,0.06823054211454291,0.018059218438961577,-0.0363048521119299,-0.09144590176596012,-0.14389794545978477,-0.19036298380236077,-0.2279192044940919,-0.25420579918545627,-0.26757066593039325,-0.2671752807449457,-0.2530477359335282,-0.22608024950943673,-0.18797406515491277,-0.14113161340368607,-0.08850511019196347,-0.03341129426356474,0.020677856520101158,0.07035407896705692,0.11248709909358695,0.1444216787617688,0.16414535273784622,0.17041490911039092,0.16283462546050487,0.14188111257194577,0.10887364221387996,0.06589092622494717,0.01563998098348293,-0.03871454474365237,-0.09374915990748378,-0.14599733601546178,-0.19216856786771586,-0.22935469148625998,-0.2552132003069346,-0.2681155667353369,-0.2672492651663879,-0.25266861285476355,-0.22529213006260762,-0.18684421729897166,-0.139746369088175,-0.08696514565387588,-0.03182505175388542,0.022200970615313054,0.07171035434064833,0.11358474561291132,0.14518699380896125,0.16452729886446832,0.17038773845508332,0.16240007490715924,0.14106814650697289,0.10773645438220683,0.06450577232341402,0.014100099380898427,-0.04030426962385263,-0.0952788795676679,-0.1473594750362281,-0.1932639462768293,-0.23009884441235046,-0.25554180339946925,-0.2679879771358219,-0.2666507249958204,-0.25161107439057107,-0.22381320851413422,-0.1850042754355627,-0.13762415521245203,-0.08465229099985208,-0.02941927636079072,0.024603093314126454,0.07402044397163082,0.11573041906520304,0.14711862044918234,0.16622416203068496,0.17186426296102125,0.16371032429273782,0.1423120862889573,0.10906736850842663,0.06614196355943477,0.016347722390087256,-0.037006281919593674,-0.09026228758234084,-0.13949792914703266,-0.1803489144104651,-0.20671119633655052,-0.2030590767672402,-0.19078893325685387
3,-0.15453053691935564,-0.17059404186526989,-0.1809200226765006,-0.15955183082847268,-0.1227501006976172,-0.07742635067016636,-0.028202494008037322,0.021002181147187,0.06665405814522274,0.10562340455209779,0.13529578594092073,0.15369577073990512,0.15958994254960543,0.15255320887109064,0.13298873864413507,0.10209824317994844,0.061803327240936595,0.014622850493433363,-0.03648692065703926,-0.08831950423103535,-0.1376208377892681,-0.18129445443050826,-0.21659702601353728,-0.24131179007029457,-0.2538876619892835,-0.25353752494585025,-0.24028802093874674,-0.2149774858967976,-0.1792038756590273,-0.13522371312883025,-0.08580993034376207,-0.03407768541239875,0.016712080654729105,0.06335820725834765,0.10292066364651418,0.13290564513553363,0.15142296967365382,0.1573049517468007,0.15017988049979067,0.13049538377396402,0.09949046597160305,0.05911738071570198,0.011918501763129825,-0.03913391678270727,-0.09082459407271926,-0.13989787142895238,-0.1832632446371781,-0.21818940891609145,-0.24247638904128507,-0.25459463079406763,-0.2537809807985514,-0.2400865304385434,-0.21437390366630554,-0.17826262265238257,-0.13402698185850112,-0.08445312161513811,-0.03266336456820227,0.01808054245416315,0.06458290183874396,0.10391505803492691,0.13360024680403967,0.15176960642917947,0.15727940568613122,0.14978378207280457,0.12975600176967872,0.0984588901700954,0.057865484675558035,0.010534273908647265,-0.04055150767507257,-0.09217182571067951,-0.1410729276049551,-0.18417211971911912,-0.218751756976244,-0.2426305140390832,-0.2543008567964762,-0.25302370985221845,-0.23887491378628056,-0.21274077048480194,-0.1762616823656572,-0.1317286238361112,-0.081939062628162,-0.030020122651953897,0.020768696159711907,0.06724103325498618,0.10648522490049345,0.13604857118166364,0.15409307300201816,0.15951292408602058,0.15200669567030672,0.13210096186781356,0.10112385037089097,0.06113305334763937,0.014807385804656407,-0.03468114396152032,-0.08378123608647,-0.1285818033420446,-0.16449449873382493,-0.18466564074582947,-0.17291578826618662,-0.15609526670636115
4,-0.1275778889724188,-0.14578051117162433,-0.16109312230018985,-0.14497918988263336,-0.11274238783833879,-0.07159926523848298,-0.02629471276869481,0.01928350685169789,0.06170587606821755,0.09797005460979563,0.12558270476736652,0.1426646812834224,0.14804203309000968,0.14130498010950304,0.12282484578677667,0.09372501907761943,0.05580646013956994,0.011432062920443967,-0.03662381553268006,-0.08535131073174398,-0.13169546397337853,-0.17274911771948154,-0.20593658706717632,-0.2291764634521951,-0.24101253535291106,-0.24070598041085306,-0.228282120595195,-0.2045286638614061,-0.17094659424345993,-0.12965541231186306,-0.08325965213660766,-0.0346851689271125,0.013005284582923195,0.056805066560023085,0.0939528215081191,0.122106340724431,0.13949029530042478,0.14500793413390056,0.13831009813753098,0.11981717981806014,0.09069279868090689,0.05277044567170378,0.008437867336151612,-0.03951339854728758,-0.08806361618550909,-0.13415515134942324,-0.17488537250766056,-0.20768907574172318,-0.2305001240579304,-0.24188193837890593,-0.24111774712619535,-0.22825558467641258,-0.20410559328277486,-0.1701888003049089,-0.12864123318340717,-0.08207959077476516,-0.033436310831061744,0.014225212400383496,0.05790358872324759,0.0948483070957809,0.12273323934083236,0.13980313767710867,0.144983913270662,0.13795074796673362,0.11914818949668188,0.08976234456726614,0.05164630882015899,0.007203108336957484,-0.04076533763965017,-0.08923472330998267,-0.13514900091900017,-0.1756127658925516,-0.20807347373121501,-0.2304822502508796,-0.2414229564354537,-0.24020117419728648,-0.22688783610026803,-0.2023148896381508,-0.16802246307448968,-0.1261616262020152,-0.07935892081598922,-0.030550333805936136,0.017204081118879912,0.06091338091077432,0.09784508285404628,0.1256984501986972,0.14275102622770192,0.14796946456922797,0.14107803451105155,0.1225818004106759,0.09374369249656866,0.056520073448446055,0.013464715337995585,-0.03238030317604171,-0.07756891741219987,-0.11822115673340249,-0.14962389568019263,-0.1646150533222135,-0.14796741740283778,-0.12905518883644618
5,-0.10632353962148045,-0.12513441645188322,-0.1432303813079852,-0.13141423147945716,-0.10329132105434383,-0.06603226721479133,-0.024404039110449957,0.017762070970052266,0.05714258238208004,0.09085742002075677,0.11652778935646438,0.1323651309328079,0.13725127204523685,0.1307906958568219,0.1133246859604833,0.08590296640104952,0.05021308744563158,0.008471372036424327,-0.03671873170217168,-0.08253207198627024,-0.12610074355667622,-0.16469541634325197,-0.1958978710726615,-0.21775387405035873,-0.22889632353313116,-0.2286317680457023,-0.21698432095715814,-0.1946941309848853,-0.16317113294192495,-0.12440614843033927,-0.08084554502973788,-0.035237401132731064,0.00954165474549427,0.05066767628742582,0.08554711758462873,0.11198013279254156,0.12829926448223433,0.13347438259964747,0.12717750776830145,0.1098034427317316,0.08244500624143711,0.04682415209551437,0.005183403980040567,-0.0398554418572985,-0.08545630125932803,-0.1287475088935571,-0.167002903956527,-0.19781328051104083,-0.2192381838382198,-0.22992837002604122,-0.22921063698929176,-0.21713012988136599,-0.1944477101277971,-0.16259190371240495,-0.1235688671187063,-0.07983616551613977,-0.03414790017180622,0.010618826826921576,0.051645128167688195,0.0863477920482137,0.11254216974917654,0.12857973909036446,0.13345179455001016,0.12685330151191465,0.10920183398404787,0.08161143950816495,0.0458225837129794,0.004092274526651635,-0.040947854094051765,-0.08645731010025429,-0.1295657281176682,-0.16755360022347304,-0.1980234319056217,-0.21905073675011863,-0.22930521145664898,-0.22813436315813762,-0.2156044847450812,-0.1924964754724215,-0.16025627084834923,-0.12090350077787662,-0.07690415257024143,-0.03101466180886291,0.013892284963067141,0.055009326068316114,0.08977233415704632,0.11602337698994689,0.13214861405373085,0.1371828708865223,0.13087467015591756,0.11370900783055732,0.08688763999784896,0.05227159325369939,0.012296404044000155,-0.030120502146050967,-0.07164015114791254,-0.10843863690077796,-0.13577904838535687,-0.14654188819695263,-0.12719349835678712,-0.10771694970486351
6,-0.08936305915730372,-0.1078556073736263,-0.12723714641661446,-0.11886844741891309,-0.09441125759516125,-0.06073834175331286,-0.022546981222089927,0.016414736550900668,0.0529333957349354,0.08424756468536998,0.10808743812944613,0.12275002994872011,0.12716967918960564,0.12096425172782346,0.10444675802572874,0.07859767141481824,0.04499795473814174,0.005726204573575159,-0.03677469782287972,-0.07985312593961225,-0.12081690051078567,-0.15710373239243836,-0.18644331090185007,-0.20700088452073487,-0.21749305244462447,-0.21726898808005898,-0.20635169368073092,-0.18543664833981438,-0.15584829400525904,-0.11945660832615886,-0.07855940664909213,-0.035737812209417824,0.006306342578250222,0.0449206993810003,0.0776693162135507,0.10248604274268473,0.11780473395040644,0.12265782912199938,0.11673723944149514,0.10041372649670847,0.07471361300677018,0.04125410020138588,0.002141320132182045,-0.04016236048980318,-0.08299333992717493,-0.12365460489640101,-0.15958574956700888,-0.18852407829789172,-0.20864716424001928,-0.21868779732005805,-0.21801370145130022,-0.2066672963845076,-0.1853631650249963,-0.15544295951820458,-0.11879085515571661,-0.07771496286726687,-0.034801892855975895,0.007246218802411023,0.045781897169158585,0.0783790474627449,0.10298590064454857,0.11805418520754302,0.12263658757812664,0.11644666555643199,0.0998766602134856,0.07397293864402399,0.04037019803874955,0.0011883033857020553,-0.04110103776652977,-0.08382996097487194,-0.12430249089472908,-0.15996431459790983,-0.18856354838488643,-0.20829252292469846,-0.2179015494212717,-0.2167774952444097,-0.20498226926411917,-0.18324882229693684,-0.15293461174228923,-0.11593578753142084,-0.074567521644517,-0.03141758199514698,0.010817359648990534,0.04950239953383971,0.08223158411406076,0.10698116748181746,0.12223939212856749,0.12710518083837086,0.12134988911269376,0.10543968840507205,0.08051875431921417,0.04835807519064474,0.011280719802221029,-0.027916770821143473,-0.06600646150117427,-0.09924726185012332,-0.12297026626216392,-0.13035072394100553,-0.10979375353291744,-0.0906762892038023
7,-0.07567622270854373,-0.09331382601311816,-0.1129783024599601,-0.1073281947776286,-0.08610717082721295,-0.055726821716516495,-0.020738064310262417,0.015220090806951702,0.04904949121093978,0.07810485502760457,0.10022066640675803,0.1137751131654295,0.11775215292997473,0.1117823122257596,0.09615205646065988,0.07177679057862861,0.04013732531335336,0.0031828592905003457,-0.0367945695793469,-0.07730634577420006,-0.11582536826017531,-0.14994625529131556,-0.17753762885392915,-0.19687698617516616,-0.2067595492766577,-0.2065745371968751,-0.19634392766871317,-0.1767212481678189,-0.14895066208770458,-0.11478866098048002,-0.07639354077389726,-0.036189630621342984,0.00328539568540691,0.03954033348247776,0.07028725906916407,0.09358558025501225,0.1079643031134492,0.11251463030850573,0.10694715238847494,0.09161004631655487,0.06746718143599537,0.036037377201400884,-0.0007013326862397654,-0.04043632309632812,-0.08066598524726487,-0.11885733274229551,-0.15260564601021542,-0.17978582959584855,-0.1986862991461203,-0.20811689635328096,-0.20748378692248481,-0.19682682331287196,-0.1768171271111487,-0.14871476066013656,-0.11428933070089442,-0.0757085840742684,-0.035401825519325025,0.00409313812842811,0.04028982620322495,0.07090970006875523,0.09402579284403145,0.10818399904184844,0.11249465430680175,0.10668878577649138,0.09113484367920135,0.06681562843629307,0.03526650929572952,-0.00152145270807523,-0.04122674706953603,-0.08134363386701807,-0.1193399225728399,-0.15281644356722152,-0.17965805798228757,-0.1981668036904557,-0.20716870358509368,-0.2060875789321426,-0.19498119758286064,-0.1745374685106117,-0.14603073940430022,-0.11124116417225649,-0.07234224834161523,-0.03176331733637653,0.007964303562152962,0.0443677142176648,0.07518955928593642,0.0985321690815681,0.11297970526224618,0.11769131486023071,0.11245978664600442,0.09773352718499154,0.07460233739450359,0.044751851157370764,0.010397557608243914,-0.025782257596847557,-0.0606758208147221,-0.09065080248846698,-0.11118286380812606,-0.11590562519802916,-0.09513770402508272,-0.07691317175102086
8,-0.06451446695411506,-0.08101024435437466,-0.10030162199447204,-0.09676112152636052,-0.07837554194335097,-0.051003329147324625,-0.018989726350428098,0.01415848570316939,0.04546396556910167,0.07239586756981226,0.09288897807744434,0.10539878610563391,0.10895630561610688,0.10320414842297396,0.08840392113177586,0.06540992349421686,0.03560888599764439,0.0008284511167175879,-0.036781043921632776,-0.07488411123918923,-0.11110871953491824,-0.14319687454127233,-0.1691476995888479,-0.18734414015844775,-0.19665527225928142,-0.19650793784489906,-0.18692316795145872,-0.16851509328578232,-0.14245249295000123,-0.1103852821922601,-0.07434072311616546,-0.03659589222232626,0.0004657061292891729,0.03450421973343964,0.06337073998068718,0.08524259222261663,0.09873814644937284,0.10300379373567467,0.09776766608266371,0.08335672515504484,0.060676183701743866,0.031152461967922138,-0.0033567164122951,-0.04067936714102416,-0.0784660230941745,-0.1143377477996728,-0.1460360485584988,-0.1715650624231739,-0.18931730147425696,-0.19817497772921344,-0.19758036447147787,-0.18757089836756222,-0.168776884124286,-0.14238175590641733,-0.11004751522470542,-0.07381008190578996,-0.03595102157749807,0.0011461985218420533,0.0351463066630231,0.06390934244282562,0.08562555376405726,0.09892928406767623,0.10298500710641292,0.09754016202068215,0.08294085725546665,0.06011019079153812,0.030490249736913028,-0.004048874843001612,-0.04132673069208522,-0.07898983939756818,-0.11465983619150392,-0.14608325504510958,-0.17127337429293676,-0.18863526030240335,-0.19706604331715424,-0.19602424202126256,-0.185563715138328,-0.16633005639817838,-0.13951954532282798,-0.10680337426385904,-0.07022197842157765,-0.032055848558943584,0.005319010483704005,0.03958187542358701,0.06861498374594248,0.09063910996822869,0.10432852035503856,0.10889890750144787,0.10416311347393276,0.09055266916275287,0.0691058577677586,0.04142710171338422,0.009628484535542157,-0.023728129786259163,-0.0556525860923648,-0.08264452341671585,-0.10038355112485078,-0.10305369113812504,-0.08272622725950442,-0.06567909227797827
9,-0.05532290944473971,-0.07054801422887066,-0.08905193023165339,-0.08712186072205441,-0.07120558105117653,-0.04656992204139897,-0.01731229520317811,0.013212045670757106,0.04215179149246069,0.0670893005220796,0.086056242970526,0.09758197875440601,0.10074230990268007,0.0951914870411838,0.08116789803385926,0.059468495914970845,0.03139166073886827,-0.0013491392575497238,-0.036736670023606165,-0.072579279473548,-0.10665059885642676,-0.13683107781758735,-0.1612424204049694,-0.17836662782187884,-0.18714215086190505,-0.1870311784072055,-0.17805386535766957,-0.16078734623464697,-0.13632961029776197,-0.10623048539535376,-0.07239417070542914,-0.03695945014814697,-0.00216503923565142,0.029791356343903317,0.05689138703065509,0.07742312098128877,0.09008885669815754,0.0940868159056481,0.08916160306898291,0.07562025145493409,0.05431288322325145,0.026579137737749076,-0.005836257231844684,-0.04089340977205666,-0.07638574237857938,-0.11007899937590993,-0.13985202880377984,-0.16383034202069213,-0.18050421343778453,-0.18882382690373561,-0.18826537009657385,-0.17886400831189803,-0.16121171241253707,-0.13641994752628306,-0.10604965039517991,-0.07201293149240427,-0.03645260241790311,-0.001607173109382529,0.03033010329487297,0.057349414095697285,0.07775109499960763,0.09025256701879243,0.09406914697491629,0.08896369156847868,0.07526132926264381,0.05382908532621514,0.026021440204508507,-0.006405126685003778,-0.04140263696151123,-0.07676061037229828,-0.11024515562286069,-0.1397396466070404,-0.1633779578811982,-0.17966190985319372,-0.18755541478558824,-0.18654957265802297,-0.1766945554609674,-0.15859620141155117,-0.1333774560342681,-0.10260716034322286,-0.06820075591613203,-0.032298926828329966,0.0028682189570554337,0.0351228963927224,0.062478465614231024,0.08326696148728843,0.09624727193568561,0.10068814599585493,0.09642112123749938,0.08386159204469096,0.06399886739369322,0.03835983258864871,0.008956780990206425,-0.021763486500531146,-0.050937658479269884,-0.07521653802933997,-0.09052604583300308,-0.09163913944931665,-0.07216218502631364,-0.056419100299171986
