,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-1.9007322342051882,-2.2188237849312373,-2.607394148919729,-2.580367050424516,-2.268301085918265,-1.765564554884077,-1.1559281866865103,-0.5178073621337085,0.07597197248618165,0.5603923819160264,0.8808771980737771,0.9959457747091296,0.8791661859044229,0.5204572740697405,-0.07354972563126583,-0.8801875223541,-1.8623185969116556,-2.970793783431899,-4.147689950415228,-5.33001177497001,-6.453716552166543,-7.457857434318939,-8.288425129030033,-8.90179729533835,-9.26754196881784,-9.370363588820716,-9.211062590473013,-8.806540767866576,-8.188756093381503,-7.402712909401184,-6.503642459149288,-5.553560266272986,-4.617358614134485,-3.758725630514974,-3.0361540373891636,-2.4992671695214805,-2.185697611071238,-2.118719145694244,-2.305801440884949,-2.7381343051158207,-3.3911979293696892,-4.2262969887436626,-5.193022447790463,-6.232417464636084,-7.280700071857565,-8.273277048426621,-9.148826161323042,-9.853152854553853,-10.342605075421254,-10.586827211021829,-10.5706756225955,-10.295169931293712,-9.777423225323083,-9.049568935360101,-8.156748748762743,-7.154244508125909,-6.103991166603453,-5.07072703094771,-4.117841857903673,-3.3034011129615988,-2.676548110976615,-2.2743001153069478,-2.1192876050113565,-2.2183102525320235,-2.5618700082040236,-3.1248152240408347,-3.8678582061406335,-4.74009933954213,-5.682185221723892,-6.6300540300209185,-7.5189534184107405,-8.287518881985285,-8.88161024525027,-9.257715940398242,-9.385676122960463,-9.250561875383273,-8.853598475833152,-8.212057133770523,-7.358148621785466,-6.336956432244612,-5.203566426560751,-4.019548758668592,-2.849038746779381,-1.754631445895541,-0.7933820559233664,-0.013105153675711162,0.5507121637471755,0.8772987226299347,0.9620541963395051,0.8170703262549159,0.47065090445361024,-0.03407269788476669,-0.6412704483921378,-1.285068450054714,-1.8922997422415164,-2.3847031031815953,-2.6791822473995577,-2.682482073826918,-2.26560381999861,-1.9324593134445422
1,-1.6073547342051913,-1.9370690349312372,-2.35581739891973,-2.3716650504245176,-2.1124708359182613,-1.669272554884074,-1.1220899366865114,-0.5454048621337102,-0.008173777513820757,0.42814863191602404,0.7120149480737796,0.8042507747091299,0.6798629359044202,0.32924952406974184,-0.24146822563126197,-1.011090322354099,-1.9448106969116596,-2.9965293834319016,-4.111898500415227,-5.231798374970006,-6.296117902166543,-7.247651184318943,-8.035703129030034,-8.619328545338346,-8.969969718817836,-9.073282588820717,-8.930036090473015,-8.556121517866575,-7.981568343381501,-7.248657659401182,-6.409274459149288,-5.521674266272987,-4.646813364134485,-3.844516380514975,-3.169727537389166,-2.669059919521482,-2.3778648610712354,-2.3180068956942423,-2.496507190884951,-2.905095805115818,-3.520748679369688,-4.307127238743666,-5.216891447790463,-6.1946719646360835,-7.180568071857566,-8.113916798426622,-8.937125911323042,-9.59929785455385,-10.059436575421252,-10.289032461021831,-10.273862872595501,-10.014886181293713,-9.528173975323085,-8.843904685360101,-8.004474998762738,-7.061803508125905,-6.074056166603453,-5.102034030947712,-4.205269607903674,-3.4382928629616005,-2.8472573609766147,-2.4669248653069475,-2.318544605011359,-2.408499002532021,-2.7278610082040227,-3.2530029740408364,-3.9470189561406346,-4.762097089542131,-5.642484721723888,-6.528006780020918,-7.357837918410744,-8.074334131985285,-8.626635245250267,-8.973862190398243,-9.087673872960464,-8.95403262538327,-8.574071475833154,-7.963990133770527,-7.154017621785464,-6.186470432244612,-5.1130549265607526,-3.9915635086685906,-2.882193246779382,-1.8436876958955397,-0.9295808059233651,-0.18471765367571225,0.3576451637471746,0.6780877226299344,0.7723971963395031,0.6520633262549154,0.3438371544536136,-0.11155569788476413,-0.661392448392139,-1.2434127000547142,-1.7883407422415165,-2.221839103181596,-2.464522997399558,-2.4263995738269206,-1.9810790699986094,-1.637238313444541
2,-1.3732303081612551,-1.6999790770133678,-2.1294211001367103,-2.1801537632981174,-1.9681403953399421,-1.57947984646155,-1.0900952941179547,-0.5705369199738203,-0.0860119737299555,0.30543251530448745,0.555130170925218,0.6260947461776499,0.49469836794193217,0.15179874683330138,-0.39695533939468197,-1.1317372767067408,-2.019927369203561,-3.0182870171434515,-4.075824277893366,-5.137058013140152,-6.145568660743634,-7.04766286893137,-7.795757393353738,-8.351421127326004,-8.687856031323284,-8.791611290740839,-8.663426141656084,-8.318242334976624,-7.784278071337891,-7.101256642077086,-6.317919962145599,-5.48899215533753,-4.671732805069436,-3.9223377817662697,-3.292418475086241,-2.8257608141890604,-2.55557347953135,-2.502397377212173,-2.6728323882697866,-3.059116019130686,-3.639628950901777,-4.380245974923233,-5.236509382051968,-6.15641929802409,-7.08372019413887,-7.961440188921416,-8.735490450828362,-9.358069904301427,-9.790676804440224,-10.006535415553381,-9.992288174623065,-9.748835745046907,-9.291271653066197,-8.647938250984765,-7.858654029998474,-6.97217890789994,-6.043139056630816,-5.128637719632297,-4.28458460211808,-3.5621893053883356,-3.0047974736663363,-2.645052349725003,-2.5029061840644475,-2.584349386856534,-2.8809912856702935,-3.370635681091775,-4.018613453536443,-4.7800129335048815,-5.602463330938647,-6.429439971120063,-7.203805887895162,-7.871411511000471,-8.384477317582272,-8.704596797696848,-8.805137309150323,-8.672898484135562,-8.308926852565357,-7.728416294623559,-6.959735051082606,-6.042601258941915,-5.025548085106129,-3.9628207449098807,-2.910918550116783,-1.9249692593085572,-1.055201529605156,-0.3436739912955507,0.17844832081155346,0.4930099933759175,0.5961554744263238,0.49879970800248424,0.2262212225041373,-0.18313587188194533,-0.6795029843792734,-1.2040751522893334,-1.6913461427767469,-2.0709010320789907,-2.2674141410392847,-2.1957669104090973,-1.7413758322983632,-1.4013650175987733
3,-1.1840968803108352,-1.4993838241874529,-1.9266932929741822,-2.0050646984561356,-1.8348499570990633,-1.4959826581222482,-1.059986220016094,-0.5934798230078427,-0.15803187801723645,0.19157470267133708,0.40941677927102826,0.4605862703221596,0.322752336495027,-0.01278567414691667,-0.5408158476113397,-1.2427965180760712,-2.088157911318104,-3.036346235582413,-4.039519425781436,-5.045612111374192,-6.001670715283849,-6.8572998851290095,-7.567838188859646,-8.097215328140548,-8.42028536539289,-8.524436009995894,-8.410378405722556,-8.092162085467187,-7.596304006182978,-6.9601250286734,-6.229414851953635,-5.455580861073965,-4.692410661589537,-3.9926918607333266,-3.404905574179828,-2.9701824929508294,-2.719718832269196,-2.672812286322564,-2.8356670137302915,-3.2009971317026316,-3.748502593115657,-4.44613690114818,-5.252149363035451,-6.117704753280438,-6.989971034231386,-7.815442852905954,-8.543321882960646,-9.128715212815168,-9.53546360413329,-9.738419848818044,-9.725038909456677,-9.496167132192143,-9.06597952300359,-8.461094033685793,-7.7189076609103,-6.885213762246064,-6.0113140048769305,-5.15083869024761,-4.356294956458728,-3.675774051001247,-3.1499844674752975,-2.8095796485894713,-2.6732939225195307,-2.746749461763693,-3.0220594321772665,-3.478372135473982,-4.083119225859857,-4.79411303288578,-5.562159061314794,-6.334161091552395,-7.056446412858934,-7.678147564723642,-8.154378473169922,-8.449054994297379,-8.5371493320145,-8.406247759139742,-8.057315778174786,-7.504603086109425,-6.774730775647043,-5.904977103729463,-4.940895794106277,-3.93340146854909,-2.9355216434309095,-1.998989703280188,-1.170931948670359,-0.49079261174473304,0.012224158780868494,0.32114573041489625,0.4324451501335859,0.35648762171352694,0.11715385399571066,-0.2492778354413801,-0.6958507067693607,-1.1670688703697396,-1.601083855194406,-1.931403102931958,-2.0870652266288197,-1.9890557140725469,-1.538316755531123,-1.2105760843419193
4,-1.0295663433914795,-1.328789782322183,-1.7457732702976816,-1.8455128676276626,-1.712099856401446,-1.4185563074520817,-1.0317837260080567,-0.6144820041550297,-0.2246859361624592,0.08595129811923931,0.27412099333010753,0.30689049958225445,0.16316239394542156,-0.1653388830180073,-0.6738045862554748,-1.3448947612560196,-2.1499612385590403,-3.0509690860758463,-4.003032505124397,-4.957292607143157,-5.864049877494581,-6.676005430698501,-7.351241162846109,-7.855903538070253,-8.166397703403607,-8.270898485050044,-8.170090384783808,-7.8771845995703895,-7.41710013052395,-6.82490131554457,-6.143604921609873,-5.421503175661567,-4.709122742244266,-4.0560500679916744,-3.5078262378263423,-3.103088138086363,-2.87114180194285,-2.8301172380693647,-2.985846894230082,-3.3314925154765955,-3.8479930590872597,-4.505254281863882,-5.264067864798581,-6.078570836497731,-6.899146440158667,-7.675544981477001,-8.360058638323467,-8.910525803899077,-9.292987215092005,-9.483825218023977,-9.471257928658126,-9.2560806017536,-8.851605619337283,-8.28283141103341,-7.584880679051799,-6.800760640630926,-5.978650640308728,-5.168919232701773,-4.420877858297472,-3.7796891090361737,-3.2835847142793373,-2.961349255018651,-2.830573328205662,-2.8965332438364975,-3.151815433946945,-3.5768310256440774,-4.140984710535415,-4.804647306794427,-5.521607553639722,-6.241989265841715,-6.915373485253979,-7.493975445004523,-7.935626716193678,-8.206424480258296,-8.282848475218024,-8.153224049287523,-7.8184408643885055,-7.2918623156246225,-6.598469093281386,-5.773248479893351,-4.858956731478115,-3.9033813458971363,-2.9562903395906215,-2.066230736535174,-1.2774171735708526,-0.6268411829263967,-0.14186891422114967,0.1616328063288757,0.2804384544632792,0.22438665984571338,0.016030003624819683,-0.31041088878901946,-0.7106580925740171,-1.1323877264082194,-1.517302619107936,-1.8028212995899136,-1.9225707278949948,-1.8043900733267175,-1.3654009672649363,-1.0544808176355582
5,-0.9019884544190606,-1.1830092711505587,-1.5846801479974917,-1.7005336777450293,-1.5993574685631073,-1.3469570422135988,-1.005489013239362,-0.6337655110067276,-0.2863918122306767,-0.012018756490556323,0.14853828856274104,0.16422581829883204,0.01512036085541188,-0.30664386312751035,-0.7966294320422515,-1.438619780333639,-2.2057676986986103,-3.0624011489962903,-3.966408689591717,-4.871941296411413,-5.732354413521202,-6.503256312979019,-7.145304575778932,-7.626727074618058,-7.9253851680506955,-8.03019250463919,-7.941808264188613,-7.672655935708983,-7.246153536280491,-6.695245903232706,-6.060345269473265,-5.386818006734454,-4.722128026827189,-4.1128551345516975,-3.6017790593344614,-3.225194478810794,-3.010632097243275,-2.9751251722032652,-3.124156992367613,-3.451309695294656,-3.9386858577681667,-4.558024727535586,-5.272505732134733,-6.039057437950443,-6.811082823973158,-7.541389830127578,-8.185173265815807,-8.702836728157354,-9.062487091034074,-9.24194327964507,-9.230140181531931,-9.027825017077188,-8.647500026054509,-8.112642610728502,-7.456239445868392,-6.71868104985616,-5.9452143294776665,-5.183144445102156,-4.47878144702072,-3.874537416131955,-3.4063179536201695,-3.1011523926957594,-2.975557241476324,-3.034483991803231,-3.270963623443627,-3.6665933702113436,-4.192631019355574,-4.811850415131385,-5.480842216000072,-6.152754542531732,-6.780224484334979,-7.318362679111972,-7.727553242462463,-7.9759422300074165,-8.041425518782571,-7.9130228750902365,-7.591553028288238,-7.0895474259864715,-6.430446630206896,-5.647086853691336,-4.779597810662126,-3.8728310120912,-2.9734944207095015,-2.1271441174459484,-1.3752622564248989,-0.7525396331250939,-0.2846199404488516,0.013663341759647729,0.13936041995222764,0.10180485943503746,-0.07771368887174898,-0.3669309622374655,-0.7241228079120127,-1.1000074232321777,-1.4397337016957361,-1.6846001428565112,-1.772946832214802,-1.639775020004504,-1.2174335498620985,-0.925425628799112
6,-0.7956649147975802,-1.0578748546986754,-1.4414497666895065,-1.5691194462655722,-1.4960661475087635,-1.2809247749988075,-0.981084974128912,-0.6515275819767798,-0.34353439461275675,-0.10287617651131309,0.03201049920627666,0.03186068736602414,-0.12213091118982497,-0.43743455898433226,-0.9099541180027347,-1.5245227467346885,-2.255980786144242,-3.070872521032715,-3.9296899578895452,-4.789409224425143,-5.606253669964526,-6.338560896635767,-6.949406704706271,-7.4089732005677,-7.696488844517565,-7.801560736593488,-7.724823943231455,-7.477961804724098,-7.0829824033385655,-6.570839754802367,-5.979499724443527,-5.351580605601723,-4.731669681572683,-4.163522810839123,-3.68732617691909,-3.337174611603335,-3.1389313617255095,-3.108599554802913,-3.2513345001359144,-3.5611131380263874,-4.021130864009604,-4.6048488796311,-5.277689136114773,-5.999201996093144,-6.72562652271383,-7.412642321234021,-8.01817036185928,-8.505023447646314,-8.843248907195854,-9.01201490961903,-9.00092954454264,-8.810694887195822,-8.453052315926712,-7.950050707016097,-7.332670578749686,-6.6388448843400205,-5.91106642930586,-5.193763271929078,-4.530426575188408,-3.9608852081801684,-3.518860123369346,-3.229732131786124,-3.1090090360263343,-3.1613372933151456,-3.3801654574276747,-3.7482048097195086,-4.238453603068553,-4.815942689658037,-5.4398943619060205,-6.066297232431478,-6.650658756217311,-7.150809078888498,-7.529529810556841,-7.756891493257298,-7.812120307325922,-7.684888511932098,-7.375948543543156,-6.89705095051405,-6.270190359358547,-5.52618335291346,-4.702693658091884,-3.8418163502823375,-2.9873867056725687,-2.1821534435142644,-1.465034590581945,-0.8685630101150408,-0.41676855450258243,-0.12351952912687458,0.008485749796310088,-0.011904148395519856,-0.16460132886959794,-0.4192025554911649,-0.7364192119560128,-1.0698869210861268,-1.3680935505478236,-1.5761615059557332,-1.6371677838294452,-1.4932331318075514,-1.0902400515053114,-0.8177086790942486
7,-0.7063018556402765,-0.950019247325049,-1.314212620272892,-1.4502509988466592,-1.4016548899136023,-1.2201864332454946,-0.9585379929068221,-0.6679423185276805,-0.39646779034769214,-0.18712374119668307,-0.07607693892316947,-0.09088934258269597,-0.24930059037943061,-0.5583988107121557,-1.0144008760284635,-1.6031204181495067,-2.3009787408823836,-3.07659872560629,-3.8929152600666654,-4.709556098485531,-5.485436769453741,-6.181457164243328,-6.762963393804421,-7.201972316046965,-7.47899579207294,-7.5842917485134285,-7.518472249550724,-7.292525156384284,-6.9271341093333065,-6.451383146476208,-5.900940317794435,-5.315842793392305,-4.737976024150933,-4.208443510220124,-3.764995493132641,-3.43966065434602,-3.2567360956759157,-3.231257383924912,-3.3680717395774096,-3.661526864523096,-4.0958444770163736,-4.646102979832486,-5.279830456246955,-5.959039635603341,-6.642633182786655,-7.28898771633762,-7.858584612292271,-8.316499369348422,-8.634601742955834,-8.793327112298972,-8.78291584309134,-8.604027590811315,-8.267689150901715,-7.794607747497893,-7.213879723593969,-6.561129921472753,-5.8762645364498844,-5.201009490731489,-4.576208472357567,-4.039264255642913,-3.6218460240138945,-3.347786316993667,-3.231645623604461,-3.2777839588715776,-3.4800421176411604,-3.822177748363533,-4.278823801107302,-4.817130993043739,-5.398793324139491,-5.982467271456606,-6.5263562653225815,-6.990844764290588,-7.340966262171955,-7.548598970332599,-7.594218757904651,-7.468111016687689,-7.170966274279038,-6.713802128217113,-6.117255747616258,-5.410247565382039,-4.628126136447367,-3.8103987682871905,-2.998204065321559,-2.231655843048104,-1.547266174696006,-0.9755441775968583,-0.5390079466311499,-0.25062470996524544,-0.11286413931638367,-0.1173438368005919,-0.2451200831888121,-0.46756063068180964,-0.7476999317582338,-1.0419701502649834,-1.3020870890466494,-1.47691424410561,-1.5141975175672813,-1.3628824078665458,-0.980446297972394,-0.7270323898904463
8,-0.6306256329317328,-0.8567054213119308,-1.201234317812932,-1.3429228040690306,-1.3155477190863893,-1.164459611528978,-0.9377999285965597,-0.6831624093346322,-0.4455172815586319,-0.2652285962242876,-0.1762976053299275,-0.20466445574812547,-0.36705274330940535,-0.6701811229379153,-1.1105529324891235,-1.6748972087281353,-2.341116066195737,-3.07978158489679,-3.8561206904873186,-4.63224975271133,-5.369611401193565,-6.031510908952012,-6.585425764950492,-7.005095329871799,-7.272236242796282,-7.377717211316553,-7.322128321882011,-7.115803908216464,-6.778183447245602,-6.336594485495728,-5.8245467770205375,-5.279653162770962,-4.7412614198363405,-4.247983843702602,-3.8352827522018047,-3.533246234601032,-3.364700398789365,-3.343772014233418,-3.4750188919658846,-3.753136910839651,-4.163311658452369,-4.682140357033887,-5.279129123560716,-5.918603312507013,-6.56196719753939,-7.170130383595325,-7.705978966282055,-8.136713539752574,-8.435915443809714,-8.58521021594569,-8.575432056168856,-8.407200767498443,-8.090872023790567,-7.645892986837756,-7.099590392893075,-6.485421337398485,-5.840862710930559,-5.205102628859917,-4.616498298560791,-4.1101739557116685,-3.715871816857926,-3.4559703160355153,-3.344140277911263,-3.384472744648069,-3.571176961320362,-3.8889933767998257,-4.3140903104030315,-4.8156095403356645,-5.357566577069955,-5.901123637589588,-6.407016342749742,-6.8380283207233665,-7.161308204189668,-7.350432166642143,-7.387050054319557,-7.262023437755547,-6.975985076696177,-6.539264659706501,-5.971225008211958,-5.299006401209782,-4.5557838881057515,-3.778635450950814,-3.006168368883712,-2.276023557265769,-1.6224557339819423,-1.0740763466784264,-0.6519876518933961,-0.36831602482547615,-0.2253239259623881,-0.21507736398558344,-0.3197224205833157,-0.5123124818391804,-0.7580974893664777,-1.0161878926681358,-1.2414112682319274,-1.386263441617143,-1.4030146537591552,-1.2469767826685167,-0.8853085939473113,-0.6501192181394254
9,-0.5661111659776178,-0.7756951769575562,-1.10093269581846,-1.2461616825426702,-1.2371721771430384,-1.1134562823816534,-0.9188102022461316,-0.6973208950378016,-0.49098124712773356,-0.3376244637940999,-0.26918658340737184,-0.3100632418537594,-0.4760090489255122,-0.7733852713608893,-1.1989568536208994,-1.7403071322223522,-2.3767249521933813,-3.080610036013508,-3.8193396465656857,-4.557365641472141,-5.258502681658647,-5.88831403441074,-6.416278065361644,-6.817751189713351,-7.0755809705370005,-7.181209273471654,-7.135205153930552,-6.947288814930682,-6.6357309542956004,-6.226209203303468,-5.750206053904372,-5.243057270548635,-4.74172712596563,-4.282488063436041,-3.898653492182492,-3.618488826823649,-3.4634385452387377,-3.4467758079690927,-3.5727865580485485,-3.8364936359946955,-4.223987842154113,-4.7132928190018095,-5.275772407148421,-5.877923945365989,-6.483501174445216,-7.055792635795652,-7.559942917723556,-7.9651484773294,-8.246598142335458,-8.387035238216477,-8.377851691697378,-8.21962986913088,-7.922095139666281,-7.5035112309313385,-6.989542877668369,-6.411611255492695,-5.8049116893530615,-5.206248827381759,-4.651644605223814,-4.174083298154494,-3.8014973706219832,-3.5548996001031914,-3.447125285017676,-3.4820129066687513,-3.6541178185758287,-3.9491035675913637,-4.344580560139945,-4.811560665492663,-5.3162398463778695,-5.82213379819202,-6.292356506558238,-6.691945065678257,-6.990034829896731,-7.16179690633974,-7.189984011002403,-7.0659991957342845,-6.790421361557849,-6.372934603308323,-5.83170546288913,-5.192203026945923,-4.485561909684174,-3.7465796023918703,-3.0114873793674164,-2.315605432689356,-1.6910707177278848,-1.164715456646655,-0.7563161722484347,-0.477214932326924,-0.32948703943632085,-0.3056300331483363,-0.3888282783510743,-0.5537395835525647,-0.7677259739020198,-0.9924597628818765,-1.1857586821395625,-1.3036189182004272,-1.3026311026343045,-1.1439230915303917,-0.8025823666878069,-0.5844401258614471
