,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
10,314.748,314.6413375896848,314.53346699349885,314.4174693284959,314.2929556874872,314.1579709840038,314.010695291858,313.85163030267586,313.67020885499653,313.45966261576564,313.18074769241247,313.0071411281377,312.85549817756674,312.6870805236116,312.5496185293612,312.40276755252995,312.2471049572519,312.08365285711983,311.91530300040347,311.74251429756526,311.5584596369182,311.3600436753636,311.1501589787705,310.92694383887647,310.6852124473981,310.4237274633871,310.1507168411251,309.874576774665,309.59288227139143,309.3067809990538,309.01368342425894,308.7059397399466,308.3776676335439,308.02617080206625,307.63643213627347,307.2229258193086,306.79846002219983,306.3644510919728,305.9320153279498,305.48878060282374,305.03390914554393,304.5732455178187,304.0977911835068,303.6130772707106,303.12126009513736,302.5336269829922,302.1173265831459,301.75238853621033,301.40794633878767,301.0644597537237,300.6981632250827,300.34246699162566,300.0055771409121,299.67046959928945,299.336186008957,298.98197311526036,298.6400037082938,298.3139961429156,297.9914039263066,297.6405881388491,297.28703276397994,296.9125085270169,296.4828484132929,296.09944675784794,295.74219183510655,295.44449418017706,295.12990061109065,294.776
11,314.657,314.55089368635663,314.4394875294114,314.31665072861364,314.1880752773054,314.04774985883716,313.89242027390713,313.71120722296246,313.46815857608834,313.2605337886326,313.07263940837095,312.951319149064,312.72668513093873,312.58450508611713,312.44569172657117,312.2982694142877,312.14311916023763,311.97704374987563,311.80387596759846,311.6272383920516,311.43758980449144,311.2340421580781,311.0196620807269,310.7887724235011,310.53847280509837,310.27017432787653,309.99327648457114,309.711251539771,309.4267668251804,309.1350475370326,308.83671450310254,308.51934654972536,308.1828436467829,307.81889212171893,307.4180191060888,306.99334700986225,306.55969372600373,306.11617998798926,305.6800180897914,305.2320871973842,304.76805782747897,304.3026802577287,303.8096894419644,303.30283425169426,302.74520063724094,302.19881608607744,301.79422733359013,301.4352227654167,301.0903472529528,300.72209017059134,300.3641147689412,300.01750492309884,299.6739324140279,299.33666107318334,298.9898636137849,298.64172902752057,298.2900258618852,297.9454258278014,297.6133975184799,297.2654113671258,296.90562811638665,296.51060907110127,296.09097917807424,295.72624142834997,295.389987849571,295.06193262117023,294.75962261601546,294.455
12,314.57,314.46052584096606,314.33987286836987,314.21533078167795,314.08277845323346,313.9377567228126,313.7729476110147,313.56630323507363,313.34503281508654,313.16569531184797,312.9948745114154,312.7708237412608,312.6197212672824,312.4864900940604,312.3423019525436,312.1941189946543,312.0358863028681,311.85874748544757,311.6837545240239,311.5055360260438,311.3114756372391,311.10582409843647,310.88622445331623,310.64693629618995,310.3885223634466,310.11427656123425,309.83198697521584,309.5476117727623,309.2534014804727,308.9568300714839,308.6471826148189,308.3219891523537,307.9766457577096,307.60236515147216,307.190646690931,306.7507897870649,306.3064075697927,305.8555858021725,305.4070243830867,304.95964558371776,304.49528438809915,304.0141627262524,303.51568831713075,302.9841496232577,302.3226525585222,301.8651206534655,301.4722461874354,301.1186415982287,300.7451498539087,300.393828105096,300.0947163121824,299.74132808915033,299.34977527538985,299.00351009581533,298.64278575080056,298.28748273916557,297.9475511602067,297.5958392319592,297.23576441167484,296.88218438486257,296.5186363672832,296.1272819218528,295.72827990113706,295.36404163470405,295.1178090295193,294.79713167523965,294.4078997374841,294.119
13,314.481,314.3604264307708,314.23696740008114,314.1103994935806,313.9776118049196,313.83192321018316,313.66363812408235,313.454841768406,313.2439473447164,313.0656774316249,312.86688794170374,312.6647665246468,312.5249809037431,312.3848668734209,312.2361556978711,312.0870151478045,311.91794901911857,311.73830106280667,311.56580772943437,311.38306763846487,311.18547427793766,310.9731922161722,310.74596569390593,310.49665876508016,310.22965151941224,309.9528823172679,309.6660173037629,309.3741638315295,309.0738207907725,308.7685647536277,308.45278427232677,308.11905203234807,307.76513683958547,307.3811318197995,306.95546312827634,306.46047806517925,306.0211144224179,305.5257065620667,305.0991357493292,304.7226644625552,304.2251609622539,303.7227918373331,303.2019480313185,302.6272373277636,301.9800152333445,301.5484724721769,301.17016450112783,300.81558946614933,300.4574342678258,300.13807576815805,299.8323204506532,299.4730149946583,299.07393274177946,298.7069842775441,298.3416732711039,297.9486536425584,297.6084241895345,297.26152851873815,296.89637893493597,296.54758911001556,296.1779297782417,295.7883512602178,295.3802279484924,295.0074542129664,294.7614991543559,294.4329211394971,294.0413427189843,293.733
14,314.382,314.2550978250154,314.1251823379764,313.9992986931075,313.8702700349799,313.7254345474358,313.557975495445,313.34151049448644,313.1365794108642,312.95001403868014,312.7452968507866,312.56161961992325,312.4209957164996,312.27976692688605,312.12344468945275,311.96943891702733,311.8012487326341,311.62678240508507,311.4524236870225,311.2613939159335,311.0536765352306,310.8334284261713,310.59838511483554,310.33867530590175,310.06714138362054,309.7835858257858,309.4954040097295,309.19710755627517,308.89100044231236,308.58076646466026,308.2610073113951,307.9215536649587,307.55709425577646,307.1655086067977,306.7263578950516,306.2012192398675,305.70300844466664,305.2319038758478,304.82700880780243,304.4183013415315,304.0347163962974,303.43686615230826,302.88289175073095,302.21892711589203,301.656523764069,301.2409909425932,300.86637032641573,300.52414777822764,300.195731902571,299.8754180163624,299.5685221820005,299.1998176709982,298.8177857748988,298.4460265086203,298.07129829112284,297.68162446089747,297.2754910078038,296.9288529136513,296.59417139857914,296.23186803881185,295.8576838414915,295.45590528252757,295.03629385071525,294.65023077091155,294.28026049302804,293.9241771216121,293.60621240724004,293.312
15,314.289,314.1419725833648,313.9993136402564,313.87847458098366,313.75536856460155,313.6145802594545,313.44753324343884,313.2307131159437,313.0220787458156,312.8261248975383,312.62062812713873,312.44873262431173,312.3117820962132,312.17065179567294,312.0168871549933,311.8571442562186,311.69338483694634,311.5191622288228,311.336992385923,311.14026946044623,310.92363423097265,310.6926644755396,310.4462755333313,310.18038201787016,309.90058294857823,309.6120280782941,309.31841218292726,309.01748638429183,308.70705702983634,308.3965346677473,308.07207704547085,307.7255838611633,307.3552073451741,306.95320744724523,306.5067551749207,305.9919539215521,305.495565708824,305.0200163422393,304.61696033722956,304.2054072322914,303.768222201335,303.1432689514525,302.57866637517026,301.8563946291971,301.34211010361776,300.9400931908038,300.5812523176272,300.26304272110076,299.9346149982681,299.6241526675839,299.3112469875543,298.95321669964125,298.5665803207109,298.19262946226763,297.8185165286894,297.43082339379475,297.0243634573791,296.6405571271478,296.2968397784046,295.89771516249533,295.5148694456441,295.1032673409788,294.6582843930387,294.29486732254185,293.9028897072295,293.5346561525491,293.1778001639631,292.875
16,314.19,314.01919244184904,313.8437614919374,313.7412964419071,313.63339328831086,313.49863861150453,313.3384570039039,313.1078877100808,312.89159464169427,312.68459195676166,312.49459916584664,312.3307053648092,312.193204196058,312.0572181298929,311.9040030068932,311.74597313307544,311.57852882729367,311.4036077137021,311.2149174936987,311.00887437274093,310.7886624305108,310.54784755725103,310.29153839791536,310.0142039895544,309.7316192270873,309.4378546456103,309.1425915439527,308.83916285186984,308.5308124852998,308.21637322091385,307.884429508051,307.5316163785346,307.1519483396112,306.7415192215875,306.2908935016725,305.82461339172335,305.3408932961279,304.8476854822984,304.40885491378066,303.96781412850817,303.3864088337927,302.8444296798972,302.27363273347544,301.60620112092613,301.0136175530066,300.6514041425573,300.24968296297885,299.94848205276185,299.69558118492915,299.3813430393863,299.06662325115445,298.7042411333585,298.3212080701378,297.9484148554581,297.54883053486185,297.15417612349574,296.7777716621894,296.37992062335553,295.9882536976756,295.5801514666531,295.1203379650106,294.693103134356,294.27989554776724,293.89413113383114,293.50325546719154,293.11640589785287,292.76213684502534,292.433
17,314.11,313.9016382037113,313.64671132678035,313.59688894389467,313.50833598699165,313.3763911093248,313.1970972001334,312.89449072509,312.66556011084964,312.50045126981456,312.3317063333946,312.21468686662524,312.08299206060667,311.9440854860261,311.7927668603874,311.6340422530643,311.4671372574061,311.28404280879454,311.08718574044167,310.8730734867832,310.64477281827527,310.3983175553504,310.13067955417796,309.84373176865955,309.55202702396514,309.25854854099106,308.9654308466132,308.6669776401452,308.35681623225736,308.03756053024216,307.69819914627925,307.3351376793188,306.9439958695898,306.52543189922494,306.0660560281585,305.57756607650333,305.0887372239549,304.61126209068675,304.1183715739657,303.5824940012903,303.06620966624394,302.52736007985544,301.9544255130611,301.29001866970896,300.7429779632125,300.3462554276793,299.9615027547843,299.6909667195466,299.4364531119756,299.1312958723251,298.8106217748551,298.44664021118774,298.0656836118038,297.70423586763087,297.2913288589101,296.8848854182542,296.4948591543982,296.1026472983543,295.69789574849625,295.2611275720043,294.79536435432254,294.36712246568686,293.93285736143304,293.52475959366774,293.1382750996796,292.7007386749419,292.35303758919997,291.984
18,314.051,313.84567029648537,313.6161389508256,313.51499258364106,313.3981192117187,313.2489739538445,313.0614246540614,312.6675153690747,312.45771751171213,312.3295999794359,312.2165892517269,312.0985290120399,311.9682733498921,311.8303648756986,311.6914903497756,311.533340438817,311.3561991648934,311.16352598213274,310.94971523825933,310.727232539446,310.4930617138321,310.23936473255884,309.9636330406653,309.6653172422496,309.3679507645647,309.0763385343818,308.78928824176495,308.49538716823673,308.18833859857125,307.8610150474881,307.51010600983034,307.1327746006189,306.73297295550634,306.30441956342645,305.8338373702059,305.32899552242424,304.8195454580502,304.308121758552,303.7885244136862,303.26266525064653,302.72989939545494,302.1820669764515,301.5463261198563,300.8998864327332,300.4711576569689,300.08466258979456,299.75519189701265,299.4704886725547,299.18849771490477,298.8747112832481,298.5311535300593,298.1751663388432,297.80678815300035,297.4258667295698,297.03401265291853,296.6107231101774,296.20097563065576,295.7956139481423,295.3849997842393,294.9368714169745,294.4889103022493,294.0447559863953,293.6092870552996,293.19382964169307,292.74039775176055,292.30984848874783,291.9062174162858,291.556
19,313.976,313.77883640738185,313.5742864729325,313.4417521829367,313.29364615593056,313.1009006887611,312.86911607505897,312.5274661378513,312.3426874996666,312.22206324905136,312.1079670568583,311.98791123500126,311.8577879914524,311.7177317418147,311.5771766069294,311.4113403209168,311.22418019847953,311.0232769023216,310.79746396259134,310.569092234664,310.33320684843846,310.07563188915066,309.79245118995317,309.4849303030046,309.18201528243446,308.89304598559926,308.6148211066899,308.32932589131985,308.02681578944646,307.6891828369532,307.31367469141884,306.92562493007773,306.5155528578468,306.0744900240419,305.5838714978228,305.0629402037462,304.535527167598,304.0050447217007,303.46798187850607,302.9253234568316,302.3788088377074,301.78004861878946,301.10136922721625,300.59640715008175,300.18858354295503,299.85913532828334,299.5199891611595,299.21144928597147,298.9154308632876,298.5579655594527,298.2162296177488,297.9002184137647,297.5165186195055,297.1185065883197,296.70905385043164,296.28508970257485,295.8578941635102,295.4426045223242,295.02221347378907,294.57118787471603,294.10882893998127,293.6518141229814,293.2049691376418,292.7699236545442,292.32027696775515,291.8947650826717,291.49316189499115,291.11
20,313.8875077748601,313.6996313219915,313.5193331647011,313.3587678826442,313.17388104710795,312.9616177778797,312.6487238984131,312.3865752655212,312.22260145921877,312.1101678534873,311.99654571675944,311.87695547617784,311.74666204211303,311.6030610610353,311.446763558151,311.2680651208327,311.07528202865427,310.86187929134593,310.6313708795324,310.40232354010595,310.1615093407616,309.90260076779043,309.60978461422206,309.2909596720303,308.9846718207305,308.7083284064628,308.43929361521003,308.168738160276,307.8630697148277,307.4946187006578,307.1020397588273,306.70510533750956,306.2891756665336,305.83097109188685,305.3211240636978,304.77648310054474,304.23007552567276,303.6833277979445,303.12600243421446,302.56212551816276,301.9274798329293,301.32490459411315,300.81278812042154,300.34001211521877,299.91872935231174,299.5787173650309,299.2722735280328,298.938083559108,298.54777529002945,298.18123151958366,297.9006464157369,297.57338086378445,297.2137990459203,296.7888568751068,296.3584841756514,295.91328412888674,295.46717443931766,295.04121391614115,294.60131477445805,294.1344961717015,293.66286104831346,293.196497090427,292.74200351972326,292.30277141508856,291.87788518233043,291.44799089517795,291.05037674119507,290.645
21,313.7729784147057,313.5793423456114,313.38104417418305,313.20266358119096,312.99618067852083,312.7710703822228,312.50812346655715,312.2560585802104,312.10244028751447,311.9919452711635,311.87898520049464,311.75218656074196,311.6169996070168,311.4663032548656,311.2975278829151,311.10959610535906,310.90627409717536,310.6865200047963,310.4544231751912,310.22167796080265,309.97520677767164,309.70971975238723,309.40871062907,309.0860984577706,308.79171487967557,308.5241938359249,308.2646277931861,307.99517997110075,307.6743896533379,307.28684181224406,306.8798861093794,306.47822887756746,306.0519002197632,305.5785928192682,305.0426609627093,304.4694084465378,303.9010280455831,303.3379748297763,302.76062242618735,302.10055991422684,301.55639321645845,301.06583076436084,300.57393548867367,300.1069031728061,299.6845134199232,299.3345773065264,299.0045536558492,298.6255266072542,298.22389517731426,297.88583512804513,297.58728251953255,297.2468169113996,296.86081424679975,296.43340469699166,295.9699698219724,295.50392704052746,295.0414778184224,294.5976205542681,294.14306128679596,293.67111682626825,293.1979167800199,292.7328766192088,292.2709100009218,291.82744045433105,291.3976028996114,290.96981579230544,290.5786818779403,290.175
22,313.6497032203553,313.4163255110216,313.18209307586994,313.01447079886543,312.8287076625017,312.62225262755015,312.3740073966279,312.1310358318319,311.98038451090747,311.8704011903726,311.74999083364565,311.6189741019604,311.47434357797425,311.31377513895353,311.1359660558307,310.94038378594166,310.72808343513486,310.50365846648407,310.2699626340514,310.0290107140331,309.77625986581046,309.49847109541713,309.1950073292718,308.8870052824922,308.59795810161154,308.33238177335386,308.06802763707697,307.7833010280908,307.4561714167592,307.06975190486327,306.66576951563496,306.258838157924,305.818701150333,305.31860644551705,304.7414979649463,304.12994374582894,303.53970458994047,302.96590716147375,302.36917296663233,301.74872714264245,301.26772473182496,300.8048508304423,300.36760000964017,299.9077736022789,299.4876532660588,299.1189984069811,298.7106213139779,298.321120983248,297.9489956040622,297.59455895284475,297.2777662514568,296.9179404383897,296.51663927588015,296.0564819133654,295.56565407639334,295.07968809945885,294.60067871296246,294.1415272668266,293.6858860095843,293.216138389668,292.7628358785077,292.2878274248536,291.80680858689493,291.3596360542867,290.9045404651688,290.48269887559263,290.0881559318951,289.699
23,313.5082279962854,313.2072137106032,312.8706005664914,312.79007539442085,312.6556468758587,312.47535830061713,312.24108660846514,312.0040279389304,311.8553608815622,311.74251756024205,311.61854513378876,311.4800145225374,311.3279452770529,311.1585747787961,310.97461198048444,310.7719271762111,310.5526570934257,310.31878429416696,310.0780171028873,309.82973589208007,309.565058716561,309.280986469555,308.98180007397497,308.67948654034365,308.39282903977704,308.12107331421595,307.8427047924754,307.54615427517166,307.20969933029767,306.83315639746274,306.4524410986558,306.0458128047586,305.5820080681418,305.0389199559531,304.38738250328373,303.7365862373131,303.1410776179084,302.5751007396111,301.9484652406723,301.4248112754396,300.98923003573816,300.5711955423163,300.14912669357585,299.73217327265303,299.2932123306759,298.8897296029124,298.47710602405857,298.07559190247514,297.6851211062964,297.27696316612474,296.9505976775432,296.5913117309267,296.16628909921064,295.68726577486547,295.17580277387145,294.67141510936307,294.1791983344291,293.7170963072932,293.25838631603034,292.8000046763639,292.3327943228257,291.8482121433975,291.36167348136087,290.8922216730765,290.43293076277365,290.0077082078258,289.61493026930845,289.255
24,313.3349558269279,312.9488375422861,312.1861192802222,312.5302164113296,312.4915111373605,312.3349797807742,312.1095675097859,311.8775884631735,311.73084026919406,311.6162662879391,311.4851330652605,311.33983623704,311.17664101754116,310.9998838738699,310.80682994000557,310.5970706511959,310.3684122994412,310.12806849590095,309.8820901284423,309.6226939580968,309.3494026227943,309.0610004231507,308.7605044288759,308.4576839975841,308.165992218975,307.88000410056486,307.58401396389195,307.2674298375569,306.92838725729996,306.5726149980334,306.20486086459715,305.7888627102362,305.27961298808685,304.63639152503436,303.92805863379306,303.29292130296415,302.71795987526866,302.15268836275766,301.6004150291796,301.15914593221,300.7679882069121,300.35784595866073,299.97131987034913,299.5452193907816,299.1060193766798,298.6865877076884,298.2793621330437,297.8677107850564,297.3973840853277,296.9833672227348,296.60623943093117,296.2395091822794,295.83366539594664,295.33454644754,294.8041642873088,294.28947804002945,293.7870109338832,293.3150493502549,292.8544845338552,292.38677979040426,291.91738566867366,291.42317422304126,290.91748417011854,290.4315552784514,289.9734935910894,289.53531844598723,289.11228091106244,288.776
