,0
559,"[(2, 60, 21), 770.429, 0.0]"
560,"[(2, 0, 22), 789.64, 0.0]"
561,"[(2, 60, 22), 770.451, 0.0]"
562,"[(2, 0, 23), 789.662, 0.0]"
563,"[(2, 60, 23), 770.474, 0.0]"
564,"[(2, 0, 24), 789.685, 0.0]"
565,"[(2, 60, 24), 770.497, 0.0]"
566,"[(2, 0, 25), 789.708, 0.0]"
567,"[(2, 60, 25), 770.52, 0.0]"
568,"[(2, 0, 26), 789.731, 0.0]"
569,"[(2, 60, 26), 770.542, 0.0]"
570,"[(2, 0, 27), 789.753, 0.0]"
571,"[(2, 60, 27), 770.565, 0.0]"
572,"[(2, 0, 28), 789.776, 0.0]"
573,"[(2, 60, 28), 770.588, 0.0]"
574,"[(2, 0, 29), 789.799, 0.0]"
575,"[(2, 60, 29), 770.611, 0.0]"
576,"[(2, 0, 30), 789.821, 0.0]"
577,"[(2, 60, 30), 770.633, 0.0]"
578,"[(2, 0, 31), 789.844, 0.0]"
579,"[(2, 60, 31), 770.656, 0.0]"
580,"[(2, 0, 32), 789.867, 0.0]"
581,"[(2, 60, 32), 770.679, 0.0]"
582,"[(2, 0, 33), 789.89, 0.0]"
583,"[(2, 60, 33), 770.702, 0.0]"
584,"[(2, 0, 34), 789.924, 0.0]"
585,"[(2, 60, 34), 770.736, 0.0]"
586,"[(2, 0, 35), 789.992, 0.0]"
587,"[(2, 60, 35), 770.804, 0.0]"
588,"[(2, 0, 36), 790.129, 0.0]"
589,"[(2, 60, 36), 770.941, 0.0]"
590,"[(2, 0, 37), 790.402, 0.0]"
591,"[(2, 60, 37), 771.214, 0.0]"
592,"[(2, 0, 38), 790.948, 0.0]"
593,"[(2, 60, 38), 771.76, 0.0]"
594,"[(3, 0, 0), 787.399, 0.0]"
595,"[(3, 0, 39), 791.767, 0.0]"
596,"[(3, 1, 0), 785.319, 0.0]"
597,"[(3, 1, 39), 789.687, 0.0]"
598,"[(3, 2, 0), 783.239, 0.0]"
599,"[(3, 2, 39), 787.607, 0.0]"
600,"[(3, 3, 0), 781.367, 0.0]"
601,"[(3, 3, 39), 785.735, 0.0]"
602,"[(3, 4, 0), 780.119, 0.0]"
603,"[(3, 4, 39), 784.487, 0.0]"
604,"[(3, 5, 0), 779.495, 0.0]"
605,"[(3, 5, 39), 783.863, 0.0]"
606,"[(3, 6, 0), 779.183, 0.0]"
607,"[(3, 6, 39), 783.551, 0.0]"
608,"[(3, 7, 0), 779.027, 0.0]"
609,"[(3, 7, 39), 783.395, 0.0]"
610,"[(3, 8, 0), 778.949, 0.0]"
611,"[(3, 8, 39), 783.317, 0.0]"
612,"[(3, 9, 0), 778.897, 0.0]"
613,"[(3, 9, 39), 783.265, 0.0]"
614,"[(3, 10, 0), 778.845, 0.0]"
615,"[(3, 10, 39), 783.213, 0.0]"
616,"[(3, 11, 0), 778.793, 0.0]"
617,"[(3, 11, 39), 783.161, 0.0]"
618,"[(3, 12, 0), 778.741, 0.0]"
619,"[(3, 12, 39), 783.109, 0.0]"
620,"[(3, 13, 0), 778.689, 0.0]"
621,"[(3, 13, 39), 783.057, 0.0]"
622,"[(3, 14, 0), 778.637, 0.0]"
623,"[(3, 14, 39), 783.005, 0.0]"
624,"[(3, 15, 0), 778.585, 0.0]"
625,"[(3, 15, 39), 782.953, 0.0]"
626,"[(3, 16, 0), 778.533, 0.0]"
627,"[(3, 16, 39), 782.901, 0.0]"
628,"[(3, 17, 0), 778.481, 0.0]"
629,"[(3, 17, 39), 782.849, 0.0]"
630,"[(3, 18, 0), 778.429, 0.0]"
631,"[(3, 18, 39), 782.797, 0.0]"
632,"[(3, 19, 0), 778.377, 0.0]"
633,"[(3, 19, 39), 782.745, 0.0]"
634,"[(3, 20, 0), 778.325, 0.0]"
635,"[(3, 20, 39), 782.693, 0.0]"
636,"[(3, 21, 0), 778.273, 0.0]"
637,"[(3, 21, 39), 782.641, 0.0]"
638,"[(3, 22, 0), 778.221, 0.0]"
639,"[(3, 22, 39), 782.589, 0.0]"
640,"[(3, 23, 0), 778.169, 0.0]"
641,"[(3, 23, 39), 782.537, 0.0]"
642,"[(3, 24, 0), 778.117, 0.0]"
643,"[(3, 24, 39), 782.485, 0.0]"
644,"[(3, 25, 0), 778.065, 0.0]"
645,"[(3, 25, 39), 782.433, 0.0]"
646,"[(3, 26, 0), 778.013, 0.0]"
647,"[(3, 26, 39), 782.381, 0.0]"
648,"[(3, 27, 0), 777.961, 0.0]"
649,"[(3, 27, 39), 782.329, 0.0]"
650,"[(3, 28, 0), 777.909, 0.0]"
651,"[(3, 28, 39), 782.277, 0.0]"
652,"[(3, 29, 0), 777.857, 0.0]"
653,"[(3, 29, 39), 782.225, 0.0]"
654,"[(3, 30, 0), 777.805, 0.0]"
655,"[(3, 30, 39), 782.173, 0.0]"
656,"[(3, 31, 0), 777.753, 0.0]"
657,"[(3, 31, 39), 782.121, 0.0]"
658,"[(3, 32, 0), 777.701, 0.0]"
659,"[(3, 32, 39), 782.069, 0.0]"
660,"[(3, 33, 0), 777.649, 0.0]"
661,"[(3, 33, 39), 782.017, 0.0]"
662,"[(3, 34, 0), 777.597, 0.0]"
663,"[(3, 34, 39), 781.965, 0.0]"
664,"[(3, 35, 0), 777.545, 0.0]"
665,"[(3, 35, 39), 781.913, 0.0]"
666,"[(3, 36, 0), 777.493, 0.0]"
667,"[(3, 36, 39), 781.861, 0.0]"
668,"[(3, 37, 0), 777.441, 0.0]"
669,"[(3, 37, 39), 781.809, 0.0]"
670,"[(3, 38, 0), 777.389, 0.0]"
671,"[(3, 38, 39), 781.757, 0.0]"
672,"[(3, 39, 0), 777.337, 0.0]"
673,"[(3, 39, 39), 781.705, 0.0]"
674,"[(3, 40, 0), 777.285, 0.0]"
675,"[(3, 40, 39), 781.653, 0.0]"
676,"[(3, 41, 0), 777.233, 0.0]"
677,"[(3, 41, 39), 781.601, 0.0]"
678,"[(3, 42, 0), 777.181, 0.0]"
679,"[(3, 42, 39), 781.549, 0.0]"
680,"[(3, 43, 0), 777.129, 0.0]"
681,"[(3, 43, 39), 781.497, 0.0]"
682,"[(3, 44, 0), 777.077, 0.0]"
683,"[(3, 44, 39), 781.445, 0.0]"
684,"[(3, 45, 0), 777.025, 0.0]"
685,"[(3, 45, 39), 781.393, 0.0]"
686,"[(3, 46, 0), 776.973, 0.0]"
687,"[(3, 46, 39), 781.341, 0.0]"
688,"[(3, 47, 0), 776.921, 0.0]"
689,"[(3, 47, 39), 781.289, 0.0]"
690,"[(3, 48, 0), 776.869, 0.0]"
691,"[(3, 48, 39), 781.237, 0.0]"
692,"[(3, 49, 0), 776.817, 0.0]"
693,"[(3, 49, 39), 781.185, 0.0]"
694,"[(3, 50, 0), 776.765, 0.0]"
695,"[(3, 50, 39), 781.133, 0.0]"
696,"[(3, 51, 0), 776.713, 0.0]"
697,"[(3, 51, 39), 781.081, 0.0]"
698,"[(3, 52, 0), 776.661, 0.0]"
699,"[(3, 52, 39), 781.029, 0.0]"
700,"[(3, 53, 0), 776.583, 0.0]"
701,"[(3, 53, 39), 780.951, 0.0]"
702,"[(3, 54, 0), 776.427, 0.0]"
703,"[(3, 54, 39), 780.795, 0.0]"
704,"[(3, 55, 0), 776.115, 0.0]"
705,"[(3, 55, 39), 780.483, 0.0]"
706,"[(3, 56, 0), 775.491, 0.0]"
707,"[(3, 56, 39), 779.859, 0.0]"
708,"[(3, 57, 0), 774.243, 0.0]"
709,"[(3, 57, 39), 778.611, 0.0]"
710,"[(3, 58, 0), 772.371, 0.0]"
711,"[(3, 58, 39), 776.739, 0.0]"
712,"[(3, 59, 0), 770.291, 0.0]"
713,"[(3, 59, 39), 774.659, 0.0]"
714,"[(3, 60, 0), 768.211, 0.0]"
715,"[(3, 60, 39), 772.579, 0.0]"
716,"[(3, 0, 1), 788.218, 0.0]"
717,"[(3, 60, 1), 769.03, 0.0]"
718,"[(3, 0, 2), 788.764, 0.0]"
719,"[(3, 60, 2), 769.576, 0.0]"
720,"[(3, 0, 3), 789.037, 0.0]"
721,"[(3, 60, 3), 769.849, 0.0]"
722,"[(3, 0, 4), 789.173, 0.0]"
723,"[(3, 60, 4), 769.985, 0.0]"
724,"[(3, 0, 5), 789.241, 0.0]"
725,"[(3, 60, 5), 770.053, 0.0]"
726,"[(3, 0, 6), 789.276, 0.0]"
727,"[(3, 60, 6), 770.088, 0.0]"
728,"[(3, 0, 7), 789.298, 0.0]"
729,"[(3, 60, 7), 770.11, 0.0]"
730,"[(3, 0, 8), 789.321, 0.0]"
731,"[(3, 60, 8), 770.133, 0.0]"
732,"[(3, 0, 9), 789.344, 0.0]"
733,"[(3, 60, 9), 770.156, 0.0]"
734,"[(3, 0, 10), 789.367, 0.0]"
735,"[(3, 60, 10), 770.179, 0.0]"
736,"[(3, 0, 11), 789.389, 0.0]"
737,"[(3, 60, 11), 770.201, 0.0]"
738,"[(3, 0, 12), 789.412, 0.0]"
739,"[(3, 60, 12), 770.224, 0.0]"
740,"[(3, 0, 13), 789.435, 0.0]"
741,"[(3, 60, 13), 770.247, 0.0]"
742,"[(3, 0, 14), 789.458, 0.0]"
743,"[(3, 60, 14), 770.269, 0.0]"
744,"[(3, 0, 15), 789.48, 0.0]"
745,"[(3, 60, 15), 770.292, 0.0]"
746,"[(3, 0, 16), 789.503, 0.0]"
747,"[(3, 60, 16), 770.315, 0.0]"
748,"[(3, 0, 17), 789.526, 0.0]"
749,"[(3, 60, 17), 770.338, 0.0]"
750,"[(3, 0, 18), 789.549, 0.0]"
751,"[(3, 60, 18), 770.36, 0.0]"
752,"[(3, 0, 19), 789.571, 0.0]"
753,"[(3, 60, 19), 770.383, 0.0]"
754,"[(3, 0, 20), 789.594, 0.0]"
755,"[(3, 60, 20), 770.406, 0.0]"
756,"[(3, 0, 21), 789.617, 0.0]"
757,"[(3, 60, 21), 770.429, 0.0]"
758,"[(3, 0, 22), 789.64, 0.0]"
759,"[(3, 60, 22), 770.451, 0.0]"
760,"[(3, 0, 23), 789.662, 0.0]"
761,"[(3, 60, 23), 770.474, 0.0]"
762,"[(3, 0, 24), 789.685, 0.0]"
763,"[(3, 60, 24), 770.497, 0.0]"
764,"[(3, 0, 25), 789.708, 0.0]"
765,"[(3, 60, 25), 770.52, 0.0]"
766,"[(3, 0, 26), 789.731, 0.0]"
767,"[(3, 60, 26), 770.542, 0.0]"
768,"[(3, 0, 27), 789.753, 0.0]"
769,"[(3, 60, 27), 770.565, 0.0]"
770,"[(3, 0, 28), 789.776, 0.0]"
771,"[(3, 60, 28), 770.588, 0.0]"
772,"[(3, 0, 29), 789.799, 0.0]"
773,"[(3, 60, 29), 770.611, 0.0]"
774,"[(3, 0, 30), 789.821, 0.0]"
775,"[(3, 60, 30), 770.633, 0.0]"
776,"[(3, 0, 31), 789.844, 0.0]"
777,"[(3, 60, 31), 770.656, 0.0]"
778,"[(3, 0, 32), 789.867, 0.0]"
779,"[(3, 60, 32), 770.679, 0.0]"
780,"[(3, 0, 33), 789.89, 0.0]"
781,"[(3, 60, 33), 770.702, 0.0]"
782,"[(3, 0, 34), 789.924, 0.0]"
783,"[(3, 60, 34), 770.736, 0.0]"
784,"[(3, 0, 35), 789.992, 0.0]"
785,"[(3, 60, 35), 770.804, 0.0]"
786,"[(3, 0, 36), 790.129, 0.0]"
787,"[(3, 60, 36), 770.941, 0.0]"
788,"[(3, 0, 37), 790.402, 0.0]"
789,"[(3, 60, 37), 771.214, 0.0]"
790,"[(3, 0, 38), 790.948, 0.0]"
791,"[(3, 60, 38), 771.76, 0.0]"
