,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.0,0.7499312180234119,0.5623155584629094,0.42151693465715756,0.31580960224188553,0.23640425444912133,0.1767175118558021,0.1318231158640189,0.09803867819922579,0.07261372526278675,0.053493820128437806,0.039142306515637035,0.02840612744065435,0.02041561073017658,0.014510458579460418,0.01018578307498915,0.007053194434132931,0.004812889057922472,0.0032335203142744586,0.002137404688711929,0.0013893066349779017,0.0008876262007667977,0.0005572607345570253,0.00034372182595714384,0.00020827717377552735,0.0001239832068209819,7.251047499706732e-05,4.1668664033202714e-05,2.3532238775298397e-05,1.3063255671694031e-05,7.129781724230793e-06,3.826920445750284e-06,2.0206453364376605e-06,1.0498388018948229e-06,5.368774304330531e-07,2.7032000586070027e-07,1.340489889105312e-07,6.548825208541387e-08,3.152895727518118e-08,1.4963496812868858e-08,7.002665700044512e-09,3.232423621741857e-09,1.4721546723188822e-09,6.617018337136626e-10,2.9361345231032e-10,1.286508604361524e-10,5.567860443292554e-11,2.3807618059695406e-11,1.0060181918874598e-11,4.202092254295255e-12,1.7354017706706022e-12,7.087797882518343e-13,2.863511275740781e-13,1.144615349388908e-13,4.52780325534983e-14,1.772860335814882e-14,6.872420004637265e-15,2.63803062754492e-15,1.0029270858561512e-15,3.777116610519881e-16,1.409395288299204e-16,5.211519178061631e-17,1.909987709898347e-17,6.939130765961425e-18,2.4995360932021855e-18,8.928186344876135e-19,3.1628919823736233e-19,1.1114469447644828e-19,3.8747225102901694e-20,1.3403015069085463e-20,4.600820958256306e-21,1.5674669573546926e-21,5.300898149113837e-22,1.779691836949927e-22,5.932520914305861e-23,1.9637505042477838e-23,6.45562050717981e-24,2.1078762317147245e-24,6.836867520137742e-25,2.2030403418234623e-25,7.053230193653236e-26,2.2438815688762504e-26,7.094191318318971e-27,2.229157212778664e-27,6.962352925048862e-28,2.161675918072917e-28,6.672445658027563e-29,2.0477604877995765e-29,6.2490174913670825e-30,1.896359656411293e-30,5.7232551443161925e-31,1.7179682833983558e-31,5.129466441632142e-32,1.5235224111497996e-32,4.501724557495073e-33,1.323413246177042e-33,3.871069652940846e-34,1.1267308360507307e-34,3.264149759733248e-35,9.452998979297215e-36,3.020433164458366e-36
