,0,1,2,sidx,idx_strs,pargp3,parval1_3,3
0,0,9,16,"(0, 9, 16)",idx0:0_idx1:9_idx2:16,welgrd,1.0,0.8538200046843191781675841411924920976161956787109375000000000000000000000
1,0,11,13,"(0, 11, 13)",idx0:0_idx1:11_idx2:13,welgrd,1.0,0.87776170501438599558241548947989940643310546875000000000000000000000000000
2,0,20,14,"(0, 20, 14)",idx0:0_idx1:20_idx2:14,welgrd,1.0,0.80894679153101867186137496901210397481918334960937500000000000000000000000
3,0,26,10,"(0, 26, 10)",idx0:0_idx1:26_idx2:10,welgrd,1.0,0.98842483496779864893255762581247836351394653320312500000000000000000000000
4,0,29,6,"(0, 29, 6)",idx0:0_idx1:29_idx2:6,welgrd,1.0,0.5888563416512102577371479128487408161163330078125000000000000000000000000
5,0,34,12,"(0, 34, 12)",idx0:0_idx1:34_idx2:12,welgrd,1.0,0.90518140639927857638014074836974032223224639892578125000000000000000000000
6,0,24,4,"(0, 24, 4)",idx0:0_idx1:24_idx2:4,welgrd,1.0,1.1002491028347434198764176471740938723087310791015625000000000000000000000
