,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,7.146236e-38
17,5.0449606e-37
18,3.1806413e-36
19,1.8556201e-35
20,1.0459108e-34
21,5.7556676e-34
22,3.1057626e-33
23,1.6479355e-32
24,8.618025e-32
25,4.4502326e-31
26,2.2725877e-30
27,1.149129e-29
28,5.760438e-29
29,2.8659123e-28
30,1.4163871e-27
31,6.9578626e-27
32,3.3985835e-26
33,1.6514e-25
34,7.9865594e-25
35,3.8469e-24
36,1.8455778e-23
37,8.816453e-23
38,4.193718e-22
39,1.9872105e-21
40,9.3939316e-21
41,4.4320166e-20
42,2.0882803e-19
43,9.805606e-19
44,4.5847714e-18
45,2.1373847e-17
46,9.947633e-17
47,4.6382974e-16
48,2.1589212e-15
49,1.0057603e-14
50,4.642084e-14
51,2.1374417e-13
52,9.837425e-13
53,4.529336e-12
54,2.1046298e-11
55,9.64841e-11
56,4.4876436e-10
57,2.0074642e-09
58,9.276633e-09
59,4.166035e-08
60,1.9187482e-07
61,8.9613695e-07
62,3.9516026e-06
63,1.9281328e-05
64,7.64234e-05
65,0.00042053763
66,0.001392823
67,0.0023158095
68,0.0019433539
69,0.0011670758
70,0.00067674875
71,0.00038179342
72,0.00021083087
73,0.00011591703
74,6.3440806e-05
75,3.4618337e-05
76,1.8995743e-05
77,1.0535638e-05
78,5.904435e-06
79,3.3435003e-06
80,1.9067178e-06
81,1.0907029e-06
82,6.233906e-07
83,3.547899e-07
84,2.0054829e-07
85,1.124114e-07
86,6.245514e-08
87,3.442211e-08
88,1.8858492e-08
89,1.030393e-08
90,5.638365e-09
91,3.107201e-09
92,1.7303853e-09
93,9.728018e-10
94,5.5201516e-10
95,3.1514608e-10
96,1.8031228e-10
97,1.0303057e-10
98,5.8608174e-11
99,3.3111694e-11
100,1.855183e-11
101,1.03040805e-11
102,5.6775877e-12
