time,BCKGRND
810.0000000000,99.99945153669455
812.5000000000,99.99947166378786
815.0000000000,99.99949105227225
817.5000000000,99.99950972925261
820.0000000000,99.99952772083921
822.5000000000,99.99954505218409
825.0000000000,99.99956174751632
827.5000000000,99.99957783017580
830.0000000000,99.99959332264594
832.5000000000,99.99960824658507
835.0000000000,99.99962262285672
837.5000000000,99.99963647155876
840.0000000000,99.99964981205154
842.5000000000,99.99966266298496
845.0000000000,99.99967504232448
847.5000000000,99.99968696737633
850.0000000000,99.99969845481159
852.5000000000,99.99970952068961
855.0000000000,99.99972018048035
857.5000000000,99.99973044908610
860.0000000000,99.99974034086229
862.5000000000,99.99974986963751
865.0000000000,99.99975904873291
867.5000000000,99.99976789098078
870.0000000000,99.99977640874248
872.5000000000,99.99978461392578
875.0000000000,99.99979251800144
877.5000000000,99.99980013201927
880.0000000000,99.99980746662359
882.5000000000,99.99981453206813
885.0000000000,99.99982133823030
887.5000000000,99.99982789462506
890.0000000000,99.99983421041817
892.5000000000,99.99984029443907
895.0000000000,99.99984615519313
897.5000000000,99.99985180087364
900.0000000000,99.99985723937321
902.5000000000,99.99986247829482
905.0000000000,99.99986752496244
907.5000000000,99.99987238643124
910.0000000000,99.99987706949751
912.5000000000,99.99988158070815
915.0000000000,99.98681096456251
917.5000000000,99.97286154568789
920.0000000000,99.95800234109076
922.5000000000,99.94220241118236
925.0000000000,99.92543089037056
927.5000000000,99.90765701744716
930.0000000000,99.88885016568607
932.5000000000,99.86897987261487
935.0000000000,99.84801586939975
937.5000000000,99.82592810979664
940.0000000000,99.80268679861986
942.5000000000,99.77826241968273
945.0000000000,99.75262576316641
947.5000000000,99.72574795237614
950.0000000000,99.69760046984607
952.5000000000,99.66815518275617
955.0000000000,99.63738436762775
957.5000000000,99.60526073426610
960.0000000000,99.57175744892149
962.5000000000,99.53684815664219
965.0000000000,99.50050700279614
967.5000000000,99.46270865373953
970.0000000000,99.42342831661402
972.5000000000,99.38264175825603
975.0000000000,99.34032532320421
977.5000000000,99.29645595079384
980.0000000000,99.25101119132862
982.5000000000,99.20396922132313
985.0000000000,99.15530885781142
987.5000000000,99.10500957171847
990.0000000000,99.05305150029473
992.5000000000,98.99941545861454
995.0000000000,98.94408295014233
997.5000000000,98.88703617637114
1000.000000000,98.82825804554085
1002.500000000,98.76773218044431
1005.000000000,98.70544292533160
1007.500000000,98.64137535192414
1010.000000000,98.57551526455120
1012.500000000,98.50784920442342
1015.000000000,98.43836445305875
1017.500000000,98.36704903487701
1020.000000000,98.29389171898137
1022.500000000,98.21888202014443
1025.000000000,98.14201019901921
1027.500000000,98.06326726159470
1030.000000000,97.98264495791682
1032.500000000,97.90013578009659
1035.000000000,97.81573295962750
1037.500000000,97.72943046403449
1040.000000000,97.64122299287745
1042.500000000,97.55110597313261
1045.000000000,97.45907555397525
1047.500000000,97.36512860098729
1050.000000000,97.26926268981407
1052.500000000,97.17147609929336
1055.000000000,97.07176780408142
1057.500000000,96.97013746679957
1060.000000000,96.86658542972491
1062.500000000,96.76111270604925
1065.000000000,96.65372097072932
1067.500000000,96.54441255095225
1070.000000000,96.43319041623820
1072.500000000,96.32005816820416
1075.000000000,96.20502003001035
1077.500000000,96.08808083551178
1080.000000000,95.96924601813649
1082.500000000,95.84852159951157
1085.000000000,95.72591417785844
1087.500000000,95.60143091617667
1090.000000000,95.47507953023747
1092.500000000,95.34686827640533
1095.000000000,95.21680593930724
1097.500000000,95.08490181936772
1100.000000000,94.95116569675737
1102.500000000,94.81560789049468
1105.000000000,94.67823917248585
1107.500000000,94.53907077958391
1110.000000000,94.39811440071036
1112.500000000,94.25538216394236
1115.000000000,94.11088662357926
1117.500000000,93.96464074720292
1120.000000000,93.81665790274545
1122.500000000,93.66695184557695
1125.000000000,93.51553670562618
1127.500000000,93.36242697454560
1130.000000000,93.20763749293234
1132.500000000,93.05118343761595
1135.000000000,92.89308030902313
1137.500000000,92.73334391862927
1140.000000000,92.57199037650615
1142.500000000,92.40903607897444
1145.000000000,92.24449769636955
1147.500000000,92.07839216092839
1150.000000000,91.91073665480455
1152.500000000,91.74154859821881
1155.000000000,91.57084563775140
1157.500000000,91.39864563478216
1160.000000000,91.22496665408387
1162.500000000,91.04982695257463
1165.000000000,90.87324496823308
1167.500000000,90.69523930918197
1170.000000000,90.51582874294334
1172.500000000,90.33503218586939
1175.000000000,90.15286869275205
1177.500000000,89.96935744661474
1180.000000000,89.78451774868840
1182.500000000,89.59836900857454
1185.000000000,89.41093073459729
1187.500000000,89.22222252434592
1190.000000000,89.03226405540984
1192.500000000,88.84107507630689
1195.000000000,88.64867539760574
1197.500000000,88.45508488324364
1200.000000000,88.26032344203959
1202.500000000,88.06441101940300
1205.000000000,87.86736758923850
1207.500000000,87.66921314604615
1210.000000000,87.46996769721680
1212.500000000,87.26965125552225
1215.000000000,87.06828383179936
1217.500000000,86.86588542782711
1220.000000000,86.66247602939556
1222.500000000,86.45807559956567
1225.000000000,86.25270407211883
1227.500000000,86.04638134519369
1230.000000000,85.83912727510999
1232.500000000,85.63096167037658
1235.000000000,85.42190428588259
1237.500000000,85.21197481726919
1240.000000000,85.00119289548051
1242.500000000,84.78957808149107
1245.000000000,84.57714986120797
1247.500000000,84.36392764054538
1250.000000000,84.14993074066899
1252.500000000,83.93517839340798
1255.000000000,83.71968973683245
1257.500000000,83.50348381099317
1260.000000000,83.28657955382178
1262.500000000,83.06899579718819
1265.000000000,82.85075126311334
1267.500000000,82.63186456013383
1270.000000000,82.41235417981640
1272.500000000,82.19223849341924
1275.000000000,81.97153574869762
1277.500000000,81.75026407395472
1280.000000000,81.52844144661272
1282.500000000,81.30608573335491
1285.000000000,81.08321465876779
1287.500000000,80.85984581002933
1290.000000000,80.63599663452206
1292.500000000,80.41168443757124
1295.000000000,80.18692638030463
1297.500000000,79.96173947763256
1300.000000000,79.73614059634404
1302.500000000,79.51014645331747
1305.000000000,79.28377361384223
1307.500000000,79.05703849004929
1310.000000000,78.82995733944756
1312.500000000,78.60254626356392
1315.000000000,78.37482120668385
1317.500000000,78.14679795469020
1320.000000000,77.91849213399787
1322.500000000,77.68991921058129
1325.000000000,77.46109448909276
1327.500000000,77.23203311206869
1330.000000000,77.00275005922174
1332.500000000,76.77326014681624
1335.000000000,76.54357802712428
1337.500000000,76.31371818796065
1340.000000000,76.08369495229400
1342.500000000,75.85352247793172
1345.000000000,75.62321475727691
1347.500000000,75.39278561715467
1350.000000000,75.16224871870578
1352.500000000,74.93161755734576
1355.000000000,74.70090546278679
1357.500000000,74.47012559912108
1360.000000000,74.23929096496299
1362.500000000,74.00841439364829
1365.000000000,73.77750855348873
1367.500000000,73.54658594807948
1370.000000000,73.31565891665836
1372.500000000,73.08473963451409
1375.000000000,72.85384011344264
1377.500000000,72.62297220224927
1380.000000000,72.39214758729480
1382.500000000,72.16137779308468
1385.000000000,71.93067418289851
1387.500000000,71.70004795945920
1390.000000000,71.46951016563945
1392.500000000,71.23907168520475
1395.000000000,71.00874324359064
1397.500000000,70.77853540871334
1400.000000000,70.54845859181192
1402.500000000,70.31852304832103
1405.000000000,70.08873887877216
1407.500000000,69.85911602972293
1410.000000000,69.62966429471227
1412.500000000,69.40039331524093
1415.000000000,69.17131258177555
1417.500000000,68.94243143477536
1420.000000000,68.71375906574026
1422.500000000,68.48530451827918
1425.000000000,68.25707668919750
1427.500000000,68.02908432960263
1430.000000000,67.80133604602642
1432.500000000,67.57384030156358
1435.000000000,67.34660541702516
1437.500000000,67.11963957210587
1440.000000000,66.89295080656463
1442.500000000,66.66654702141699
1445.000000000,66.44043598013918
1447.500000000,66.21462530988215
1450.000000000,65.98912250269541
1452.500000000,65.76393491675957
1455.000000000,65.53906977762669
1457.500000000,65.31453417946808
1460.000000000,65.09033508632834
1462.500000000,64.86647933338529
1465.000000000,64.64297362821473
1467.500000000,64.41982455205984
1470.000000000,64.19703856110424
1472.500000000,63.97462198774792
1475.000000000,63.75258104188617
1477.500000000,63.53092181218986
1480.000000000,63.30965026738752
1482.500000000,63.08877225754792
1485.000000000,62.86829351536313
1487.500000000,62.64821965743137
1490.000000000,62.42855618553894
1492.500000000,62.20930848794111
1495.000000000,61.99048184064154
1497.500000000,61.77208140866920
