,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,45.0,44.00185524688385,43.00370005439174,42.00552378097096,41.0073153964224,40.00906332841393,39.010755361455146,38.01237861078718,37.01391959529057,36.015364432566805,35.01669917327391,34.01791027873205,33.01898522439144,32.0199131836621,31.020685716933183,30.021297368737656,29.02174607303982,28.022033290021014,27.022163845240236,26.022145499426532,25.021988324646536,24.02170398595241,23.021305024593975,22.020804216964063,21.02021405374276,20.019546355566533,19.018812020223947,18.018020883398204,17.017181669221007,16.01630200640981,15.015388488355848,14.014446759527768,13.013481614831422,12.012497102438548,11.011496623816944,10.010483027170524,9.009458692305774,8.00842560619365,7.007385429316782,6.006339553397182,5.005289151382158,4.004235220702108,3.0031786208555724,2.002120106365548,1.0010603561123979,0.0
1,45.0,44.00186568626386,43.00372113533373,42.00555589209545,41.007359079881,40.00911922736135,39.01082414516158,38.012460875608596,37.01401574251694,36.01547452913342,35.01682280852134,34.018046438531265,33.019132210781656,32.02006860966435,31.02084659840243,30.02146031624296,29.02190756036303,28.022189951785233,27.022312746273663,26.022284328392406,25.022115488560015,24.021818608615717,23.021406870864265,22.0208935725525,21.0202915886976,20.019612992732835,19.01886882170726,18.0180689607504,17.017222117856228,16.01633586165527,15.015416699132409,14.01447017539867,13.013500982530697,12.012513068669898,11.011509741844131,10.01049376539083,9.009467443554692,8.008432696959359,7.007391128359875,6.006344079492263,5.005292680046072,4.0042378898665225,3.003180535495606,2.002121342122401,1.0010609619583455,0.0
2,45.0,44.00188636282214,43.0037629085858,42.0056195721906,41.00744580364259,40.00923035598496,39.010961116218,38.01262500397313,37.014207970036026,36.01569513293054,35.01707109314958,34.01832045609245,33.019428570541805,32.02038244581245,31.021171750769877,30.021789737467962,29.022233900383704,28.02250621048147,27.02261285967486,26.022563579308336,25.022370692584452,24.022048089085587,23.02161027769289,22.021071613685958,21.02044573576327,20.019745204960664,19.01898131312276,18.01816402004086,17.017301979800322,16.016402623223417,15.0154722711204,14.014516260404253,13.013539071222937,12.012544447866057,11.011535509498403,10.010514848993358,9.009484619561976,8.008446609728205,7.007402307669955,6.0063529561645925,5.005299599441641,4.004243123219614,3.0031842891324327,2.0021237646666723,1.001062149610537,0.0
3,45.0,44.00191685644361,43.003824563997796,42.00571368443317,41.007574206509666,40.009395276719985,39.01116495975538,38.012870054031225,37.01449600072503,36.016026939405414,35.01744597505588,34.01873572214874,33.01987916948147,32.020860852272946,31.021668221396073,30.022292982474667,29.022732093221894,28.022988130079746,27.023068902635117,26.022986436580826,25.02275561338315,24.022392777447706,23.021914537137405,22.021336868736174,21.020674535709624,20.019940778224626,19.01914720578334,18.018303826492712,17.01741915808089,16.01650038031855,15.01555350172192,14.014583523875155,13.013594594090558,12.012590142072527,11.011572999289381,10.010545501521303,9.009509575970513,8.008466814720235,7.007418536425587,6.006365838052298,5.00530963833229,4.004250714431619,3.003189733154772,2.0021272778015886,1.0010638718223257,0.0
4,45.0,44.001956498962436,43.00390480652913,42.005836395032475,41.00774206124562,40.0096115846311,39.01143339205384,38.013194251672324,37.014879039429005,36.016470648911664,35.01795014552086,34.019297287965266,33.020491532961664,32.02151357240212,31.022347300066034,30.022981877813095,29.023413359946765,28.023645313979852,27.023688184204456,26.02355765099592,25.023272546918335,24.02285287018609,23.02231822467395,22.02168678841247,21.020974760115205,20.0201961664462,19.019362905296237,18.0184849220643,17.017570445713865,16.016626238247767,15.015657831573687,14.014669739283528,13.013665639191004,12.012648527043256,11.011620844064279,10.010584581830795,9.009541368077253,8.008492536754902,7.007439185256825,6.006382221281447,5.005322401399977,4.004260363036044,3.0031966512387065,2.002131741573041,1.001066059878002,0.0
5,45.0,44.00200433288991,43.00400176812182,42.00598502792221,41.00794605880977,40.009875608505865,39.01176277215741,38.013594521175705,37.01535525640734,36.017026471291544,35.01858667015024,34.020011751229696,33.021276101997465,32.02235460430824,31.0232255286526,30.023873868762923,29.024294154771454,28.024491581688057,27.024480869206087,26.024283436278733,25.02392405310957,24.023427931705328,23.022818702960535,22.022117300125334,21.02134154989396,20.020506222151326,19.01962332688972,18.018702510756604,17.01775146446201,16.016776295385373,15.015781847041067,14.014771962493693,13.013749696345922,12.012717482844465,11.01167726809272,10.01063061365896,9.009578777750235,8.008522778960685,7.007463446560139,6.006401460419305,5.005337382968621,4.0042716850486855,3.003204767204118,2.0021369773759643,1.001068626116876,0.0
6,45.0,44.00205906448607,43.004112905144225,42.00615588972422,41.008181537565825,40.01018201842575,39.012147566894626,38.01406580446601,37.01592099373329,36.01769330969711,35.01935831255902,34.02088694480572,33.022246519490274,32.0234032141809,31.024326341473056,30.024993913813038,29.025397808687785,28.02554598879403,27.02546027465193,26.02517117180453,25.024712297536556,24.024116100565873,23.02341135533839,22.022622159235777,21.021767917186335,20.02086384537413,19.01992166935653,18.018950329609968,17.017956605992694,16.01694563179015,15.015921298711213,14.014886567303774,13.013843700853815,12.012794439894567,11.011740131800675,10.0106818269579,9.009620350298945,8.008556354775875,7.0074903616126525,6.006422790878848,5.005353984981033,4.004284226996036,3.0032137551583595,2.002142774610233,1.001071467213665,0.0
7,45.0,44.00211901991629,43.004234898244015,42.006344088264626,41.00844218330351,40.01052336073685,39.01257967252958,38.014600136060594,37.01656960436274,36.01846746120465,35.02026632558316,34.02193119594345,33.02341981697717,32.024685391452586,31.025682709244116,30.026377636327744,29.026757177372044,28.026834290147484,27.026643068803455,26.026228678751572,25.025637864667047,24.024912817684125,23.02408845859268,22.023192064295024,21.022244114240696,20.021259572803977,19.02024917555223,18.019220532334714,17.018178998108336,16.017128327071244,15.016071148709079,14.015009307154944,13.013944099868452,12.012876444075543,11.01180699225308,10.010736212070459,9.00966444171493,8.008591928240637,7.0075188542387865,6.006445356485198,5.005371539082038,4.004297482805046,3.0032232518240343,2.0021488986931346,1.0010744681275263,0.0
8,45.0,44.00218211694126,43.00436357964954,42.006543381785065,41.00871974664725,40.01088956868849,39.013047626426236,38.01518546288402,37.017289826452526,36.01934060517567,35.02130833262538,34.023151696408085,33.02481616102256,32.02623582540846,31.027341467721705,30.028076744881286,29.028418974324595,28.028390925619597,27.028049031663926,26.027462609731923,25.02669766469699,24.025808846912774,23.024837597054695,22.023813525110835,21.022756902679028,20.021681156049098,19.020594927714228,18.019503626067888,17.01841052703413,16.0173175296758,15.016225661896549,14.01513541273516,13.014046947385825,12.012960244283407,11.011875181066054,10.010791587360755,9.009709276255897,8.008628062232727,7.007547770606476,6.006468241735019,5.005389332067349,4.004310913320933,3.0032328706397617,2.002155100210852,1.0010775066030386,0.0
9,45.0,44.00224586819785,43.00449392162514,42.00674611257648,41.00900385281243,40.01126754094367,39.013535801602806,38.01580426259682,37.01806363338772,36.02029680042036,35.02247470333482,34.024551096041186,33.02645730529699,32.02810028143685,31.029370591351842,30.03016890115065,29.030451049424837,28.030261406343325,27.029699522501527,26.028875063816244,25.02788133747874,24.026787308215056,23.025639557603444,22.024467536415838,21.023288815315667,20.02211322099926,19.020945753187,18.01978851718728,17.018641954282213,16.017505602698563,15.016378556463012,14.015259734500734,13.01414803265538,12.013042404608068,11.011941900371479,10.010845680054805,9.009753013714374,8.0086632738199,7.007575924212128,6.006490507787501,5.005406634137653,4.004323967771853,3.003242217203324,2.0021611249072886,1.001080458073614,0.0
