,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,7.5,7.438225348438373,7.37590470799397,7.312990041960853,7.249429474634703,7.185165998151251,7.120136055724305,7.0542679904947265,6.9874803643693655,6.91968017616604,6.8507610461790955,6.7806014898071165,6.709063480296696,6.635991604356017,6.56121324561377,6.484540384861595,6.4057737644251835,6.324710280991743,6.241154450989509,6.154934459969759,6.065922400841604,5.974056576885173,5.879361312796618,5.7819577279382806,5.682059905497243,5.57995682331534,5.4759872421738045,5.370512500758745,5.2638863420215545,5.156420721131692,5.048353250919104,4.939826339812935,4.830882126015572,4.72147018083418,4.61146210840595,4.500667822716645,4.3888501625190806,4.27573621378294,4.161024825462701,4.044390381500945,3.9254831011493976,3.8039261239890556,3.679309482814692,3.551180814577901,3.4190323055462253,3.282282871259793,3.1402538426506115,2.992135287673872,2.8369381979551425,2.673424423908615,2.5
11,7.5,7.4386600895997566,7.3767854639340165,7.314332419281382,7.251253293170159,7.1874949873280105,7.122997306922159,7.05769108148962,6.991496045096432,6.924318476069856,6.856048634889328,6.786558100002971,6.7156971936377055,6.643292823353348,6.569147250558315,6.493038542098035,6.414723764526836,6.333946314646793,6.250449048410969,6.163994823917169,6.074395186964456,5.9815453629913,5.885458824027568,5.786288773732057,5.684322999282648,5.579951896797753,5.473630939405207,5.365847204449787,5.257082092038718,5.147761161474264,5.038200425801083,4.9285757335025115,4.818922238543681,4.709154246955466,4.599092783157186,4.488492182172145,4.377061583852377,4.264480192084794,4.150406613697108,4.034483095867336,3.9163355070103303,3.795569715841895,3.671764734655938,3.544462644382547,3.4131549031811708,3.27726411070348,3.136119561792281,2.988923798224759,2.834705519626538,2.6722509813523434,2.5
12,7.5,7.439123701426792,7.377725529302225,7.315767343517311,7.2532070345558,7.1899968965601415,7.126081749472914,7.061396745030212,6.995864796972975,6.929393591353449,6.861872165176177,6.793167100235917,6.723118477175302,6.651535889575414,6.578195051177897,6.5028358687652865,6.42516333171485,6.344853218261387,6.261565424584314,6.174968482205,6.084778778869285,5.990815213745256,5.8930613051088985,5.791710803464961,5.6871609310799025,5.579944594706399,5.470671194385071,5.359994173072826,5.24857457879561,5.137005229433652,5.025708583154857,4.914889895320353,4.804552017564335,4.694540932105726,4.584595425594514,4.474388201907189,4.3635552565580555,4.2517145126154565,4.138475863806743,4.023444690917122,3.9062204733378936,3.786391613693164,3.663527107841415,3.53716522321602,3.406798862632558,3.271856727615596,3.131678652686423,2.985482381575298,2.832317270824989,2.6709972982730434,2.5
13,7.5,7.439610987328395,7.378714513085028,7.317279345523496,7.255270422235245,7.1926471313311895,7.129361272178817,7.065354594128997,7.000555806166441,6.934876952235717,6.868209064051034,6.800417047143089,6.731333843684485,6.660754071406251,6.588427594184395,6.514053883912511,6.437278660636932,6.357695280574793,6.274854894741331,6.188291728282472,6.0975725215475425,6.002379301298149,5.902623321759485,5.798550566384107,5.69074107710573,5.5799342340705635,5.466930792813005,5.352591978869235,5.237837749113901,5.123530920110304,5.010243010299095,4.898186442278496,4.787278076524869,4.6772385610413645,4.567677275427358,4.4581509986011305,4.348199791624402,4.237366445600443,4.125204751732711,4.011280269457138,3.8951660227194362,3.776434644433226,3.6546477891999274,3.5293430479330796,3.400018051837373,3.266110868768958,3.126975061309211,2.9818467133462625,2.829799021554655,2.669677079657179,2.5
14,7.5,7.440115508411804,7.3797394687718905,7.3188489618960695,7.257417566825681,7.195413635106531,7.132798180394875,7.0695222423490796,7.00552356211728,6.940722387506452,6.87501621618186,6.808273298006861,6.74032477255221,6.670955443719467,6.599893428674824,6.526799316451525,6.451256122927628,6.372762442204205,6.2907333076784315,6.204517603018163,6.11344922221837,6.016961028223715,5.91479112366738,5.80724611466716,5.695272543449249,5.579920054160381,5.4621873771858604,5.343152521765239,5.224117387178843,5.10645204479926,4.990936767543746,4.877714283752228,4.766503499864021,4.656805091154806,4.548033485589348,4.439588776586042,4.330891937654093,4.221399156190802,4.110604119174962,3.998033140466073,3.883235973611332,3.7657739638382655,3.645206365132163,3.5210749929808816,3.392886808353382,3.260093448241479,3.122066015916945,2.9780624388055172,2.827183083602753,2.668307504107089,2.5
15,7.5,7.44062953895075,7.380784786802544,7.320452524434336,7.259616586400467,7.198256240891565,7.136344136647736,7.073843637205723,7.010705321128804,6.946862378700474,6.882224586468878,6.8166705031948,6.7500375253049025,6.6821094993570105,6.612601753418363,6.541143716539827,6.467259771407623,6.39034970788615,6.309671640902131,6.224334833195247,6.133324525954521,6.035619315891062,5.930527315259837,5.818357323760846,5.70097572262803,5.579901399143719,5.456204389799122,5.33104480041568,5.206278893786076,5.084454674118095,4.966589440550611,4.852516351859634,4.741531255571875,4.632771031791177,4.525376544766319,4.418552115321717,4.3115827732354,4.203833742594776,4.094741247778809,3.9837986813581105,3.870540443037356,3.7545248053914992,3.6353163938213693,3.5124682140301493,3.3855025982325824,3.2538899013748295,3.11702313966499,2.9741858419288776,2.824508877874791,2.6669093829033117,2.5
16,7.5,7.441144093890845,7.381832233347838,7.322062173231752,7.261829529814359,7.201126403856068,7.139939550642013,7.078247886258844,7.016019055041887,6.95320469977236,6.889733975329007,6.825504736860161,6.760371736018382,6.694131112894716,6.626500530132981,6.557094491030243,6.485394611920322,6.410714437695251,6.332156999932319,6.248561281976848,6.15844140126799,6.059984370078296,5.951405706820549,5.8324833574773,5.7079462393988605,5.579878317985332,5.448873093903739,5.315577456539987,5.182447631706073,5.055484215648584,4.935533471726481,4.821417940116134,4.711604780082895,4.60469325817648,4.499487459177064,4.394977579695111,4.2903129303899314,4.1847766587928525,4.077760533716511,3.968739446102525,3.8572465407362193,3.7428497958227993,3.625130217904239,3.5036611647494094,3.3779877873647512,3.247605127322773,3.1119328728468028,2.970283971304809,2.8218229230932526,2.6655071203700764,2.5
17,7.5,7.441649046002911,7.382861173725417,7.323646158225182,7.264012703815887,7.203967464837261,7.143513635171509,7.082648880601901,7.021362301789157,6.959629994643131,6.897408612808096,6.834626133356955,6.771168797849002,6.706862996694949,6.641450789016348,6.574557939371624,6.505653775373678,6.434001865826488,6.358595655395726,6.278054308198371,6.190410693004187,6.0926948495469135,5.980504572222521,5.849748261921612,5.715719790825769,5.579853150884268,5.440672630062461,5.296556707878369,5.148920446281842,5.016146502448331,4.895531645300983,4.783115623876112,4.6760271660663415,4.572256280053699,4.47029359285636,4.368946172111464,4.267255899340481,4.164451106842404,4.059905546809583,3.9531000729130863,3.843587971003347,3.7309647588746446,3.6148421505311767,3.494825054225668,3.3704900192431904,3.241363250040906,3.1068959422735207,2.9664340450547115,2.8191783356759883,2.664128422381356,2.5
18,7.5,7.442133346543131,7.383849011232953,7.325169484024991,7.266117494515239,7.206715588735246,7.14698535023716,7.086946049648945,7.026612404859075,6.965990980287744,6.905074528943586,6.843833265355213,6.78220164452373,6.720058755274917,6.657200090864283,6.593298678858659,6.527855124436766,6.46013946364558,6.3891285935328215,6.313417141816306,6.230945927162934,6.137976040936415,6.0257229559653664,5.867309872459643,5.722181352612305,5.579833572069118,5.433834753702501,5.2770666804759445,5.096079409084985,4.960826763079827,4.844032438050833,4.736536940759097,4.63440878409865,4.535425817720968,4.437968136858052,4.340751528008286,4.242765481095422,4.143229243298178,4.041539815716274,3.937219758357146,3.8298717282460246,3.7191415929197262,3.6046889735087024,3.486162974692888,3.3631806560935544,3.2353058251532043,3.1020256298079594,2.9627219765380137,2.816633747875951,2.662803710081472,2.5
19,7.5,7.442585355862386,7.3847718576894215,7.326594931466412,7.268091746607909,7.209301491802797,7.150265431378681,7.091026570555253,7.031628653924945,6.972114052566232,6.912519824588528,6.852870808622496,6.793167964291878,6.733369265085795,6.673359390388785,6.612903938576641,6.5515862176197155,6.488735883761056,6.42338915703583,6.354366195741722,6.2804942547280795,6.200495440772022,6.113724955008534,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.990528059510639,4.882744257640658,4.779870857152425,4.681693253005893,4.587020867705769,4.4946107325554285,4.403025980027835,4.310965892658196,4.217420907632274,4.121660620483524,4.023162633940754,3.921539305514158,3.816479583952554,3.7077065415668216,3.594946575500473,3.477905914107156,3.3562507755948743,3.229588176073843,3.0974446504232493,2.959239913171833,2.8142515882063237,2.661565215672751,2.5
20,7.5,7.442993279935961,7.385605430156555,7.3278844550812305,7.269881716196815,7.211653011099788,7.1532596278276435,7.094769285905029,7.0362567916025744,6.977804084717268,6.919499086722834,6.861432283956498,6.80368913484195,6.746334913795164,6.689386140022036,6.6327591646386,6.576183687015504,6.5190780388752065,6.460447366419304,6.399099566550469,6.334830467452452,6.268019029757096,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.796123417395114,4.707938149098452,4.620643036069393,4.534927174840806,4.450699649192354,4.36637685226482,4.280493420908732,4.1920644362464765,4.100491982069704,4.005415342884536,3.906599056677079,3.803861682327048,3.6970320593506965,3.585921601753278,3.470304987440669,3.34990435668366,3.2243736766578066,3.093280563088666,2.9560827672060035,2.812095726733474,2.6604457671123636,2.5
21,7.5,7.443345695434033,7.386326140044105,7.329000909550193,7.271434544735107,7.213698474308429,7.155873151164968,7.09805043214757,7.040336194399956,6.982853098349986,6.925743229137802,6.869169972168726,6.813317681951161,6.758385988163977,6.704571794925861,6.652023489122693,6.60073295820523,6.550295495571606,6.49945508334149,6.445824914757056,6.390566597014278,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.632364402029257,4.5555577193422465,4.479126590411464,4.404856631107962,4.329352310463041,4.2506264083848375,4.167832700714293,4.080673237667959,3.989072219894376,3.8930232215887712,3.7925193614384303,3.687520626467338,3.5779372802040377,3.4636195341934077,3.3443485666324264,3.2198260231353033,3.0896598087855978,2.9533438390561724,2.810228566094361,2.6594773072666,2.5
22,7.5,7.443632131253505,7.386912309040987,7.329910004157759,7.272701117073172,7.215370701239628,7.158016151730477,7.100751028595149,7.04370971680172,6.987053155109483,6.9309758754138375,6.8757145302146885,6.821557815872071,6.768856857408264,6.7180325969750845,6.669568650803775,6.62394895573139,6.581380018804152,6.540594469849351,6.4933813351478555,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.487872007586979,4.419165462654377,4.35851860345147,4.293915909518607,4.223159252659366,4.146181140821463,4.063338140827903,3.975006680150333,3.8814851695574557,3.7829745769740755,3.6795795194791814,3.571313263058171,3.458101294915348,3.3397814942559694,3.2160998527950513,3.0867006904867718,2.9511097814371876,2.80870774980632,2.658689236625809,2.5
23,7.5,7.443843660814298,7.387345415900141,7.330582330316879,7.273639076985358,7.216611323445041,7.159609809386398,7.102765417827262,7.046235650956824,6.990213083650394,6.934936611779146,6.880706686675791,6.827906331735942,6.777030837953616,6.728731541877435,6.683886663356698,6.643740870751383,6.61027891832542,6.587569730744866,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.34926285728835,4.314799885088892,4.263369063323494,4.200549415280177,4.128852221191999,4.0497285476750875,3.964118536681257,3.8726485627100655,3.775724900274593,3.673587093861784,3.5663405109422013,3.4539757143839585,3.3363782377651554,3.2133304393235216,3.084505851507888,2.949455304742173,2.8075827486271843,2.658106710085207,2.5
24,7.5,7.443973449838759,7.387611255872117,7.3309952651566785,7.274215698069412,7.217374974744546,7.160592389103863,7.1040100301210085,7.0478005163757205,6.992177375054702,6.937409325339205,6.883840434650578,6.831919320739887,6.782242687132681,6.735622316146713,6.693191752821142,6.65658154034423,6.6282070405713425,6.611669353965536,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.312699726063366,4.287330783334421,4.243371742477935,4.185755947018724,4.117632030862803,4.041013630586349,3.957211590678901,3.867085000009433,3.771187388264321,3.6698538930524673,3.5632539203865963,3.45142241940549,3.3342768524217217,3.2116235508288105,3.0831550205899414,2.9484381480594393,2.806891654031116,2.657749048632745,2.5
25,7.5,7.444017201758162,7.387700887520672,7.331134537611053,7.274410271232466,7.217632827001501,7.160924447302128,7.104431101540598,7.048330671461267,6.992844025456421,6.938250405429808,6.884909374960877,6.833292963232496,6.784033942668797,6.737999761706975,6.696405964653983,6.660982236725765,6.634171514567279,6.619181389933079,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.301195553856905,4.278125670387293,4.236481543307168,4.180625247482411,4.113748675067632,4.038010854151724,3.954842454962466,3.865183949792947,3.769641709458367,3.668585300908934,3.562207078555955,3.450557772345013,3.333566101704696,3.2110467825999343,3.0826989072571696,2.9480948970733305,2.8066585339204555,2.6576284362754663,2.5
26,7.5,7.4439734498231465,7.387611255844029,7.330995265116661,7.274215698021143,7.217374974695139,7.1605923890514545,7.104010030069725,7.0478005163276745,6.9921773750075085,6.937409325289834,6.883840434599503,6.831919320682994,6.782242687062507,6.735622316062854,6.693191752716071,6.656581540218546,6.62820704042014,6.6116693537924185,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.312699725753256,4.287330783081923,4.2433717422613695,4.185755946833029,4.117632030700858,4.041013630444843,3.9572115905582437,3.8670849999067367,3.7711873881774003,3.669853892981128,3.5632539203282536,3.4514224193595293,3.3342768523848947,3.2116235508018915,3.0831550205698117,2.948438148045806,2.8068916540237208,2.657749048629641,2.5
27,7.5,7.443843660784561,7.38734541584408,7.330582330237816,7.273639076888637,7.216611323339832,7.15960980927863,7.102765417721788,7.0462356508545705,6.990213083547678,6.9349366116782445,6.880706686568627,6.827906331617685,6.777030837814372,6.72873154170896,6.683886663147388,6.643740870495242,6.610278918010747,6.587569730368394,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.34926285668394,4.314799884587635,4.2633690628903596,4.200549414905374,4.128852220867438,4.049728547393661,3.964118536439288,3.872648562503554,3.775724900100439,3.673587093718115,3.5663405108247628,3.45397571428912,3.3363782376913984,3.2133304392672275,3.084505851466115,2.949455304714471,2.8075827486116705,2.658106710078802,2.5
28,7.5,7.443632131208354,7.386912308956445,7.329910004040757,7.272701116931502,7.215370701081695,7.158016151566861,7.1007510284324065,7.0437097166404214,6.987053154951504,6.930975875256314,6.875714530046971,6.821557815687972,6.768856857194856,6.718032596718641,6.6695686504884115,6.623948955343347,6.581380018322702,6.540594469239891,6.493381334361806,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.487872006526382,4.419165461768671,4.3585186027039,4.293915908873246,4.22315925209713,4.146181140332843,4.0633381404046975,3.9750066797873074,3.8814851692473353,3.7829745767125016,3.679579519261748,3.5713132628795288,3.4581012947708003,3.3397814941416204,3.216099852705656,3.086700690420029,2.951109781392028,2.8087077497789545,2.658689236612187,2.5
29,7.5,7.443345695374131,7.386326139929234,7.329000909392492,7.2714345445431885,7.213698474097766,7.155873150944749,7.09805043192341,7.040336194177522,6.982853098129192,6.9257432289140235,6.869169971933654,6.813317681694344,6.758385987869728,6.704571794575688,6.652023488701073,6.600732957694732,6.550295494949375,6.499455082581668,6.445824913827444,6.39056659592123,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.632364400675956,4.55555771813995,4.47912658933053,4.404856630154487,4.329352309623946,4.250626407645858,4.167832700068436,4.080673237106537,3.9890722194105215,3.8930232211742495,3.7925193610873253,3.687520626172905,3.5779372799596065,3.46361953399299,3.344348566471443,3.2198260230085536,3.0896598086899485,2.9533438389883644,2.810228566052367,2.6594773072466373,2.5
30,7.5,7.442993279861397,7.385605430015425,7.327884454884027,7.2698817159590625,7.2116530108360655,7.153259627546856,7.094769285617438,7.036256791313359,6.977804084425106,6.919499086425858,6.861432283642818,6.803689134500606,6.746334913411113,6.689386139576538,6.6327591641118895,6.576183686391037,6.51907803813306,6.4604473655374015,6.399099565507137,6.334830466235839,6.268019028384473,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.796123415822333,4.70793814767396,4.620643034724233,4.5349271735989305,4.4506996480644885,4.366376851255333,4.280493420011891,4.192064435456063,4.100491981377339,4.005415342283789,3.906599056159038,3.803861681884066,3.6970320589760814,3.5859216014391,3.4703049871819274,3.3499043564722664,3.2243736764890443,3.0932805629586313,2.9560827671115617,2.812095726672592,2.6604457670825004,2.5
31,7.5,7.442585355774869,7.3847718575225345,7.326594931234714,7.268091746325038,7.209301491485416,7.150265431037627,7.091026570201493,7.031628653562842,6.972114052193426,6.9125198242075365,6.852870808222475,6.793167963858397,6.733369264603854,6.673359389839766,6.612903937943405,6.551586216882606,6.488735882905372,6.423389156043774,6.3543661945982635,6.280494253423866,6.200495439298201,6.11372495339076,19.99999999875,19.99999999875,19.99999999875,19.99999999875,19.99999999875,4.990528057758607,4.882744256032715,4.779870855591609,4.6816932515196505,4.587020866316415,4.4946107312804395,4.4030259788685235,4.310965891617515,4.217420906706268,4.121660619667635,4.023162633226323,3.9215393048932636,3.8164795834163376,3.7077065411078003,3.594946575112676,3.4779059137825112,3.3562507753269206,3.2295881758569047,3.097444650253085,2.95923991304533,2.814251588123118,2.6615652156309797,2.5
32,7.5,7.442133346445935,7.383849011044295,7.325169483760642,7.266117494189141,7.206715588364895,7.1469853498340905,7.086946049224178,7.026612404417834,6.965990979831413,6.905074528469606,6.843833264856802,6.78220164398755,6.720058754686237,6.657200090206828,6.593298678111072,6.527855123586058,6.46013946267707,6.389128592434207,6.313417140576607,6.230945925776931,6.137976039399682,6.025722954278312,5.867309870653263,5.72218135076736,5.579833570200147,5.433834751829244,5.277066678628721,5.096079407320126,4.96082676133986,4.844032436358176,4.736536939138977,4.634408782576549,4.535425816310677,4.4379681355651295,4.340751526837798,4.242765480046741,4.143229242363598,4.041539814891121,3.937219757632762,3.8298717276143517,3.719141592373126,3.6046889730415916,3.486162974297107,3.363180655762937,3.23530582488331,3.102025629592432,2.9627219763752595,2.816633747765305,2.66280371002417,2.5
