,Unnamed: 0,hk1,rch0,ne1,rch1
489,489,5.653846153846153,0.8461538461538461,0.01,1.0
490,490,5.653846153846153,0.8846153846153846,0.01,1.0
491,491,5.653846153846153,0.9230769230769232,0.01,1.0
492,492,5.653846153846153,0.9615384615384616,0.01,1.0
493,493,5.653846153846153,1.0,0.01,1.0
494,494,5.653846153846153,1.0384615384615383,0.01,1.0
495,495,5.653846153846153,1.076923076923077,0.01,1.0
496,496,5.653846153846153,1.1153846153846154,0.01,1.0
497,497,5.653846153846153,1.1538461538461535,0.01,1.0
498,498,5.653846153846153,1.1923076923076923,0.01,1.0
499,499,5.653846153846153,1.2307692307692308,0.01,1.0
500,500,5.653846153846153,1.2692307692307692,0.01,1.0
501,501,5.653846153846153,1.3076923076923077,0.01,1.0
502,502,5.653846153846153,1.3461538461538465,0.01,1.0
503,503,5.653846153846153,1.3846153846153846,0.01,1.0
504,504,5.653846153846153,1.4230769230769231,0.01,1.0
505,505,5.653846153846153,1.4615384615384617,0.01,1.0
506,506,5.653846153846153,1.5,0.01,1.0
507,507,5.653846153846153,1.5384615384615383,0.01,1.0
508,508,5.653846153846153,1.576923076923077,0.01,1.0
509,509,5.653846153846153,1.6153846153846154,0.01,1.0
510,510,5.653846153846153,1.653846153846154,0.01,1.0
511,511,5.653846153846153,1.6923076923076923,0.01,1.0
512,512,5.653846153846153,1.7307692307692308,0.01,1.0
513,513,5.653846153846153,1.7692307692307694,0.01,1.0
514,514,5.653846153846153,1.807692307692308,0.01,1.0
515,515,5.653846153846153,1.8461538461538465,0.01,1.0
516,516,5.653846153846153,1.8846153846153848,0.01,1.0
517,517,5.653846153846153,1.9230769230769231,0.01,1.0
518,518,5.653846153846153,1.9615384615384617,0.01,1.0
519,519,5.653846153846153,2.0,0.01,1.0
520,520,6.0,0.5,0.01,1.0
521,521,6.0,0.5384615384615384,0.01,1.0
522,522,6.0,0.5769230769230769,0.01,1.0
523,523,6.0,0.6153846153846154,0.01,1.0
524,524,6.0,0.6538461538461539,0.01,1.0
525,525,6.0,0.6923076923076923,0.01,1.0
526,526,6.0,0.7307692307692308,0.01,1.0
527,527,6.0,0.7692307692307693,0.01,1.0
528,528,6.0,0.8076923076923077,0.01,1.0
529,529,6.0,0.8461538461538461,0.01,1.0
530,530,6.0,0.8846153846153846,0.01,1.0
531,531,6.0,0.9230769230769232,0.01,1.0
532,532,6.0,0.9615384615384616,0.01,1.0
533,533,6.0,1.0,0.01,1.0
534,534,6.0,1.0384615384615383,0.01,1.0
535,535,6.0,1.076923076923077,0.01,1.0
536,536,6.0,1.1153846153846154,0.01,1.0
537,537,6.0,1.1538461538461535,0.01,1.0
538,538,6.0,1.1923076923076923,0.01,1.0
539,539,6.0,1.2307692307692308,0.01,1.0
540,540,6.0,1.2692307692307692,0.01,1.0
541,541,6.0,1.3076923076923077,0.01,1.0
542,542,6.0,1.3461538461538465,0.01,1.0
543,543,6.0,1.3846153846153846,0.01,1.0
544,544,6.0,1.4230769230769231,0.01,1.0
545,545,6.0,1.4615384615384617,0.01,1.0
546,546,6.0,1.5,0.01,1.0
547,547,6.0,1.5384615384615383,0.01,1.0
548,548,6.0,1.576923076923077,0.01,1.0
549,549,6.0,1.6153846153846154,0.01,1.0
550,550,6.0,1.653846153846154,0.01,1.0
551,551,6.0,1.6923076923076923,0.01,1.0
552,552,6.0,1.7307692307692308,0.01,1.0
553,553,6.0,1.7692307692307694,0.01,1.0
554,554,6.0,1.807692307692308,0.01,1.0
555,555,6.0,1.8461538461538465,0.01,1.0
556,556,6.0,1.8846153846153848,0.01,1.0
557,557,6.0,1.9230769230769231,0.01,1.0
558,558,6.0,1.9615384615384617,0.01,1.0
559,559,6.0,2.0,0.01,1.0
560,560,6.346153846153846,0.5,0.01,1.0
561,561,6.346153846153846,0.5384615384615384,0.01,1.0
562,562,6.346153846153846,0.5769230769230769,0.01,1.0
563,563,6.346153846153846,0.6153846153846154,0.01,1.0
564,564,6.346153846153846,0.6538461538461539,0.01,1.0
565,565,6.346153846153846,0.6923076923076923,0.01,1.0
566,566,6.346153846153846,0.7307692307692308,0.01,1.0
567,567,6.346153846153846,0.7692307692307693,0.01,1.0
568,568,6.346153846153846,0.8076923076923077,0.01,1.0
569,569,6.346153846153846,0.8461538461538461,0.01,1.0
570,570,6.346153846153846,0.8846153846153846,0.01,1.0
571,571,6.346153846153846,0.9230769230769232,0.01,1.0
572,572,6.346153846153846,0.9615384615384616,0.01,1.0
573,573,6.346153846153846,1.0,0.01,1.0
574,574,6.346153846153846,1.0384615384615383,0.01,1.0
575,575,6.346153846153846,1.076923076923077,0.01,1.0
576,576,6.346153846153846,1.1153846153846154,0.01,1.0
577,577,6.346153846153846,1.1538461538461535,0.01,1.0
578,578,6.346153846153846,1.1923076923076923,0.01,1.0
579,579,6.346153846153846,1.2307692307692308,0.01,1.0
580,580,6.346153846153846,1.2692307692307692,0.01,1.0
581,581,6.346153846153846,1.3076923076923077,0.01,1.0
582,582,6.346153846153846,1.3461538461538465,0.01,1.0
583,583,6.346153846153846,1.3846153846153846,0.01,1.0
584,584,6.346153846153846,1.4230769230769231,0.01,1.0
585,585,6.346153846153846,1.4615384615384617,0.01,1.0
586,586,6.346153846153846,1.5,0.01,1.0
587,587,6.346153846153846,1.5384615384615383,0.01,1.0
588,588,6.346153846153846,1.576923076923077,0.01,1.0
589,589,6.346153846153846,1.6153846153846154,0.01,1.0
590,590,6.346153846153846,1.653846153846154,0.01,1.0
591,591,6.346153846153846,1.6923076923076923,0.01,1.0
592,592,6.346153846153846,1.7307692307692308,0.01,1.0
593,593,6.346153846153846,1.7692307692307694,0.01,1.0
594,594,6.346153846153846,1.807692307692308,0.01,1.0
595,595,6.346153846153846,1.8461538461538465,0.01,1.0
596,596,6.346153846153846,1.8846153846153848,0.01,1.0
597,597,6.346153846153846,1.9230769230769231,0.01,1.0
598,598,6.346153846153846,1.9615384615384617,0.01,1.0
599,599,6.346153846153846,2.0,0.01,1.0
600,600,6.6923076923076925,0.5,0.01,1.0
601,601,6.6923076923076925,0.5384615384615384,0.01,1.0
602,602,6.6923076923076925,0.5769230769230769,0.01,1.0
603,603,6.6923076923076925,0.6153846153846154,0.01,1.0
604,604,6.6923076923076925,0.6538461538461539,0.01,1.0
605,605,6.6923076923076925,0.6923076923076923,0.01,1.0
606,606,6.6923076923076925,0.7307692307692308,0.01,1.0
607,607,6.6923076923076925,0.7692307692307693,0.01,1.0
608,608,6.6923076923076925,0.8076923076923077,0.01,1.0
609,609,6.6923076923076925,0.8461538461538461,0.01,1.0
610,610,6.6923076923076925,0.8846153846153846,0.01,1.0
611,611,6.6923076923076925,0.9230769230769232,0.01,1.0
612,612,6.6923076923076925,0.9615384615384616,0.01,1.0
613,613,6.6923076923076925,1.0,0.01,1.0
614,614,6.6923076923076925,1.0384615384615383,0.01,1.0
615,615,6.6923076923076925,1.076923076923077,0.01,1.0
616,616,6.6923076923076925,1.1153846153846154,0.01,1.0
617,617,6.6923076923076925,1.1538461538461535,0.01,1.0
618,618,6.6923076923076925,1.1923076923076923,0.01,1.0
619,619,6.6923076923076925,1.2307692307692308,0.01,1.0
620,620,6.6923076923076925,1.2692307692307692,0.01,1.0
621,621,6.6923076923076925,1.3076923076923077,0.01,1.0
622,622,6.6923076923076925,1.3461538461538465,0.01,1.0
623,623,6.6923076923076925,1.3846153846153846,0.01,1.0
624,624,6.6923076923076925,1.4230769230769231,0.01,1.0
625,625,6.6923076923076925,1.4615384615384617,0.01,1.0
626,626,6.6923076923076925,1.5,0.01,1.0
627,627,6.6923076923076925,1.5384615384615383,0.01,1.0
628,628,6.6923076923076925,1.576923076923077,0.01,1.0
629,629,6.6923076923076925,1.6153846153846154,0.01,1.0
630,630,6.6923076923076925,1.653846153846154,0.01,1.0
631,631,6.6923076923076925,1.6923076923076923,0.01,1.0
632,632,6.6923076923076925,1.7307692307692308,0.01,1.0
633,633,6.6923076923076925,1.7692307692307694,0.01,1.0
634,634,6.6923076923076925,1.807692307692308,0.01,1.0
635,635,6.6923076923076925,1.8461538461538465,0.01,1.0
636,636,6.6923076923076925,1.8846153846153848,0.01,1.0
637,637,6.6923076923076925,1.9230769230769231,0.01,1.0
638,638,6.6923076923076925,1.9615384615384617,0.01,1.0
639,639,6.6923076923076925,2.0,0.01,1.0
640,640,7.038461538461538,0.5,0.01,1.0
641,641,7.038461538461538,0.5384615384615384,0.01,1.0
642,642,7.038461538461538,0.5769230769230769,0.01,1.0
643,643,7.038461538461538,0.6153846153846154,0.01,1.0
644,644,7.038461538461538,0.6538461538461539,0.01,1.0
645,645,7.038461538461538,0.6923076923076923,0.01,1.0
646,646,7.038461538461538,0.7307692307692308,0.01,1.0
647,647,7.038461538461538,0.7692307692307693,0.01,1.0
648,648,7.038461538461538,0.8076923076923077,0.01,1.0
649,649,7.038461538461538,0.8461538461538461,0.01,1.0
650,650,7.038461538461538,0.8846153846153846,0.01,1.0
651,651,7.038461538461538,0.9230769230769232,0.01,1.0
652,652,7.038461538461538,0.9615384615384616,0.01,1.0
653,653,7.038461538461538,1.0,0.01,1.0
654,654,7.038461538461538,1.0384615384615383,0.01,1.0
655,655,7.038461538461538,1.076923076923077,0.01,1.0
656,656,7.038461538461538,1.1153846153846154,0.01,1.0
657,657,7.038461538461538,1.1538461538461535,0.01,1.0
658,658,7.038461538461538,1.1923076923076923,0.01,1.0
659,659,7.038461538461538,1.2307692307692308,0.01,1.0
660,660,7.038461538461538,1.2692307692307692,0.01,1.0
661,661,7.038461538461538,1.3076923076923077,0.01,1.0
662,662,7.038461538461538,1.3461538461538465,0.01,1.0
663,663,7.038461538461538,1.3846153846153846,0.01,1.0
664,664,7.038461538461538,1.4230769230769231,0.01,1.0
665,665,7.038461538461538,1.4615384615384617,0.01,1.0
666,666,7.038461538461538,1.5,0.01,1.0
667,667,7.038461538461538,1.5384615384615383,0.01,1.0
668,668,7.038461538461538,1.576923076923077,0.01,1.0
669,669,7.038461538461538,1.6153846153846154,0.01,1.0
670,670,7.038461538461538,1.653846153846154,0.01,1.0
671,671,7.038461538461538,1.6923076923076923,0.01,1.0
672,672,7.038461538461538,1.7307692307692308,0.01,1.0
673,673,7.038461538461538,1.7692307692307694,0.01,1.0
674,674,7.038461538461538,1.807692307692308,0.01,1.0
675,675,7.038461538461538,1.8461538461538465,0.01,1.0
676,676,7.038461538461538,1.8846153846153848,0.01,1.0
677,677,7.038461538461538,1.9230769230769231,0.01,1.0
678,678,7.038461538461538,1.9615384615384617,0.01,1.0
679,679,7.038461538461538,2.0,0.01,1.0
680,680,7.384615384615384,0.5,0.01,1.0
681,681,7.384615384615384,0.5384615384615384,0.01,1.0
682,682,7.384615384615384,0.5769230769230769,0.01,1.0
683,683,7.384615384615384,0.6153846153846154,0.01,1.0
684,684,7.384615384615384,0.6538461538461539,0.01,1.0
685,685,7.384615384615384,0.6923076923076923,0.01,1.0
686,686,7.384615384615384,0.7307692307692308,0.01,1.0
687,687,7.384615384615384,0.7692307692307693,0.01,1.0
688,688,7.384615384615384,0.8076923076923077,0.01,1.0
689,689,7.384615384615384,0.8461538461538461,0.01,1.0
690,690,7.384615384615384,0.8846153846153846,0.01,1.0
691,691,7.384615384615384,0.9230769230769232,0.01,1.0
692,692,7.384615384615384,0.9615384615384616,0.01,1.0
693,693,7.384615384615384,1.0,0.01,1.0
694,694,7.384615384615384,1.0384615384615383,0.01,1.0
695,695,7.384615384615384,1.076923076923077,0.01,1.0
696,696,7.384615384615384,1.1153846153846154,0.01,1.0
697,697,7.384615384615384,1.1538461538461535,0.01,1.0
698,698,7.384615384615384,1.1923076923076923,0.01,1.0
699,699,7.384615384615384,1.2307692307692308,0.01,1.0
700,700,7.384615384615384,1.2692307692307692,0.01,1.0
701,701,7.384615384615384,1.3076923076923077,0.01,1.0
702,702,7.384615384615384,1.3461538461538465,0.01,1.0
703,703,7.384615384615384,1.3846153846153846,0.01,1.0
704,704,7.384615384615384,1.4230769230769231,0.01,1.0
705,705,7.384615384615384,1.4615384615384617,0.01,1.0
706,706,7.384615384615384,1.5,0.01,1.0
707,707,7.384615384615384,1.5384615384615383,0.01,1.0
708,708,7.384615384615384,1.576923076923077,0.01,1.0
709,709,7.384615384615384,1.6153846153846154,0.01,1.0
710,710,7.384615384615384,1.653846153846154,0.01,1.0
711,711,7.384615384615384,1.6923076923076923,0.01,1.0
712,712,7.384615384615384,1.7307692307692308,0.01,1.0
713,713,7.384615384615384,1.7692307692307694,0.01,1.0
714,714,7.384615384615384,1.807692307692308,0.01,1.0
715,715,7.384615384615384,1.8461538461538465,0.01,1.0
716,716,7.384615384615384,1.8846153846153848,0.01,1.0
717,717,7.384615384615384,1.9230769230769231,0.01,1.0
718,718,7.384615384615384,1.9615384615384617,0.01,1.0
719,719,7.384615384615384,2.0,0.01,1.0
720,720,7.730769230769231,0.5,0.01,1.0
721,721,7.730769230769231,0.5384615384615384,0.01,1.0
722,722,7.730769230769231,0.5769230769230769,0.01,1.0
723,723,7.730769230769231,0.6153846153846154,0.01,1.0
724,724,7.730769230769231,0.6538461538461539,0.01,1.0
725,725,7.730769230769231,0.6923076923076923,0.01,1.0
726,726,7.730769230769231,0.7307692307692308,0.01,1.0
727,727,7.730769230769231,0.7692307692307693,0.01,1.0
728,728,7.730769230769231,0.8076923076923077,0.01,1.0
729,729,7.730769230769231,0.8461538461538461,0.01,1.0
730,730,7.730769230769231,0.8846153846153846,0.01,1.0
731,731,7.730769230769231,0.9230769230769232,0.01,1.0
732,732,7.730769230769231,0.9615384615384616,0.01,1.0
733,733,7.730769230769231,1.0,0.01,1.0
734,734,7.730769230769231,1.0384615384615383,0.01,1.0
735,735,7.730769230769231,1.076923076923077,0.01,1.0
736,736,7.730769230769231,1.1153846153846154,0.01,1.0
737,737,7.730769230769231,1.1538461538461535,0.01,1.0
738,738,7.730769230769231,1.1923076923076923,0.01,1.0
739,739,7.730769230769231,1.2307692307692308,0.01,1.0
740,740,7.730769230769231,1.2692307692307692,0.01,1.0
741,741,7.730769230769231,1.3076923076923077,0.01,1.0
742,742,7.730769230769231,1.3461538461538465,0.01,1.0
743,743,7.730769230769231,1.3846153846153846,0.01,1.0
744,744,7.730769230769231,1.4230769230769231,0.01,1.0
745,745,7.730769230769231,1.4615384615384617,0.01,1.0
746,746,7.730769230769231,1.5,0.01,1.0
747,747,7.730769230769231,1.5384615384615383,0.01,1.0
748,748,7.730769230769231,1.576923076923077,0.01,1.0
749,749,7.730769230769231,1.6153846153846154,0.01,1.0
750,750,7.730769230769231,1.653846153846154,0.01,1.0
751,751,7.730769230769231,1.6923076923076923,0.01,1.0
752,752,7.730769230769231,1.7307692307692308,0.01,1.0
753,753,7.730769230769231,1.7692307692307694,0.01,1.0
754,754,7.730769230769231,1.807692307692308,0.01,1.0
755,755,7.730769230769231,1.8461538461538465,0.01,1.0
756,756,7.730769230769231,1.8846153846153848,0.01,1.0
757,757,7.730769230769231,1.9230769230769231,0.01,1.0
758,758,7.730769230769231,1.9615384615384617,0.01,1.0
759,759,7.730769230769231,2.0,0.01,1.0
760,760,8.076923076923077,0.5,0.01,1.0
761,761,8.076923076923077,0.5384615384615384,0.01,1.0
762,762,8.076923076923077,0.5769230769230769,0.01,1.0
763,763,8.076923076923077,0.6153846153846154,0.01,1.0
764,764,8.076923076923077,0.6538461538461539,0.01,1.0
765,765,8.076923076923077,0.6923076923076923,0.01,1.0
766,766,8.076923076923077,0.7307692307692308,0.01,1.0
767,767,8.076923076923077,0.7692307692307693,0.01,1.0
768,768,8.076923076923077,0.8076923076923077,0.01,1.0
769,769,8.076923076923077,0.8461538461538461,0.01,1.0
770,770,8.076923076923077,0.8846153846153846,0.01,1.0
771,771,8.076923076923077,0.9230769230769232,0.01,1.0
772,772,8.076923076923077,0.9615384615384616,0.01,1.0
773,773,8.076923076923077,1.0,0.01,1.0
774,774,8.076923076923077,1.0384615384615383,0.01,1.0
775,775,8.076923076923077,1.076923076923077,0.01,1.0
776,776,8.076923076923077,1.1153846153846154,0.01,1.0
777,777,8.076923076923077,1.1538461538461535,0.01,1.0
778,778,8.076923076923077,1.1923076923076923,0.01,1.0
779,779,8.076923076923077,1.2307692307692308,0.01,1.0
780,780,8.076923076923077,1.2692307692307692,0.01,1.0
781,781,8.076923076923077,1.3076923076923077,0.01,1.0
782,782,8.076923076923077,1.3461538461538465,0.01,1.0
783,783,8.076923076923077,1.3846153846153846,0.01,1.0
784,784,8.076923076923077,1.4230769230769231,0.01,1.0
785,785,8.076923076923077,1.4615384615384617,0.01,1.0
786,786,8.076923076923077,1.5,0.01,1.0
787,787,8.076923076923077,1.5384615384615383,0.01,1.0
788,788,8.076923076923077,1.576923076923077,0.01,1.0
789,789,8.076923076923077,1.6153846153846154,0.01,1.0
790,790,8.076923076923077,1.653846153846154,0.01,1.0
791,791,8.076923076923077,1.6923076923076923,0.01,1.0
792,792,8.076923076923077,1.7307692307692308,0.01,1.0
793,793,8.076923076923077,1.7692307692307694,0.01,1.0
794,794,8.076923076923077,1.807692307692308,0.01,1.0
795,795,8.076923076923077,1.8461538461538465,0.01,1.0
796,796,8.076923076923077,1.8846153846153848,0.01,1.0
797,797,8.076923076923077,1.9230769230769231,0.01,1.0
798,798,8.076923076923077,1.9615384615384617,0.01,1.0
799,799,8.076923076923077,2.0,0.01,1.0
800,800,8.423076923076923,0.5,0.01,1.0
801,801,8.423076923076923,0.5384615384615384,0.01,1.0
802,802,8.423076923076923,0.5769230769230769,0.01,1.0
803,803,8.423076923076923,0.6153846153846154,0.01,1.0
804,804,8.423076923076923,0.6538461538461539,0.01,1.0
805,805,8.423076923076923,0.6923076923076923,0.01,1.0
806,806,8.423076923076923,0.7307692307692308,0.01,1.0
807,807,8.423076923076923,0.7692307692307693,0.01,1.0
808,808,8.423076923076923,0.8076923076923077,0.01,1.0
809,809,8.423076923076923,0.8461538461538461,0.01,1.0
810,810,8.423076923076923,0.8846153846153846,0.01,1.0
811,811,8.423076923076923,0.9230769230769232,0.01,1.0
812,812,8.423076923076923,0.9615384615384616,0.01,1.0
813,813,8.423076923076923,1.0,0.01,1.0
814,814,8.423076923076923,1.0384615384615383,0.01,1.0
815,815,8.423076923076923,1.076923076923077,0.01,1.0
816,816,8.423076923076923,1.1153846153846154,0.01,1.0
817,817,8.423076923076923,1.1538461538461535,0.01,1.0
818,818,8.423076923076923,1.1923076923076923,0.01,1.0
819,819,8.423076923076923,1.2307692307692308,0.01,1.0
820,820,8.423076923076923,1.2692307692307692,0.01,1.0
821,821,8.423076923076923,1.3076923076923077,0.01,1.0
822,822,8.423076923076923,1.3461538461538465,0.01,1.0
823,823,8.423076923076923,1.3846153846153846,0.01,1.0
824,824,8.423076923076923,1.4230769230769231,0.01,1.0
825,825,8.423076923076923,1.4615384615384617,0.01,1.0
826,826,8.423076923076923,1.5,0.01,1.0
827,827,8.423076923076923,1.5384615384615383,0.01,1.0
828,828,8.423076923076923,1.576923076923077,0.01,1.0
829,829,8.423076923076923,1.6153846153846154,0.01,1.0
830,830,8.423076923076923,1.653846153846154,0.01,1.0
831,831,8.423076923076923,1.6923076923076923,0.01,1.0
832,832,8.423076923076923,1.7307692307692308,0.01,1.0
833,833,8.423076923076923,1.7692307692307694,0.01,1.0
834,834,8.423076923076923,1.807692307692308,0.01,1.0
835,835,8.423076923076923,1.8461538461538465,0.01,1.0
836,836,8.423076923076923,1.8846153846153848,0.01,1.0
837,837,8.423076923076923,1.9230769230769231,0.01,1.0
838,838,8.423076923076923,1.9615384615384617,0.01,1.0
839,839,8.423076923076923,2.0,0.01,1.0
840,840,8.76923076923077,0.5,0.01,1.0
841,841,8.76923076923077,0.5384615384615384,0.01,1.0
842,842,8.76923076923077,0.5769230769230769,0.01,1.0
843,843,8.76923076923077,0.6153846153846154,0.01,1.0
844,844,8.76923076923077,0.6538461538461539,0.01,1.0
845,845,8.76923076923077,0.6923076923076923,0.01,1.0
846,846,8.76923076923077,0.7307692307692308,0.01,1.0
847,847,8.76923076923077,0.7692307692307693,0.01,1.0
848,848,8.76923076923077,0.8076923076923077,0.01,1.0
849,849,8.76923076923077,0.8461538461538461,0.01,1.0
850,850,8.76923076923077,0.8846153846153846,0.01,1.0
851,851,8.76923076923077,0.9230769230769232,0.01,1.0
852,852,8.76923076923077,0.9615384615384616,0.01,1.0
853,853,8.76923076923077,1.0,0.01,1.0
854,854,8.76923076923077,1.0384615384615383,0.01,1.0
855,855,8.76923076923077,1.076923076923077,0.01,1.0
856,856,8.76923076923077,1.1153846153846154,0.01,1.0
857,857,8.76923076923077,1.1538461538461535,0.01,1.0
858,858,8.76923076923077,1.1923076923076923,0.01,1.0
859,859,8.76923076923077,1.2307692307692308,0.01,1.0
860,860,8.76923076923077,1.2692307692307692,0.01,1.0
861,861,8.76923076923077,1.3076923076923077,0.01,1.0
862,862,8.76923076923077,1.3461538461538465,0.01,1.0
863,863,8.76923076923077,1.3846153846153846,0.01,1.0
864,864,8.76923076923077,1.4230769230769231,0.01,1.0
865,865,8.76923076923077,1.4615384615384617,0.01,1.0
866,866,8.76923076923077,1.5,0.01,1.0
867,867,8.76923076923077,1.5384615384615383,0.01,1.0
868,868,8.76923076923077,1.576923076923077,0.01,1.0
869,869,8.76923076923077,1.6153846153846154,0.01,1.0
870,870,8.76923076923077,1.653846153846154,0.01,1.0
871,871,8.76923076923077,1.6923076923076923,0.01,1.0
872,872,8.76923076923077,1.7307692307692308,0.01,1.0
873,873,8.76923076923077,1.7692307692307694,0.01,1.0
874,874,8.76923076923077,1.807692307692308,0.01,1.0
875,875,8.76923076923077,1.8461538461538465,0.01,1.0
876,876,8.76923076923077,1.8846153846153848,0.01,1.0
877,877,8.76923076923077,1.9230769230769231,0.01,1.0
878,878,8.76923076923077,1.9615384615384617,0.01,1.0
879,879,8.76923076923077,2.0,0.01,1.0
880,880,9.115384615384617,0.5,0.01,1.0
881,881,9.115384615384617,0.5384615384615384,0.01,1.0
882,882,9.115384615384617,0.5769230769230769,0.01,1.0
883,883,9.115384615384617,0.6153846153846154,0.01,1.0
884,884,9.115384615384617,0.6538461538461539,0.01,1.0
885,885,9.115384615384617,0.6923076923076923,0.01,1.0
886,886,9.115384615384617,0.7307692307692308,0.01,1.0
887,887,9.115384615384617,0.7692307692307693,0.01,1.0
888,888,9.115384615384617,0.8076923076923077,0.01,1.0
889,889,9.115384615384617,0.8461538461538461,0.01,1.0
890,890,9.115384615384617,0.8846153846153846,0.01,1.0
891,891,9.115384615384617,0.9230769230769232,0.01,1.0
892,892,9.115384615384617,0.9615384615384616,0.01,1.0
893,893,9.115384615384617,1.0,0.01,1.0
894,894,9.115384615384617,1.0384615384615383,0.01,1.0
895,895,9.115384615384617,1.076923076923077,0.01,1.0
896,896,9.115384615384617,1.1153846153846154,0.01,1.0
897,897,9.115384615384617,1.1538461538461535,0.01,1.0
898,898,9.115384615384617,1.1923076923076923,0.01,1.0
899,899,9.115384615384617,1.2307692307692308,0.01,1.0
900,900,9.115384615384617,1.2692307692307692,0.01,1.0
901,901,9.115384615384617,1.3076923076923077,0.01,1.0
902,902,9.115384615384617,1.3461538461538465,0.01,1.0
903,903,9.115384615384617,1.3846153846153846,0.01,1.0
904,904,9.115384615384617,1.4230769230769231,0.01,1.0
905,905,9.115384615384617,1.4615384615384617,0.01,1.0
906,906,9.115384615384617,1.5,0.01,1.0
907,907,9.115384615384617,1.5384615384615383,0.01,1.0
908,908,9.115384615384617,1.576923076923077,0.01,1.0
909,909,9.115384615384617,1.6153846153846154,0.01,1.0
910,910,9.115384615384617,1.653846153846154,0.01,1.0
911,911,9.115384615384617,1.6923076923076923,0.01,1.0
912,912,9.115384615384617,1.7307692307692308,0.01,1.0
913,913,9.115384615384617,1.7692307692307694,0.01,1.0
914,914,9.115384615384617,1.807692307692308,0.01,1.0
915,915,9.115384615384617,1.8461538461538465,0.01,1.0
916,916,9.115384615384617,1.8846153846153848,0.01,1.0
917,917,9.115384615384617,1.9230769230769231,0.01,1.0
918,918,9.115384615384617,1.9615384615384617,0.01,1.0
919,919,9.115384615384617,2.0,0.01,1.0
920,920,9.461538461538462,0.5,0.01,1.0
921,921,9.461538461538462,0.5384615384615384,0.01,1.0
922,922,9.461538461538462,0.5769230769230769,0.01,1.0
923,923,9.461538461538462,0.6153846153846154,0.01,1.0
924,924,9.461538461538462,0.6538461538461539,0.01,1.0
925,925,9.461538461538462,0.6923076923076923,0.01,1.0
926,926,9.461538461538462,0.7307692307692308,0.01,1.0
927,927,9.461538461538462,0.7692307692307693,0.01,1.0
928,928,9.461538461538462,0.8076923076923077,0.01,1.0
929,929,9.461538461538462,0.8461538461538461,0.01,1.0
930,930,9.461538461538462,0.8846153846153846,0.01,1.0
931,931,9.461538461538462,0.9230769230769232,0.01,1.0
932,932,9.461538461538462,0.9615384615384616,0.01,1.0
933,933,9.461538461538462,1.0,0.01,1.0
934,934,9.461538461538462,1.0384615384615383,0.01,1.0
935,935,9.461538461538462,1.076923076923077,0.01,1.0
936,936,9.461538461538462,1.1153846153846154,0.01,1.0
937,937,9.461538461538462,1.1538461538461535,0.01,1.0
938,938,9.461538461538462,1.1923076923076923,0.01,1.0
939,939,9.461538461538462,1.2307692307692308,0.01,1.0
940,940,9.461538461538462,1.2692307692307692,0.01,1.0
941,941,9.461538461538462,1.3076923076923077,0.01,1.0
942,942,9.461538461538462,1.3461538461538465,0.01,1.0
943,943,9.461538461538462,1.3846153846153846,0.01,1.0
944,944,9.461538461538462,1.4230769230769231,0.01,1.0
945,945,9.461538461538462,1.4615384615384617,0.01,1.0
946,946,9.461538461538462,1.5,0.01,1.0
947,947,9.461538461538462,1.5384615384615383,0.01,1.0
948,948,9.461538461538462,1.576923076923077,0.01,1.0
949,949,9.461538461538462,1.6153846153846154,0.01,1.0
950,950,9.461538461538462,1.653846153846154,0.01,1.0
951,951,9.461538461538462,1.6923076923076923,0.01,1.0
952,952,9.461538461538462,1.7307692307692308,0.01,1.0
953,953,9.461538461538462,1.7692307692307694,0.01,1.0
954,954,9.461538461538462,1.807692307692308,0.01,1.0
955,955,9.461538461538462,1.8461538461538465,0.01,1.0
956,956,9.461538461538462,1.8846153846153848,0.01,1.0
957,957,9.461538461538462,1.9230769230769231,0.01,1.0
958,958,9.461538461538462,1.9615384615384617,0.01,1.0
959,959,9.461538461538462,2.0,0.01,1.0
960,960,9.807692307692308,0.5,0.01,1.0
961,961,9.807692307692308,0.5384615384615384,0.01,1.0
962,962,9.807692307692308,0.5769230769230769,0.01,1.0
963,963,9.807692307692308,0.6153846153846154,0.01,1.0
964,964,9.807692307692308,0.6538461538461539,0.01,1.0
965,965,9.807692307692308,0.6923076923076923,0.01,1.0
966,966,9.807692307692308,0.7307692307692308,0.01,1.0
967,967,9.807692307692308,0.7692307692307693,0.01,1.0
968,968,9.807692307692308,0.8076923076923077,0.01,1.0
969,969,9.807692307692308,0.8461538461538461,0.01,1.0
970,970,9.807692307692308,0.8846153846153846,0.01,1.0
971,971,9.807692307692308,0.9230769230769232,0.01,1.0
972,972,9.807692307692308,0.9615384615384616,0.01,1.0
973,973,9.807692307692308,1.0,0.01,1.0
974,974,9.807692307692308,1.0384615384615383,0.01,1.0
975,975,9.807692307692308,1.076923076923077,0.01,1.0
976,976,9.807692307692308,1.1153846153846154,0.01,1.0
977,977,9.807692307692308,1.1538461538461535,0.01,1.0
978,978,9.807692307692308,1.1923076923076923,0.01,1.0
979,979,9.807692307692308,1.2307692307692308,0.01,1.0
980,980,9.807692307692308,1.2692307692307692,0.01,1.0
981,981,9.807692307692308,1.3076923076923077,0.01,1.0
982,982,9.807692307692308,1.3461538461538465,0.01,1.0
983,983,9.807692307692308,1.3846153846153846,0.01,1.0
984,984,9.807692307692308,1.4230769230769231,0.01,1.0
