,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.042,0.0399,0.0378,0.0357,0.0336,0.0315,0.0294,0.0273,0.0252,0.0231,0.021,0.0189,0.0168,0.0147,0.0126,0.0105,0.0084,0.0063,0.0042,0.0021,0.0
