time,GHB_2_6_10,GHB_3_6_10,ESTUARY2,ESTUARY3
5.583333333333,-297.7399515635545,-6849.513721680423,-2970.416310293325,-83950.54030901055
5.666666666667,-308.9276942114558,-6989.818417137845,-3138.876328462544,-86058.75714943840
5.750000000000,-295.4100701186948,-6225.331262314376,-2936.087800929389,-74590.74410433153
5.833333333333,-269.7642901686859,-5288.562149721633,-2550.740296849683,-60533.14989365618
5.916666666667,-255.8990582197260,-5059.566452123904,-2342.101735478110,-57090.89763117496
6.000000000000,-267.5658982294211,-5787.192080826531,-2517.106737277981,-68002.18608695622
6.083333333333,-291.6368466497480,-6695.906321924996,-2878.817170724091,-81635.16579632787
6.166666666667,-306.3832825453212,-6990.901620541265,-3100.722116496107,-86064.07756270078
6.250000000000,-296.8433635189263,-6348.727196847463,-2957.731136712263,-76431.78382998257
6.333333333333,-274.5008537033593,-5485.302371322999,-2622.076353409000,-63475.64955379323
6.416666666667,-259.3241911002072,-5146.205809252786,-2393.799346444854,-58382.48893189204
6.500000000000,-268.1919906151314,-5757.799156677165,-2526.757980617033,-67553.10333862963
6.583333333333,-291.3285609952374,-6658.333443238608,-2874.395160582429,-81063.04950343056
6.666666666667,-308.3543557674305,-7062.508324637502,-3130.519125167977,-87129.87749170848
6.750000000000,-301.6726751616917,-6512.740967948444,-3030.488405041681,-78884.43021722113
6.833333333333,-276.9122101739841,-5514.027850594543,-2658.545893534259,-63899.08771267427
6.916666666667,-257.2454158817034,-5012.913146505004,-2362.790203111586,-56374.88266015628
7.000000000000,-261.9575673997644,-5517.335480094575,-2433.246107338215,-63936.65677530540
7.083333333333,-284.9243542294469,-6479.120661480101,-2778.251106762579,-78364.53157610098
7.166666666667,-304.4513873002145,-7008.195668015947,-3071.918308439138,-86304.87326864213
7.250000000000,-301.9274259629555,-6604.347333127891,-3034.370488852315,-80249.06693035505
7.333333333333,-280.8772908289572,-5698.724760150748,-2718.230713853536,-66661.37156463572
7.416666666667,-261.8040160155015,-5159.720119296628,-2431.460035749178,-58569.77882554482
7.500000000000,-263.1224848123187,-5501.481006364458,-2450.959829603388,-63691.60910229917
7.583333333333,-284.6908630066800,-6436.285180048030,-2774.922450467664,-77714.42619222763
7.666666666667,-305.3021367223536,-7032.012568950086,-3084.847754498016,-86654.54215632174
7.750000000000,-306.3860685957204,-6765.567294054897,-3101.506539642800,-82660.48508591607
7.833333333333,-284.3335621538579,-5776.705643640834,-2770.350513934728,-67824.57281858630
7.916666666667,-261.0743813944812,-5070.156505776043,-2420.691378291977,-57219.28143848462
8.000000000000,-257.9612922690164,-5284.534987796995,-2373.554793216359,-60429.19359401116
8.083333333333,-277.9342117965776,-6224.001114110340,-2673.466354087462,-74520.89404617352
8.166666666667,-300.4392433115769,-6936.954393504748,-3011.790315031708,-85219.13896134114
8.250000000000,-305.2275452539678,-6810.902478912245,-3084.105998194319,-83331.58922542876
8.333333333333,-287.5355343974765,-5950.673007555538,-2818.509683436798,-70426.41299670229
8.416666666667,-266.0259346068869,-5247.940078444888,-2495.208614892604,-59879.53141729672
8.500000000000,-260.1702205180140,-5310.889629954991,-2406.914054492858,-60818.25232818631
8.583333333333,-277.7473786736570,-6171.653549065332,-2670.813263281023,-73729.06710692597
8.666666666667,-300.6091726728973,-6929.900190788610,-3014.458620957353,-85106.53185871178
8.750000000000,-308.6090326261060,-6936.108198048929,-3135.014296544267,-85203.39561153318
8.833333333333,-292.0770987219965,-6086.117470972949,-2886.882060001056,-72452.43324901978
8.916666666667,-266.6489962340636,-5203.765874416906,-2504.733929752514,-59211.00497413534
9.000000000000,-256.2946661717137,-5126.460868932428,-2348.808609738211,-58044.86876728399
9.083333333333,-270.7461576379037,-5928.335294128242,-2565.663182399598,-70071.19331910576
9.166666666667,-294.8334144275796,-6793.986472463577,-2927.640875352251,-83059.35636090249
9.250000000000,-306.4665173858152,-6950.815344642477,-3102.761412739980,-85416.16164720008
9.333333333333,-294.1807695704604,-6230.487712335926,-2918.456461400211,-74611.50939582833
9.416666666667,-271.6796815682533,-5402.128511702093,-2580.344604027614,-62181.51881423668
9.500000000000,-259.1784258332854,-5184.535756063727,-2392.216604306147,-58911.78609209284
9.583333333333,-271.0825555533555,-5890.884584763586,-2570.793168949205,-69505.15945799528
9.666666666667,-294.4948885746213,-6759.078497833924,-2922.594646417628,-82531.26259763094
9.750000000000,-309.0656574073165,-7048.475602025970,-3141.828044986618,-86877.02252695744
9.833333333333,-298.9941928526492,-6386.633068757734,-2990.817722807597,-76950.42202988386
9.916666666667,-273.6150653918392,-5409.646996315317,-2609.501176635333,-62291.07231289319
10.00000000000,-256.3644715771106,-5026.564209159236,-2349.992399621164,-56538.12552007832
10.08333333333,-264.5672279012209,-5649.018382878823,-2472.885291770348,-65871.83539769905
10.16666666667,-288.2345875419819,-6591.834363630308,-2828.440554146631,-80016.55252834097
10.25000000000,-305.8101424226530,-7020.105291629166,-3092.789583807925,-86445.60995293852
10.33333333333,-299.7705227312382,-6491.293894968538,-3002.380003333001,-78515.43539693480
10.41666666667,-277.9471953826159,-5599.996374670869,-2674.546400252574,-65142.73952840448
10.50000000000,-260.4360246790461,-5146.405959243892,-2411.188968119764,-58333.01547983605
10.58333333333,-265.4628699992959,-5625.101251173144,-2486.386470144309,-65510.27224527274
10.66666666667,-287.9641608115625,-6550.868719709169,-2824.388562113626,-79398.95106446165
10.75000000000,-307.0939275212791,-7062.146390838565,-3112.059262556074,-87073.21754843470
10.83333333333,-304.5369355004773,-6659.638352348485,-3073.981148549313,-81038.36676676385
10.91666666667,-280.8968064418538,-5652.424441800319,-2718.895942460096,-65927.19592232263
11.00000000000,-259.1496475625471,-5038.589105213190,-2391.887673271878,-56713.18616384972
11.08333333333,-259.5310304970980,-5355.954708779607,-2398.479975537924,-61806.11451253245
11.16666666667,-281.1359573596771,-6292.930082555295,-2724.108675558852,-76136.46936524662
11.25000000000,-302.3102484439388,-6904.709895490780,-3043.183892210397,-85475.70192820256
11.33333333333,-303.6966391381901,-6638.803205090983,-3064.754846456334,-81573.10409698485
11.41666666667,-284.0578590117311,-5736.247365482739,-2770.043868546820,-68076.11148788095
11.50000000000,-263.5445484064493,-5105.199951339182,-2461.749420660002,-58628.16045067891
11.58333333333,-260.9390838470388,-5295.252019264850,-2422.313996224074,-61487.67373732333
11.66666666667,-280.7438897828335,-6205.802532853410,-2719.725718893209,-75154.49912362450
11.75000000000,-302.6884246783222,-6889.019746124103,-3049.623090669445,-85412.37280837726
11.83333333333,-307.5456772136300,-6768.045459484070,-3122.949937576584,-83604.93569958517
11.91666666667,-288.0565018342152,-5835.775133364158,-2830.326058095329,-69621.76298386215
12.00000000000,-263.4663418663993,-5031.972251162817,-2460.689912444080,-57560.35991845953
12.08333333333,-256.5051101658959,-5094.221235077046,-2355.707572888643,-58489.75007993725
12.16666666667,-273.7704090914910,-5970.380145461558,-2614.857467388912,-71632.64151156656
12.25000000000,-297.3467141978016,-6771.172714245158,-2969.190034152173,-83649.60982065275
12.33333333333,-305.7053890907739,-6789.254944032999,-3095.107937446952,-83925.93256538585
12.41666666667,-290.8137268901086,-5999.996477193528,-2871.594527821997,-72087.50471539557
12.50000000000,-268.4978986775453,-5219.966307979262,-2536.199201718927,-60382.84326171940
12.58333333333,-259.1388541455520,-5138.277723432377,-2395.245995955599,-59152.78378017685
12.66666666667,-273.7532244192706,-5919.714901839012,-2614.557539006779,-70873.99960384778
12.75000000000,-297.1625004921378,-6746.092489991843,-2966.342748170736,-83274.09406994823
12.83333333333,-275.7225815581407,-5600.906595776912,-2644.530689133806,-66095.75982802393
12.91666666667,-297.4677300546700,-6614.885474593270,-2971.085265169778,-81308.20992822414
13.00000000000,-271.0870404743686,-5358.360671327093,-2574.926032272423,-62457.87455235131
13.08333333333,-255.9968685679522,-5007.255706111480,-2347.938474973453,-57186.42469539473
13.16666666667,-267.1158860537966,-5698.346998191373,-2514.687926247095,-67551.50884430087
13.25000000000,-291.1002582592736,-6601.292720488240,-2875.050749250965,-81099.57139840908
13.33333333333,-306.1512190272227,-6906.547844764151,-3101.482638639789,-85683.98038643834
13.41666666667,-296.9454342004342,-6272.337910883442,-2963.468261867636,-76172.75708117065
13.50000000000,-274.6333578430195,-5403.795799223576,-2628.229566183647,-63141.40322923345
13.58333333333,-259.1739726181058,-5050.535819913580,-2395.660816949516,-57837.22410460300
13.66666666667,-267.6568030170653,-5648.755981041242,-2522.786524254530,-66808.58699750666
13.75000000000,-290.7407039007010,-6551.959462605484,-2869.580433621456,-80359.92585122111
13.83333333333,-308.0180455531211,-6968.046034426074,-3129.435234286978,-86606.84843625750
13.91666666667,-301.7532244543272,-6432.381422132254,-3035.624671466062,-78574.42465962347
14.00000000000,-277.0883500337318,-5431.701858814622,-2665.079953917711,-63561.03896985226
14.08333333333,-257.1747428277087,-4917.674404214116,-2365.575563054438,-55844.50314684497
14.16666666667,-261.4513686430507,-5406.490417658775,-2429.442578414390,-63173.44817183035
14.25000000000,-284.3140375609892,-6369.571945364562,-2772.834023423185,-77622.03587419986
14.33333333333,-304.0390441131340,-6909.351414956021,-3069.429478335016,-85724.27420277844
14.41666666667,-301.9413987806656,-6520.990785054881,-3038.245965559319,-79902.18771645083
14.50000000000,-281.0070189783535,-5614.496449311492,-2723.809628102046,-66302.80289379424
14.58333333333,-261.7688679531398,-5065.747832374763,-2434.524382640530,-58066.36182366224
14.66666666667,-262.6614510895944,-5391.340802372168,-2447.584220350891,-62946.88718102527
14.75000000000,-284.0811310048774,-6325.286958248577,-2769.267170036358,-76958.03590500662
14.83333333333,-304.8484495728372,-6930.452009451243,-3081.493598470892,-86040.97204387057
14.91666666667,-306.3439790467747,-6679.529190902156,-3104.297995207570,-82281.08312484270
15.00000000000,-284.5218429071794,-5694.707651736351,-2776.569955576027,-67507.11112407710
15.08333333333,-261.1045053413067,-4977.477949632645,-2424.501333991776,-56742.87258179561
15.16666666667,-257.5761757115662,-5175.661128413532,-2371.088209772586,-59711.01464645277
15.25000000000,-277.3008670985128,-6110.044624653672,-2667.228075178056,-73727.60119409657
15.33333333333,-299.9344952474932,-6832.416497799300,-3007.442738755458,-84568.30150823783
15.41666666667,-305.1057406833489,-6721.418935132674,-3085.475784475026,-82907.82143879353
15.50000000000,-287.6786865512552,-5867.185388637032,-2823.829382433062,-70093.85905598447
15.58333333333,-266.0660839508677,-5155.768394820549,-2498.950528742283,-59417.92712235823
15.66666666667,-259.8416103057433,-5203.679528881206,-2405.081393150166,-60132.18558527721
15.75000000000,-277.1144814121720,-6056.387765357319,-2664.370451524933,-72923.22856543190
15.83333333333,-300.0656006650056,-6822.905258320925,-3009.319112064171,-84425.86101597971
15.91666666667,-308.4331163626665,-6844.136629120423,-3135.364813137734,-84749.25849499294
16.00000000000,-292.2606482654578,-6004.245821923810,-2892.604877775171,-72151.01978784986
16.08333333333,-266.7715872313090,-5113.893947569545,-2509.514385250838,-58790.75343665744
16.16666666667,-256.0060128926552,-5019.078751395789,-2347.379776474301,-57363.01974738995
16.25000000000,-270.1302430653594,-5812.220962751348,-2559.288890232273,-69259.26461614392
16.33333333333,-294.2333830331691,-6683.577099297548,-2921.476950844074,-82333.86194028778
16.41666666667,-306.2600654748649,-6857.446312876644,-3102.486869837383,-84947.17845859261
16.50000000000,-294.2787693681640,-6145.097147008094,-2922.738449414609,-74263.12183102327
16.58333333333,-271.7811235599466,-5312.003397780320,-2584.661957457552,-61762.97358581551
16.66666666667,-258.9361688915843,-5079.074823247078,-2391.350866502812,-58263.95508373918
16.75000000000,-270.5024357417794,-5775.354954185909,-2564.827375557900,-68706.97602081091
16.83333333333,-293.8963147034742,-6647.728393281162,-2916.326668466997,-81796.46184907116
16.91666666667,-308.7837845444989,-6951.462286648837,-3140.297246907071,-86358.03218188342
17.00000000000,-299.0957287808583,-6301.723589407846,-2995.031874096939,-76613.79830185245
17.08333333333,-273.7706121311824,-5321.403939642038,-2614.514125022851,-61905.21657839254
17.16666666667,-256.2055966555503,-4923.385503396619,-2350.266015014312,-55928.90424221514
17.25000000000,-264.0166688556769,-5533.050755619195,-2467.253962090736,-65071.36409657339
17.33333333333,-287.6179598551822,-6478.589522907696,-2821.794415884138,-79257.51072761661
17.41666666667,-305.4510927240140,-6919.545812525777,-3089.994825073356,-85877.49947653145
17.50000000000,-299.8062883806888,-6404.222925499655,-3005.503797018659,-78150.36366381170
17.58333333333,-278.0585075227275,-5510.642731291824,-2678.795512635169,-64744.11120428852
17.66666666667,-260.3417913704944,-5046.267003336776,-2412.337860012523,-57773.20928848306
17.75000000000,-264.9367383992171,-5509.275652212733,-2481.030694382057,-64715.67022724278
17.83333333333,-287.3508846201943,-6436.990955151534,-2817.704448691471,-78634.06569543833
17.91666666667,-306.6690547506939,-6958.459438537737,-3108.190087526855,-86461.74434589672
18.00000000000,-304.5531035810945,-6572.155038922789,-3076.727234637568,-80670.57099652017
18.08333333333,-281.0649376002986,-5565.425287049094,-2723.918679694699,-65567.27374454608
18.16666666667,-259.1239957303359,-4940.315986676596,-2393.990825983014,-56184.68241204425
18.25000000000,-259.1971709523601,-5275.496465536342,-2394.690661932509,-61208.40693629641
18.33333333333,-280.7497455669154,-6239.165623053430,-2718.340004092743,-75665.08940215356
18.41666666667,-302.1642932737595,-6878.111833299146,-3040.279939072191,-85254.71983015553
18.50000000000,-303.9999638306023,-6637.161701089715,-3068.197878010335,-81644.51506044462
18.58333333333,-284.5818728258781,-5742.906318701108,-2776.594126074160,-68229.54249586596
18.66666666667,-263.9516883419362,-5105.983069655182,-2466.432686209839,-58670.77057771711
18.75000000000,-260.9598598616790,-5282.537771941312,-2421.127675709182,-61315.17579113310
18.83333333333,-280.5398267046822,-6189.797793154090,-2715.118809178657,-74925.30746191398
18.91666666667,-302.6091613547397,-6882.778807742321,-3046.863668744055,-85325.28427841926
19.00000000000,-307.8482184711671,-6777.372376799153,-3125.911752878023,-83748.76911300371
19.08333333333,-288.6792483145976,-5853.735538877909,-2838.092626039105,-69893.53666671815
19.16666666667,-263.9724131463603,-5040.415988795892,-2466.700884868497,-57688.37305961501
19.25000000000,-256.6192943883335,-5086.955822895625,-2355.825038112949,-58381.40704798818
19.33333333333,-273.5542439781813,-5954.512224542311,-2610.002515828843,-71394.74408821687
19.41666666667,-297.2235137101069,-6764.307052649129,-2965.722769833667,-83546.44626402885
19.50000000000,-305.9596301759712,-6798.067937910934,-3097.307713671866,-84057.85145896921
19.58333333333,-291.3765665657102,-6016.993658779773,-2878.432161912416,-72342.21057266946
19.66666666667,-269.0110085617719,-5230.143177785081,-2542.291958184015,-60535.27996094905
19.75000000000,-259.2782112487612,-5132.622508505703,-2395.721825253149,-59067.72113401086
19.83333333333,-273.5789257057778,-5905.581322675419,-2610.314552452329,-70661.72204330139
19.91666666667,-297.0034284781082,-6737.461005662760,-2962.321501258090,-83144.36209284503
20.00000000000,-308.9558767783243,-6910.707218456379,-3142.213643679868,-85748.42924475409
20.08333333333,-296.1353042827947,-6165.810099325060,-2949.853243592107,-74576.08442091997
20.16666666667,-270.5080811714449,-5219.015191695184,-2564.743964846025,-60369.83270918423
20.25000000000,-255.8698209270013,-4955.488776139677,-2344.443945898425,-56411.13313219903
20.33333333333,-266.8453509181209,-5663.175026680645,-2509.003584676466,-67024.71746612052
20.41666666667,-290.8640783589414,-6580.055446021804,-2869.866797444840,-80781.63757541557
20.50000000000,-306.2625784293123,-6904.779399139927,-3101.513263559771,-85658.10286344966
20.58333333333,-297.4211391282570,-6284.004964344498,-2968.972812266887,-76348.54620365304
20.66666666667,-275.1575941984422,-5413.544169795468,-2634.465736888988,-63288.55122481347
20.75000000000,-259.4316274079968,-5048.301393325677,-2397.891509165808,-57804.70786993019
20.83333333333,-267.5295878176973,-5634.111008016676,-2519.230243892404,-66589.92866275321
20.91666666667,-290.5604682028176,-6540.741193539755,-2865.220466042560,-80192.70722123508
21.00000000000,-308.0841562761398,-6969.129392745396,-3128.772557003657,-86624.27004291778
21.08333333333,-302.3677214349310,-6482.314545108808,-3041.943961789447,-78988.31668989445
21.16666666667,-277.9246853005853,-5508.380816832451,-2673.552408535180,-64102.68669082348
21.25000000000,-257.8504756204305,-4998.875024668653,-2370.900059732048,-56297.74831402183
21.33333333333,-261.7310000366792,-5481.385146476710,-2428.414325837159,-63451.00191315440
21.41666666667,-284.5097521023843,-6451.034858172260,-2770.330274421462,-77956.45444995144
21.50000000000,-304.4424160993532,-7004.592375665638,-3069.931915148153,-86243.52300777764
21.58333333333,-302.7764154502187,-6633.638753250560,-3045.174088295801,-80670.76226460241
21.66666666667,-281.9705098547551,-5727.906835843759,-2732.638239327093,-67076.22203746707
21.75000000000,-262.5734152532148,-5170.317962729461,-2440.946712690652,-58703.32072893070
21.83333333333,-263.0446202191607,-5480.401989105299,-2447.660991577335,-63348.82991567288
21.91666666667,-284.3075750503253,-6413.530203590441,-2766.974864396017,-77346.22167309449
22.00000000000,-305.2273903209839,-7028.406634420251,-3081.482497926338,-86573.93712213871
22.08333333333,-307.1309442125970,-6793.210315271454,-3110.412981899473,-83049.46987706909
22.16666666667,-285.5480660519409,-5813.082752041168,-2786.280511164940,-68345.66263422951
22.25000000000,-261.9762782171494,-5085.444553153136,-2431.892170192771,-57425.12269791694
22.33333333333,-258.0344519388473,-5267.618457280053,-2372.263002281819,-60152.94743270826
22.41666666667,-277.5015280440446,-6196.673326798973,-2664.524766060010,-74089.45483640926
22.50000000000,-300.2592392376686,-6928.536807005585,-3006.596799298655,-85072.47517284693
22.58333333333,-305.8102940599710,-6832.700166363971,-3090.334068186748,-83639.46910476004
22.66666666667,-288.6557185051713,-5984.966699758003,-2832.783721322368,-70923.12242021013
22.75000000000,-266.9427567256149,-5265.041185227083,-2506.399415554169,-60119.64007932373
22.83333333333,-260.3513906859349,-5298.069034541701,-2407.016089327272,-60610.65004027794
22.91666666667,-277.3116067674627,-6142.479097916615,-2661.601570276784,-73277.18303034677
23.00000000000,-300.3469502027731,-6917.274681057969,-3007.808874284019,-84904.00170442848
23.08333333333,-309.0829932911146,-6953.771800944418,-3139.389131512450,-85456.49194102874
23.16666666667,-293.2677439730326,-6124.032093086950,-2901.998448258681,-73010.68275774925
23.25000000000,-267.7272018366972,-5226.208035777638,-2518.137987988172,-59538.45498571542
23.33333333333,-256.5469331175435,-5113.763336957498,-2349.772024866481,-57846.30096293263
23.41666666667,-270.3439983013088,-5898.292073698681,-2556.759372250421,-69613.31671927382
23.50000000000,-294.4567428304028,-6775.201157831290,-2919.084818900581,-82771.21738377635
23.58333333333,-306.8696004054679,-6965.983041849504,-3105.893665017888,-85638.32974054941
23.66666666667,-295.1961242430370,-6261.943788729593,-2930.772433555247,-75079.07762611631
23.75000000000,-272.7049503554524,-5424.317659996289,-2592.796311205709,-62511.07048425797
23.83333333333,-259.5229598431852,-5176.364753563706,-2394.421265414948,-58786.72785682310
23.91666666667,-270.7451343010144,-5862.320038710001,-2562.722914907500,-69074.85888331820
24.00000000000,-294.1157507403219,-6738.803117570966,-2913.866114724852,-82225.99726796742
24.08333333333,-309.3114038780587,-7056.680112706550,-3142.463703693395,-86999.80436392318
24.16666666667,-300.0097722892706,-6419.360620234002,-3003.005644107344,-77442.01699387468
24.25000000000,-274.7425814882118,-5435.940027251064,-2623.361992256127,-62687.06061537947
24.33333333333,-256.8700936862711,-5023.289626007792,-2354.494957388249,-56491.32313835694
24.41666666667,-264.2833241256321,-5619.895944271655,-2465.501147327248,-65437.88013014344
24.50000000000,-287.8130840574498,-6568.047996292116,-2818.959952866884,-79663.22246120192
24.58333333333,-305.8951675233957,-7021.487444135619,-3090.896845208107,-86470.53025894884
24.66666666667,-300.6491937586254,-6520.000726098740,-3012.398759313666,-78951.08539134231
24.75000000000,-278.9798838820444,-5624.310698651555,-2686.873296141885,-65513.32334102071
24.83333333333,-261.0642023331346,-5149.437359941208,-2417.427354560547,-58385.03010086063
24.91666666667,-265.2209467419408,-5596.480618490118,-2479.533522159301,-65087.99728935520
25.00000000000,-287.5430763311599,-6526.051798059129,-2814.817961243993,-79034.22508290701
25.08333333333,-307.0446284405446,-7057.635787885812,-3108.054842223885,-87013.69401499003
25.16666666667,-305.3651641268656,-6687.490588833976,-3083.150024811872,-81465.05365264617
25.25000000000,-282.0370885970335,-5681.700596547676,-2732.750836582444,-66376.00392510663
25.33333333333,-259.9054441249287,-5045.423094762112,-2399.959918325091,-56825.97333352349
25.41666666667,-259.5448845276333,-5364.391931310551,-2394.140678409002,-61606.51677353179
25.50000000000,-280.9138546922422,-6326.081009151153,-2715.024909452093,-76033.47930399497
25.58333333333,-295.5496779669962,-6701.561619478527,-2935.111815073133,-81669.94915889691
25.66666666667,-281.2555175998460,-5906.384851649753,-2720.595402139963,-69742.66630695519
25.75000000000,-288.5285739037851,-6283.405869924076,-2829.774483331615,-75398.99459444245
25.83333333333,-265.4899020379883,-5309.614808970196,-2483.666784387714,-60788.88320288522
25.91666666667,-261.5821486558035,-5407.531068388986,-2424.666090130946,-62254.45330269032
26.00000000000,-280.7888616590309,-6291.911461513577,-2713.062255706840,-75521.69478636175
26.08333333333,-302.9309289267320,-6986.600554079110,-3045.900714422632,-85947.48258414000
26.16666666667,-308.5261328271773,-6892.608338602250,-3130.301236290918,-84542.38346236726
26.25000000000,-289.6741987930234,-5975.699728959406,-2847.249871066600,-70788.28736019607
26.33333333333,-264.8471008587134,-5151.518285005238,-2474.055911560312,-58420.33444535785
26.41666666667,-257.0968431272659,-5181.363842377183,-2357.212844611168,-58862.98939343866
26.50000000000,-273.6938314412180,-6039.536911361482,-2606.307435001819,-71735.55586725684
26.58333333333,-297.4466165544860,-6857.697225763095,-2963.276444253882,-84012.76491890897
26.66666666667,-306.5598549262180,-6907.015495370909,-3100.526029492310,-84757.64452669246
26.75000000000,-292.2828944102029,-6133.904991289532,-2886.252863401540,-73161.61843963862
26.83333333333,-269.8744038940311,-5340.432076378162,-2549.471584223503,-61255.46935521108
26.91666666667,-259.7651763537800,-5226.826936261332,-2397.245881164546,-59546.66958112307
27.00000000000,-273.7507131864024,-5991.200022217154,-2607.098366912012,-71011.86099290174
27.08333333333,-297.1850922182031,-6828.348318977086,-2959.248064020024,-83573.53890946005
27.16666666667,-309.5097553545801,-7017.835351053234,-3144.730461394273,-86421.31856502355
27.25000000000,-297.0412528269924,-6283.099433068545,-2957.662855391807,-75401.54931974923
27.33333333333,-271.4296728428529,-5331.630210939623,-2572.793027503581,-61125.31140835933
27.41666666667,-256.4157884406706,-5051.279434642313,-2346.850365402520,-56914.27946665479
27.50000000000,-267.0369063726000,-5748.579570555160,-2506.080556698732,-67372.04465950449
27.58333333333,-291.0218304754954,-6669.371928826127,-2866.429930309017,-81187.64084284834
27.66666666667,-306.7339361784112,-7008.653770357461,-3102.785560619469,-86282.55615315547
27.75000000000,-298.2482856863733,-6399.100617690468,-2975.593027974892,-77141.46455681960
27.83333333333,-276.0291510945841,-5525.383409133588,-2641.757544836727,-64032.75032152022
