112.25 113.74 111.70 113.79 113.95 113.69 114.16 111.22 113.08 112.92 113.60 112.41 112.43 111.98 111.81 112.38 112.94 112.91 113.00 112.89 113.13 112.92 112.96 113.02 111.45 112.51 111.73 111.68 111.68 111.63 111.56 111.65 111.62 111.85 111.57 111.09 109.76 116.47 110.59 110.41 110.21 110.14 110.30 109.90 109.98 110.05 110.23 109.97 109.97 109.89 109.66 109.42 109.58 109.91 109.66 110.46 113.75 109.01 116.42 109.27 109.32 111.35 109.89 110.42 110.21 109.59 108.96 109.06 108.62 108.91 108.14 108.37 108.33 108.27 108.04 108.18 108.15 108.07 108.09 108.10 108.08 108.61 108.76
113.07 113.80 113.69 113.91 113.79 113.55 113.87 112.87 113.14 112.69 112.73 112.47 112.35 112.18 112.09 112.30 112.59 112.69 111.75 113.03 112.90 113.04 113.04 112.86 112.87 112.44 111.71 111.78 111.59 111.56 111.46 111.66 111.48 111.45 110.67 110.56 110.52 116.42 110.10 110.26 110.66 110.29 110.20 109.98 110.24 110.14 110.40 109.87 110.02 109.96 109.48 109.60 109.38 109.77 109.96 108.71 108.91 114.32 114.61 108.33 108.43 116.68 107.33 110.59 110.24 107.64 110.20 110.35 110.27 109.94 108.08 107.94 108.16 107.99 108.11 108.12 108.02 107.91 107.90 108.05 108.17 108.56 107.93
113.56 113.72 113.71 113.84 113.54 113.12 113.39 113.11 113.06 112.47 112.39 112.37 112.07 112.33 112.12 112.03 112.12 112.03 112.09 112.07 112.15 112.38 112.50 112.91 112.90 112.22 111.78 111.78 111.57 111.66 111.62 111.81 111.92 111.63 109.87 110.08 110.39 116.10 110.05 110.70 110.50 109.92 109.67 109.62 110.66 109.80 109.91 108.96 109.74 109.90 109.50 109.47 109.48 110.34 109.00 109.50 110.03 112.57 113.63 111.53 108.14 116.17 107.31 110.28 109.80 108.46 108.18 108.09 108.24 109.33 110.10 110.16 110.05 108.77 108.31 108.05 107.80 107.77 107.76 108.07 108.23 108.57 107.92
113.15 113.36 113.68 112.94 113.39 113.39 112.80 113.13 112.38 112.49 112.25 112.12 112.05 112.02 111.65 111.78 111.98 112.15 112.05 111.66 111.48 111.38 111.59 111.71 112.24 111.84 111.75 111.72 111.87 111.68 111.69 111.21 111.14 110.00 109.45 110.01 115.84 108.35 110.08 111.05 109.31 108.47 109.80 110.38 109.88 107.50 110.06 110.43 109.31 109.66 109.59 109.50 109.73 110.26 110.20 111.20 109.80 109.90 111.86 118.09 108.11 110.72 107.58 108.02 109.58 107.52 107.91 108.01 108.16 108.03 108.35 109.48 108.17 107.08 109.95 110.02 109.93 109.27 108.95 109.10 109.15 108.79 107.52
113.28 112.88 113.38 113.27 112.96 113.06 112.75 112.84 112.22 112.88 112.02 111.89 111.98 111.53 111.33 111.46 112.21 112.33 111.33 111.73 111.37 111.27 111.23 111.46 111.61 111.17 111.11 111.04 110.97 111.12 111.72 110.92 111.16 110.36 109.40 110.01 115.65 109.77 109.82 110.34 110.19 109.78 110.08 112.06 109.50 109.74 110.05 109.75 109.71 109.78 109.88 109.86 109.87 109.83 110.41 109.93 109.89 109.77 112.56 115.91 113.04 108.31 108.22 108.82 109.33 107.45 107.87 108.12 108.32 108.24 108.26 108.30 108.47 108.75 108.60 108.46 107.94 107.38 110.04 109.90 109.90 109.25 108.50
112.67 111.85 112.85 112.91 112.78 112.81 112.66 112.26 112.20 112.16 111.97 111.76 111.56 111.48 111.35 111.18 111.28 111.51 112.02 111.27 111.19 111.14 111.24 111.10 111.45 110.32 111.10 110.60 110.20 110.43 109.88 109.61 108.61 109.87 109.74 114.08 115.47 110.40 108.85 110.20 109.76 109.78 110.53 109.64 109.99 109.73 109.09 109.62 109.84 108.18 108.69 109.90 109.77 110.24 110.37 109.00 110.14 109.72 112.30 112.03 112.96 108.02 108.32 107.19 108.93 108.53 107.76 108.05 107.85 108.07 108.06 107.64 108.43 108.74 108.59 108.62 107.92 107.97 107.88 107.86 107.69 107.46 109.89
113.10 111.84 112.62 112.53 112.52 112.61 112.29 112.20 111.74 112.16 111.73 111.57 111.45 111.12 111.05 110.86 110.78 110.12 109.55 111.12 111.15 111.06 111.00 110.12 110.36 110.32 110.39 110.26 110.30 110.51 110.15 109.90 109.89 108.01 108.72 112.08 112.10 109.40 109.49 109.61 108.84 108.79 109.47 109.48 109.42 108.80 109.79 109.66 109.74 109.89 109.93 108.87 111.03 109.49 109.92 109.05 110.62 109.87 110.50 110.26 110.47 107.17 107.40 107.52 108.37 108.24 108.12 107.79 107.84 107.99 107.85 107.37 107.85 107.98 108.12 108.14 107.94 107.74 107.73 107.33 107.37 107.88 107.80
112.95 112.65 112.56 112.59 112.56 112.21 111.99 112.13 111.51 111.84 111.77 111.75 111.23 110.83 110.86 110.67 110.69 110.64 110.85 110.13 110.15 109.99 110.70 110.66 110.39 110.41 110.34 110.30 110.42 110.34 110.34 109.92 109.68 116.31 113.86 115.33 109.09 109.40 109.44 109.40 106.35 109.08 109.20 109.47 109.37 109.65 110.03 109.57 109.45 110.84 109.95 109.83 110.03 109.65 109.55 109.68 111.10 109.79 110.87 110.31 107.83 107.58 107.08 107.87 107.15 107.03 107.71 107.81 107.80 107.70 107.93 107.18 107.17 107.18 107.17 107.60 107.23 107.87 108.06 107.91 107.80 107.68 107.29
112.18 112.58 112.39 112.11 111.96 111.80 112.12 112.03 111.99 111.97 111.83 111.65 111.08 110.87 110.64 110.72 108.77 110.75 110.46 110.54 110.80 110.10 110.71 110.39 110.31 110.33 110.30 110.27 110.21 110.19 110.07 109.90 113.43 116.02 113.55 114.68 108.89 109.29 108.87 109.11 109.07 108.97 109.23 109.19 109.26 109.35 109.30 109.24 109.35 109.43 109.68 110.18 109.54 109.59 109.48 109.62 109.63 109.61 110.14 110.73 107.73 107.72 107.29 106.81 107.57 108.52 107.96 107.78 107.66 107.65 107.41 107.02 107.34 107.34 107.03 107.65 107.96 107.59 107.10 107.09 107.19 107.26 107.59
112.43 111.67 112.23 111.99 112.08 112.03 112.16 111.33 111.70 111.82 111.48 111.03 110.99 110.61 110.86 110.58 110.62 110.51 110.39 110.97 110.79 110.69 110.38 110.52 110.35 110.36 110.31 110.21 110.19 110.09 110.03 109.98 115.99 116.50 114.25 113.99 108.93 109.13 108.98 108.86 108.81 108.80 108.63 108.47 107.79 109.12 109.29 109.40 109.25 110.29 109.15 109.35 109.04 109.73 109.31 109.42 108.08 109.53 109.86 110.60 108.81 107.49 107.34 108.46 109.18 107.11 107.55 108.16 107.81 107.84 107.93 107.05 106.96 106.99 107.71 107.85 106.91 106.92 106.92 106.98 107.26 106.87 107.19
