,0
0,0.0
1,1.3942047e-14
2,3.526837e-13
3,4.7509527e-12
4,4.482463e-11
5,3.2998676e-10
6,2.00753e-09
7,1.044984e-08
8,4.7632167e-08
9,1.9325425e-07
10,7.0642557e-07
11,2.348423e-06
12,7.153116e-06
13,2.0085368e-05
14,5.226117e-05
15,0.00012657788
16,0.00028654072
17,0.0006085678
18,0.0012170055
19,0.0022996378
20,0.004120098
21,0.007022914
22,0.011427452
23,0.017808892
24,0.026666943
25,0.038485795
26,0.05369068
27,0.07260712
28,0.09542842
29,0.12219525
30,0.15278892
31,0.18693857
32,0.22423977
33,0.26418144
34,0.30617806
35,0.34960273
36,0.39381945
37,0.43821126
38,0.48220313
39,0.5252799
40,0.5669972
41,0.60698825
42,0.644965
43,0.6807157
44,0.7141002
45,0.7450424
46,0.77352214
47,0.79956675
48,0.82324094
49,0.84464085
50,0.8638836
51,0.881103
52,0.8964413
53,0.910046
54,0.92206466
55,0.93264294
56,0.9419208
57,0.9500311
58,0.9570987
59,0.9632403
60,0.96856236
61,0.97316223
62,0.9771283
63,0.9805403
64,0.9834684
65,0.9859769
66,0.98812145
67,0.98995167
68,0.9915108
69,0.99283683
70,0.9939628
71,0.99491733
72,0.9957257
73,0.99640924
74,0.99698645
75,0.9974731
76,0.9978834
77,0.9982285
78,0.9985186
79,0.9987624
80,0.99896705
81,0.99913836
82,0.9992819
83,0.9994021
84,0.99950254
85,0.99958634
86,0.9996565
87,0.99971527
88,0.99976414
89,0.99980474
90,0.9998385
91,0.9998666
92,0.99988997
93,0.9999096
94,0.9999256
95,0.99993926
96,0.9999504
97,0.99995965
98,0.9999674
99,0.99997383
100,0.99997914
