1,a2,a3,a4,a5,a6,a7,a8
0.03831380695111,0.0001955502636,0.0003911009599,0.0009777599699,0.001955574017,0.003911580769,0.009786537949,0.01962764101
0.07854330424977,0.0002972372909,0.0005944752388,0.001486199594,0.002972481318,0.00594561985,0.01487557091,0.02983401383
0.12078427641339999,0.0003762680801,0.0007525369895,0.001881356985,0.00376281763,0.007526464767,0.01883070356,0.03776600403
0.1651372971851,0.0004445528661,0.0008891067089,0.002222783866,0.004445689841,0.008892356811,0.02224802154,0.0446192537
0.2117079689955,0.000506502255,0.00101300562,0.002532533469,0.005065205664,0.01013152143,0.02534826412,0.05083650488
0.2606071743964,0.0005643057086,0.00112861265,0.002821553202,0.005643260534,0.01128775444,0.02824100757,0.056637534
0.3119513400673,0.0006192347254,0.0012384708,0.003096200614,0.006192569907,0.01238648961,0.03098988648,0.06214997112
0.3658627140218,0.0006721052464,0.001344211953,0.003360555446,0.006721293495,0.0134440482,0.03363573604,0.06745571719
0.42246965667399994,0.0007234788562,0.001446959281,0.003617425647,0.00723504735,0.01447166356,0.03620666158,0.07261114073
0.4819069464588,0.000773762874,0.001547527421,0.003868847832,0.007737904814,0.01547748328,0.03872304789,0.07765712505
0.5443161007328,0.0008232651381,0.001646532052,0.004116361204,0.008232944381,0.01646766503,0.04120030097,0.08262456743
0.6098457127206,0.0008722262278,0.001744454332,0.004361168671,0.00872257193,0.01744702107,0.0436504607,0.08753761361
0.6786518053077,0.0009208395118,0.001841681,0.004604237084,0.009208721216,0.01841941935,0.04608320418,0.09241567021
0.7508982025241999,0.0009692642003,0.001938530476,0.004846362502,0.009692984398,0.01938804451,0.04850649897,0.09727471489
0.8267569196014999,0.001017634166,0.002035270505,0.005088214292,0.01017670025,0.02035557438,0.05092704451,0.1021281818
0.9064085725327001,0.001066064093,0.002132130457,0.005330365884,0.01066101565,0.02132430296,0.05335057996,0.1069875787
0.9900428081105,0.001114653885,0.002229310138,0.005573316793,0.01114692966,0.02229622857,0.05578210458,0.1118629295
1.077858755467,0.001163491887,0.002326986241,0.005817508757,0.01163532578,0.02327311838,0.05822603935,0.116763098
1.170065500192,0.001212657308,0.002425317179,0.006063337811,0.0121269961,0.02425655671,0.06068634774,0.1216960302
1.266882582152,0.001262222049,0.002524446759,0.006311163475,0.01262265967,0.02524798181,0.0631666277,0.1266689388
1.3685405182109998,0.001312252132,0.002624507023,0.006561315856,0.01312297672,0.02624871426,0.06567018276,0.1316884457
1.475281351073,0.001362808812,0.002725620482,0.006814101232,0.01362855982,0.0272599793,0.0682000779,0.1367606946
1.587359225577,0.001413949464,0.002827901886,0.00706980648,0.01413998275,0.02828292457,0.0707591839,0.141891439
1.705040993807,0.001465728297,0.002931459652,0.007328702647,0.01465778759,0.02931863435,0.07335021302,0.1470861145
1.8286068504489998,0.001518196934,0.003036397026,0.007591047847,0.01518249059,0.03036814122,0.07597574807,0.1523498971
