time,H1_1_2
0.3831380695111,0.1275549929E-11
0.7854330424977,0.6316132495E-12
1.207842764134,0.4674894094E-12
1.651372971851,0.3846799570E-12
2.117079689955,0.3323662056E-12
2.606071743964,0.2953519876E-12
3.119513400673,0.2672978106E-12
3.658627140218,0.2450278150E-12
4.224696566740,0.2267517318E-12
4.819069464588,0.2113730428E-12
5.443161007328,0.1981773688E-12
6.098457127206,0.1866764970E-12
6.786518053077,0.1765237972E-12
7.508982025242,0.1674653644E-12
8.267569196015,0.1593103188E-12
9.064085725327,0.1519119713E-12
9.900428081105,0.1451554477E-12
10.77858755467,0.1389493063E-12
11.70065500192,0.1332197088E-12
12.66882582152,0.1279062732E-12
13.68540518211,0.1229590635E-12
14.75281351073,0.1183363644E-12
15.87359225577,0.1140030106E-12
17.05040993807,0.1099291136E-12
18.28606850449,0.1060890791E-12
19.58350999922,0.1024608398E-12
20.94582356870,0.9902524909E-13
22.37625281664,0.9576559839E-13
23.87820352698,0.9266722815E-13
25.45525177285,0.8971721254E-13
27.11115243100,0.8690410161E-13
28.84984812206,0.8421770880E-13
30.67547859767,0.8164893482E-13
32.59239059707,0.7918962075E-13
34.60514819643,0.7683242464E-13
36.71854367577,0.7457071745E-13
38.93760892907,0.7239849474E-13
41.26762744503,0.7031030144E-13
43.71414688679,0.6830116728E-13
46.28299230064,0.6636655140E-13
48.98027998519,0.6450229424E-13
51.81243205396,0.6270457581E-13
54.78619172617,0.6096987916E-13
57.90863938198,0.5929495799E-13
61.18720942059,0.5767680796E-13
64.62970796114,0.5611264051E-13
68.24433142870,0.5459985895E-13
72.03968606965,0.5313603588E-13
76.02480844264,0.5171889160E-13
80.20918693429,0.5034627288E-13
84.60278435051,0.4901613182E-13
89.21606163755,0.4772650455E-13
94.06000278894,0.4647548956E-13
99.14614099789,0.4526122600E-13
104.4865861173,0.4408187209E-13
110.0940534927,0.4293558431E-13
115.9818942368,0.4182049805E-13
122.1641270182,0.4073471064E-13
128.6554714386,0.3967626766E-13
135.4713830800,0.3864315365E-13
142.6280903035,0.3763328794E-13
150.1426328882,0.3664452643E-13
158.0329026022,0.3567466973E-13
166.3176858018,0.3472147774E-13
175.0167081614,0.3378269058E-13
184.1506816390,0.3285605515E-13
193.7413537904,0.3193935638E-13
203.8115595494,0.3103045212E-13
214.3852755964,0.3012730998E-13
225.4876774458,0.2922804481E-13
237.1451993876,0.2833095498E-13
249.3855974265,0.2743455622E-13
262.2380153673,0.2653761142E-13
275.7330542052,0.2563915540E-13
289.9028449849,0.2473851382E-13
304.7811253037,0.2383531565E-13
320.4033196384,0.2292949903E-13
336.8066236898,0.2202131067E-13
354.0300929438,0.2111129895E-13
372.1147356605,0.2020030162E-13
391.1036105131,0.1928942838E-13
411.0419291082,0.1838003948E-13
431.9771636331,0.1747372096E-13
453.9591598843,0.1657225724E-13
477.0402559480,0.1567760194E-13
501.2754068149,0.1479184720E-13
526.7223152252,0.1391719232E-13
553.4415690560,0.1305591172E-13
581.4967855783,0.1221032273E-13
610.9547629267,0.1138275331E-13
641.8856391426,0.1057550980E-13
674.3630591692,0.9790845024E-14
708.4643501972,0.9030926747E-14
744.2707057765,0.8297806877E-14
781.8673791349,0.7593391630E-14
821.3438861611,0.6919413074E-14
862.7942185387,0.6277402501E-14
906.3170675351,0.5668666146E-14
952.0160589814,0.5094263806E-14
1000.000000000,0.4554990946E-14
