   6.066795E-01   5.807497E-01   5.622552E-01   5.506156E-01   5.407234E-01   5.315031E-01   5.237295E-01   5.186167E-01   5.167948E-01   5.174032E-01   5.194082E-01   5.223321E-01   5.262072E-01   5.313428E-01   5.373512E-01   5.439038E-01   5.505762E-01   5.579154E-01   5.665603E-01   5.766654E-01
   6.220734E-01   5.896951E-01   5.632049E-01   5.509038E-01   5.392383E-01   5.277278E-01   5.174325E-01   5.105981E-01   5.096760E-01   5.116718E-01   5.145714E-01   5.179353E-01   5.221313E-01   5.282192E-01   5.355176E-01   5.432951E-01   5.510093E-01   5.587832E-01   5.695684E-01   5.811493E-01
   6.467188E-01   6.104023E-01   5.657313E-01   5.707610E-01   5.657539E-01   5.518298E-01   5.298889E-01   5.003759E-01   5.160211E-01   5.240758E-01   5.261161E-01   5.236348E-01   5.177222E-01   5.311692E-01   5.420495E-01   5.506323E-01   5.569021E-01   5.606783E-01   5.752267E-01   5.873605E-01
   6.853420E-01   6.555871E-01   6.295345E-01   6.209020E-01   6.111058E-01   5.947947E-01   5.738808E-01   5.552363E-01   5.497515E-01   5.504261E-01   5.482633E-01   5.435461E-01   5.412092E-01   5.453503E-01   5.536540E-01   5.623076E-01   5.691996E-01   5.753129E-01   5.858588E-01   5.964653E-01
   7.381776E-01   7.209221E-01   7.011210E-01   6.871207E-01   6.708556E-01   6.519239E-01   6.321229E-01   6.119525E-01   5.960888E-01   5.845301E-01   5.754101E-01   5.671681E-01   5.626538E-01   5.636381E-01   5.684356E-01   5.767388E-01   5.843062E-01   5.910614E-01   6.006231E-01   6.084952E-01
   7.998736E-01   7.970475E-01   7.826258E-01   7.638633E-01   7.393030E-01   7.160827E-01   6.951773E-01   6.713388E-01   6.458981E-01   6.229180E-01   6.043409E-01   5.895653E-01   5.807426E-01   5.792819E-01   5.838324E-01   5.922786E-01   6.008937E-01   6.081204E-01   6.168767E-01   6.224099E-01
   8.633561E-01   8.771371E-01   8.771806E-01   8.471314E-01   8.102324E-01   7.808642E-01   7.595678E-01   7.346931E-01   6.964090E-01   6.613280E-01   6.320328E-01   6.080963E-01   5.935568E-01   5.911425E-01   5.994108E-01   6.084568E-01   6.183196E-01   6.268188E-01   6.335268E-01   6.372201E-01
   9.200908E-01   9.470305E-01   9.902325E-01   9.265711E-01   8.779490E-01   8.419077E-01   8.175222E-01   8.048325E-01   7.413280E-01   6.943919E-01   6.574983E-01   6.266842E-01   5.988903E-01   6.082531E-01   6.179851E-01   6.280458E-01   6.381132E-01   6.477788E-01   6.505044E-01   6.526403E-01
   9.644675E-01   9.906432E-01   1.000289E+00   9.648314E-01   1.000000E+00   1.000000E+00   1.000000E+00   8.070873E-01   7.641011E-01   7.201994E-01   6.816501E-01   6.495419E-01   6.275000E-01   6.268101E-01   6.368739E-01   6.474211E-01   6.571763E-01   6.658279E-01   6.691539E-01   6.688332E-01
   9.987622E-01   1.021093E+00   1.016735E+00   9.805031E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.714687E-01   7.318957E-01   6.970830E-01   6.669872E-01   6.485487E-01   6.450646E-01   6.532748E-01   6.647673E-01   6.753904E-01   6.854984E-01   6.892979E-01   6.854733E-01
   1.027154E+00   1.047385E+00   1.039881E+00   9.993397E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.799070E-01   7.421367E-01   7.085839E-01   6.804769E-01   6.631545E-01   6.604210E-01   6.689074E-01   6.820316E-01   6.955522E-01   7.075208E-01   7.094544E-01   7.011646E-01
   1.051459E+00   1.070749E+00   1.070641E+00   1.021814E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.890745E-01   7.521445E-01   7.189670E-01   6.906432E-01   6.714193E-01   6.719317E-01   6.830633E-01   6.987499E-01   7.172017E-01   7.327864E-01   7.272109E-01   7.134451E-01
   1.072561E+00   1.090639E+00   1.110895E+00   1.043111E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.983053E-01   7.616239E-01   7.286752E-01   6.994583E-01   6.725347E-01   6.804555E-01   6.917110E-01   7.075990E-01   7.301755E-01   7.626499E-01   7.354178E-01   7.185738E-01
   1.094122E+00   1.107258E+00   1.106766E+00   1.052886E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.071244E-01   7.704819E-01   7.381977E-01   7.098789E-01   6.875750E-01   6.852499E-01   6.937182E-01   7.055377E-01   7.202985E-01   7.313483E-01   7.250636E-01   7.166188E-01
   1.110752E+00   1.120605E+00   1.109960E+00   1.059320E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.157129E-01   7.791264E-01   7.464634E-01   7.176755E-01   6.956580E-01   6.864540E-01   6.894959E-01   6.948176E-01   7.002505E-01   7.044347E-01   7.055651E-01   7.061789E-01
   1.126885E+00   1.135231E+00   1.120326E+00   1.069215E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.234946E-01   7.862213E-01   7.525308E-01   7.221892E-01   6.982414E-01   6.852972E-01   6.828674E-01   6.814898E-01   6.798638E-01   6.799291E-01   6.861210E-01   6.940738E-01
   1.143065E+00   1.149184E+00   1.138412E+00   1.082676E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.314587E-01   7.928639E-01   7.574239E-01   7.241228E-01   6.966393E-01   6.830833E-01   6.789325E-01   6.714819E-01   6.614451E-01   6.553467E-01   6.684725E-01   6.855212E-01
   1.160999E+00   1.164812E+00   1.164932E+00   1.100540E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.412959E-01   8.017170E-01   7.649039E-01   7.293722E-01   6.914984E-01   6.892715E-01   6.827611E-01   6.715556E-01   6.541956E-01   6.289193E-01   6.604402E-01   6.836279E-01
   1.182660E+00   1.188625E+00   1.175945E+00   1.118926E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.515422E-01   8.125544E-01   7.774650E-01   7.464773E-01   7.176224E-01   7.033118E-01   6.948096E-01   6.834637E-01   6.695165E-01   6.594938E-01   6.719159E-01   6.922339E-01
   1.208656E+00   1.217983E+00   1.197193E+00   1.140542E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.614297E-01   8.240649E-01   7.931639E-01   7.658318E-01   7.409076E-01   7.241168E-01   7.135892E-01   7.044496E-01   6.949142E-01   6.882152E-01   6.944439E-01   7.078377E-01
   1.233568E+00   1.254441E+00   1.226723E+00   1.166683E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   8.697044E-01   8.334782E-01   8.075741E-01   7.842395E-01   7.620617E-01   7.452884E-01   7.348819E-01   7.273356E-01   7.209191E-01   7.158829E-01   7.205952E-01   7.298931E-01
   1.267560E+00   1.281910E+00   1.268348E+00   1.198712E+00   1.000000E+00   1.000000E+00   9.726403E-01   9.168508E-01   8.745038E-01   8.477626E-01   8.236858E-01   8.013665E-01   7.811045E-01   7.652040E-01   7.581380E-01   7.513414E-01   7.466538E-01   7.433853E-01   7.488059E-01   7.571602E-01
