time,0,1,2,3,4,5
1908.436573162959,8.6018386405e-06,1.1455987793999999e-06,2.31873683225e-05,3.9531863768699996e-05,7.697500849e-07,7.3236419596e-05
1908.519963573918,1.4372749342000003e-05,3.8065076679999993e-06,2.9432218670700002e-05,5.30603346367e-05,2.086540008e-06,0.0001027583503254
1908.6033539848768,1.9067268794e-05,7.351038914999999e-06,3.31419534667e-05,6.21298682927e-05,3.405131798e-06,0.00012509526126640002
1908.6867443958356,2.331810079e-05,1.1455146653e-05,3.6479149939000005e-05,7.051763474300001e-05,4.724063124e-06,0.00014649409524900004
1908.7701348067947,2.7359749157819998e-05,1.5930550631000002e-05,3.97615918257e-05,7.880406231769999e-05,6.043141324e-06,0.00016789909525622
1908.8535252177535,3.1285193838999996e-05,2.0658029497e-05,4.30360042326e-05,8.70755979106e-05,7.362283097e-06,0.0001894171085762
1908.9369156287123,3.5136257689e-05,2.5558480666000002e-05,4.6309248946e-05,9.5344972155e-05,8.681450768e-06,0.00021103041022399997
1909.0203060396714,3.8935252129e-05,3.0578203038e-05,4.9582328329e-05,0.000103614041049,1.000062772e-05,0.000232710452265
1909.1036964506302,4.2696137596999996e-05,3.568034808e-05,5.2855386282e-05,0.000111883069052,1.131980695e-05,0.000254434747961
1909.187086861589,4.6428616041e-05,4.083950764e-05,5.6128442299e-05,0.000120152091489,1.263898574e-05,0.000276187643209
1909.270477272548,5.013979170000001e-05,4.603812343e-05,5.9401498472999994e-05,0.00012842111217299998,1.395816322e-05,0.000297958688996
1909.353867683507,5.3834975750000004e-05,5.126404988e-05,6.267455475e-05,0.00013669013133,1.527733928e-05,0.00031974105099
1909.4372580944657,5.7433367739999995e-05,5.630684358e-05,6.565213147000001e-05,0.00014420681066,1.646493947e-05,0.00034006409292000004
1909.5206485054248,6.0883001209999995e-05,6.104778085e-05,6.830701831800001e-05,0.000150905985168,1.752068118e-05,0.00035866446672600005
1909.6040389163836,6.423350203e-05,6.561528426000001e-05,7.0930815148e-05,0.000157532047138,1.857612473e-05,0.00037688777330600003
1909.6874293273424,6.751513085e-05,7.007394243e-05,7.3550160858e-05,0.00016414906202800002,1.963154689e-05,0.00039491984305600004
1909.7708197383015,7.074752654999999e-05,7.446071108e-05,7.616884864e-05,0.00017076481273,2.06869586e-05,0.00041282885760000003
1909.8542101492603,7.394409606e-05,7.879878074e-05,7.8787435443e-05,0.000177380371433,2.17423639e-05,0.000430653047576
1909.9376005602192,7.711431363e-05,8.31034672e-05,8.140600452799999e-05,0.000183995895558,2.279776499e-05,0.000448417445906
1910.0209909711782,8.026502389000001e-05,8.738514518999999e-05,8.4024569044e-05,0.000190611410094,2.385316319e-05,0.000466139311408
1910.104381382137,8.340123925e-05,9.165092642e-05,8.664313148200001e-05,0.000197226920012,2.490855935e-05,0.000483830776514
1910.1877717930959,8.652666034e-05,9.590571236e-05,8.9261692632e-05,0.00020384242696199997,2.596395403e-05,0.0005015004463239999
1910.271162204055,8.96440326e-05,0.00010015288945000001,9.1880252881e-05,0.00021045793182100002,2.701934763e-05,0.000519154454382
1910.3545526150137,9.275539863e-05,0.00010439480001000001,9.449881247599999e-05,0.00021707343512599998,2.807474044e-05,0.000536797186682
1910.4379430259726,9.586220755e-05,0.00010863306488999999,9.711737159700001e-05,0.00022368893730700002,2.913013265e-05,0.000554431713994
1910.5213334369316,9.896555033e-05,0.00011286880602,9.9735930364e-05,0.000230304438634,3.018552442e-05,0.000572060249768
1910.6047238478905,0.00010206631799,0.00011710280002,0.000102354488887,0.00023691993936700002,3.124091587e-05,0.0005896844621340001
1910.6881142588493,0.00010516516706999999,0.00012133558451,0.000104973047225,0.000243535439625,3.229630706e-05,0.00060730554549
1910.7715046698083,0.00010826258476,0.00012556753167999998,0.000107591605422,0.000250150939522,3.335169807e-05,0.0006249243594539999
1910.8548950807672,0.0001113589338,0.00012979889917,0.00011021016351900001,0.00025676643919900005,3.440708894e-05,0.000642541524628
1910.938285491726,0.00011445448475,0.00013402986538,0.00011282872154,0.00026338193866,3.54624797e-05,0.0006601574900300001
1911.021675902685,0.00011754943957000001,0.00013826055377,0.00011544727950999999,0.000269997438,3.651787039e-05,0.00067777258124
1911.1050663136439,0.00012064394908,0.00014249104983999998,0.00011806583743400001,0.000276612937224,3.757326102e-05,0.000695387034598
1911.1884567246027,0.00012373812591999999,0.00014672141276999998,0.00012068439533399999,0.00028322843636399995,3.862865161e-05,0.0007130010219979999
1911.2718471355618,0.00012683205428,0.00015095168351,0.000123302953209,0.000289843935449,3.968404216e-05,0.000730614668608
1911.3552375465206,0.00012992579699,0.00015518189045,0.000125921511062,0.000296459434492,4.073943269e-05,0.000748228065684
1911.4386279574794,0.00013301940455,0.00015941188748,0.000128539826515,0.000303074316325,4.179471527e-05,0.00076584015014
1911.5220183684385,0.00013611291148,0.00016364159556,0.00013115787724300002,0.000309688527523,4.284988967e-05,0.000783450801476
1911.6054087793973,0.00013920633949,0.00016787113275,0.000133775902455,0.000316302678705,4.390506381e-05,0.0008010611172100001
1911.6887991903561,0.00014229970786,0.00017210056086,0.000136393924027,0.000322916822477,4.496023794e-05,0.0008186712531639999
1911.7721896013152,0.00014539303176,0.00017632991629,0.00013901194505399998,0.000329530965214,4.601541206e-05,0.0008362812703780001
1911.855580012274,0.00014848632261,0.00018055922225999999,0.000141629965989,0.00033614510777899996,4.707058617e-05,0.000853891204808
1911.9389704232328,0.0001515795889,0.00018478849429999999,0.000144247986934,0.00034275925033400005,4.812576028e-05,0.000871501080748
1912.0223608341919,0.00015467283690999997,0.00018901774289000001,0.000146866007797,0.00034937339280699997,4.918093438e-05,0.000889110914784
1912.1057512451507,0.00015776607131,0.00019324697531,0.000149484028769,0.00035598753538900005,5.023610848e-05,0.0009067207192580001
1912.1891416561098,0.00016085929557000002,0.00019747619653000002,0.000152102049632,0.00036260167785199995,5.129128258e-05,0.000924330502164
1912.2725320670686,0.00016395251225,0.00020170540999999998,0.000154720070594,0.00036921582041399997,5.234645668e-05,0.000941940269938
1912.3559224780274,0.00016704572328000002,0.00020593461808999998,0.000157338091565,0.000375829962995,5.340163078e-05,0.00095955002671
1912.4393128889865,0.00017013899966,0.00021016398822,0.00015995635484600002,0.000382444722666,5.445691282e-05,0.000977160978212
1912.5227032999453,0.00017323238755,0.00021439361414,0.000162574882845,0.000389060152955,5.551230302e-05,0.00099477334051
1912.6060937109041,0.00017632584889,0.00021862338799000003,0.00016519343637500002,0.00039567564327500006,5.656769347e-05,0.00101238601
1912.6894841218632,0.00017941936083,0.00022285325504,0.00016781199355,0.00040229114098,5.762308393e-05,0.0010299988343300001
1912.772874532822,0.00018251290877,0.00022708318377000003,0.000170430551317,0.000408906639797,5.86784744e-05,0.001047611758054
1912.8562649437808,0.00018560648279,0.00023131315432,0.000173049109096,0.00041552213867600003,5.973386488e-05,0.0010652247497620001
1912.93965535474,0.00018870007598,0.00023554315359,0.00017566766687600002,0.00042213763759600003,6.078925536e-05,0.001082837789402
1913.0230457656987,0.00019179368333999998,0.00023977317257,0.00017828622476700004,0.000428753136597,6.184464584e-05,0.0011004508631140002
1913.1064361766576,0.00019488730121999999,0.00024400320529000002,0.00018090478253899998,0.000435368635499,6.290003632e-05,0.001118063960868
1913.1898265876166,0.00019798092692999999,0.00024823324745,0.000183523340431,0.00044198413451099997,6.39554268e-05,0.001135677076122
1913.2732169985754,0.00020107455847000001,0.00025246329604,0.000186141898213,0.000448599633433,6.501081729e-05,0.001153290203446
1913.3566074095343,0.00020416819436999998,0.00025669334923,0.00018876045600499998,0.00045521513235500003,6.606620777e-05,0.00117090333973
1913.4399978204933,0.00020726183350999999,0.00026092340559,0.00019137901388700001,0.000461830631377,6.712159826e-05,0.001188516482624
1913.5233882314521,0.00021035547511000002,0.00026515346412,0.00019399757168,0.0004684461303,6.817698875e-05,0.00120612962996
1913.606778642411,0.00021344911848,0.00026938352411,0.000196616129562,0.000475061629312,6.923237923e-05,0.0012237427806940002
1913.69016905337,0.00021654276323,0.00027361358513000003,0.00019923468735399998,0.000481677128334,7.028776972e-05,0.001241355933768
1913.7735594643289,0.00021963640897999998,0.00027784364688,0.000201853245137,0.000488292627257,7.134316021e-05,0.001258969088464
1913.8569498752877,0.0002227300555,0.00028207370917,0.00020447180302900003,0.000494908126279,7.239855069e-05,0.0012765822446680003
1913.9403402862467,0.00022582370257,0.00028630377176999997,0.000207090360822,0.000501523625202,7.345394118e-05,0.001294195401544
1914.0237306972056,0.00022891735006999998,0.00029053383464,0.000209708918705,0.000508139124215,7.450933167e-05,0.0013118085593
1914.1071211081644,0.00023201099787999998,0.00029476389767,0.000212327476497,0.000514754623147,7.556472215e-05,0.0013294217173439999
1914.1905115191234,0.00023510464593999998,0.00029899396073,0.00021494603428000002,0.00052137012207,7.662011264e-05,0.0013470348756600002
1914.2739019300823,0.00023819829415,0.00030322402392,0.000217564592172,0.000527985621092,7.767550313e-05,0.001364648034464
1914.357292341041,0.00024129194250999998,0.00030745408721999997,0.00022018314995,0.00053460112,7.873089361e-05,0.0013822611932899998
1914.4406827520002,0.00024455511068000003,0.00031208823096,0.00022339266779000002,0.00054272129778,8.00494333e-05,0.00140280674051
1914.524073162959,0.00024809770031,0.00031735226771,0.00022724757045999999,0.00055247651721,8.163168787e-05,0.0014268057435600002
1914.6074635739178,0.00025182502017,0.00032298129356,0.0002311646473,0.00056237792617,8.32145371e-05,0.0014515634243000002
1914.6908539848769,0.00025567996222,0.00032884055382,0.00023509062565,0.00057229742486,8.479742788e-05,0.00147670599443
1914.7742443958357,0.00025962580337,0.00033485227637,0.00023901791941,0.00058221945024,8.638033857e-05,0.0015020957879600001
1914.8576348067945,0.00026363764088,0.00034096740782,0.00024294541488000004,0.00059214185862,8.796326137e-05,0.00152765558357
1914.9410252177536,0.0002676979553,0.00034715346648000003,0.00024687294574,0.00060206433561,8.954619204e-05,0.0015533348951700002
1915.0244156287124,0.00027179412579,0.00035338842228999995,0.00025080048549,0.00061198683089,9.112912808e-05,0.0015790989925400002
1915.1078060396712,0.00027591692639,0.00035965716561,0.00025472802937,0.00062190933507,9.27120679e-05,0.0016049235243399999
1915.1911964506303,0.00028005955223999997,0.00036594927959,0.00025865557576,0.00063183184496,9.429501045e-05,0.001630791263
1915.2745868615891,0.00028421695841,0.00037225756650000004,0.0002625831239,0.0006417543587000001,9.587795498e-05,0.00165668996249
1915.357977272548,0.00028838539301000003,0.00037857704800000003,0.00026651067318000005,0.0006516768752800001,9.746090097e-05,0.0016826108904400001
1915.441367683507,0.00029256220298,0.0003849044443,0.00027043846589,0.00066160001129,9.904395599e-05,0.0017085490804500001
1915.5247580944658,0.00029674539309,0.0003912374633,0.00027436652388,0.00067152381938,0.00010062712,0.00173450031965
1915.6081485054247,0.00030093332445999996,0.0003975743458,0.00027829460799,0.00068144768869,0.0001022102848,0.0017604602517399999
1915.6915389163837,0.00030512478839999995,0.0004039138935,0.00028222269598,0.0006913715661799999,0.0001037934501,0.0017864263941599998
1915.7749293273425,0.00030931888733,0.00041025528349999995,0.00028615078484,0.00070129544544,0.0001053766158,0.00181239701691
1915.8583197383014,0.00031351495333,0.000416597948,0.00029007887399999996,0.0007112193253,0.0001069597817,0.00183837088233
1915.9417101492604,0.00031771248802,0.0004229414945,0.0002940069632,0.0007211432055,0.0001085429478,0.0018643470990199998
1916.0251005602192,0.00032191111978,0.00042928565149999995,0.0002979350526,0.000731067086,0.0001101261141,0.0018903250239799998
1916.108490971178,0.000326110571,0.0004356302313,0.00030186314207,0.00074099096657,0.0001117092804,0.00191630419134
1916.1918813821371,0.00033031063431000003,0.00044197510369999997,0.00030579123151,0.00075091484751,0.0001132924469,0.00194228426393
1916.275271793096,0.00033451115488,0.00044832017850000004,0.00030971932107999996,0.00076083872838,0.0001148756134,0.0019682649962399997
1916.3586622040548,0.00033871201705,0.0004546653935,0.00031364741069,0.0007707626094900001,0.0001164587799,0.00199424621063
1916.4420526150138,0.00034291306484999996,0.00046101054009999997,0.00031757525790000003,0.0007806858734,0.0001180418385,0.00202022657475
1916.5254430259727,0.00034711418852999997,0.00046735549529999993,0.0003215028403,0.0007906084666,0.000119624789,0.00204620577973
1916.6088334369315,0.00035131537900999997,0.00047370034730000003,0.00032543039741,0.00080053100011,0.0001212077393,0.00207218486313
1916.6922238478905,0.00035551662323,0.00048004513719999997,0.00032935795077,0.00081045352597,0.0001227906896,0.00209816392677
1916.7756142588494,0.0003597179098,0.0004863898867,0.00033328550352,0.00082037605092,0.0001243736398,0.0021241429907400003
1916.8590046698082,0.00036391922854,0.0004927346092,0.00033721305629,0.0008302985756899999,0.0001259565901,0.00215012205982
1916.9423950807673,0.00036812057182,0.0004990793135,0.00034114060906,0.00084022110046,0.0001275395404,0.0021761011352400004
1917.025785491726,0.00037232193352,0.0005054240050000001,0.00034506816182,0.00085014362522,0.0001291224907,0.0022020802162600003
1917.109175902685,0.00037652330904,0.0005117686878,0.00034899571459,0.00086006615009,0.0001307054409,0.00222805930242
1917.192566313644,0.0003807246949,0.0005181133646,0.00035292326726,0.00086998867486,0.0001322883912,0.00225403839282
1917.2759567246028,0.00038492608847999997,0.0005244580370999999,0.00035685082002,0.00087991119972,0.0001338713415,0.0022800174868199997
1917.3593471355616,0.00038912748786,0.0005308027068,0.00036077837278000003,0.00088983372448,0.0001354542918,0.00230599658372
1917.4427375465207,0.00039332889161999997,0.0005371473746000001,0.00036470592555000003,0.00089975624935,0.0001370372421,0.0023319756832199997
1917.5261279574795,0.00039753029859,0.0005434920409,0.00036863347832000003,0.0009096787740200001,0.0001386201923,0.0023579547841300003
1917.6095183684383,0.00040173170793,0.0005498367061,0.00037256103108000005,0.0009196012988800001,0.0001402031426,0.00238393388659
1917.6929087793974,0.00040593311914,0.0005561813708000001,0.00037648858375,0.00092952382355,0.0001417860929,0.00240991299014
1917.7762991903562,0.00041013453156999997,0.000562526035,0.00038041613652,0.00093944634842,0.0001433690432,0.00243589209471
1917.859689601315,0.00041433594516,0.000568870699,0.00038434368928000004,0.00094936887318,0.0001449519935,0.00246187120012
1917.943080012274,0.00041853735946000004,0.0005752153625000001,0.00038827124205,0.00095929139805,0.0001465349437,0.00248785030576
1918.026470423233,0.00042273877435,0.0005815600260999999,0.00039219879483,0.0009692139229300001,0.000148117894,0.00251382941221
1918.1098608341917,0.00042694018971,0.0005879046895,0.00039612634749,0.00097913644749,0.0001497008443,0.00253980851849
1918.1932512451508,0.00043114160521,0.0005942493529,0.00040005390025,0.0009890589723500001,0.0001512837946,0.00256578762531
1918.2766416561096,0.00043534302105,0.0006005940162,0.00040398145301999997,0.00099898149712,0.0001528667449,0.00259176673229
1918.3600320670685,0.00043954443711999996,0.0006069386794,0.00040790900578000004,0.00100890402208,0.0001544496951,0.0026177458394800006
1918.4434224780275,0.00044374585319999996,0.0006132833427,0.00041183665192000003,0.00101882685272,0.0001560326454,0.0026437253459399997
1918.5268128889863,0.00044794726941000003,0.0006196280059,0.00041576440297,0.00102875002007,0.0001576155957,0.0026697052940499997
1918.6102032999452,0.00045214868562,0.0006259726690999999,0.00041969216700000003,0.0010386732212,0.000159198546,0.00269568528892
1918.6935937109042,0.00045635010204000005,0.0006323173322,0.00042361993277,0.00104859642607,0.0001607814963,0.00272166528938
1918.776984121863,0.00046055151837000004,0.0006386619954000001,0.00042754769895,0.00105851963175,0.0001623644466,0.0027476452910699996
1918.8603745328219,0.00046475293491000003,0.0006450066586,0.00043147546502,0.00106844283722,0.0001639473968,0.0027736252925500003
1918.943764943781,0.00046895435134,0.0006513513219,0.00043540323118000006,0.0010783660428800002,0.0001655303471,0.0027996052944
1919.0271553547398,0.00047315576788,0.000657695985,0.00043933099735000004,0.00108828924835,0.0001671132974,0.00282558529598
1919.1105457656986,0.00047735718423,0.0006640406481999999,0.00044325876343,0.0010982124540300001,0.0001686962477,0.0028515652975900003
1919.1939361766576,0.00048155860077000003,0.0006703853113,0.00044718652959,0.00110813565949,0.000170279198,0.00287754529915
1919.2773265876165,0.00048576001731,0.0006767299745,0.00045111429576,0.00111805886516,0.0001718621482,0.0029035253009300002
1919.3607169985753,0.00048996143376,0.0006830746378,0.00045504206193999996,0.0011279820707399998,0.0001734450985,0.00292950530274
1919.4441074095344,0.0004937748230400001,0.0006884949409000001,0.00045761778843,0.00113446259103,0.0001744260869,0.0029487762303
1919.5274978204932,0.0004969486335000001,0.0006924743275,0.00045871698202,0.00113720233962,0.0001748038193,0.00296014610194
1919.610888231452,0.0004996996222,0.0006956187878,0.00045967392391,0.00113960757801,0.0001751801915,0.00296978010342
1919.694278642411,0.0005021585054,0.0006982365817,0.00046061049952999996,0.00114197142293,0.0001755564686,0.0029785334781599997
1919.77766905337,0.0005044093371,0.0007005056177,0.00046154406536,0.00114432948626,0.0001759327001,0.00298672120652
1919.861059464329,0.0005065091154,0.0007025381071,0.00046247716946,0.00114668667296,0.0001763089039,0.00299451996882
1919.9444498752878,0.0005084979388,0.0007044083528999999,0.00046341019291,0.00114904370351,0.0001766850897,0.0030020452778199997
1920.0278402862466,0.0005104046942,0.0007061667488,0.0004643431957,0.0011514006914,0.0001770612633,0.0030093765934
1920.1112306972057,0.0005122504990999999,0.0007078478585,0.00046527618932,0.00115375765932,0.0001774374281,0.0030165696343399996
1920.1946211081645,0.0005140509275,0.0007094755099,0.00046620917716000003,0.00115611461426,0.0001778135868,0.0030236638156199997
1920.2780115191233,0.0005158175269,0.0007110661671000001,0.00046714216093,0.0011584715600300001,0.0001781897409,0.00303068715586
1920.3614019300824,0.0005175588847,0.0007126312185,0.00046807514185999996,0.00116082849946,0.0001785658916,0.0030376596361200003
1920.4447923410412,0.0005192538559000001,0.0007141127441,0.00046891198400999997,0.00116294072621,0.0001788991891,0.0030441184993200004
1920.528182752,0.0005208893539,0.0007154794273999999,0.00046964383128,0.00116478701238,0.0001791895418,0.00304998916676
1920.611573162959,0.0005224843243,0.0007167781821,0.00047036556984999996,0.00116660954365,0.0001794797963,0.0030557174161999997
1920.694963573918,0.0005240507058,0.0007180335657000001,0.00047108586018000003,0.00116842913228,0.000179770043,0.00306136930696
1920.7783539848767,0.0005255964528,0.0007192600520999999,0.00047180593589000005,0.0011702483083900002,0.0001800602858,0.00306697103498
1920.8617443958358,0.0005271270954,0.0007204668819,0.00047252597842000003,0.0011720674211200001,0.0001803505259,0.00307253790274
1920.9451348067946,0.0005286465888,0.0007216602113,0.00047324601504000004,0.00117388652234,0.0001806407644,0.00307808010188
1921.0285252177534,0.0005301578116,0.0007228442282,0.00047396604980999996,0.0011757056195100001,0.0001809310017,0.0030836047108200003
1921.1119156287125,0.0005316628813,0.0007240218085,0.00047468608384,0.00117752471504,0.0001812212381,0.0030891167267799997
1921.1953060396713,0.0005331633656,0.0007251949361,0.00047540611721000006,0.00117934380921,0.0001815114739,0.00309461970202
1921.2786964506302,0.0005346604294,0.0007263649822,0.00047612615027,0.00118116290257,0.0001818017093,0.00310011617374
1921.3620868615892,0.00053615494,0.0007275328954,0.00047684618315000006,0.0011829819953500002,0.0001820919443,0.0031056079582
