,totim,00400037_UWSP,00400037_UWSP_1,00400037_UWSP_2,00400037_UWSP_3,00400041_UWSP,00400041_UWSP_1,00400041_UWSP_2,00400041_UWSP_3,10019264_LK,10019264_LK_1,10019264_LK_2,10019264_LK_3,10041699_LK,10041699_LK_1,10041699_LK_2,10041699_LK_3,10051235_LK,10051235_LK_1,10051235_LK_2,10051235_LK_3,10051238_LK,10051238_LK_1,10051238_LK_2,10051238_LK_3,10051240_LK,10051240_LK_1,10051240_LK_2,5940089321701,5940089321701_1,5940089321701_2,5940089321701_3,5943089334801,5943089334801_1,5943089334801_2,5943089334801_3,5946089323001,5946089323001_1,5946089323001_2,5946089323001_3,5947089351701,5947089351701_1,5947089351701_2,AC532,AC532_1,AC532_2,AC532_3,AD154,AD154_1,AD154_2,AD154_3,AS281,AS281_1,AS281_2,AS281_3,AW959,AW959_1,AW959_2,DA063,DA063_1,DA063_2,DA063_3,DE137,DE137_1,DE137_2,DE137_3,DE144,DE144_1,DE144_2,DE144_3,DE519,DE519_1,DE519_2,DE519_3,DR137,DR137_1,DR137_2,DR137_3,DT239,DT239_1,DT239_2,DT239_3,EQ361,EQ361_1,EQ361_2,EQ361_3,FS745,FS745_1,FS745_2,FS745_3,FU501,FU501_1,FU501_2,FU501_3,GH395,GH395_1,GH395_2,GH395_3,HD878,HD878_1,HD878_2,HD878_3,HS980,HS980_1,HS980_2,HS980_3,IE431,IE431_1,IE431_2,IE431_3,IE432,IE432_1,IE432_2,IE432_3,IG805,IG805_1,IG805_2,IG805_3,KN382,KN382_1,KN382_2,KN382_3,KO369,KO369_1,KO369_2,KP943,KP943_1,KP943_2,KP943_3,KP959,KP959_1,KP959_2,KP959_3,KR958,KR958_1,KR958_2,KR958_3,LA249,LA249_1,LA249_2,LA249_3,LA257,LA257_1,LA257_2,LA257_3,LA801,LA801_1,LA801_2,LA801_3,LC724,LC724_1,LC724_2,LC724_3,LJ884,LJ884_1,LJ884_2,LJ884_3,LK_BURNIT_UWSP,LK_BURNIT_UWSP_1,LK_BURNIT_UWSP_2,LK_BURNIT_UWSP_3,LW001,LW001_1,LW001_2,LW001_3,LY769,LY769_1,LY769_2,LY769_3,MJ946,MJ946_1,MJ946_2,MJ946_3,MM634,MM634_1,MM634_2,MM634_3,MT196,MT196_1,MT196_2,MT196_3,MX617,MX617_1,MX617_2,MX617_3,NE742,NE742_1,NE742_2,NE742_3,NM403,NM403_1,NM403_2,NM403_3,NM422,NM422_1,NM422_2,NM422_3,NM425,NM425_1,NM425_2,NM425_3,NN871,NN871_1,NN871_2,NN871_3,NW247,NW247_1,NW247_2,NW247_3,NW269,NW269_1,NW269_2,NW269_3,NW287,NW287_1,NW287_2,NW287_3,NW294,NW294_1,NW294_2,NW294_3,NY036,NY036_1,NY036_2,NY036_3,NZ417,NZ417_1,NZ417_2,NZ417_3,NZ418,NZ418_1,NZ418_2,NZ418_3,OE658,OE658_1,OE658_2,OE658_3,OE661,OE661_1,OE661_2,OE661_3,OE662,OE662_1,OE662_2,OE662_3,OE664,OE664_1,OE664_2,OE664_3,OE676,OE676_1,OE676_2,OE676_3,OE677,OE677_1,OE677_2,OE677_3,OE679,OE679_1,OE679_2,OE679_3,OG359,OG359_1,OG359_2,OG359_3,OR193,OR193_1,OR193_2,OR193_3,PSNT01_GW,PSNT01_GW_1,PSNT01_GW_2,PSNT01_GW_3,PSNT03_GW,PSNT03_GW_1,PSNT03_GW_2,PSNT03_GW_3,PSNT05_GW,PSNT05_GW_1,PSNT05_GW_2,PSNT05_GW_3,PSNT06_GW,PSNT06_GW_1,PSNT06_GW_2,PSNT06_GW_3,PSNT07_GW,PSNT07_GW_1,PSNT07_GW_2,PSNT07_GW_3,PSNT08_GW,PSNT08_GW_1,PSNT08_GW_2,PSNT08_GW_3,PSNT09_GW,PSNT09_GW_1,PSNT09_GW_2,PSNT09_GW_3,PSNT10_GW,PSNT10_GW_1,PSNT10_GW_2,PSNT10_GW_3,PSNT11_GW,PSNT11_GW_1,PSNT11_GW_2,PSNT11_GW_3,PSNT14_GW,PSNT14_GW_1,PSNT14_GW_2,PSNT14_GW_3,PSNT15_GW,PSNT15_GW_1,PSNT15_GW_2,PSNT15_GW_3,PSNT16_GW,PSNT16_GW_1,PSNT16_GW_2,QS013,QS013_1,QS013_2,QS013_3,RB457,RB457_1,RB457_2,RB457_3,RI625,RI625_1,RI625_2,RI625_3,RI958,RI958_1,RI958_2,RI958_3,RI969,RI969_1,RI969_2,RI969_3,RI971,RI971_1,RI971_2,RI971_3,RI986,RI986_1,RI986_2,RI986_3,RL168,RL168_1,RL168_2,RL168_3,RL198,RL198_1,RL198_2,RL198_3,RZ900,RZ900_1,RZ900_2,RZ900_3,SA454,SA454_1,SA454_2,SA454_3,SB043,SB043_1,SB043_2,SB043_3,SH457,SH457_1,SH457_2,SH457_3,SH461,SH461_1,SH461_2,SH461_3,SH490,SH490_1,SH490_2,SH490_3,SN248,SN248_1,SN248_2,SN248_3,SQ695,SQ695_1,SQ695_2,SQ695_3,TG103,TG103_1,TG103_2,TG103_3,TG110,TG110_1,TG110_2,TG110_3,TG135,TG135_1,TG135_2,TG135_3,TJ700,TJ700_1,TJ700_2,TJ700_3,TL342,TL342_1,TL342_2,TL342_3,TL572,TL572_1,TL572_2,TL572_3,TL595,TL595_1,TL595_2,TL595_3,TP084,TP084_1,TP084_2,TP084_3,TP085,TP085_1,TP085_2,TP085_3,TP098,TP098_1,TP098_2,TP098_3,TP151,TP151_1,TP151_2,TP151_3,TP608,TP608_1,TP608_2,TP608_3,TS254,TS254_1,TS254_2,TS254_3,TZ534,TZ534_1,TZ534_2,TZ534_3,TZ549,TZ549_1,TZ549_2,TZ549_3,UF771,UF771_1,UF771_2,UF771_3,UF918,UF918_1,UF918_2,UF918_3,UT698,UT698_1,UT698_2,UT698_3,UW018,UW018_1,UW018_2,UZ434,UZ434_1,UZ434_2,UZ434_3,UZ442,UZ442_1,UZ442_2,UZ442_3,VF165,VF165_1,VF165_2,VF165_3,VH092,VH092_1,VH092_2,VH092_3,VJ837,VJ837_1,VJ837_2,VJ837_3,WI482,WI482_1,WI482_2,WI482_3,WJ508,WJ508_1,WJ508_2,WJ508_3,WM570,WM570_1,WM570_2,WM570_3,WP698,WP698_1,WP698_2,WY369,WY369_1,WY369_2,WY369_3,WZ276,WZ276_1,WZ276_2,WZ276_3,XH356,XH356_1,XH356_2,XH356_3,XH382,XH382_1,XH382_2,XH382_3,XQ289,XQ289_1,XQ289_2,XQ289_3,XQ291,XQ291_1,XQ291_2,XQ291_3,XS845,XS845_1,XS845_2,XS845_3,XU002,XU002_1,XU002_2,XU002_3,XY603,XY603_1,XY603_2,XY603_3,XZ625,XZ625_1,XZ625_2,XZ625_3,YG202,YG202_1,YG202_2,YG202_3,YH229,YH229_1,YH229_2,YH229_3,YQ987,YQ987_1,YQ987_2,YQ987_3,YS864,YS864_1,YS864_2,YS864_3
0,1.0,310.1674824,310.158413,310.1526031,309.9787843,294.5732153,294.5358002,294.5095812,294.4629297,287.0576871,287.0953554,287.1322357,287.1557951,299.1090456,299.1114166,299.1127364,299.4119581,298.2588832,298.2616038,298.2675399,298.2539028,301.1618119,301.1550441,301.1434631,300.9390591,293.2157234,293.2127545,292.9593956,298.7185759,298.7346877,298.7474765,298.8810078,308.2729112,308.2617212,308.251683,308.0266311,300.3479163,300.3825771,300.4096262,300.687205,312.651156,312.622975,312.626921,309.3709826,309.3584921,309.3496236,309.2159036,304.4449517,304.4387462,304.4382544,304.3798148,299.7386855,299.9394246,300.0509707,300.0704552,313.8443041,313.7700868,313.7820147,302.4357604,302.4646171,302.4852125,302.9468401,297.266554,297.2607834,297.2561608,297.2434032,301.6304352,301.6512437,301.6641543,301.4521229,302.4357604,302.4646171,302.4852125,302.9468401,305.9668061,305.9609276,305.9539557,305.9853763,300.730323,300.7388178,300.7469614,300.7537513,303.7749138,303.7242486,303.6714516,303.8534008,297.9925124,297.9694015,297.9536783,297.9315102,299.8376874,300.004167,300.0981248,300.1725801,311.6112607,311.5968056,311.5863634,311.5162129,299.5524635,299.5439668,299.5372981,299.5283024,294.6944109,294.7091573,294.7222594,294.74055,304.0130722,304.0045745,303.9986053,303.9413353,300.6034479,300.6564146,300.6987536,300.9629265,311.6302592,311.6119888,311.5992207,311.5299381,291.3559851,291.381659,291.4032388,291.4994857,312.1870266,312.15535,312.7948926,313.35789,313.34252,313.2966514,313.3369401,311.9210558,311.9034531,311.8878768,311.8292185,311.4560234,311.437183,311.4240495,311.3382357,310.0355471,310.026078,310.0193875,309.8639738,297.0372627,296.9947148,296.9637311,296.8837855,312.2390274,312.220569,312.2019059,312.1599769,310.688282,310.6734981,310.6626996,310.5635745,311.7495985,311.733137,311.7205317,311.6376727,298.5916468,298.5964012,298.5995784,298.9412322,303.6516042,303.5682052,303.4736354,303.6256682,302.2014856,302.2543745,302.303124,302.4316874,289.2206248,289.1901429,289.168259,289.1320586,304.479131,304.4714505,304.467883,304.3699198,308.2729112,308.2617212,308.251683,308.0266311,311.1679967,311.1533066,311.140316,310.9889411,310.3704548,310.3544897,310.3426388,310.2576834,304.7557148,304.7458462,304.7381925,304.7790397,302.1359234,302.1623199,302.1831859,302.1999886,300.4562836,300.4584803,300.4613258,300.4624969,301.1647284,301.1746315,301.1817856,301.1987406,302.2748893,302.302119,302.3184331,302.7353613,312.4890647,312.4688042,312.4489267,312.4313346,301.4432661,301.4701929,301.4920078,301.7152255,303.0214709,303.0129299,303.0088573,303.3761406,311.8067181,311.7880503,311.7713699,311.7177974,301.7658291,301.8540927,301.9152166,302.0272177,301.7658291,301.8540927,301.9152166,302.0272177,300.0357756,300.1665346,300.2642927,299.9556526,303.0384894,303.0318319,303.0319579,303.4338195,301.7002314,301.7378149,301.7683437,301.7388331,299.6508647,299.7973007,299.8847845,299.6663557,303.2009919,303.2370788,303.2661162,303.3412445,300.3935149,300.5403286,300.6344972,300.740993,304.3397394,304.3299375,304.3249467,304.3539495,302.146807,302.1371745,302.130121,302.3588136,309.9957538,309.9840007,309.972727,309.8499392,303.5556529,303.4178299,303.2898847,303.4132281,300.0357756,300.1665346,300.2642927,299.9556526,299.7386855,299.9394246,300.0509707,300.0704552,300.8923364,300.8812134,300.8724131,300.376092,301.5390354,301.539025,301.5396433,301.2684438,301.7261225,301.7360231,301.7441615,301.7096004,302.5740941,302.5930068,302.6082922,302.7320142,299.4325452,299.4777967,299.5246597,299.4570781,301.4432661,301.4701929,301.4920078,301.7152255,302.3423102,302.3528028,302.3638209,302.7374322,303.1209996,303.1285523,303.1363638,303.2699106,302.8145086,302.818067,303.2819942,302.4357604,302.4646171,302.4852125,302.9468401,302.6205857,302.6525783,302.6688964,303.1765707,312.1066462,312.093,312.081,311.981,311.4786281,311.4654891,311.4545384,311.3411869,299.0119392,299.0066798,299.0048802,299.1399126,310.6919827,310.6787185,310.6664537,310.5171512,304.2089867,304.1991416,304.1956532,304.218206,299.6508647,299.7973007,299.8847845,299.6663557,312.3337324,312.3135335,312.2896443,312.2805074,312.5276176,312.5071761,312.4854095,312.4695036,311.5373998,311.5157882,311.4988415,311.3758806,310.9299382,310.9149543,310.9032813,310.8059705,302.1875137,302.2166965,302.2324036,302.7278916,298.3137323,298.2947265,298.2804741,298.2552497,303.2312014,303.223264,303.2224757,303.5403753,309.2978972,309.2869895,309.2785411,309.1652399,291.041072,291.0720912,291.096069,291.188048,302.146807,302.1371745,302.130121,302.3588136,299.6475148,299.8280995,299.9425974,299.8260817,293.6647334,293.6479667,293.6343299,293.6393722,310.5786936,310.5662363,310.5556342,310.464625,312.6672848,312.6476882,312.6085529,312.6282571,303.0214709,303.0129299,303.0088573,303.3761406,303.0214709,303.0129299,303.0088573,303.3761406,312.6681757,312.6561586,312.5908008,312.6505556,302.1384401,302.1505847,302.160699,302.5306799,307.2817499,307.2703447,307.2628629,307.1356919,311.4156294,311.3974135,311.383034,311.2345844,310.2447811,310.2352783,310.229836,310.071971,311.871816,311.8578843,311.8456573,311.7911014,299.6508647,299.7973007,299.8847845,299.6663557,299.1936133,299.1682057,299.1515769,299.1897918,299.7386855,299.9394246,300.0509707,300.0704552,306.6708535,306.6625126,306.6541195,306.5989804,302.6347932,302.6611262,302.6845412,303.1311592,302.8145086,302.818067,303.2819942,301.0556909,301.0836099,301.0992466,301.2903981,301.0556909,301.0836099,301.0992466,301.2903981,302.3423102,302.3528028,302.3638209,302.7374322,303.0214709,303.0129299,303.0088573,303.3761406,308.7158159,308.7034675,308.692443,308.5643824,310.3745659,310.3664162,310.3591408,310.2175417,298.2786939,298.2626622,298.2497751,298.2246856,306.0825509,306.0739525,306.0699984,305.8444101,301.8571176,301.8467406,301.8599521,302.6347932,302.6611262,302.6845412,303.1311592,306.5235271,306.5137497,306.5074443,306.2740165,302.1384401,302.1505847,302.160699,302.5306799,286.411,286.404,286.4,286.359,302.6347932,302.6611262,302.6845412,303.1311592,300.0324689,300.0377712,300.0432443,300.2324875,308.0883495,308.081946,308.0770332,308.0040302,299.4325452,299.4777967,299.5246597,299.4570781,310.2761423,310.2661482,310.2580776,310.110385,309.8367231,309.8275822,309.8207114,309.6716185,310.0192935,310.0059952,309.9958255,309.8806314,301.610597,301.6450988,301.6767024,301.8388331,302.3423102,302.3528028,302.3638209,302.7374322,312.4515809,312.4303583,312.4036358,312.3979549
1,32.0,310.1206924,310.1206924,310.1143804,309.9383718,294.498504,294.4629378,294.438154,294.405418,287.0028902,287.040531,287.0773935,287.1014369,299.0525228,299.0542341,299.05527,299.323711,298.194256,298.1974393,298.2036486,298.1921586,301.0855792,301.0799703,301.0701411,300.8718912,293.0119709,293.0102958,292.8673514,298.6484665,298.6656936,298.6794764,298.8244414,308.2245615,308.2237727,308.2140596,307.9874776,300.2722584,300.3084956,300.3367713,300.6228364,312.5630064,312.5630064,312.5871105,309.3205797,309.319155,309.3108331,309.1758862,304.4020403,304.4010647,304.4003386,304.3315536,299.6731724,299.8747148,299.9866866,300.0067547,313.8809507,313.8695658,313.7973673,302.3547366,302.3861074,302.4086624,302.8870421,297.1803069,297.1743368,297.169583,297.1571951,301.5720981,301.5933776,301.6066293,301.3929604,302.3547366,302.3861074,302.4086624,302.8870421,305.9143815,305.9143815,305.9067171,305.9369292,300.6447576,300.6530145,300.660962,300.6675333,303.7011416,303.6534923,303.6039341,303.7961664,297.9079887,297.8844947,297.8685021,297.8462203,299.7707179,299.9380918,300.0325545,300.1081992,311.5564575,311.5555947,311.5454489,311.4759481,299.4666387,299.4581674,299.4514971,299.4424269,294.6074084,294.6225113,294.6360034,294.6580579,303.957448,303.9572086,303.9510862,303.8910118,300.5294976,300.5841796,300.6278915,300.8992381,311.574358,311.574358,311.5606381,311.489824,291.3079233,291.336,291.3598422,291.4743206,312.7710888,312.7547521,312.8298531,313.2881994,313.2877563,313.2442726,313.2975745,311.8642914,311.8642914,311.8481207,311.788267,311.3992111,311.3992111,311.3859384,311.2987077,309.9865968,309.9865968,309.9795608,309.8212197,296.9676529,296.9278062,296.8990271,296.8441232,312.1791671,312.1791671,312.1594052,312.1167935,310.6366947,310.6350111,310.6242303,310.5245455,311.6947432,311.6947432,311.6807297,311.5957722,298.5170497,298.5219987,298.5252956,298.8571857,303.5797697,303.4990858,303.407839,303.5677612,302.1490246,302.2005959,302.2480552,302.3733561,289.1505613,289.1214084,289.1005425,289.0670469,304.4293533,304.4282819,304.4243521,304.3224858,308.2245615,308.2237727,308.2140596,307.9874776,311.1148388,311.1136333,311.1009266,310.9478207,310.3128899,310.312263,310.3009793,310.2165853,304.7103549,304.7074002,304.6981806,304.7317281,302.0528088,302.0799373,302.1013996,302.1206044,300.3702534,300.3724719,300.3753316,300.3766606,301.0799195,301.0902811,301.0977877,301.1164289,302.2147621,302.2422945,302.2588209,302.678312,312.4267396,312.424995,312.4034459,312.38659,301.3675706,301.3960036,301.4191987,301.6508435,302.9459012,302.9450971,302.9413632,303.3191252,311.7593024,311.7527959,311.7334987,311.6783433,301.7071244,301.795852,301.8572475,301.9685826,301.7071244,301.795852,301.8572475,301.9685826,299.9729373,300.1045098,300.2029162,299.8940146,302.9829448,302.9819698,302.9814104,303.38009,301.6415199,301.6794723,301.7102902,301.6798599,299.5834166,299.7315407,299.8202051,299.6033811,303.1585653,303.19206,303.2190797,303.287238,300.325371,300.4730578,300.5677243,300.6762,304.3062021,304.2963854,304.285288,304.3041588,302.0618669,302.05584,302.0518322,302.2961379,309.8640888,309.8640888,309.8640888,309.7570388,303.4853119,303.3507048,303.2262494,303.3553682,299.9729373,300.1045098,300.2029162,299.8940146,299.6731724,299.8747148,299.9866866,300.0067547,300.8381073,300.8268632,300.817914,300.3154525,301.4805891,301.4807574,301.4814888,301.208653,301.6660287,301.6758813,301.6839842,301.6494223,302.5174994,302.5365033,302.5518821,302.6756127,299.3672869,299.4125974,299.4595816,299.3931392,301.3675706,301.3960036,301.4191987,301.6508435,302.2576158,302.2716061,302.285698,302.6764041,303.063047,303.0717203,303.0804085,303.2150138,302.7529445,302.7575164,303.2245419,302.3547366,302.3861074,302.4086624,302.8870421,302.5571013,302.5887003,302.6049103,303.1195651,312.0501948,312.045,312.036,311.939,311.4204691,311.4196442,311.4056101,311.2878851,298.9408608,298.9365442,298.935503,299.0810957,310.639045,310.6379595,310.6257261,310.4735127,304.1567098,304.1538491,304.1474892,304.1637533,299.5834166,299.7315407,299.8202051,299.6033811,312.2742651,312.2706883,312.2437368,312.2336384,312.4641886,312.4624284,312.4384325,312.4234523,311.4794788,311.4760379,311.4585219,311.3331363,310.8873213,310.8804612,310.8660049,310.7671512,302.1123186,302.143087,302.1596829,302.6679152,298.2288701,298.2096686,298.1952463,298.1696027,303.158833,303.1580857,303.1578453,303.4837824,309.2492679,309.2488157,309.2404066,309.1258827,290.9793901,291.0126805,291.03846,291.14193,302.0618669,302.05584,302.0518322,302.2961379,299.5827213,299.763909,299.8788085,299.7630488,293.5907641,293.5757307,293.5635493,293.5814286,310.5274516,310.526126,310.5159193,310.4251684,312.6018682,312.6001903,312.5585659,312.5806818,302.9459012,302.9450971,302.9413632,303.3191252,302.9459012,302.9450971,302.9413632,303.3191252,312.5902949,312.5895198,312.5291481,312.6019812,302.054756,302.0694859,302.081771,302.468591,307.2286051,307.2279225,307.2208831,307.0926825,311.3601669,311.3572667,311.3422662,311.1910257,310.1974617,310.1974617,310.1916199,310.032623,311.8209021,311.818089,311.8051703,311.7505488,299.5834166,299.7315407,299.8202051,299.6033811,299.122329,299.0976292,299.0815781,299.1291753,299.6731724,299.8747148,299.9866866,300.0067547,306.6223275,306.6206911,306.6120339,306.5558756,302.5560722,302.5850571,302.6108391,303.0723162,302.7529445,302.7575164,303.2245419,300.9829845,301.0121515,301.0287637,301.2253904,300.9829845,301.0121515,301.0287637,301.2253904,302.2576158,302.2716061,302.285698,302.6764041,302.9459012,302.9450971,302.9413632,303.3191252,308.6678804,308.6660231,308.6550157,308.525454,310.3227935,310.3227935,310.3147872,310.1669988,298.1927766,298.1765074,298.1634039,298.1376058,306.032281,306.0315477,306.0277455,305.8007201,301.7912778,301.7808795,301.7975489,302.5560722,302.5850571,302.6108391,303.0723162,306.4731557,306.4723219,306.4663325,306.2316002,302.054756,302.0694859,302.081771,302.468591,286.36,286.355,286.351,286.31,302.5560722,302.5850571,302.6108391,303.0723162,299.958886,299.9653061,299.9716736,300.1662672,308.0406539,308.0406539,308.0349197,307.9555065,299.3672869,299.4125974,299.4595816,299.3931392,310.2262148,310.2262148,310.2176602,310.0666298,309.7872925,309.7872925,309.7799564,309.6276588,309.9666189,309.9661184,309.9565916,309.8416642,301.5482065,301.5823687,301.613898,301.7778039,302.2576158,302.2716061,302.285698,302.6764041,312.389857,312.3862574,312.3567588,312.3509581
2,61.0,310.0847211,310.0847211,310.0782133,309.9006076,294.4340754,294.3987097,294.3740907,294.3422143,286.9699966,287.0074453,287.0441319,287.0680694,298.9981521,298.9993582,299.0001836,299.2492588,298.1405211,298.1437237,298.1499115,298.1387672,301.0306802,301.0251372,301.0154164,300.8176968,292.842001,292.8413953,292.7897068,298.5920088,298.609375,298.6232934,298.7697152,308.1922259,308.1904547,308.1803885,307.9518483,300.2141898,300.2511482,300.2799799,300.5691158,312.5152975,312.5111871,312.5353788,309.2849946,309.2824811,309.2733397,309.1380316,304.3675572,304.3660364,304.3650758,304.2904232,299.6191756,299.8208948,299.9329527,299.9534467,313.8264475,313.8117711,313.7363623,302.304186,302.3356355,302.3583174,302.8401171,297.102337,297.0964682,297.0918034,297.0803208,301.5232059,301.5443472,301.5574712,301.3425743,302.304186,302.3356355,302.3583174,302.8401171,305.87217,305.87217,305.8646493,305.8942697,300.5667777,300.5751811,300.5832592,300.5906249,303.6507774,303.6039123,303.5552083,303.7499293,297.830724,297.8071728,297.7911588,297.769562,299.7167468,299.8842183,299.9786901,300.054879,311.5213539,311.5192908,311.5087864,311.438535,299.3884373,299.3800062,299.3733889,299.3650427,294.5327342,294.5481659,294.5619961,294.5859836,303.9175126,303.9162153,303.9097749,303.8482974,300.4722363,300.5278453,300.5722771,300.8460311,311.5372914,311.5372914,311.5227523,311.4505268,291.263989,291.2926787,291.3169558,291.4310064,312.8479068,312.8441581,312.7961994,313.2365034,313.2357147,313.1934537,313.244908,311.8264782,311.8261349,311.8090544,311.7476448,311.3623199,311.3623199,311.3485006,311.2602022,309.9490958,309.9490958,309.9419033,309.781404,296.9064472,296.8666416,296.8378898,296.7831145,312.1383781,312.1383781,312.1176501,312.0732591,310.6019967,310.5995502,310.5884252,310.4882973,311.6569063,311.6569063,311.6420004,311.5549154,298.4471562,298.4523104,298.4557369,298.7858369,303.5286268,303.4486145,303.3582091,303.5205605,302.0849889,302.1398574,302.1898977,302.3176574,289.1055789,289.0768847,289.0563546,289.0235781,304.3903786,304.3891107,304.3851795,304.2816151,308.1922259,308.1904547,308.1803885,307.9518483,311.0828484,311.0790565,311.0646484,310.9089795,310.2764072,310.2749923,310.2637127,310.178885,304.6638269,304.6619271,304.6518483,304.6839595,301.9810384,302.0086695,302.0305328,302.0511311,300.2929498,300.2951241,300.297965,300.2998935,301.0049954,301.0156659,301.0234103,301.0433499,302.1687346,302.1958238,302.2120968,302.6318075,312.385274,312.3823317,312.3590228,312.3404693,301.3125403,301.3414384,301.3650684,301.5998936,302.8968012,302.8951894,302.8919824,303.2735684,311.7186641,311.7146007,311.6953671,311.6393176,301.6599585,301.7478442,301.8086579,301.9189353,301.6599585,301.7478442,301.8086579,301.9189353,299.9220819,300.0536261,300.1519554,299.8411947,302.9403845,302.9388468,302.9382786,303.3360173,301.5929744,301.630726,301.6613601,301.6298598,299.5307745,299.6787677,299.7672872,299.5498115,303.1101758,303.1400954,303.1651301,303.2327678,300.2711885,300.4191278,300.5139177,300.6234342,304.2438992,304.2426567,304.2339443,304.2535312,302.0083278,302.0029077,301.9994172,302.247134,309.7839092,309.7839092,309.7839092,309.684371,303.4339914,303.3000902,303.1764562,303.307506,299.9220819,300.0536261,300.1519554,299.8411947,299.6191756,299.8208948,299.9329527,299.9534467,300.7886333,300.7773225,300.7683238,300.2631326,301.4315407,301.4315248,301.4321177,301.1577842,301.6154667,301.6253242,301.633427,301.5985961,302.4672533,302.4866728,302.502376,302.6264616,299.3109698,299.3569477,299.4045039,299.3389629,301.3125403,301.3414384,301.3650684,301.5998936,302.2047078,302.2194578,302.2342038,302.6285963,303.0134776,303.022805,303.0320005,303.1669153,302.7087685,302.7131981,303.1784153,302.304186,302.3356355,302.3583174,302.8401171,302.5127599,302.5431963,302.5589316,303.0739755,312.0017045,311.999,311.993,311.899,311.3783261,311.3761303,311.3605715,311.239073,298.8826799,298.8787865,298.8780539,299.025568,310.6058999,310.6024846,310.5888405,310.4329771,304.1024937,304.1016826,304.0951468,304.1108437,299.5307745,299.6787677,299.7672872,299.5498115,312.2336331,312.2279217,312.1981877,312.1856856,312.4214741,312.4185055,312.392431,312.3757979,311.4456521,311.439896,311.4208514,311.2924092,310.8458412,310.8427161,310.8295232,310.730636,302.0594177,302.091116,302.1082035,302.6205525,298.1509534,298.1317561,298.1173539,298.092399,303.111748,303.1102502,303.1104803,303.4383834,309.2156478,309.214381,309.2056424,309.0895356,290.9296325,290.963337,290.9894068,291.0932308,302.0083278,302.0029077,301.9994172,302.247134,299.5278792,299.7097435,299.8251143,299.7095824,293.5266586,293.5122169,293.500499,293.5196887,310.4924523,310.490558,310.4803065,310.3890066,312.5557937,312.5530373,312.5097144,312.530396,302.8968012,302.8951894,302.8919824,303.2735684,302.8968012,302.8951894,302.8919824,303.2735684,312.5346933,312.5329627,312.4738658,312.5483278,302.0011535,302.0164499,302.0292054,302.4201976,307.1921736,307.1903081,307.1827394,307.0524059,311.3259559,311.3211042,311.3047966,311.149981,310.1616385,310.1616385,310.1556602,309.9957369,311.7831916,311.78045,311.7674452,311.7122901,299.5307745,299.6787677,299.7672872,299.5498115,299.0615233,299.037061,299.0211876,299.0703348,299.6191756,299.8208948,299.9329527,299.9534467,306.5827025,306.5811504,306.5724943,306.5155317,302.5071496,302.5359778,302.5617581,303.0257588,302.7087685,302.7131981,303.1784153,300.927313,300.9570291,300.9740831,301.1733669,300.927313,300.9570291,300.9740831,301.1733669,302.2047078,302.2194578,302.2342038,302.6285963,302.8968012,302.8951894,302.8919824,303.2735684,308.634875,308.6321075,308.6206233,308.4896933,310.2803152,310.2803152,310.2718582,310.1205214,298.1134411,298.0972829,298.0842838,298.0592012,305.9973852,305.9957441,305.9917896,305.7630098,301.7402367,301.7298011,301.7473998,302.5071496,302.5359778,302.5617581,303.0257588,306.4391221,306.437256,306.4310772,306.1946693,302.0011535,302.0164499,302.0292054,302.4201976,286.335,286.329,286.325,286.284,302.5071496,302.5359778,302.5617581,303.0257588,299.90035,299.9075071,299.9144629,300.1120504,307.9997859,307.9997859,307.9936438,307.9105893,299.3109698,299.3569477,299.4045039,299.3389629,310.1883424,310.1883424,310.1796207,310.0259243,309.748849,309.748849,309.7413261,309.5867763,309.9305144,309.9297747,309.9202926,309.8052579,301.5019465,301.5341127,301.5642537,301.7263493,302.2047078,302.2194578,302.2342038,302.6285963,312.3480741,312.3423188,312.3101759,312.302323
