time,ICF1
1.000000000000,285.2607968053647
1.083333333333,285.5784004958736
1.166666666667,285.9438432237647
1.250000000000,286.3569441427069
1.333333333333,286.8175326474804
1.416666666667,287.3253999037615
1.500000000000,287.8802996425712
1.583333333333,288.4819917622433
1.666666666667,289.1302879599062
1.750000000000,289.8250512913361
1.833333333333,290.5661480714038
1.916666666667,291.3533973413045
2.000000000000,292.1865677748755
2.083333333333,293.2128652371911
2.166666666667,294.2840159360709
2.250000000000,295.3998872861614
2.333333333333,296.5603596909124
2.416666666667,297.7652740215445
2.500000000000,299.0144206304465
2.583333333333,300.3075767668850
2.666666666667,301.6445613868303
2.750000000000,303.0252528528850
2.833333333333,304.4495514496190
2.916666666667,305.9173194759270
3.000000000000,307.4283604322377
3.083333333333,309.1819480957544
3.166666666667,310.9036338917315
3.250000000000,312.5935629928269
3.333333333333,314.2519085867215
3.416666666667,315.8788142159294
3.500000000000,317.4743650204457
3.583333333333,319.0386149441025
3.666666666667,320.5716452794682
3.750000000000,322.0736006239767
3.833333333333,323.5446635372911
3.916666666667,324.9849914319736
4.000000000000,326.3946768640540
4.083333333333,327.8392180927573
4.166666666667,329.2653151672138
4.250000000000,330.6730520703408
4.333333333333,332.0625562283592
4.416666666667,333.4339414196676
4.500000000000,334.7872616408608
4.583333333333,336.1225248601568
4.666666666667,337.4397497170330
4.750000000000,338.7390167687747
4.833333333333,340.0204597573124
4.916666666667,341.2842053437897
5.000000000000,342.5303179410329
5.083333333333,343.7588048289780
5.166666666667,344.9696732702873
5.250000000000,346.1629868622527
5.333333333333,347.3388657922140
5.416666666667,348.4974351211098
5.500000000000,349.6387662736445
5.583333333333,350.7628723992743
5.666666666667,351.8697582961645
5.750000000000,352.9594820271499
5.833333333333,354.0321668247065
5.916666666667,355.0879502494241
6.000000000000,356.1269168233929
6.083333333333,357.1809101370422
6.166666666667,358.2220956928458
6.250000000000,359.2504992491558
6.333333333333,360.2662122355767
6.416666666667,361.2693509761314
6.500000000000,362.2599894962206
6.583333333333,363.2381355939414
6.666666666667,364.2037690154509
6.750000000000,365.1569095029499
6.833333333333,366.0976488054722
6.916666666667,367.0261136955599
7.000000000000,367.9423926653472
7.083333333333,368.8465001435167
7.166666666667,369.7384100299350
7.250000000000,370.6181265706480
7.333333333333,371.4857238989534
7.416666666667,372.3413184431466
7.500000000000,373.1850017293239
7.583333333333,374.0167962273030
7.666666666667,374.8366793936700
7.750000000000,375.6446502433737
7.833333333333,376.4407803519229
7.916666666667,377.2251939281603
8.000000000000,377.9979968967116
8.083333333333,378.7592219269341
8.166666666667,379.5088445434209
8.250000000000,380.2468505399589
8.333333333333,380.9732928068360
8.416666666667,381.6882813220824
8.500000000000,382.3919212975058
8.583333333333,383.0842535841031
8.666666666667,383.7652598542016
8.750000000000,384.4349230350102
8.833333333333,385.0932906776776
8.916666666667,385.7404772645447
9.000000000000,386.3766014406179
9.083333333333,386.7904501506365
9.166666666667,387.1900710004998
9.250000000000,387.5754493223454
9.333333333333,387.9466280385812
9.416666666667,388.3037182929490
9.500000000000,388.6468482284452
9.583333333333,388.9760928294192
9.666666666667,389.2914582123438
9.750000000000,389.5929299117222
9.833333333333,389.8805447831924
9.916666666667,390.1544150978760
10.00000000000,390.4146806458822
10.08333333333,390.6614311176320
10.16666666667,390.8946784713681
10.25000000000,391.1144006659947
10.33333333333,391.3206175050007
10.41666666667,391.5134223983301
10.50000000000,391.6929453709278
10.58333333333,391.8592800346697
10.66666666667,392.0124469854723
10.75000000000,392.1524273801012
10.83333333333,392.2792352142207
10.91666666667,392.3929621145485
11.00000000000,392.4937466188444
11.08333333333,392.3209246640822
11.16666666667,392.1480078750237
11.25000000000,391.9747257961692
11.33333333333,391.8009238279546
11.41666666667,391.6265779591715
11.50000000000,391.4517421992405
11.58333333333,391.2764655289634
11.66666666667,391.1007308617873
11.75000000000,390.9244685129657
11.83333333333,390.7476214969537
11.91666666667,390.5702049510751
12.00000000000,390.3922962279044
12.08333333333,390.2139653501649
12.16666666667,390.0352113789457
12.25000000000,389.8559678587948
12.33333333333,389.6761678432237
12.41666666667,389.4958081254753
12.50000000000,389.3149499047069
12.58333333333,389.1336606864530
12.66666666667,388.9519483664465
12.75000000000,388.7697556793587
12.83333333333,388.5870719296877
12.91666666667,388.4038712716127
13.00000000000,388.2201812443442
13.08333333333,388.0360611544577
13.16666666667,387.8515281107092
13.25000000000,387.6665324990039
13.33333333333,387.4810036356602
13.41666666667,387.2949208382858
13.50000000000,387.1083340502216
13.58333333333,386.9213198310199
13.66666666667,386.7339091476142
13.75000000000,386.5460614667781
13.83333333333,386.3577055406722
13.91666666667,386.1688119789454
14.00000000000,385.9794277387654
14.08333333333,385.7896372568044
14.16666666667,385.5994851840220
14.25000000000,385.4089383012673
14.33333333333,385.2179205559476
14.41666666667,385.0263871288817
14.50000000000,384.8343661656178
14.58333333333,384.6419302698918
14.66666666667,384.4491269726205
14.75000000000,384.2559326372923
14.83333333333,384.0622770100621
14.91666666667,383.8681115385294
15.00000000000,383.6734619547565
15.08333333333,383.4784082593801
15.16666666667,383.2830125183369
15.25000000000,383.0872626299038
15.33333333333,382.8910883043320
15.41666666667,382.6944291964874
15.50000000000,382.4972925654404
15.58333333333,382.2997436017905
15.66666666667,382.1018434289346
15.75000000000,381.9035891614735
15.83333333333,381.7049186064255
15.91666666667,381.5057703619037
16.00000000000,381.3061470176576
16.08333333333,381.1061179727629
16.16666666667,380.9057575391803
16.25000000000,380.7050770266766
16.33333333333,380.5040182248651
16.41666666667,380.3025103912974
16.50000000000,380.1005386028859
16.58333333333,379.8981552035669
16.66666666667,379.6954300639749
16.75000000000,379.4923816769230
16.83333333333,379.2889611807620
16.91666666667,379.0850990739571
17.00000000000,378.8807754243555
17.08333333333,378.6760439767389
17.16666666667,378.4709860856196
17.25000000000,378.2656352337452
17.33333333333,378.0599495458637
17.41666666667,377.8538537051847
17.50000000000,377.6473123602910
17.58333333333,377.4403615290278
17.66666666667,377.2330733165637
17.75000000000,377.0254856379508
17.83333333333,376.8175661946959
17.91666666667,376.6092443134933
18.00000000000,376.4004802431120
18.08333333333,376.1913088613809
18.16666666667,375.9818108093870
18.25000000000,375.7720389387499
18.33333333333,375.5619709044497
18.41666666667,375.3515342090442
18.50000000000,375.1406761047324
18.58333333333,374.9294133994010
18.66666666667,374.7178136880043
18.75000000000,374.5059308029981
18.83333333333,374.2937517346356
