   6.447061E-01   6.438705E-01   6.459245E-01   6.520722E-01   6.618115E-01   6.738774E-01   6.881313E-01   7.058207E-01   7.283075E-01   7.552240E-01   7.843913E-01   8.132831E-01   8.390429E-01   8.609203E-01   8.785077E-01   8.938393E-01   9.066906E-01   9.160962E-01   9.211618E-01   9.230895E-01
   6.374446E-01   6.338146E-01   6.334559E-01   6.405604E-01   6.517130E-01   6.642136E-01   6.778145E-01   6.950029E-01   7.208228E-01   7.529141E-01   7.877818E-01   8.228182E-01   8.532512E-01   8.745778E-01   8.916347E-01   9.078482E-01   9.228197E-01   9.333045E-01   9.359044E-01   9.347293E-01
   6.331444E-01   6.267762E-01   6.194098E-01   6.362341E-01   6.515203E-01   6.646457E-01   6.747419E-01   6.809357E-01   7.191686E-01   7.548633E-01   7.903297E-01   8.282813E-01   8.720276E-01   8.812606E-01   8.946236E-01   9.114759E-01   9.311798E-01   9.533063E-01   9.477536E-01   9.432984E-01
   6.325562E-01   6.270841E-01   6.301523E-01   6.443980E-01   6.608404E-01   6.762881E-01   6.896696E-01   7.069952E-01   7.331177E-01   7.610461E-01   7.894052E-01   8.186941E-01   8.477920E-01   8.683334E-01   8.845831E-01   9.037767E-01   9.247195E-01   9.433898E-01   9.511036E-01   9.479246E-01
   6.349272E-01   6.306226E-01   6.383091E-01   6.538200E-01   6.723522E-01   6.912472E-01   7.096550E-01   7.308661E-01   7.518481E-01   7.696959E-01   7.871003E-01   8.056270E-01   8.278029E-01   8.511939E-01   8.718633E-01   8.944206E-01   9.175293E-01   9.373775E-01   9.510705E-01   9.493894E-01
   6.385137E-01   6.347852E-01   6.433018E-01   6.613136E-01   6.837532E-01   7.079240E-01   7.322090E-01   7.550469E-01   7.709072E-01   7.784849E-01   7.851046E-01   7.930756E-01   8.088949E-01   8.322687E-01   8.580913E-01   8.857889E-01   9.132026E-01   9.358412E-01   9.509349E-01   9.503639E-01
   6.428272E-01   6.391205E-01   6.442842E-01   6.659798E-01   6.938006E-01   7.242496E-01   7.561252E-01   7.826660E-01   7.895591E-01   7.848263E-01   7.822337E-01   7.805878E-01   7.879666E-01   8.130294E-01   8.435620E-01   8.763830E-01   9.111311E-01   9.398372E-01   9.515477E-01   9.517851E-01
   6.478451E-01   6.439926E-01   6.402381E-01   6.702556E-01   7.012397E-01   7.346362E-01   7.724436E-01   8.178108E-01   7.979539E-01   7.854580E-01   7.769001E-01   7.696634E-01   7.618945E-01   7.971898E-01   8.331627E-01   8.706592E-01   9.098896E-01   9.509204E-01   9.544001E-01   9.547126E-01
   6.537501E-01   6.501121E-01   6.555860E-01   6.770386E-01   1.000000E+00   1.000000E+00   1.000000E+00   7.857313E-01   7.870077E-01   7.776570E-01   7.684544E-01   7.612098E-01   7.684130E-01   7.923166E-01   8.280737E-01   8.682074E-01   9.097256E-01   9.460127E-01   9.617837E-01   9.598171E-01
   6.606222E-01   6.572534E-01   6.659902E-01   6.831494E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.681063E-01   7.649271E-01   7.581175E-01   7.553688E-01   7.664302E-01   7.911944E-01   8.271409E-01   8.693904E-01   9.123190E-01   9.491508E-01   9.718638E-01   9.663254E-01
   6.685069E-01   6.650502E-01   6.726259E-01   6.869449E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.531542E-01   7.515726E-01   7.466870E-01   7.440256E-01   7.564140E-01   7.841186E-01   8.245305E-01   8.720241E-01   9.202802E-01   9.609313E-01   9.824058E-01   9.726813E-01
   6.776924E-01   6.738365E-01   6.765511E-01   6.903034E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.421620E-01   7.403615E-01   7.356237E-01   7.292566E-01   7.378788E-01   7.711032E-01   8.187503E-01   8.731924E-01   9.328604E-01   9.830831E-01   9.915187E-01   9.768148E-01
   6.891976E-01   6.853830E-01   6.785998E-01   6.971043E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.347225E-01   7.318645E-01   7.264172E-01   7.188260E-01   7.094275E-01   7.589055E-01   8.114028E-01   8.698200E-01   9.373206E-01   1.018680E+00   9.941394E-01   9.758519E-01
   7.041014E-01   7.028601E-01   7.032137E-01   7.121123E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.303785E-01   7.260992E-01   7.198005E-01   7.125271E-01   7.214642E-01   7.555005E-01   8.042751E-01   8.600712E-01   9.213962E-01   9.743676E-01   9.838278E-01   9.692739E-01
   7.209771E-01   7.243923E-01   7.275663E-01   7.305772E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.282606E-01   7.223364E-01   7.151880E-01   7.100510E-01   7.241038E-01   7.543462E-01   7.977362E-01   8.483626E-01   8.999822E-01   9.441614E-01   9.665476E-01   9.558792E-01
   7.383161E-01   7.470144E-01   7.527029E-01   7.510038E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.280086E-01   7.205538E-01   7.120641E-01   7.058668E-01   7.185072E-01   7.472270E-01   7.887434E-01   8.362347E-01   8.837220E-01   9.251295E-01   9.479558E-01   9.392641E-01
   7.536968E-01   7.683457E-01   7.795677E-01   7.719213E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.296282E-01   7.206748E-01   7.106931E-01   6.997121E-01   7.049326E-01   7.351867E-01   7.775458E-01   8.245849E-01   8.732618E-01   9.153730E-01   9.277406E-01   9.205036E-01
   7.635998E-01   7.829265E-01   8.095053E-01   7.869575E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.327588E-01   7.230608E-01   7.118377E-01   6.990075E-01   6.829484E-01   7.243074E-01   7.657980E-01   8.094930E-01   8.579661E-01   9.145180E-01   9.041855E-01   8.986972E-01
   7.656089E-01   7.821481E-01   7.946436E-01   7.864760E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.367789E-01   7.272536E-01   7.169265E-01   7.060090E-01   7.051375E-01   7.247062E-01   7.565850E-01   7.913962E-01   8.294654E-01   8.611443E-01   8.730333E-01   8.733872E-01
