pp_0000 625.0 9375.0 1 0.6194098316111279478590745384281035512685775756835937500000000000000
pp_0001 1875.0 9375.0 1 0.6809357386431272862736818751727696508169174194335937500000000000000
pp_0002 3125.0 9375.0 1 0.87202755365278461496814088604878634214401245117187500000000000000000
pp_0003 4375.0 9375.0 1 0.95330628229684988284020619175862520933151245117187500000000000000000
pp_0004 625.0 8125.0 1 0.6402381056688017935130119440145790576934814453125000000000000000000
pp_0005 1875.0 8125.0 1 0.8178108430073874890453566877113189548254013061523437500000000000000
pp_0006 3125.0 8125.0 1 0.76189450739228270492731098784133791923522949218750000000000000000000
pp_0007 4375.0 8125.0 1 0.95092035842863820160886234589270316064357757568359375000000000000000
pp_0008 625.0 6875.0 1 0.67859977268444959808135763523750938475131988525390625000000000000000
pp_0009 3125.0 6875.0 1 0.709427543889452838499209974543191492557525634765625000000000000000000
pp_0010 4375.0 6875.0 1 1.018679995929862913683905389916617423295974731445312500000000000000000
pp_0011 625.0 5625.0 1 0.80950528854069880857480256963754072785377502441406250000000000000000
pp_0012 3125.0 5625.0 1 0.682948427371237509753143513080431148409843444824218750000000000000000
pp_0013 4375.0 5625.0 1 0.914517956169602075355840042902855202555656433105468750000000000000000
pp_0014 625.0 4375.0 1 0.74664629048705533076457641072920523583889007568359375000000000000000
pp_0015 1875.0 4375.0 1 0.77063992503357359176163754455046728253364562988281250000000000000000
pp_0016 3125.0 4375.0 1 0.738778152818319711059302790090441703796386718750000000000000000000000
pp_0017 4375.0 4375.0 1 0.718334379536732847704172399971866980195045471191406250000000000000000
pp_0018 625.0 3125.0 1 0.67448850630857781762728109242743812501430511474609375000000000000000
pp_0019 1875.0 3125.0 1 0.64338642367117027109912896776222623884677886962890625000000000000000
pp_0020 3125.0 3125.0 1 0.573943832287662436542063915112521499395370483398437500000000000000000
pp_0021 4375.0 3125.0 1 0.874128233312377211916555097559466958045959472656250000000000000000000
pp_0022 625.0 1875.0 1 0.69386658310754467660075306412181816995143890380859375000000000000000
pp_0023 1875.0 1875.0 1 0.63906966499769246592421723107690922915935516357421875000000000000000
pp_0024 3125.0 1875.0 1 0.826578549089636349656018410314572975039482116699218750000000000000000
pp_0025 4375.0 1875.0 1 0.980368834670605537873200319154420867562294006347656250000000000000000
pp_0026 1875.0 625.0 1 0.69186695231052552923500797987799160182476043701171875000000000000000
pp_0027 3125.0 625.0 1 0.770938190587752814053601468913257122039794921875000000000000000000000
pp_0028 4375.0 625.0 1 0.756491945231975271290991713613038882613182067871093750000000000000000
