pp_0000 625.0 9375.0 1 1.866699376059047121856337980716489255428314208984375000000000000000
pp_0001 1875.0 9375.0 1 1.789131055892458688205692851624917238950729370117187500000000000000
pp_0002 3125.0 9375.0 1 1.8159216284559109855223368867882527410984039306640625000000000000000
pp_0003 4375.0 9375.0 1 1.5784360005319910680299244631896726787090301513671875000000000000000
pp_0004 625.0 8125.0 1 1.627752250684385781909213619655929505825042724609375000000000000000
pp_0005 1875.0 8125.0 1 1.612496756894034710683172306744381785392761230468750000000000000000
pp_0006 3125.0 8125.0 1 1.9963001397380213397525494656292721629142761230468750000000000000000
pp_0007 4375.0 8125.0 1 1.5851038406722215423627631025738082826137542724609375000000000000000
pp_0008 625.0 6875.0 1 1.5807135456908454340663183756987564265727996826171875000000000000000
pp_0009 3125.0 6875.0 1 1.43020939364602872601039962319191545248031616210937500000000000000000
pp_0010 4375.0 6875.0 1 1.38476711843715682981326153822010383009910583496093750000000000000000
pp_0011 625.0 5625.0 1 1.2281469218006262344999868219019845128059387207031250000000000000000
pp_0012 3125.0 5625.0 1 1.69772864318373306602438788104336708784103393554687500000000000000000
pp_0013 4375.0 5625.0 1 1.77779244552319082295355201495112851262092590332031250000000000000000
pp_0014 625.0 4375.0 1 1.4294271344668636469776856756652705371379852294921875000000000000000
pp_0015 1875.0 4375.0 1 1.0318786962534975959471239548292942345142364501953125000000000000000
pp_0016 3125.0 4375.0 1 1.32291670746228184896153834415599703788757324218750000000000000000000
pp_0017 4375.0 4375.0 1 1.85408291660235735598405426571844145655632019042968750000000000000000
pp_0018 625.0 3125.0 1 1.5769109008691666318213719932828098535537719726562500000000000000000
pp_0019 1875.0 3125.0 1 1.0939130537851098345925038302084431052207946777343750000000000000000
pp_0020 3125.0 3125.0 1 1.39787511577431833309503872442292049527168273925781250000000000000000
pp_0021 4375.0 3125.0 1 1.87748517573104289901664287754101678729057312011718750000000000000000
pp_0022 625.0 1875.0 1 1.5625948098439841338347378041362389922142028808593750000000000000000
pp_0023 1875.0 1875.0 1 1.2901288607482750414590100263012573122978210449218750000000000000000
pp_0024 3125.0 1875.0 1 1.55384469815582826335287336405599489808082580566406250000000000000000
pp_0025 4375.0 1875.0 1 1.97372058227434021837609634530963376164436340332031250000000000000000
pp_0026 1875.0 625.0 1 1.1436049897361584282151625302503816783428192138671875000000000000000
pp_0027 3125.0 625.0 1 1.46684186273858929716595866921124979853630065917968750000000000000000
pp_0028 4375.0 625.0 1 1.94862789949033810010803335899254307150840759277343750000000000000000
