   7.242078E-01   7.144410E-01   7.116381E-01   7.156823E-01   7.214258E-01   7.252060E-01   7.223586E-01   7.060648E-01   6.726913E-01   6.291409E-01   5.846861E-01   5.462800E-01   5.192341E-01   5.052181E-01   5.004025E-01   5.002955E-01   5.025984E-01   5.069733E-01   5.138597E-01   5.228957E-01
   7.351721E-01   7.214427E-01   7.145327E-01   7.230875E-01   7.352483E-01   7.470294E-01   7.542079E-01   7.432695E-01   6.973292E-01   6.371623E-01   5.787092E-01   5.284426E-01   4.946104E-01   4.844822E-01   4.852454E-01   4.889697E-01   4.936115E-01   4.995579E-01   5.099011E-01   5.216696E-01
   7.531759E-01   7.363832E-01   7.133079E-01   7.389340E-01   7.588757E-01   7.747503E-01   7.882778E-01   8.010642E-01   7.232195E-01   6.531310E-01   5.875082E-01   5.240978E-01   4.611601E-01   4.768941E-01   4.872215E-01   4.930224E-01   4.949842E-01   4.935494E-01   5.098663E-01   5.232855E-01
   7.799405E-01   7.677107E-01   7.591457E-01   7.687882E-01   7.819017E-01   7.925717E-01   7.996498E-01   7.839144E-01   7.296893E-01   6.674721E-01   6.074908E-01   5.520846E-01   5.114857E-01   5.016780E-01   5.066245E-01   5.103649E-01   5.112979E-01   5.116588E-01   5.185491E-01   5.293840E-01
   8.112953E-01   8.073818E-01   8.046307E-01   8.067936E-01   8.097836E-01   8.119582E-01   8.086787E-01   7.818948E-01   7.363392E-01   6.837108E-01   6.336566E-01   5.892192E-01   5.549734E-01   5.361710E-01   5.323563E-01   5.322145E-01   5.310565E-01   5.301323E-01   5.333370E-01   5.407333E-01
   8.448260E-01   8.507424E-01   8.516157E-01   8.473111E-01   8.395955E-01   8.320356E-01   8.201689E-01   7.903852E-01   7.485039E-01   7.028751E-01   6.602993E-01   6.234191E-01   5.923001E-01   5.702904E-01   5.604434E-01   5.555290E-01   5.514969E-01   5.484350E-01   5.495986E-01   5.540561E-01
   8.756435E-01   8.929209E-01   9.026070E-01   8.883703E-01   8.676352E-01   8.501294E-01   8.356522E-01   8.060633E-01   7.643082E-01   7.221111E-01   6.838505E-01   6.521584E-01   6.244295E-01   6.002746E-01   5.886831E-01   5.791082E-01   5.714168E-01   5.658655E-01   5.657385E-01   5.677430E-01
   8.975520E-01   9.227427E-01   9.611070E-01   9.182269E-01   8.863225E-01   8.620057E-01   8.428411E-01   8.271406E-01   7.783072E-01   7.370993E-01   7.023166E-01   6.740135E-01   6.525177E-01   6.303748E-01   6.140895E-01   6.014672E-01   5.910442E-01   5.818040E-01   5.802342E-01   5.806576E-01
   9.068688E-01   9.274646E-01   9.377903E-01   9.153585E-01   1.000000E+00   1.000000E+00   1.000000E+00   8.131516E-01   7.801975E-01   7.457079E-01   7.154947E-01   6.894128E-01   6.633984E-01   6.458463E-01   6.316928E-01   6.184300E-01   6.063294E-01   5.966250E-01   5.921158E-01   5.924008E-01
   9.067764E-01   9.196009E-01   9.193713E-01   9.002928E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.749549E-01   7.461011E-01   7.201698E-01   6.951857E-01   6.714590E-01   6.532741E-01   6.401052E-01   6.285487E-01   6.172754E-01   6.088881E-01   6.030433E-01   6.034486E-01
   9.025107E-01   9.086018E-01   9.044541E-01   8.863556E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.704676E-01   7.451436E-01   7.217306E-01   6.997616E-01   6.775470E-01   6.602102E-01   6.472122E-01   6.365380E-01   6.266727E-01   6.190808E-01   6.138400E-01   6.142413E-01
   8.981268E-01   8.978918E-01   8.922782E-01   8.747312E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.672940E-01   7.442280E-01   7.223742E-01   7.028941E-01   6.821153E-01   6.663841E-01   6.552172E-01   6.447023E-01   6.349292E-01   6.274975E-01   6.245664E-01   6.250206E-01
   8.973006E-01   8.929407E-01   8.825376E-01   8.689179E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.652367E-01   7.435823E-01   7.230350E-01   7.039344E-01   6.852734E-01   6.742533E-01   6.642648E-01   6.546139E-01   6.448036E-01   6.343240E-01   6.356124E-01   6.361119E-01
   9.003380E-01   9.004618E-01   8.925847E-01   8.726175E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.640967E-01   7.433326E-01   7.243378E-01   7.068719E-01   6.900738E-01   6.796963E-01   6.723866E-01   6.649907E-01   6.570743E-01   6.506704E-01   6.481450E-01   6.476282E-01
   9.090382E-01   9.132927E-01   9.052318E-01   8.825785E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.640573E-01   7.440143E-01   7.254795E-01   7.088099E-01   6.932605E-01   6.830921E-01   6.783282E-01   6.738570E-01   6.693833E-01   6.656429E-01   6.620953E-01   6.602161E-01
   9.184634E-01   9.261447E-01   9.211522E-01   8.947214E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.643232E-01   7.442627E-01   7.258223E-01   7.088431E-01   6.946560E-01   6.862361E-01   6.839703E-01   6.827083E-01   6.817549E-01   6.800844E-01   6.764673E-01   6.731787E-01
   9.270085E-01   9.390316E-01   9.410166E-01   9.082982E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.642966E-01   7.443756E-01   7.258592E-01   7.081506E-01   6.936345E-01   6.887146E-01   6.910690E-01   6.927156E-01   6.943574E-01   6.950338E-01   6.909407E-01   6.858560E-01
   9.312768E-01   9.460342E-01   9.668236E-01   9.159273E-01   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   7.642730E-01   7.452991E-01   7.274684E-01   7.097973E-01   6.896285E-01   6.970063E-01   7.014973E-01   7.048352E-01   7.078447E-01   7.114590E-01   7.038572E-01   6.973885E-01
