time,X008
1.000000000000,0.1080277999E-10
2.000000000000,0.1430609914E-09
3.000000000000,0.9877562599E-09
4.000000000000,0.4738434352E-08
5.000000000000,0.1775800462E-07
6.000000000000,0.5542586560E-07
7.000000000000,0.1499914009E-06
8.000000000000,0.3617683797E-06
9.000000000000,0.7934032516E-06
10.00000000000,0.1606291727E-05
11.00000000000,0.3037674007E-05
12.00000000000,0.5416639443E-05
13.00000000000,0.9177270426E-05
14.00000000000,0.1486742985E-04
15.00000000000,0.2315216797E-04
16.00000000000,0.3481129018E-04
17.00000000000,0.5073118791E-04
18.00000000000,0.7189151498E-04
19.00000000000,0.9934764499E-04
20.00000000000,0.1342100558E-03
21.00000000000,0.1776218630E-03
22.00000000000,0.2307356855E-03
23.00000000000,0.2946909062E-03
24.00000000000,0.3705922170E-03
25.00000000000,0.4594901356E-03
26.00000000000,0.5623639822E-03
27.00000000000,0.6801076126E-03
28.00000000000,0.8135180355E-03
29.00000000000,0.9632869072E-03
30.00000000000,0.1129994784E-02
31.00000000000,0.1314107936E-02
32.00000000000,0.1515977468E-02
33.00000000000,0.1735840468E-02
34.00000000000,0.1973822884E-02
35.00000000000,0.2229943836E-02
36.00000000000,0.2504121075E-02
37.00000000000,0.2796177330E-02
38.00000000000,0.3105847298E-02
39.00000000000,0.3432785066E-02
40.00000000000,0.3776571774E-02
41.00000000000,0.4136723362E-02
42.00000000000,0.4512698267E-02
43.00000000000,0.4903904956E-02
44.00000000000,0.5309709221E-02
45.00000000000,0.5729441145E-02
46.00000000000,0.6162401708E-02
47.00000000000,0.6607868989E-02
48.00000000000,0.7065103945E-02
49.00000000000,0.7533355743E-02
50.00000000000,0.8011866659E-02
51.00000000000,0.8499876536E-02
52.00000000000,0.8996626811E-02
53.00000000000,0.9501364128E-02
54.00000000000,0.1001334356E-01
55.00000000000,0.1053183145E-01
56.00000000000,0.1105610787E-01
57.00000000000,0.1158546882E-01
58.00000000000,0.1211922802E-01
59.00000000000,0.1265671849E-01
60.00000000000,0.1319729381E-01
61.00000000000,0.1374032922E-01
62.00000000000,0.1428522237E-01
63.00000000000,0.1483139402E-01
64.00000000000,0.1537828843E-01
65.00000000000,0.1592537364E-01
66.00000000000,0.1647214166E-01
67.00000000000,0.1701810841E-01
68.00000000000,0.1756281366E-01
69.00000000000,0.1810582082E-01
70.00000000000,0.1864671659E-01
71.00000000000,0.1918511068E-01
72.00000000000,0.1972063529E-01
73.00000000000,0.2025294468E-01
74.00000000000,0.2078171462E-01
75.00000000000,0.2130664178E-01
76.00000000000,0.2182744319E-01
77.00000000000,0.2234385554E-01
78.00000000000,0.2285563459E-01
79.00000000000,0.2336255448E-01
80.00000000000,0.2386440709E-01
81.00000000000,0.2436100133E-01
82.00000000000,0.2485216247E-01
83.00000000000,0.2533773150E-01
84.00000000000,0.2581756445E-01
85.00000000000,0.2629153171E-01
86.00000000000,0.2675951740E-01
87.00000000000,0.2722141875E-01
88.00000000000,0.2767714544E-01
89.00000000000,0.2812661899E-01
90.00000000000,0.2856977219E-01
91.00000000000,0.2900654853E-01
92.00000000000,0.2943690159E-01
93.00000000000,0.2986079453E-01
94.00000000000,0.3027819955E-01
