8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,5.455969531249999704e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01,8.065575375000000236e+01
8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,5.395008984374999983e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01,8.004614812500000198e+01
7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,5.334048437499999551e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01,7.943654250000000161e+01
7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,5.273087890624999829e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01,7.882693687500000124e+01
7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,5.212127343749999397e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01,7.821733125000000086e+01
7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,5.151166796874999676e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01,7.760772562500000049e+01
7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,5.090206249999999955e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01,7.699812000000000012e+01
7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,5.029245703124999523e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01,7.638851437499999975e+01
7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,4.968285156249999801e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01,7.577890874999999937e+01
7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,4.907324609375000080e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01,7.516930312499999900e+01
7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,4.846364062499999648e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01,7.455969749999999863e+01
7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,4.785403515624999926e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01,7.395009187499999825e+01
7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,4.724442968750000205e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01,7.334048624999999788e+01
7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,4.663482421874999773e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01,7.273088062499999751e+01
7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,4.602521874999999341e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01,7.212127499999999714e+01
7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,4.541561328124999619e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01,7.151166937500001097e+01
7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,4.480600781249999898e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01,7.090206375000001060e+01
7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,4.419640234374999466e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01,7.029245812500001023e+01
6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,4.358679687499999744e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01,6.968285250000000985e+01
6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,4.297719140625000023e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01,6.907324687500000948e+01
6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,4.236758593749999591e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01,6.846364125000000911e+01
6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,4.175798046874999869e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01,6.785403562500000874e+01
6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,4.114837500000000148e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01,6.724443000000000836e+01
6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,4.053876953124999716e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01,6.663482437500000799e+01
6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,3.992916406249999284e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01,6.602521875000000762e+01
6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,3.931955859375000273e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01,6.541561312500000724e+01
6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,3.870995312499999841e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01,6.480600750000000687e+01
6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,3.810034765624999409e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01,6.419640187500000650e+01
6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,3.749074218749999687e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01,6.358679625000000613e+01
6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,3.688113671874999966e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01,6.297719062500000575e+01
6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,3.627153124999999534e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01,6.236758500000000538e+01
6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,3.566192578124999812e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01,6.175797937500000501e+01
6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,3.505232031250000091e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01,6.114837375000000463e+01
6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,3.444271484374999659e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01,6.053876812500000426e+01
5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,3.383310937499999937e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01,5.992916250000000389e+01
5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,3.322350390625000216e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01,5.931955687500000352e+01
5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,3.261389843749999784e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01,5.870995125000000314e+01
5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,3.200429296874999352e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01,5.810034562500000277e+01
5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,3.139468749999999631e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01,5.749074000000000240e+01
5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,3.078508203124999909e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01,5.688113437500000202e+01
5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,3.017547656249999832e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01,5.627152875000000165e+01
5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,2.956587109374999756e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01,5.566192312500000128e+01
5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,2.895626562499999679e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01,5.505231750000000090e+01
5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,2.834666015624999602e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01,5.444271187500000053e+01
5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,2.773705468749999881e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01,5.383310625000000726e+01
5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,2.712744921875000159e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01,5.322350062500000689e+01
5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,2.651784374999999727e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01,5.261389500000000652e+01
5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,2.590823828125000006e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01,5.200428937500000615e+01
5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,2.529863281249999574e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01,5.139468375000000577e+01
5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,2.468902734374999852e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01,5.078507812500000540e+01
5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,2.407942187500000131e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01,5.017547250000000503e+01
4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,2.346981640624999699e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01,4.956586687500000465e+01
4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,2.286021093749999977e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01,4.895626125000000428e+01
4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,2.225060546874999545e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01,4.834665562500000391e+01
4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,2.164099999999999824e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01,4.773705000000000354e+01
