,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
31,1.0,0.99996346,0.9998383,0.99951625,0.99877906,0.99722767,0.99418765,0.98860383,0.9789553,0.9632428,0.939108,0.904131,0.8563061,0.79461825,0.71956563,0.6334367,0.54018545,0.4448456,0.35251188,0.2668017,0.18693857
32,1.0,0.9999711,0.9998722,0.99961674,0.99903005,0.9977891,0.9953419,0.9908104,0.9829022,0.969871,0.94957685,0.9196971,0.87810516,0.8233752,0.75530607,0.6752916,0.5863794,0.49290216,0.39962658,0.3102408,0.22423977
33,1.0,0.99997705,0.99989885,0.9996961,0.9992286,0.9982355,0.9962653,0.99258965,0.98611546,0.9753296,0.95831555,0.9328942,0.8969142,0.84868115,0.7874484,0.7138361,0.6300239,0.53956956,0.44673738,0.3550686,0.26418144
34,1.0,0.999982,0.9999197,0.9997587,0.999386,0.99859095,0.99700475,0.99402404,0.98872936,0.9798173,0.9655907,0.94404066,0.9130632,0.8708098,0.81613,0.74900097,0.67080784,0.5843159,0.49317,0.40058893,0.30617806
35,1.0,0.99998575,0.9999364,0.99980825,0.9995112,0.9988742,0.9975967,0.99518067,0.99085397,0.98350173,0.9716333,0.953424,0.926867,0.8900509,0.84154505,0.7808129,0.7085414,0.6267287,0.5383385,0.4461366,0.34960273
36,1.0,0.9999888,0.99994946,0.9998477,0.9996105,0.9990999,0.9980711,0.99611294,0.9925798,0.9865226,0.9766421,0.96129996,0.93861926,0.9066963,0.86392385,0.8093733,0.7431398,0.66651183,0.58175576,0.4911022,0.39381945
37,1.0,0.999991,0.9999598,0.9998788,0.9996893,0.9992801,0.9984511,0.99686474,0.9939814,0.98899686,0.9807863,0.9678935,0.94858986,0.9210306,0.8835177,0.83483833,0.7746054,0.70347536,0.6230379,0.5349493,0.43821126
38,1.0,0.999993,0.99996805,0.99990344,0.99975204,0.9994238,0.99875593,0.9974706,0.9951193,0.9910216,0.98421013,0.9734006,0.9570222,0.9333241,0.9005853,0.85740227,0.80301017,0.737523,0.6619018,0.5772256,0.48220313
39,1.0,0.9999944,0.99997467,0.99992293,0.9998021,0.99953854,0.9990003,0.99795914,0.9960424,0.99267715,0.9870345,0.97799087,0.964133,0.94382846,0.91538304,0.8772825,0.82847905,0.768638,0.698158,0.61756694,0.5252799
40,1.0,0.9999957,0.99997985,0.99993867,0.9998417,0.9996304,0.9991964,0.9983531,0.9967912,0.9940298,0.9893614,0.98180944,0.9701141,0.9527737,0.9281591,0.89470834,0.8511758,0.7968684,0.731701,0.65569705,0.5669972
41,1.0,0.9999966,0.99998397,0.99995106,0.9998735,0.99970376,0.999354,0.9986709,0.9973985,0.9951342,0.9912765,0.9849809,0.97513336,0.9603685,0.93914753,0.9099111,0.87128854,0.82231325,0.76249754,0.69142246,0.60698825
42,1.0,0.9999972,0.9999873,0.9999609,0.99989885,0.9997624,0.99948037,0.99892706,0.9978909,0.9960357,0.99285126,0.987611,0.9793366,0.96679854,0.9485656,0.92311764,0.88902,0.84510875,0.7905747,0.7246251,0.644965
43,1.0,0.99999774,0.99998987,0.9999688,0.99991906,0.99980944,0.99958205,0.9991338,0.99829024,0.9967707,0.99414486,0.98978907,0.98284996,0.9722292,0.9566117,0.9345454,0.9045785,0.86541766,0.8160078,0.7552541,0.6807157
44,1.0,0.9999984,0.9999922,0.99997514,0.9999354,0.9998471,0.9996636,0.99930066,0.99861383,0.99737006,0.99520665,0.99159074,0.9857814,0.9768051,0.9634661,0.94439846,0.9181716,0.88341904,0.8389086,0.7833144,0.7141002
45,1.0,0.9999986,0.9999939,0.9999804,0.99994826,0.99987745,0.99972934,0.99943525,0.9988764,0.9978587,0.9960775,0.9930793,0.9882236,0.98065287,0.9692894,0.952866,0.9300006,0.8993002,0.8594168,0.8088581,0.7450424
46,1.0,0.9999991,0.9999952,0.9999843,0.9999586,0.99990165,0.99978197,0.99954385,0.9990892,0.9982568,0.9967913,0.99430805,0.9902551,0.98388225,0.97422516,0.9601206,0.9402568,0.9132501,0.8776891,0.8319738,0.77352214
47,1.0,0.9999992,0.9999962,0.99998766,0.99996704,0.99992096,0.9998246,0.9996314,0.9992617,0.9985813,0.9973764,0.9953213,0.9919432,0.98658776,0.9783989,0.9663189,0.94911927,0.9254545,0.89389277,0.8527774,0.79956675
48,1.0,0.9999994,0.99999714,0.99999034,0.9999737,0.99993664,0.9998587,0.99970233,0.9994015,0.99884534,0.99785525,0.99615645,0.993344,0.98885095,0.98192143,0.97160137,0.9567537,0.9360924,0.90819925,0.8714052,0.82324094
49,1.0,0.9999996,0.9999979,0.9999924,0.999979,0.9999493,0.9998862,0.9997596,0.9995148,0.9990605,0.99824744,0.9968439,0.9945053,0.9907413,0.9848883,0.97609246,0.96331155,0.9453329,0.92078,0.8880054,0.84464085
50,1.0,0.9999997,0.99999845,0.99999416,0.9999834,0.9999594,0.9999085,0.9998059,0.9996069,0.9992357,0.9985681,0.99740964,0.9954667,0.9923181,0.9873831,0.9799025,0.9689293,0.9533343,0.93180126,0.90273374,0.8638836
51,0.99999994,1.0,0.9999989,0.9999955,0.999987,0.99996763,0.9999267,0.9998433,0.9996815,0.9993784,0.99883056,0.99787486,0.99626255,0.99363166,0.98947746,0.9831283,0.97373027,0.9602421,0.94142294,0.915747,0.881103
52,1.0,1.0000001,0.99999917,0.9999966,0.99998957,0.99997425,0.99994093,0.9998735,0.99974203,0.99949443,0.9990453,0.99825716,0.9969204,0.99472475,0.99123293,0.9858543,0.97782373,0.96618974,0.9497951,0.9272011,0.8964413
53,1.0,1.0000001,0.9999996,0.99999726,0.99999183,0.9999794,0.9999527,0.999898,0.9997911,0.99958897,0.99922067,0.9985716,0.99746376,0.99563354,0.99270266,0.9881539,0.9813063,0.971297,0.95705813,0.93724626,0.910046
54,0.99999994,1.0000002,0.99999964,0.9999981,0.9999937,0.9999837,0.999962,0.999918,0.9998309,0.9996659,0.99936414,0.9988295,0.9979125,0.9963882,0.9939315,0.99009067,0.98426336,0.9756725,0.96334064,0.9460264,0.92206466
55,0.9999999,1.0000002,1.0,0.9999987,0.99999523,0.99998724,0.9999697,0.99993384,0.99986327,0.99972856,0.9994812,0.99904126,0.99828273,0.9970147,0.99495757,0.9917195,0.98676944,0.9794127,0.9687609,0.95367646,0.93264294
56,0.9999999,1.0000002,1.0000001,0.99999905,0.99999624,0.99999,0.99997574,0.9999468,0.9998894,0.99977964,0.9995769,0.9992149,0.9985879,0.9975338,0.99581367,0.99308753,0.9888902,0.98260295,0.9734255,0.96032184,0.9419208
57,0.99999994,1.0000004,1.0000004,0.9999995,0.9999972,0.9999922,0.99998075,0.99995714,0.9999106,0.99982107,0.9996552,0.99935734,0.99883914,0.99796385,0.9965267,0.994235,0.99068147,0.985319,0.9774301,0.96607894,0.9500311
58,0.99999994,1.0000002,1.0000005,0.9999998,0.99999803,0.99999386,0.9999848,0.9999657,0.9999276,0.9998547,0.9997191,0.99947417,0.9990463,0.9983196,0.9971204,0.995196,0.99219227,0.98762697,0.9808608,0.97105294,0.9570987
59,0.99999994,1.0000002,1.0000002,0.99999994,0.9999986,0.9999953,0.99998796,0.9999724,0.9999417,0.99988204,0.9997711,0.99956995,0.9992167,0.9986141,0.99761415,0.9960002,0.99346465,0.989585,0.9837937,0.97534007,0.9632403
60,0.9999999,1.0000002,1.0000002,1.0000001,0.99999905,0.99999624,0.99999046,0.9999779,0.9999528,0.99990433,0.9998136,0.99964845,0.9993569,0.99885744,0.99802434,0.9966724,0.9945351,0.9912434,0.98629624,0.9790266,0.96856236
61,0.9999999,1.0000002,1.0000002,1.0000001,0.99999934,0.99999714,0.99999225,0.99998236,0.9999619,0.9999226,0.99984837,0.99971265,0.99947226,0.9990586,0.9983651,0.9972335,0.9954346,0.99264586,0.98842764,0.9821899,0.97316223
62,0.9999998,1.0000002,1.0000002,1.0000002,0.9999996,0.9999979,0.999994,0.99998593,0.99996936,0.9999372,0.9998767,0.99976516,0.9995673,0.9992246,0.998648,0.99770164,0.99618894,0.9938302,0.9902398,0.9848982,0.9771283
63,0.9999998,1.0000001,1.0000004,1.0000004,0.9999998,0.9999985,0.9999954,0.9999889,0.9999753,0.9999492,0.9998997,0.9998084,0.9996453,0.9993618,0.9988825,0.99809206,0.9968215,0.99482894,0.991778,0.9872128,0.9805403
64,0.9999998,0.99999994,1.0000002,1.0000002,1.0000001,0.99999905,0.9999966,0.99999124,0.9999803,0.99995875,0.99991846,0.9998436,0.99970937,0.9994749,0.99907666,0.99841714,0.9973512,0.9956703,0.99308157,0.9891871,0.9834684
65,0.9999998,0.99999994,1.0000002,1.0000002,1.0000002,0.9999994,0.99999744,0.999993,0.9999842,0.99996686,0.9999337,0.9998723,0.99976194,0.9995681,0.9992376,0.99868745,0.9977943,0.9963779,0.99418485,0.9908682,0.9859769
66,0.9999999,0.99999994,1.0000002,1.0000002,1.0000002,0.99999976,0.9999982,0.99999464,0.9999875,0.99997324,0.9999462,0.99989593,0.9998051,0.9996451,0.9993708,0.9989123,0.9981644,0.99697256,0.99511725,0.9922974,0.98812145
67,0.9999999,1.0,1.0000002,1.0000002,1.0000002,1.0,0.9999987,0.9999959,0.9999901,0.9999785,0.99995637,0.9999151,0.9998404,0.9997084,0.9994811,0.9990993,0.9984734,0.99747163,0.99590427,0.99351054,0.98995167
68,0.9999998,0.99999994,1.0000002,1.0000005,1.0000005,1.0000002,0.9999991,0.999997,0.99999213,0.9999829,0.9999648,0.999931,0.99986947,0.99976045,0.999572,0.9992546,0.9987315,0.99789,0.9965678,0.99453884,0.9915108
69,0.9999998,1.0000001,1.0000002,1.0000005,1.0000006,1.0000002,0.99999976,0.9999978,0.9999939,0.99998623,0.99997157,0.9999439,0.9998935,0.99980354,0.9996476,0.99938345,0.99894667,0.99824065,0.9971262,0.9954089,0.99283683
70,0.9999998,1.0000002,1.0000005,1.0000006,1.0000006,1.0000006,1.0,0.9999985,0.9999954,0.99998915,0.999977,0.9999544,0.99991304,0.9998389,0.99970996,0.99949026,0.9991258,0.9985342,0.99759597,0.9961445,0.9939628
71,0.9999999,1.0000001,1.0000005,1.0000008,1.0000008,1.0000008,1.0000002,0.999999,0.9999965,0.9999913,0.9999816,0.9999632,0.9999292,0.999868,0.9997612,0.9995791,0.999275,0.99877954,0.99799055,0.9967652,0.99491733
72,0.99999994,1.0000002,1.0000005,1.0000007,1.000001,1.000001,1.0000006,0.9999996,0.99999744,0.99999315,0.9999853,0.9999703,0.9999424,0.9998918,0.9998038,0.99965245,0.99939924,0.99898475,0.998322,0.99728847,0.9957257
73,1.0,1.0000002,1.0000005,1.0000007,1.000001,1.0000012,1.000001,1.0000002,0.9999984,0.9999948,0.99998826,0.999976,0.99995303,0.99991167,0.9998386,0.9997134,0.99950236,0.99915594,0.9985999,0.99772954,0.99640924
74,1.0,1.0000002,1.0000006,1.0000007,1.000001,1.0000012,1.0000012,1.0000006,0.9999992,0.99999636,0.99999076,0.9999806,0.9999619,0.9999279,0.9998674,0.9997635,0.99958825,0.9992988,0.9988326,0.99810046,0.99698645
75,1.0,1.0000002,1.0000004,1.0000006,1.0000008,1.0000012,1.0000012,1.0000007,0.9999997,0.99999744,0.99999297,0.99998444,0.9999691,0.99994105,0.9998913,0.9998053,0.99965924,0.99941796,0.9990274,0.9984121,0.9974731
76,1.0,1.0000002,1.0000001,1.0000007,1.0000008,1.0000012,1.0000011,1.000001,1.0,0.9999985,0.99999464,0.99998784,0.99997514,0.99995184,0.99991125,0.9998398,0.99971855,0.99951714,0.9991902,0.99867356,0.9978834
77,0.99999994,1.0000002,1.0000005,1.0000006,1.0000007,1.0000011,1.0000012,1.0000011,1.0000005,0.9999991,0.99999624,0.99999046,0.99998015,0.9999609,0.99992734,0.99986845,0.99976766,0.99959964,0.9993264,0.99889314,0.9982285
78,1.0,1.0000002,1.0000006,1.0000008,1.000001,1.0000011,1.0000013,1.0000013,1.0000008,0.99999976,0.99999714,0.99999255,0.99998415,0.99996835,0.9999406,0.99989194,0.9998082,0.9996684,0.99943995,0.99907696,0.9985186
79,1.0,1.0000002,1.0000002,1.0000007,1.0000008,1.0000011,1.0000012,1.0000012,1.0000011,1.0000001,0.9999983,0.99999446,0.9999876,0.9999745,0.9999518,0.99991125,0.999842,0.99972546,0.99953496,0.99923086,0.9987624
80,1.0,1.0000001,1.0000004,1.0000007,1.000001,1.0000012,1.0000012,1.0000012,1.000001,1.0000005,0.999999,0.99999595,0.9999903,0.9999796,0.9999608,0.9999275,0.9998697,0.999773,0.9996142,0.9993597,0.99896705
81,1.0,1.0000001,1.0000005,1.0000008,1.0000011,1.0000012,1.0000013,1.0000013,1.0000012,1.0000008,0.99999964,0.999997,0.99999255,0.99998385,0.9999681,0.9999409,0.99989295,0.9998125,0.9996799,0.99946743,0.99913836
82,0.99999994,1.0000002,1.0000004,1.0000006,1.0000012,1.0000012,1.0000014,1.0000014,1.0000012,1.000001,1.0000002,0.9999982,0.9999945,0.9999872,0.9999745,0.99995166,0.9999123,0.99984527,0.99973476,0.9995573,0.9992819
83,1.0,1.0000002,1.0000005,1.0000007,1.0000013,1.0000013,1.0000014,1.0000014,1.0000014,1.0000013,1.0000007,0.999999,0.99999607,0.9999901,0.9999796,0.99996054,0.99992824,0.99987257,0.99978065,0.99963236,0.9994021
84,1.0,1.0000002,1.0000002,1.0000006,1.0000011,1.0000013,1.0000013,1.0000015,1.0000015,1.0000013,1.0000011,0.9999997,0.9999971,0.9999925,0.9999838,0.9999681,0.9999413,0.99989533,0.99981874,0.99969506,0.99950254
85,1.0,1.0000002,1.0000004,1.0000004,1.0000008,1.0000012,1.0000012,1.0000013,1.0000015,1.0000012,1.0000008,1.0000001,0.9999982,0.9999944,0.9999873,0.99997437,0.99995214,0.99991405,0.99985033,0.9997474,0.99958634
86,1.0,1.0000002,1.0000002,1.0000002,1.0000005,1.0000011,1.0000012,1.0000013,1.0000015,1.0000013,1.0000011,1.0000004,0.99999905,0.99999595,0.99999017,0.99997956,0.9999611,0.9999296,0.9998766,0.9997908,0.9996565
87,1.0,1.0000002,1.0000005,1.0000005,1.0000005,1.000001,1.0000013,1.0000013,1.0000017,1.0000017,1.0000013,1.000001,0.99999964,0.99999714,0.99999255,0.9999838,0.9999687,0.99994224,0.9998984,0.9998271,0.99971527
88,1.0,1.0000002,1.0000005,1.0000007,1.0000007,1.0000008,1.0000013,1.0000015,1.0000018,1.0000018,1.0000018,1.0000012,1.0000002,0.9999983,0.9999944,0.9999875,0.9999748,0.9999529,0.99991643,0.9998572,0.99976414
89,1.0,1.0000002,1.0000005,1.0000007,1.0000007,1.0000011,1.0000013,1.0000018,1.0000018,1.0000019,1.0000019,1.0000017,1.000001,0.9999992,0.999996,0.99999034,0.9999801,0.9999618,0.9999315,0.9998822,0.99980474
90,1.0,1.0000004,1.0000005,1.0000007,1.0000008,1.000001,1.0000013,1.0000017,1.000002,1.000002,1.0000021,1.0000018,1.0000013,1.0,0.9999973,0.99999267,0.99998415,0.9999691,0.999944,0.99990296,0.9998385
91,1.0,1.0000002,1.0000006,1.0000006,1.0000007,1.0000008,1.0000012,1.0000015,1.000002,1.000002,1.0000021,1.000002,1.0000015,1.0000006,0.9999984,0.9999946,0.99998784,0.9999752,0.99995416,0.9999204,0.9998666
92,0.99999994,1.0000001,1.0000004,1.0000006,1.0000006,1.0000006,1.0000011,1.0000015,1.0000019,1.0000023,1.0000023,1.0000023,1.0000019,1.0000011,0.99999934,0.999996,0.9999904,0.99998033,0.99996316,0.9999348,0.99988997
93,0.99999994,1.0000002,1.0000005,1.0000007,1.0000007,1.0000007,1.0000008,1.0000014,1.0000018,1.0000021,1.0000025,1.0000025,1.0000021,1.0000017,1.0000002,0.99999756,0.99999285,0.99998444,0.9999704,0.9999467,0.9999096
94,0.9999999,1.0000002,1.0000006,1.0000007,1.0000007,1.0000007,1.000001,1.0000013,1.0000018,1.0000021,1.0000025,1.0000026,1.0000023,1.0000019,1.000001,0.99999875,0.99999493,0.9999881,0.9999763,0.99995667,0.9999256
95,0.9999999,1.0000002,1.0000004,1.0000006,1.0000007,1.0000007,1.0000011,1.0000012,1.0000017,1.000002,1.0000024,1.0000025,1.0000025,1.0000021,1.0000013,0.9999997,0.9999967,0.9999908,0.99998105,0.99996513,0.99993926
96,0.9999999,1.0000002,1.0000004,1.0000006,1.0000006,1.0000008,1.000001,1.0000012,1.0000014,1.000002,1.0000025,1.0000026,1.0000026,1.0000025,1.0000017,1.0000004,0.9999978,0.99999326,0.9999851,0.999972,0.9999504
97,0.9999999,1.0000002,1.0000005,1.0000008,1.0000007,1.0000007,1.0000011,1.0000013,1.0000015,1.0000019,1.0000025,1.0000026,1.0000026,1.0000025,1.0000023,1.000001,0.999999,0.9999951,0.99998856,0.9999776,0.99995965
98,0.9999999,1.0000004,1.0000006,1.0000008,1.000001,1.000001,1.000001,1.0000014,1.0000018,1.0000021,1.0000024,1.0000027,1.0000027,1.0000027,1.0000024,1.0000017,1.0,0.9999968,0.99999124,0.99998224,0.9999674
99,0.9999998,1.0000001,1.0000006,1.0000008,1.0000008,1.0000011,1.0000011,1.0000013,1.0000015,1.000002,1.0000023,1.0000024,1.0000026,1.0000026,1.0000024,1.0000019,1.0000006,0.9999983,0.99999356,0.9999861,0.99997383
100,0.9999998,0.99999994,1.0000004,1.0000007,1.000001,1.0000012,1.0000012,1.0000013,1.0000017,1.0000018,1.0000023,1.0000025,1.0000026,1.0000027,1.0000026,1.000002,1.0000012,0.9999991,0.9999954,0.99998933,0.99997914
