X	Y	10_Bott_L2	
1519482.725614	5034183.8388643	44.6770362854	
1519533.2296055	5034196.4309236	44.795322418213	
1519583.733597	5034209.022983	44.903316497803	
1519634.2375886	5034221.6150423	45.04594039917	
1519684.7415801	5034234.2071017	45.19079208374	
1519735.2455716	5034246.799161	45.337440490723	
1519785.7495632	5034259.3912204	45.463787078857	
1519836.2535547	5034271.9832797	45.625995635986	
1519886.7575462	5034284.5753391	45.799900054932	
1519937.2615378	5034297.1673984	45.985774993896	
1519987.7655293	5034309.7594578	46.1565284729	
1520038.2695209	5034322.3515171	46.364002227783	
1520088.7735124	5034334.9435764	46.581581115723	
1520139.2775039	5034347.5356358	46.810028076172	
1520189.7814955	5034360.1276951	47.022750854492	
1520240.285487	5034372.7197545	47.277698516846	
1520290.7894785	5034385.3118138	47.549270629883	
1520341.2934701	5034397.9038732	47.905632019043	
1520391.7974616	5034410.4959325	48.181777954102	
1520442.3014531	5034423.0879919	48.482570648193	
1520492.8054447	5034435.6800512	48.765159606934	
1520543.3094362	5034448.2721105	49.020671844482	
1520593.8134277	5034460.8641699	49.219615936279	
1520644.3174193	5034473.4562292	49.419708251953	
1520694.8214108	5034486.0482886	49.596115112305	
1520745.3254023	5034498.6403479	49.753288269043	
1520795.8293939	5034511.2324073	49.87190246582	
1516817.6551787	5033469.7697526	45.620491027832	
1516868.1591702	5033482.361812	45.691623687744	
1516918.6631618	5033494.9538713	45.788902282715	
1516969.1671533	5033507.5459307	45.901588439941	
1517019.6711448	5033520.13799	46.010620117188	
1517070.1751364	5033532.7300494	46.123382568359	
1517120.6791279	5033545.3221087	46.229721069336	
1517171.1831194	5033557.914168	46.352512359619	
1517221.687111	5033570.5062274	46.44575881958	
1517272.1911025	5033583.0982867	46.543151855469	
1517322.695094	5033595.6903461	46.642635345459	
1517373.1990856	5033608.2824054	46.747547149658	
1517423.7030771	5033620.8744648	46.856079101562	
1517474.2070686	5033633.4665241	46.975601196289	
1517524.7110602	5033646.0585835	47.096755981445	
1517575.2150517	5033658.6506428	47.213245391846	
1517625.7190432	5033671.2427021	47.313724517822	
1517676.2230348	5033683.8347615	47.40295791626	
1517726.7270263	5033696.4268208	47.472045898438	
1517777.2310178	5033709.0188802	47.511966705322	
1517827.7350094	5033721.6109395	47.53588104248	
1517878.2390009	5033734.2029989	47.538314819336	
1517928.7429925	5033746.7950582	47.519985198975	
1517979.246984	5033759.3871176	47.47216796875	
1518029.7509755	5033771.9791769	47.411499023438	
1518080.2549671	5033784.5712363	47.328701019287	
1518130.7589586	5033797.1632956	47.224407196045	
1518181.2629501	5033809.7553549	47.066314697266	
1518231.7669417	5033822.3474143	46.922607421875	
1518282.2709332	5033834.9394736	46.766906738281	
1518332.7749247	5033847.531533	46.603443145752	
1518383.2789163	5033860.1235923	46.427619934082	
1518433.7829078	5033872.7156517	46.258358001709	
1518484.2868993	5033885.307711	46.089168548584	
1518534.7908909	5033897.8997704	45.921012878418	
1518585.2948824	5033910.4918297	45.745536804199	
1518635.7988739	5033923.083889	45.580509185791	
1518686.3028655	5033935.6759484	45.418682098389	
1518736.806857	5033948.2680077	45.262474060059	
1518787.3108485	5033960.8600671	45.105930328369	
1518837.8148401	5033973.4521264	44.97762298584	
1518888.3188316	5033986.0441858	44.864376068115	
1518938.8228232	5033998.6362451	44.763404846191	
1518989.3268147	5034011.2283045	44.659404754639	
1519039.8308062	5034023.8203638	44.585132598877	
1519090.3347978	5034036.4124232	44.52942276001	
1519140.8387893	5034049.0044825	44.476993560791	
1519191.3427808	5034061.5965418	44.466800689697	
1519241.8467724	5034074.1886012	44.480758666992	
1519292.3507639	5034086.7806605	44.518131256104	
1519342.8547554	5034099.3727199	44.552974700928	
1519393.358747	5034111.9647792	44.630569458008	
1519443.8627385	5034124.5568386	44.725383758545	
1519494.36673	5034137.1488979	44.835399627686	
1519544.8707216	5034149.7409573	44.932456970215	
1519595.3747131	5034162.3330166	45.070693969727	
1519645.8787046	5034174.925076	45.215679168701	
1519696.3826962	5034187.5171353	45.361541748047	
1519746.8866877	5034200.1091946	45.481243133545	
1519797.3906793	5034212.701254	45.635723114014	
1519847.8946708	5034225.2933133	45.800624847412	
1519898.3986623	5034237.8853727	45.977603912354	
1519948.9026539	5034250.477432	46.138668060303	
1519999.4066454	5034263.0694914	46.339366912842	
1520049.9106369	5034275.6615507	46.550952911377	
1520100.4146285	5034288.2536101	46.773223876953	
1520150.91862	5034300.8456694	46.9775390625	
1520201.4226115	5034313.4377287	47.280738830566	
1520251.9266031	5034326.0297881	47.544116973877	
1520302.4305946	5034338.6218474	47.822399139404	
1520352.9345861	5034351.2139068	48.086944580078	
1520403.4385777	5034363.8059661	48.389205932617	
1520453.9425692	5034376.3980255	48.685733795166	
1520504.4465607	5034388.9900848	48.962726593018	
1520554.9505523	5034401.5821442	49.183891296387	
1520605.4545438	5034414.1742035	49.402610778809	
1520655.9585353	5034426.7662629	49.594623565674	
1520706.4625269	5034439.3583222	49.739269256592	
1520756.9665184	5034451.9503815	49.894477844238	
1520807.47051	5034464.5424409	50.040046691895	
1516829.2962948	5033423.0797862	45.69234085083	
1516879.8002863	5033435.6718456	45.761917114258	
1516930.3042778	5033448.2639049	45.855983734131	
1516980.8082694	5033460.8559643	45.956790924072	
1517031.3122609	5033473.4480236	46.091323852539	
1517081.8162524	5033486.040083	46.196258544922	
1517132.320244	5033498.6321423	46.296230316162	
1517182.8242355	5033511.2242017	46.390003204346	
1517233.328227	5033523.816261	46.485855102539	
1517283.8322186	5033536.4083203	46.581886291504	
1517334.3362101	5033549.0003797	46.678195953369	
1517384.8402016	5033561.592439	46.783802032471	
1517435.3441932	5033574.1844984	46.898254394531	
1517485.8481847	5033586.7765577	47.019557952881	
1517536.3521762	5033599.3686171	47.137760162354	
1517586.8561678	5033611.9606764	47.253120422363	
1517637.3601593	5033624.5527358	47.356632232666	
1517687.8641509	5033637.1447951	47.443748474121	
1517738.3681424	5033649.7368544	47.506313323975	
1517788.8721339	5033662.3289138	47.550594329834	
1517839.3761255	5033674.9209731	47.57230758667	
1517889.880117	5033687.5130325	47.572265625	
1517940.3841085	5033700.1050918	47.545028686523	
1517990.8881001	5033712.6971512	47.502605438232	
1518041.3920916	5033725.2892105	47.423778533936	
1518091.8960831	5033737.8812699	47.332893371582	
1518142.4000747	5033750.4733292	47.213859558105	
1518192.9040662	5033763.0653886	47.083488464355	
1518243.4080577	5033775.6574479	46.937614440918	
1518293.9120493	5033788.2495072	46.780261993408	
1518344.4160408	5033800.8415666	46.60657119751	
1518394.9200323	5033813.4336259	46.438045501709	
1518445.4240239	5033826.0256853	46.26847076416	
1518495.9280154	5033838.6177446	46.100017547607	
1518546.4320069	5033851.209804	45.92448425293	
1518596.9359985	5033863.8018633	45.760608673096	
1518647.43999	5033876.3939227	45.600395202637	
1518697.9439816	5033888.985982	45.444896697998	
1518748.4479731	5033901.5780414	45.284255981445	
1518798.9519646	5033914.1701007	45.148868560791	
1518849.4559562	5033926.76216	45.029098510742	
1518899.9599477	5033939.3542194	44.906932830811	
1518950.4639392	5033951.9462787	44.81143951416	
1519000.9679308	5033964.5383381	44.728622436523	
1519051.4719223	5033977.1303974	44.654975891113	
1519101.9759138	5033989.7224568	44.593837738037	
1519152.4799054	5034002.3145161	44.575275421143	
1519202.9838969	5034014.9065755	44.580669403076	
1519253.4878884	5034027.4986348	44.608871459961	
1519303.99188	5034040.0906941	44.632259368896	
1519354.4958715	5034052.6827535	44.700801849365	
1519404.999863	5034065.2748128	44.78759765625	
1519455.5038546	5034077.8668722	44.890369415283	
1519506.0078461	5034090.4589315	44.978176116943	
1519556.5118376	5034103.0509909	45.108703613281	
1519607.0158292	5034115.6430502	45.251113891602	
1519657.5198207	5034128.2351096	45.397430419922	
1519708.0238123	5034140.8271689	45.513473510742	
1519758.5278038	5034153.4192283	45.662422180176	
1519809.0317953	5034166.0112876	45.818923950195	
1519859.5357869	5034178.6033469	45.986431121826	
1519910.0397784	5034191.1954063	46.136329650879	
1519960.5437699	5034203.7874656	46.328620910645	
1520011.0477615	5034216.379525	46.581108093262	
1520061.551753	5034228.9715843	46.798961639404	
1520112.0557445	5034241.5636437	46.997299194336	
1520162.5597361	5034254.155703	47.238254547119	
1520213.0637276	5034266.7477624	47.49242401123	
1520263.5677191	5034279.3398217	47.728256225586	
1520314.0717107	5034291.931881	48.008205413818	
1520364.5757022	5034304.5239404	48.300777435303	
1520415.0796937	5034317.1159997	48.598091125488	
1520465.5836853	5034329.7080591	48.859603881836	
1520516.0876768	5034342.3001184	49.129081726074	
1520566.5916683	5034354.8921778	49.369129180908	
1520617.0956599	5034367.4842371	49.579086303711	
1520667.5996514	5034380.0762965	49.73840713501	
1520718.103643	5034392.6683558	49.905414581299	
1520768.6076345	5034405.2604152	50.0595703125	
1520819.111626	5034417.8524745	50.205104827881	
1516840.9374108	5033376.3898198	45.763004302979	
1516891.4414024	5033388.9818792	45.847885131836	
1516941.9453939	5033401.5739385	45.931991577148	
1516992.4493854	5033414.1659979	46.035415649414	
1517042.953377	5033426.7580572	46.138423919678	
1517093.4573685	5033439.3501166	46.233024597168	
1517143.96136	5033451.9421759	46.32897567749	
1517194.4653516	5033464.5342353	46.423522949219	
1517244.9693431	5033477.1262946	46.517566680908	
1517295.4733346	5033489.718354	46.611103057861	
1517345.9773262	5033502.3104133	46.710441589355	
1517396.4813177	5033514.9024726	46.817474365234	
1517446.9853092	5033527.494532	46.934616088867	
1517497.4893008	5033540.0865913	47.055610656738	
1517547.9932923	5033552.6786507	47.176860809326	
1517598.4972839	5033565.27071	47.290077209473	
1517649.0012754	5033577.8627694	47.390434265137	
1517699.5052669	5033590.4548287	47.47204208374	
1517750.0092585	5033603.0468881	47.535713195801	
1517800.51325	5033615.6389474	47.577030181885	
1517851.0172415	5033628.2310067	47.597423553467	
1517901.5212331	5033640.8230661	47.586910247803	
1517952.0252246	5033653.4151254	47.558605194092	
1518002.5292161	5033666.0071848	47.508842468262	
1518053.0332077	5033678.5992441	47.437229156494	
1518103.5371992	5033691.1913035	47.33935546875	
1518154.0411907	5033703.7833628	47.226829528809	
1518204.5451823	5033716.3754222	47.096534729004	
1518255.0491738	5033728.9674815	46.951343536377	
1518305.5531653	5033741.5595409	46.785823822021	
1518356.0571569	5033754.1516002	46.621479034424	
1518406.5611484	5033766.7436595	46.45333480835	
1518457.0651399	5033779.3357189	46.274490356445	
1518507.5691315	5033791.9277782	46.107303619385	
1518558.073123	5033804.5198376	45.9430809021	
1518608.5771146	5033817.1118969	45.782775878906	
1518659.0811061	5033829.7039563	45.615962982178	
1518709.5850976	5033842.2960156	45.466354370117	
1518760.0890892	5033854.888075	45.326313018799	
1518810.5930807	5033867.4801343	45.20044708252	
1518861.0970722	5033880.0721937	45.055686950684	
1518911.6010638	5033892.664253	44.959224700928	
1518962.1050553	5033905.2563123	44.874923706055	
1519012.6090468	5033917.8483717	44.80509185791	
1519063.1130384	5033930.440431	44.731494903564	
1519113.6170299	5033943.0324904	44.700866699219	
1519164.1210214	5033955.6245497	44.695064544678	
1519214.625013	5033968.2166091	44.714069366455	
1519265.1290045	5033980.8086684	44.727832794189	
1519315.632996	5033993.4007278	44.787368774414	
1519366.1369876	5034005.9927871	44.864852905273	
1519416.6409791	5034018.5848464	44.959156036377	
1519467.1449707	5034031.1769058	45.037685394287	
1519517.6489622	5034043.7689651	45.160488128662	
1519568.1529537	5034056.3610245	45.296852111816	
1519618.6569453	5034068.9530838	45.442756652832	
1519669.1609368	5034081.5451432	45.557987213135	
1519719.6649283	5034094.1372025	45.704719543457	
1519770.1689199	5034106.7292619	45.854858398438	
1519820.6729114	5034119.3213212	45.981430053711	
1519871.1769029	5034131.9133806	46.193332672119	
1519921.6808945	5034144.5054399	46.378536224365	
1519972.184886	5034157.0974992	46.57633972168	
1520022.6888775	5034169.6895586	46.754306793213	
1520073.1928691	5034182.2816179	46.975738525391	
1520123.6968606	5034194.8736773	47.208904266357	
1520174.2008521	5034207.4657366	47.45435333252	
1520224.7048437	5034220.057796	47.679672241211	
1520275.2088352	5034232.6498553	47.949409484863	
1520325.7128267	5034245.2419147	48.228870391846	
1520376.2168183	5034257.833974	48.517208099365	
1520426.7208098	5034270.4260333	48.778053283691	
1520477.2248014	5034283.0180927	49.059005737305	
1520527.7287929	5034295.610152	49.318389892578	
1520578.2327844	5034308.2022114	49.548610687256	
1520628.736776	5034320.7942707	49.724769592285	
1520679.2407675	5034333.3863301	49.904178619385	
1520729.744759	5034345.9783894	50.068733215332	
1520780.2487506	5034358.5704488	50.221557617188	
1520830.7527421	5034371.1625081	50.341430664062	
1516852.5785269	5033329.6998535	45.837135314941	
1516903.0825184	5033342.2919128	45.905975341797	
1516953.58651	5033354.8839722	45.992641448975	
1517004.0905015	5033367.4760315	46.087451934814	
1517054.594493	5033380.0680908	46.176807403564	
1517105.0984846	5033392.6601502	46.268905639648	
1517155.6024761	5033405.2522095	46.360137939453	
1517206.1064676	5033417.8442689	46.451667785645	
1517256.6104592	5033430.4363282	46.542491912842	
1517307.1144507	5033443.0283876	46.636962890625	
1517357.6184423	5033455.6204469	46.736862182617	
1517408.1224338	5033468.2125063	46.846725463867	
1517458.6264253	5033480.8045656	46.965854644775	
1517509.1304169	5033493.3966249	47.090404510498	
1517559.6344084	5033505.9886843	47.21049118042	
1517610.1383999	5033518.5807436	47.320339202881	
1517660.6423915	5033531.172803	47.415222167969	
1517711.146383	5033543.7648623	47.508281707764	
1517761.6503745	5033556.3569217	47.563297271729	
1517812.1543661	5033568.948981	47.596160888672	
1517862.6583576	5033581.5410404	47.606063842773	
1517913.1623491	5033594.1330997	47.595809936523	
1517963.6663407	5033606.7251591	47.565128326416	
1518014.1703322	5033619.3172184	47.510818481445	
1518064.6743237	5033631.9092777	47.437782287598	
1518115.1783153	5033644.5013371	47.345314025879	
1518165.6823068	5033657.0933964	47.234432220459	
1518216.1862983	5033669.6854558	47.099601745605	
1518266.6902899	5033682.2775151	46.956211090088	
1518317.1942814	5033694.8695745	46.801834106445	
1518367.698273	5033707.4616338	46.640075683594	
1518418.2022645	5033720.0536932	46.463584899902	
1518468.706256	5033732.6457525	46.297073364258	
1518519.2102476	5033745.2378118	46.132331848145	
1518569.7142391	5033757.8298712	45.970607757568	
1518620.2182306	5033770.4219305	45.801139831543	
1518670.7222222	5033783.0139899	45.650402069092	
1518721.2262137	5033795.6060492	45.482864379883	
1518771.7302052	5033808.1981086	45.354721069336	
1518822.2341968	5033820.7901679	45.225360870361	
1518872.7381883	5033833.3822273	45.1259765625	
1518923.2421798	5033845.9742866	45.039703369141	
1518973.7461714	5033858.566346	44.966888427734	
1519024.2501629	5033871.1584053	44.886478424072	
1519074.7541544	5033883.7504646	44.846794128418	
1519125.258146	5033896.342524	44.829597473145	
1519175.7621375	5033908.9345833	44.836612701416	
1519226.266129	5033921.5266427	44.837921142578	
1519276.7701206	5033934.118702	44.889221191406	
1519327.2741121	5033946.7107614	44.958969116211	
1519377.7781037	5033959.3028207	45.012340545654	
1519428.2820952	5033971.8948801	45.112125396729	
1519478.7860867	5033984.4869394	45.22632598877	
1519529.2900783	5033997.0789987	45.354442596436	
1519579.7940698	5034009.6710581	45.462146759033	
1519630.2980613	5034022.2631174	45.610061645508	
1519680.8020529	5034034.8551768	45.757991790771	
1519731.3060444	5034047.4472361	45.942367553711	
1519781.8100359	5034060.0392955	46.062099456787	
1519832.3140275	5034072.6313548	46.225189208984	
1519882.818019	5034085.2234142	46.400260925293	
1519933.3220105	5034097.8154735	46.58810043335	
1519983.8260021	5034110.4075329	46.75500869751	
1520034.3299936	5034122.9995922	46.967960357666	
1520084.8339851	5034135.5916515	47.192951202393	
1520135.3379767	5034148.1837109	47.429882049561	
1520185.8419682	5034160.7757702	47.644828796387	
1520236.3459597	5034173.3678296	47.905296325684	
1520286.8499513	5034185.9598889	48.175598144531	
1520337.3539428	5034198.5519483	48.452514648438	
1520387.8579344	5034211.1440076	48.703693389893	
1520438.3619259	5034223.736067	48.985816955566	
1520488.8659174	5034236.3281263	49.255447387695	
1520539.369909	5034248.9201856	49.50313949585	
1520589.8739005	5034261.512245	49.697780609131	
1520640.377892	5034274.1043043	49.891887664795	
1520690.8818836	5034286.6963637	50.067218780518	
1520741.3858751	5034299.288423	50.240428924561	
1520791.8898666	5034311.8804824	50.389766693115	
1520842.3938582	5034324.4725417	50.533477783203	
1516864.219643	5033283.0098871	45.91569519043	
1516914.7236345	5033295.6019464	45.979766845703	
1516965.227626	5033308.1940058	46.058135986328	
1517015.7316176	5033320.7860651	46.134956359863	
1517066.2356091	5033333.3781245	46.220649719238	
1517116.7396006	5033345.9701838	46.305027008057	
1517167.2435922	5033358.5622431	46.391139984131	
1517217.7475837	5033371.1543025	46.47705078125	
1517268.2515753	5033383.7463618	46.567245483398	
1517318.7555668	5033396.3384212	46.661064147949	
1517369.2595583	5033408.9304805	46.762832641602	
1517419.7635499	5033421.5225399	46.875129699707	
1517470.2675414	5033434.1145992	46.998634338379	
1517520.7715329	5033446.7066586	47.1237449646	
1517571.2755245	5033459.2987179	47.262065887451	
1517621.779516	5033471.8907772	47.364768981934	
1517672.2835075	5033484.4828366	47.45240020752	
1517722.7874991	5033497.0748959	47.522510528564	
1517773.2914906	5033509.6669553	47.572563171387	
1517823.7954821	5033522.2590146	47.600841522217	
1517874.2994737	5033534.851074	47.607963562012	
1517924.8034652	5033547.4431333	47.595169067383	
1517975.3074567	5033560.0351927	47.562019348145	
1518025.8114483	5033572.627252	47.508895874023	
1518076.3154398	5033585.2193114	47.436786651611	
1518126.8194313	5033597.8113707	47.346702575684	
1518177.3234229	5033610.40343	47.233924865723	
1518227.8274144	5033622.9954894	47.108856201172	
1518278.331406	5033635.5875487	46.969932556152	
1518328.8353975	5033648.1796081	46.820327758789	
1518379.339389	5033660.7716674	46.652431488037	
1518429.8433806	5033673.3637268	46.491096496582	
1518480.3473721	5033685.9557861	46.329029083252	
1518530.8513636	5033698.5478455	46.167591094971	
1518581.3553552	5033711.1399048	45.966037750244	
1518631.8593467	5033723.7319641	45.813285827637	
1518682.3633382	5033736.3240235	45.668003082275	
1518732.8673298	5033748.9160828	45.533966064453	
1518783.3713213	5033761.5081422	45.398586273193	
1518833.8753128	5033774.1002015	45.295185089111	
1518884.3793044	5033786.6922609	45.207099914551	
1518934.8832959	5033799.2843202	45.111511230469	
1518985.3872874	5033811.8763796	45.050479888916	
1519035.891279	5033824.4684389	45.00651550293	
1519086.3952705	5033837.0604983	44.982303619385	
1519136.8992621	5033849.6525576	44.949577331543	
1519187.4032536	5033862.2446169	44.967876434326	
1519237.9072451	5033874.8366763	45.008079528809	
1519288.4112367	5033887.4287356	45.068195343018	
1519338.9152282	5033900.020795	45.111930847168	
1519389.4192197	5033912.6128543	45.203903198242	
1519439.9232113	5033925.2049137	45.309188842773	
1519490.4272028	5033937.796973	45.427852630615	
1519540.9311943	5033950.3890324	45.525020599365	
1519591.4351859	5033962.9810917	45.705852508545	
1519641.9391774	5033975.573151	45.854587554932	
1519692.4431689	5033988.1652104	46.002391815186	
1519742.9471605	5034000.7572697	46.116855621338	
1519793.451152	5034013.3493291	46.272785186768	
1519843.9551435	5034025.9413884	46.438915252686	
1519894.4591351	5034038.5334478	46.617027282715	
1519944.9631266	5034051.1255071	46.772380828857	
1519995.4671181	5034063.7175665	46.975654602051	
1520045.9711097	5034076.3096258	47.191425323486	
1520096.4751012	5034088.9016852	47.419326782227	
1520146.9790928	5034101.4937445	47.62377166748	
1520197.4830843	5034114.0858038	47.874771118164	
1520247.9870758	5034126.6778632	48.135997772217	
1520298.4910674	5034139.2699225	48.371040344238	
1520348.9950589	5034151.8619819	48.644519805908	
1520399.4990504	5034164.4540412	48.920093536377	
1520450.003042	5034177.0461006	49.191329956055	
1520500.5070335	5034189.6381599	49.421138763428	
1520551.011025	5034202.2302193	49.707141876221	
1520601.5150166	5034214.8222786	49.912460327148	
1520652.0190081	5034227.4143379	50.096454620361	
1520702.5229996	5034240.0063973	50.240875244141	
1520753.0269912	5034252.5984566	50.397579193115	
1520803.5309827	5034265.190516	50.545055389404	
1520854.0349742	5034277.7825753	50.687698364258	
1516875.860759	5033236.3199207	46.005302429199	
1516926.3647506	5033248.91198	46.063858032227	
1516976.8687421	5033261.5040394	46.120719909668	
1517027.3727337	5033274.0960987	46.196090698242	
1517077.8767252	5033286.6881581	46.270603179932	
1517128.3807167	5033299.2802174	46.34094619751	
1517178.8847083	5033311.8722768	46.42259979248	
1517229.3886998	5033324.4643361	46.507713317871	
1517279.8926913	5033337.0563954	46.596138000488	
1517330.3966829	5033349.6484548	46.687747955322	
1517380.9006744	5033362.2405141	46.792472839355	
1517431.4046659	5033374.8325735	46.935333251953	
1517481.9086575	5033387.4246328	47.061599731445	
1517532.412649	5033400.0166922	47.181190490723	
1517582.9166405	5033412.6087515	47.291664123535	
1517633.4206321	5033425.2008109	47.388031005859	
1517683.9246236	5033437.7928702	47.469268798828	
1517734.4286151	5033450.3849295	47.533470153809	
1517784.9326067	5033462.9769889	47.578174591064	
1517835.4365982	5033475.5690482	47.601917266846	
1517885.9405897	5033488.1611076	47.605529785156	
1517936.4445813	5033500.7531669	47.590404510498	
1517986.9485728	5033513.3452263	47.556221008301	
1518037.4525644	5033525.9372856	47.503547668457	
1518087.9565559	5033538.529345	47.433681488037	
1518138.4605474	5033551.1214043	47.343292236328	
