,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,40.68784,39.58755,38.48193,37.37244,36.260235,35.146286,34.03147,32.91659,31.802444,30.689789,29.579378,28.47197,27.36831,26.269117,25.175077,24.08683,23.004934,21.929893,20.86213,19.801956,18.749609,17.705206,16.668774,15.6402445,14.619448,13.606144,12.600034,11.600737,10.607839,9.620893,8.639428,7.6629944,6.691158,5.723527,4.759792,3.799757,2.843385,1.89088,0.94276255,0.0
1,40.68784,39.54946,38.416206,37.287025,36.161377,35.039066,33.92016,32.80487,31.69353,30.586523,29.48428,28.387236,27.29582,26.210428,25.131416,24.05908,22.993671,21.935364,20.884264,19.840408,18.803759,17.774208,16.751585,15.73565,14.7261095,13.722599,12.724715,11.732008,10.743978,9.76009,8.779785,7.802465,6.8274856,5.8541737,4.8817997,3.909553,2.9365065,1.9615557,0.9833242,0.0
2,40.68784,39.55205,38.420376,37.292515,36.1684,35.04811,33.931847,32.81987,31.712505,30.610088,29.512968,28.421476,27.335918,26.25657,25.183668,24.117386,23.05785,22.005125,20.959227,19.920115,18.88764,17.86161,16.841843,15.82802,14.819782,13.816722,12.818382,11.824302,10.833915,9.846643,8.86189,7.8790298,6.897413,5.9163547,4.9351277,3.9529982,2.9692159,1.9830067,0.9935638,0.0
3,40.68784,39.57965,38.46971,37.35922,36.249203,35.140537,34.033966,32.930153,31.829668,30.733027,29.640682,28.553045,27.470474,26.393286,25.32174,24.256046,23.196367,22.142807,21.095404,20.054132,19.018913,17.989597,16.965973,15.947765,14.934637,13.9261875,12.921966,11.921479,10.924189,9.92952,8.936864,7.9456115,6.9551444,5.964857,4.974183,3.9826005,2.9896631,1.9950279,0.998489,0.0
4,40.68784,39.591133,38.490288,37.387722,36.285126,35.183704,34.084343,32.98773,31.894403,30.804827,29.719387,28.638426,27.562246,26.49111,25.425247,24.36484,23.310017,22.26086,21.217405,20.179617,19.1474,18.120577,17.098902,16.082066,15.069683,14.061284,13.056334,12.054238,11.054343,10.055933,9.058259,8.060554,7.0620403,6.061958,5.059605,4.054384,3.0458484,2.033782,1.0183028,0.0
5,40.68784,39.543972,38.412495,37.291042,36.178036,35.072426,33.97353,32.880943,31.794418,30.713837,29.639172,28.570429,27.507643,26.450851,25.40008,24.355324,23.316542,22.283646,21.256496,20.2349,19.21859,18.207233,17.20042,16.197678,15.19844,14.202067,13.207843,12.214957,11.222519,10.229554,9.234997,8.237694,7.236407,6.229823,5.2165627,4.195192,3.1642447,2.12228,1.0679336,0.0
6,40.68784,39.545685,38.41576,37.296207,36.18568,35.08324,33.988247,32.900272,31.819052,30.744425,29.676304,28.614643,27.559414,26.510593,25.468142,24.431986,23.402018,22.378084,21.359982,20.34744,19.340128,18.337648,17.33953,16.345219,15.354071,14.365358,13.378249,12.391798,11.404935,10.416442,9.4249325,8.428833,7.4263296,6.4153314,5.393411,4.3577285,3.304933,2.2310438,1.1313052,0.0
7,40.68784,39.58683,38.48753,37.390884,36.297565,35.208076,34.12281,33.042103,31.966238,30.895473,29.830036,28.770111,27.715847,26.667353,25.624691,24.587881,23.556873,22.531569,21.5118,20.497353,19.487926,18.483152,17.482584,16.4857,15.49189,14.500446,13.510559,12.521295,11.531586,10.540187,9.545648,8.54627,7.5400267,6.5244718,5.4966264,4.4527726,3.3882177,2.2969341,1.171028,0.0
8,40.68784,39.612133,38.53492,37.456913,36.37881,35.30126,34.22488,33.150246,32.077892,31.008299,29.941875,28.879,27.819983,26.76507,25.714447,24.668243,23.626528,22.589298,21.556498,20.527994,19.503597,18.483053,17.466042,16.45218,15.441025,14.432044,13.424659,12.418209,11.411954,10.405063,9.396601,8.3855095,7.3705826,6.350415,5.3233633,4.2874794,3.2404203,2.1793141,1.1006299,0.0
9,40.68784,39.629864,38.56639,37.497944,36.42533,35.349464,34.27127,33.191654,32.111454,31.03143,29.952267,28.874582,27.798914,26.725729,25.65541,24.588282,23.524624,22.464634,21.408443,20.356153,19.307781,18.2633,17.222643,16.185688,15.152265,14.122182,13.095233,12.071195,11.049847,10.030986,9.014441,8.000106,6.987963,5.978112,4.9708185,3.9665458,2.9660356,1.9703611,0.981011,0.0
