,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,787.399,788.218,788.764,789.037,789.173,789.241,789.276,789.298,789.321,789.344,789.367,789.389,789.412,789.435,789.458,789.48,789.503,789.526,789.549,789.571,789.594,789.617,789.64,789.662,789.685,789.708,789.731,789.753,789.776,789.799,789.821,789.844,789.867,789.89,789.924,789.992,790.129,790.402,790.948,791.767
1,785.319,786.217138185633,786.7791364257255,787.0559125204691,787.193572411582,787.262254119723,787.2965614637205,787.3194217661347,787.3422715616857,787.3651109594269,787.3879400487561,787.4107588990935,787.4335681845649,787.4563679344681,787.4791581579614,787.5019388437569,787.5247105848225,787.5474733288661,787.5702270030503,787.5929715137133,787.6157073710968,787.638434439864,787.6611525638469,787.6838615658022,787.7065618721764,787.7292532636629,787.7519354999883,787.7746083197085,787.7972720650145,787.8199264323307,787.8425710971419,787.8652063388279,787.8878317912912,787.9104470678118,787.9443541074561,788.0121027058411,788.1473191566723,788.4163717714952,788.9463808334708,789.687
2,783.239,784.1199894033135,784.665430854719,784.9351517837993,785.0699678502217,785.1374386325173,785.1711977471281,785.1937129575045,785.2162380796339,785.2387738498586,785.2613209616885,785.2838800644236,785.306451761802,785.3290366102887,785.3516351177911,785.3742477424277,785.3968748913486,785.4195169192348,785.4421741272621,785.4648467621512,785.4875350153136,785.5102390217121,785.5329588592281,785.5556945481537,785.5784460508197,785.6012132709715,785.6239960536923,785.6467941854783,785.6696073944722,785.6924353504763,785.7152776655124,785.7381338945463,785.7610035359771,785.7838860326647,785.8182281433164,785.8869798458759,786.0246979615731,786.3004437007075,786.8474380336348,787.607
3,781.367,782.16128718388,782.6437859730466,782.8860712020996,783.0094688744551,783.0719927391125,783.1034928518313,783.1245774954663,783.1457500930168,783.1670139539069,783.1883722994597,783.2098282501172,783.2313848119946,783.2530448627977,783.2748111371446,783.2966862113502,783.3186724877446,783.3407721786365,783.3629872900414,783.3853196053315,783.4077706690107,783.4303417708418,783.4530339306102,783.4758478838476,783.4987840688933,783.5218426157094,783.5450233368977,783.5683257213765,783.5917489311522,783.6152918015326,783.6389528450037,783.6627302587888,783.6866219359019,783.7106254793198,783.7467945884962,783.8197616610202,783.9679684086021,784.2711643896264,784.8847490819428,785.735
4,780.119,780.8226249596202,781.2162561893166,781.4083562891252,781.5074223413751,781.5584760638534,781.584495793366,781.6020267377893,781.6197560315301,781.6376979942568,781.6558673499718,781.6742791945375,781.692948953298,781.7118923270258,781.7311252241598,781.7506636770123,781.7705237393309,781.7907213623128,781.8112722459358,781.8321916623484,781.8534942481432,781.8751937628405,781.8973028120192,781.9198325356992,781.9427922662362,781.9661891657187,781.9900278610461,782.0143101052437,782.0390345043193,782.0641963554394,782.0897876366568,782.115797163956,782.1422108937952,782.1690123254743,782.2097682671614,782.2933148688109,782.4669753475864,782.8283028694358,783.5431537830711,784.487
5,779.495,780.1521851875534,780.4883010220144,780.6385397711051,780.7131733262593,780.751279743349,780.7706870809891,780.7837742328754,780.7970327485857,780.8104871105471,780.8241640711975,780.83809290748,780.8523057077473,780.86683769287,780.8817275718527,780.8970179294239,780.9127556381522,780.9289922793098,780.9457845431427,780.9631945576747,780.9812900621585,781.000144292728,781.0198353805699,781.0404449785589,781.0620557451042,781.0847472663515,781.1085900828949,781.1336378661523,781.1599186541209,781.1874274078642,781.2161232478325,781.2459335884765,781.276762825475,781.3085021074869,781.3573057286812,781.458683891754,781.6695745118517,782.0918685277245,782.8737894813177,783.863
6,779.183,779.8183478582577,780.1240517835279,780.2493935956792,780.3081668877284,780.3372929126788,780.3519125556631,780.3617017783702,780.3715511745008,780.3814797496146,780.3915083803538,780.4016601327703,780.4119606839513,780.4224388914126,780.433127576653,780.4440646219032,780.4552945267907,780.4668706390429,780.4788583632268,780.4913397587003,780.5044200358187,780.5182364722908,780.5329700244873,780.5488590518638,780.5662125098694,780.5854159255663,780.6069171408592,780.631172476893,780.6585371513846,780.6891173036847,780.7226790713269,780.7587474925729,780.796761399161,780.8361879925031,780.8967748058236,781.020592430374,781.2659196792033,781.7267590528179,782.541767370602,783.551
7,779.027,779.6520225467001,779.9424649375294,780.0546139994996,780.1047436881697,780.128893251383,780.1408331646022,780.1487660622788,780.1566846926667,780.1646027355168,780.1725348508087,780.1804967688895,780.1885053944015,780.1965789259243,780.2047369965388,780.2130008517802,780.2213936140273,780.2299407662032,780.2386711860564,780.2476194987471,780.2568314093222,780.2663753634833,780.2763667325365,780.2870146773231,780.2987050102291,780.3121274134359,780.3284231191045,780.3492354396491,780.3763774878281,780.4107824946568,780.4512563603815,780.4957487600569,780.5424225605955,780.5899991577055,780.6615708818905,780.8019468901668,781.0666763606714,781.5463570377469,782.376729755422,783.395
8,778.949,779.5690409557313,779.8518928639841,779.9573005323465,780.0029658276776,780.0245336254201,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,780.5462086638158,780.6945802372919,780.9683329624057,781.4568687101099,782.2944907902106,783.317
9,778.897,779.5137858091658,779.7916006093552,779.8924731181332,779.9351209817188,779.9549414009274,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,1e+30,780.4708665081073,780.6239688235968,780.9032937262107,781.3974746447618,782.2397638538886,783.265
