,0,1,2,3
0,"(0, 28, 46)",38.1665,0.03674,37.6665
1,"(0, 28, 47)",37.942400000000006,0.09185,37.442400000000006
2,"(0, 28, 48)",37.665333333333336,0.055110000000000006,37.165333333333336
3,"(0, 29, 42)",39.39433333333333,0.055110000000000006,38.89433333333333
4,"(0, 29, 43)",39.111999999999995,0.055110000000000006,38.611999999999995
5,"(0, 29, 44)",38.8264,0.09185,38.3264
6,"(0, 29, 45)",38.516,0.055110000000000006,38.016
7,"(0, 29, 46)",38.2885,0.03674,37.7885
8,"(0, 29, 48)",37.552,0.01837,37.052
9,"(0, 30, 40)",39.972,0.07348,39.472
10,"(0, 30, 41)",39.705749999999995,0.07348,39.205749999999995
11,"(0, 30, 42)",39.527,0.01837,39.027
12,"(0, 31, 37)",40.764,0.01837,40.264
13,"(0, 31, 38)",40.584,0.07348,40.084
14,"(0, 31, 39)",40.30175,0.07348,39.80175
15,"(0, 31, 40)",40.108,0.01837,39.608
16,"(0, 32, 35)",41.385,0.01837,40.885
17,"(0, 32, 36)",41.19525,0.07348,40.69525
18,"(0, 32, 37)",40.92575,0.07348,40.42575
19,"(0, 33, 34)",41.77575,0.07348,41.27575
20,"(0, 33, 35)",41.5225,0.07348,41.0225
21,"(0, 42, 14)",48.072,0.03674,47.572
22,"(0, 42, 15)",47.8576,0.09185,47.3576
23,"(0, 43, 13)",48.43275,0.07348,47.93275
24,"(0, 43, 14)",48.21666666666667,0.055110000000000006,47.71666666666667
25,"(0, 44, 1)",51.977,0.01837,51.477
26,"(0, 44, 2)",51.97,0.01837,51.47
27,"(0, 44, 11)",48.958,0.01837,48.458
28,"(0, 44, 12)",48.76180000000001,0.09185,48.26180000000001
29,"(0, 44, 13)",48.574,0.01837,48.074
30,"(0, 45, 2)",51.798199999999994,0.09185,51.298199999999994
31,"(0, 45, 3)",51.626,0.01837,51.126
32,"(0, 45, 9)",49.55,0.01837,49.05
33,"(0, 45, 10)",49.387249999999995,0.07348,48.887249999999995
34,"(0, 45, 11)",49.117000000000004,0.07348,48.617000000000004
35,"(0, 46, 3)",51.4542,0.09185,50.9542
36,"(0, 46, 4)",51.282,0.01837,50.782
37,"(0, 46, 8)",49.954249999999995,0.07348,49.454249999999995
38,"(0, 46, 9)",49.7005,0.07348,49.2005
39,"(0, 47, 4)",51.138999999999996,0.07348,50.638999999999996
40,"(0, 47, 5)",50.87975,0.07348,50.37975
41,"(0, 47, 6)",50.568999999999996,0.055110000000000006,50.068999999999996
42,"(0, 47, 7)",50.28766666666667,0.055110000000000006,49.78766666666667
43,"(0, 47, 8)",50.097,0.01837,49.597
