X	Y	default	
556170.68027259	394826.20950932	340.26986694336	
556205.48510071	394826.40015089	339.42333984375	
556240.28992889	394826.59097583	339.07284545898	
556275.09475715	394826.78198412	339.32720947266	
556309.89958549	394826.97317578	340.30422973633	
556344.7044139	394827.1645508	342.1975402832	
556379.50924239	394827.35610918	345.10363769531	
556414.31407095	394827.54785093	347.05612182617	
556449.11889958	394827.73977604	347.55255126953	
556483.92372829	394827.93188451	346.75146484375	
556518.72855708	394828.12417634	345.5788269043	
556553.53338594	394828.31665154	344.69125366211	
556588.33821487	394828.50931009	343.48303222656	
556623.14304389	394828.70215201	340.78475952148	
556657.94787297	394828.8951773	339.85568237305	
556692.75270213	394829.08838594	337.33352661133	
556727.55753137	394829.28177795	333.53234863281	
556762.36236068	394829.47535332	330.16802978516	
556797.16719007	394829.66911206	327.62338256836	
556831.97201953	394829.86305416	325.79547119141	
556866.77684907	394830.05717962	324.41448974609	
556901.58167869	394830.25148844	322.92755126953	
556936.38650838	394830.44598063	320.61016845703	
556971.19133814	394830.64065618	318.15930175781	
557005.99616799	394830.83551509	316.64617919922	
557040.80099791	394831.03055736	315.13571166992	
557075.6058279	394831.225783	312.88610839844	
557110.41065797	394831.421192	310.42556762695	
557145.21548812	394831.61678436	309.24301147461	
557180.02031834	394831.81256009	310.16958618164	
557214.82514864	394832.00851918	314.04077148438	
557249.62997902	394832.20466163	317.73306274414	
557284.43480947	394832.40098745	319.40716552734	
557319.23964	394832.59749663	319.72567749023	
557354.04447061	394832.79418917	319.53234863281	
557388.84930129	394832.99106507	319.40374755859	
557423.65413205	394833.18812434	319.51055908203	
557458.45896289	394833.38536697	319.03598022461	
557493.2637938	394833.58279297	316.59649658203	
557528.0686248	394833.78040233	313.34872436523	
557562.87345586	394833.97819505	310.986328125	
557597.67828701	394834.17617113	309.88516235352	
557632.48311823	394834.37433058	310.53448486328	
557667.28794953	394834.57267339	312.89239501953	
557702.09278091	394834.77119957	315.31958007812	
557736.89761236	394834.96990911	316.28155517578	
557771.7024439	394835.16880201	316.49783325195	
557806.50727551	394835.36787827	316.34024047852	
557841.31210719	394835.5671379	315.98068237305	
557876.11693896	394835.76658089	316.26528930664	
557910.9217708	394835.96620725	317.31213378906	
557945.72660272	394836.16601697	318.32217407227	
557980.53143472	394836.36601005	318.73934936523	
558015.3362668	394836.5661865	318.75653076172	
558050.14109896	394836.76654631	318.48382568359	
558084.94593119	394836.96708948	318.21823120117	
558119.7507635	394837.16781602	318.07571411133	
558154.55559589	394837.36872592	318.07315063477	
558189.36042836	394837.56981919	318.10464477539	
558224.16526091	394837.77109582	317.89431762695	
558258.97009353	394837.97255581	316.95321655273	
558293.77492624	394838.17419916	315.77746582031	
558328.57975902	394838.37602588	314.73422241211	
558363.38459188	394838.57803597	314.09579467773	
558398.18942482	394838.78022941	313.86715698242	
558432.99425784	394838.98260623	313.81317138672	
558467.79909094	394839.1851664	313.64007568359	
558502.60392412	394839.38790994	313.22927856445	
558537.40875738	394839.59083685	312.80331420898	
558572.21359071	394839.79394711	312.45196533203	
558607.01842413	394839.99724074	312.10928344727	
558641.82325762	394840.20071774	311.93350219727	
558676.6280912	394840.4043781	311.94577026367	
558711.43292485	394840.60822183	312.03582763672	
558746.23775858	394840.81224891	312.08236694336	
558781.0425924	394841.01645937	312.11044311523	
558815.84742629	394841.22085318	312.30587768555	
558850.65226026	394841.42543036	312.82257080078	
558885.45709431	394841.63019091	313.93051147461	
558920.26192845	394841.83513482	314.41339111328	
558955.06676266	394842.04026209	314.41564941406	
551541.86905846	394754.25082687	323.70465087891	
551576.67413144	394754.41708135	323.75814819336	
551611.47920448	394754.58351919	323.83148193359	
551646.28427758	394754.75014039	323.90600585938	
551681.08935075	394754.91694495	323.9997253418	
551715.89442399	394755.08393286	324.08837890625	
551750.69949729	394755.25110414	324.15148925781	
551785.50457066	394755.41845878	324.18585205078	
551820.30964409	394755.58599677	324.19595336914	
551855.11471759	394755.75371813	324.18991088867	
551889.91979115	394755.92162285	324.17669677734	
551924.72486478	394756.08971092	324.13391113281	
551959.52993847	394756.25798235	324.04577636719	
551994.33501223	394756.42643715	323.98739624023	
552029.14008606	394756.5950753	323.99725341797	
552063.94515995	394756.76389681	323.99865722656	
552098.75023391	394756.93290169	323.92483520508	
552133.55530793	394757.10208992	324.00445556641	
552168.36038202	394757.27146151	324.07672119141	
552203.16545617	394757.44101647	324.09426879883	
552237.9705304	394757.61075478	324.15139770508	
552272.77560468	394757.78067645	324.24871826172	
552307.58067904	394757.95078148	324.31796264648	
552342.38575346	394758.12106987	324.35079956055	
552377.19082795	394758.29154162	324.41882324219	
552411.9959025	394758.46219673	324.49630737305	
552446.80097712	394758.6330352	324.55291748047	
552481.60605181	394758.80405704	324.61407470703	
552516.41112656	394758.97526223	324.69256591797	
552551.21620138	394759.14665078	324.78314208984	
552586.02127627	394759.31822269	324.86770629883	
552620.82635123	394759.48997796	324.92803955078	
552655.63142625	394759.66191659	324.97183227539	
552690.43650134	394759.83403858	325.04165649414	
552725.2415765	394760.00634393	325.11145019531	
552760.04665172	394760.17883265	325.18362426758	
552794.85172701	394760.35150472	325.26306152344	
552829.65680237	394760.52436015	325.36029052734	
552864.4618778	394760.69739894	325.48126220703	
552899.26695329	394760.87062109	325.59301757812	
552934.07202885	394761.0440266	325.65640258789	
552968.87710448	394761.21761547	325.71701049805	
553003.68218018	394761.39138771	325.78430175781	
553038.48725594	394761.5653433	325.85552978516	
553073.29233177	394761.73948225	325.91595458984	
553108.09740767	394761.91380457	325.95223999023	
553142.90248364	394762.08831024	325.96697998047	
553177.70755968	394762.26299927	325.98245239258	
553212.51263579	394762.43787167	326.0119934082	
553247.31771196	394762.61292742	326.05950927734	
553282.1227882	394762.78816654	326.14401245117	
553316.92786451	394762.96358901	326.28930664062	
553351.73294089	394763.13919485	326.49249267578	
553386.53801734	394763.31498404	326.72561645508	
553421.34309385	394763.4909566	326.9626159668	
553456.14817044	394763.66711252	327.20040893555	
553490.95324709	394763.8434518	327.44552612305	
553525.75832382	394764.01997443	327.68600463867	
553560.56340061	394764.19668043	327.90390014648	
553595.36847747	394764.37356979	328.09686279297	
553630.1735544	394764.55064251	328.26000976562	
553664.9786314	394764.7278986	328.38189697266	
553699.78370847	394764.90533804	328.46569824219	
553734.5887856	394765.08296084	328.54467773438	
553769.39386281	394765.260767	328.63439941406	
553804.19894009	394765.43875653	328.73040771484	
553839.00401743	394765.61692941	328.8346862793	
553873.80909485	394765.79528566	328.95315551758	
553908.61417233	394765.97382526	329.1123046875	
553943.41924989	394766.15254823	329.37258911133	
553978.22432751	394766.33145456	329.82754516602	
554013.0294052	394766.51054424	330.37579345703	
554047.83448297	394766.68981729	330.90969848633	
554082.6395608	394766.8692737	331.39993286133	
554117.44463871	394767.04891348	331.87899780273	
554152.24971668	394767.22873661	332.44854736328	
554187.05479473	394767.4087431	333.18658447266	
554221.85987284	394767.58893295	334.04220581055	
554256.66495103	394767.76930617	334.91610717773	
554291.47002928	394767.94986275	335.66079711914	
554326.27510761	394768.13060268	336.38723754883	
554361.08018601	394768.31152598	337.24630737305	
554395.88526447	394768.49263264	338.19470214844	
554430.69034301	394768.67392266	339.16366577148	
554465.49542162	394768.85539604	340.19876098633	
554500.3005003	394769.03705279	341.50857543945	
554535.10557905	394769.21889289	343.92156982422	
554569.91065788	394769.40091635	348.53662109375	
554604.71573677	394769.58312318	352.90829467773	
554639.52081573	394769.76551337	356.05020141602	
554674.32589477	394769.94808692	357.69769287109	
554709.13097388	394770.13084383	358.06680297852	
554743.93605305	394770.3137841	357.83755493164	
554778.7411323	394770.49690773	358.35412597656	
554813.54621163	394770.68021473	358.31076049805	
554848.35129102	394770.86370508	357.86050415039	
554883.15637048	394771.0473788	357.74108886719	
554917.96145002	394771.23123588	357.60098266602	
554952.76652963	394771.41527632	357.27133178711	
554987.57160931	394771.59950012	356.8688659668	
555022.37668906	394771.78390728	356.42785644531	
555057.18176888	394771.96849781	356.17340087891	
555091.98684878	394772.15327169	356.36437988281	
555126.79192875	394772.33822894	356.77404785156	
555161.59700879	394772.52336955	356.91293334961	
555196.4020889	394772.70869352	356.59606933594	
555231.20716909	394772.89420085	356.49890136719	
555266.01224934	394773.07989155	357.63150024414	
555300.81732967	394773.2657656	359.97625732422	
555335.62241008	394773.45182302	361.46676635742	
555370.42749055	394773.6380638	360.55841064453	
555405.2325711	394773.82448794	356.68634033203	
555440.03765172	394774.01109544	353.02432250977	
555474.84273241	394774.19788631	351.96673583984	
555509.64781318	394774.38486054	353.4384765625	
555544.45289402	394774.57201812	355.01898193359	
555579.25797493	394774.75935907	353.89447021484	
555614.06305592	394774.94688339	353.33596801758	
555648.86813698	394775.13459106	352.79187011719	
555683.67321811	394775.3224821	349.10354614258	
555718.47829932	394775.51055649	343.95336914062	
555753.2833806	394775.69881425	340.61004638672	
555788.08846195	394775.88725537	340.94342041016	
555822.89354338	394776.07587986	343.66262817383	
555857.69862488	394776.2646877	345.30303955078	
555892.50370645	394776.45367891	345.63555908203	
555927.3087881	394776.64285348	345.37435913086	
555962.11386982	394776.83221141	344.69189453125	
555996.91895161	394777.02175271	343.80200195312	
556031.72403348	394777.21147736	342.88442993164	
556066.52911543	394777.40138538	342.03521728516	
556101.33419745	394777.59147676	341.24465942383	
556136.13927954	394777.78175151	340.2502746582	
556170.9443617	394777.97220961	339.18978881836	
556205.74944394	394778.16285108	338.50360107422	
556240.55452626	394778.35367591	338.18307495117	
556275.35960865	394778.5446841	338.24398803711	
556310.16469111	394778.73587565	338.9352722168	
556344.96977365	394778.92725057	340.78433227539	
556379.77485627	394779.11880885	344.33959960938	
556414.57993895	394779.31055049	346.8381652832	
556449.38502172	394779.5024755	347.13397216797	
556484.19010456	394779.69458386	346.8352355957	
556518.99518747	394779.88687559	346.1728515625	
556553.80027046	394780.07935068	345.19696044922	
556588.60535352	394780.27200914	344.10571289062	
556623.41043666	394780.46485095	343.15106201172	
556658.21551987	394780.65787613	342.19180297852	
556693.02060316	394780.85108467	339.09490966797	
556727.82568653	394781.04447658	334.97219848633	
556762.63076997	394781.23805185	331.02682495117	
556797.43585348	394781.43181048	327.87307739258	
556832.24093708	394781.62575247	325.55892944336	
556867.04602074	394781.81987782	323.88214111328	
556901.85110449	394782.01418654	322.62442016602	
556936.65618831	394782.20867862	320.68054199219	
556971.4612722	394782.40335407	317.93759155273	
557006.26635617	394782.59821287	315.60153198242	
557041.07144022	394782.79325504	313.83990478516	
557075.87652434	394782.98848057	312.25662231445	
557110.68160854	394783.18388947	311.00799560547	
557145.48669282	394783.37948173	310.57531738281	
557180.29177717	394783.57525735	310.40991210938	
557215.0968616	394783.77121633	312.82885742188	
557249.9019461	394783.96735868	316.75491333008	
557284.70703069	394784.16368439	318.52474975586	
557319.51211535	394784.36019346	319.03958129883	
557354.31720008	394784.55688589	319.09356689453	
557389.12228489	394784.75376169	318.72137451172	
557423.92736978	394784.95082085	317.66970825195	
557458.73245475	394785.14806338	316.02667236328	
557493.53753979	394785.34548927	313.43737792969	
557528.34262491	394785.54309852	311.99682617188	
557563.14771011	394785.74089113	310.15145874023	
557597.95279538	394785.93886711	307.83337402344	
557632.75788073	394786.13702645	306.19451904297	
557667.56296616	394786.33536916	306.48721313477	
557702.36805167	394786.53389522	308.69360351562	
557737.17313725	394786.73260466	310.7385559082	
557771.97822292	394786.93149745	312.45309448242	
557806.78330866	394787.13057361	313.68127441406	
557841.58839447	394787.32983313	313.84115600586	
557876.39348037	394787.52927601	313.93807983398	
557911.19856634	394787.72890226	314.42599487305	
557946.00365239	394787.92871187	314.88427734375	
557980.80873852	394788.12870485	315.40451049805	
558015.61382473	394788.32888118	315.75003051758	
558050.41891101	394788.52924089	315.63900756836	
558085.22399737	394788.72978395	315.37005615234	
558120.02908382	394788.93051038	315.07943725586	
558154.83417034	394789.13142017	314.83865356445	
558189.63925693	394789.33251333	314.75634765625	
558224.44434361	394789.53378985	314.86657714844	
558259.24943037	394789.73524973	314.73641967773	
558294.0545172	394789.93689298	314.48422241211	
558328.85960411	394790.13871959	313.9309387207	
558363.6646911	394790.34072957	313.44171142578	
558398.46977818	394790.5429229	313.1960144043	
558433.27486533	394790.74529961	313.21548461914	
558468.07995255	394790.94785967	313.30905151367	
558502.88503986	394791.1506031	313.16271972656	
558537.69012725	394791.3535299	312.87896728516	
558572.49521471	394791.55664005	312.75305175781	
558607.30030226	394791.75993358	312.57757568359	
558642.10538988	394791.96341046	312.40185546875	
558676.91047759	394792.16707071	312.35855102539	
558711.71556537	394792.37091432	312.44729614258	
558746.52065323	394792.5749413	312.56497192383	
558781.32574118	394792.77915164	312.69644165039	
558816.1308292	394792.98354535	312.95373535156	
558850.9359173	394793.18812242	313.38961791992	
558885.74100549	394793.39288285	314.17050170898	
558920.54609375	394793.59782665	314.26208496094	
558955.35118209	394793.80295382	313.80218505859	
558990.15627051	394794.00826434	313.07220458984	
559024.96135901	394794.21375823	312.43893432617	
551507.29402	394705.84747262	323.70932006836	
551542.09934704	394706.01354365	323.73669433594	
551576.90467413	394706.17979804	323.77877807617	
551611.7100013	394706.34623579	323.84182739258	
551646.51532852	394706.5128569	323.91580200195	
551681.32065581	394706.67966137	324.00469970703	
551716.12598317	394706.8466492	324.10470581055	
551750.9313106	394707.01382038	324.19552612305	
551785.73663808	394707.18117493	324.25402832031	
551820.54196564	394707.34871283	324.28182983398	
551855.34729326	394707.5164341	324.28314208984	
551890.15262094	394707.68433872	324.26947021484	
551924.95794869	394707.85242671	324.21862792969	
551959.76327651	394708.02069805	324.15307617188	
551994.56860439	394708.18915275	324.13442993164	
552029.37393234	394708.35779081	324.17407226562	
552064.17926035	394708.52661224	324.19915771484	
552098.98458843	394708.69561702	324.14801025391	
552133.78991657	394708.86480516	324.24078369141	
552168.59524479	394709.03417666	324.34518432617	
552203.40057307	394709.20373152	324.35446166992	
552238.20590141	394709.37346974	324.37313842773	
552273.01122982	394709.54339132	324.45709228516	
552307.8165583	394709.71349626	324.55548095703	
552342.62188684	394709.88378456	324.58721923828	
552377.42721545	394710.05425622	324.61956787109	
552412.23254413	394710.22491124	324.70016479492	
552447.03787287	394710.39574962	324.77172851562	
552481.84320168	394710.56677135	324.84963989258	
552516.64853055	394710.73797645	324.93072509766	
552551.4538595	394710.90936491	325.00839233398	
552586.25918851	394711.08093673	325.07998657227	
552621.06451759	394711.25269191	325.14303588867	
552655.86984673	394711.42463045	325.1975402832	
552690.67517594	394711.59675234	325.26644897461	
552725.48050522	394711.7690576	325.32110595703	
552760.28583457	394711.94154622	325.3742980957	
552795.09116398	394712.1142182	325.44262695312	
552829.89649347	394712.28707353	325.53009033203	
552864.70182301	394712.46011223	325.62957763672	
552899.50715263	394712.63333429	325.74200439453	
552934.31248231	394712.80673971	325.82437133789	
552969.11781207	394712.98032849	325.88604736328	
553003.92314189	394713.15410062	325.94946289062	
553038.72847177	394713.32805612	326.0163269043	
553073.53380173	394713.50219498	326.07708740234	
553108.33913175	394713.6765172	326.12158203125	
553143.14446185	394713.85102278	326.14755249023	
553177.94979201	394714.02571172	326.16275024414	
553212.75512223	394714.20058402	326.18927001953	
553247.56045253	394714.37563968	326.24038696289	
553282.3657829	394714.5508787	326.33847045898	
553317.17111333	394714.72630108	326.48461914062	
553351.97644383	394714.90190682	326.67034912109	
553386.7817744	394715.07769592	326.88656616211	
553421.58710504	394715.25366838	327.12786865234	
553456.39243575	394715.42982421	327.38729858398	
553491.19776653	394715.60616339	327.64453125	
553526.00309737	394715.78268593	327.88031005859	
553560.80842829	394715.95939183	328.09066772461	
553595.61375927	394716.1362811	328.28314208984	
553630.41909032	394716.31335372	328.46084594727	
553665.22442145	394716.49060971	328.61148071289	
553700.02975264	394716.66804905	328.71371459961	
553734.8350839	394716.84567176	328.7783203125	
553769.64041523	394717.02347783	328.84939575195	
553804.44574663	394717.20146725	328.931640625	
553839.2510781	394717.37964004	329.02618408203	
553874.05640964	394717.55799619	329.15762329102	
553908.86174125	394717.7365357	329.36767578125	
553943.66707293	394717.91525857	329.69476318359	
553978.47240467	394718.0941648	330.14700317383	
554013.27773649	394718.27325439	330.67132568359	
554048.08306838	394718.45252734	331.18304443359	
554082.88840034	394718.63198366	331.66284179688	
554117.69373237	394718.81162333	332.17095947266	
554152.49906446	394718.99144637	332.79458618164	
554187.30439663	394719.17145276	333.56234741211	
554222.10972887	394719.35164252	334.39752197266	
554256.91506118	394719.53201564	335.27529907227	
554291.72039356	394719.71257211	336.22399902344	
554326.52572601	394719.89331195	337.1572265625	
554361.33105853	394720.07423515	338.1266784668	
554396.13639112	394720.25534172	339.17721557617	
554430.94172379	394720.43663164	340.29229736328	
554465.74705652	394720.61810492	341.44573974609	
554500.55238933	394720.79976157	342.76446533203	
554535.3577222	394720.98160157	345.10144042969	
554570.16305515	394721.16362494	350.28283691406	
554604.96838816	394721.34583167	354.22836303711	
554639.77372125	394721.52822176	356.31753540039	
554674.57905441	394721.71079521	357.44232177734	
554709.38438764	394721.89355202	358.39611816406	
554744.18972095	394722.07649219	359.09719848633	
554778.99505432	394722.25961572	359.37240600586	
554813.80038777	394722.44292262	359.22927856445	
554848.60572128	394722.62641288	359.05603027344	
554883.41105487	394722.81008649	358.91351318359	
554918.21638853	394722.99394347	358.73205566406	
554953.02172227	394723.17798381	358.41439819336	
554987.82705607	394723.36220751	357.75817871094	
555022.63238995	394723.54661458	356.43640136719	
555057.4377239	394723.731205	354.39334106445	
555092.24305792	394723.91597879	353.83724975586	
555127.04839201	394724.10093594	354.58306884766	
555161.85372618	394724.28607644	355.16424560547	
555196.65906041	394724.47140031	355.10855102539	
555231.46439472	394724.65690755	354.88925170898	
555266.26972911	394724.84259814	355.3229675293	
555301.07506356	394725.0284721	356.765625	
555335.88039809	394725.21452941	358.81918334961	
555370.68573269	394725.40077009	357.85372924805	
555405.49106736	394725.58719413	354.85586547852	
555440.29640211	394725.77380153	352.224609375	
555475.10173692	394725.9605923	351.83453369141	
555509.90707182	394726.14756642	353.2024230957	
555544.71240678	394726.33472391	353.80389404297	
555579.51774182	394726.52206476	352.15737915039	
555614.32307693	394726.70958897	350.70401000977	
555649.12841212	394726.89729654	350.12661743164	
555683.93374737	394727.08518747	348.54147338867	
555718.7390827	394727.27326177	344.9426574707	
555753.54441811	394727.46151943	340.81491088867	
555788.34975359	394727.64996045	339.17050170898	
555823.15508914	394727.83858483	341.81149291992	
555857.96042476	394728.02739257	344.81832885742	
555892.76576046	394728.21638368	345.50961303711	
555927.57109624	394728.40555815	345.31896972656	
555962.37643208	394728.59491598	344.59024047852	
555997.181768	394728.78445717	343.54302978516	
556031.987104	394728.97418172	342.36511230469	
556066.79244007	394729.16408964	341.27975463867	
556101.59777621	394729.35418091	340.49258422852	
556136.40311243	394729.54445555	339.52694702148	
556171.20844872	394729.73491356	338.64712524414	
556206.01378509	394729.92555492	338.08209228516	
556240.81912153	394730.11637965	337.64852905273	
556275.62445804	394730.30738774	337.30102539062	
556310.42979464	394730.49857919	337.50067138672	
556345.2351313	394730.689954	339.16708374023	
556380.04046804	394730.88151218	342.98745727539	
556414.84580485	394731.07325371	344.92678833008	
556449.65114174	394731.26517861	345.05575561523	
556484.45647871	394731.45728688	345.42245483398	
556519.26181575	394731.6495785	345.59671020508	
556554.06715286	394731.84205349	345.35037231445	
556588.87249005	394732.03471184	344.87753295898	
556623.67782732	394732.22755355	344.1897277832	
556658.48316466	394732.42057863	342.25787353516	
556693.28850207	394732.61378706	338.87704467773	
556728.09383956	394732.80717886	334.79919433594	
556762.89917713	394733.00075402	330.88708496094	
556797.70451477	394733.19451255	327.71551513672	
556832.50985249	394733.38845444	325.19467163086	
556867.31519028	394733.58257969	323.14993286133	
556902.12052815	394733.7768883	321.87603759766	
556936.9258661	394733.97138027	320.49914550781	
556971.73120412	394734.16605561	318.55987548828	
557006.53654222	394734.36091431	316.29818725586	
557041.34188039	394734.55595638	314.17590332031	
557076.14721864	394734.7511818	312.65042114258	
557110.95255697	394734.94659059	311.96551513672	
557145.75789537	394735.14218275	312.09771728516	
557180.56323385	394735.33795826	312.83154296875	
557215.3685724	394735.53391714	313.94369506836	
557250.17391104	394735.73005938	315.23147583008	
557284.97924975	394735.92638498	315.80551147461	
557319.78458853	394736.12289395	316.16351318359	
557354.58992739	394736.31958628	316.34823608398	
557389.39526633	394736.51646197	315.81851196289	
557424.20060535	394736.71352102	313.90609741211	
557459.00594444	394736.91076344	310.53405761719	
557493.81128361	394737.10818922	307.46615600586	
557528.61662286	394737.30579837	307.23889160156	
557563.42196218	394737.50359088	306.71792602539	
557598.22730158	394737.70156675	305.64712524414	
557633.03264106	394737.89972598	304.47085571289	
557667.83798062	394738.09806858	303.79428100586	
557702.64332025	394738.29659454	304.2783203125	
557737.44865996	394738.49530386	305.38949584961	
557772.25399975	394738.69419655	307.70248413086	
557807.05933962	394738.8932726	310.07641601562	
557841.86467956	394739.09253201	311.43441772461	
557876.67001958	394739.29197479	311.88241577148	
557911.47535968	394739.49160093	311.87521362305	
557946.28069986	394739.69141043	311.77536010742	
557981.08604012	394739.8914033	311.90069580078	
558015.89138045	394740.09157953	312.25375366211	
558050.69672086	394740.29193912	312.40234375	
558085.50206136	394740.49248208	312.56423950195	
558120.30740192	394740.6932084	312.86773681641	
558155.11274257	394740.89411808	313.13623046875	
558189.9180833	394741.09521113	313.24591064453	
558224.7234241	394741.29648754	313.26303100586	
558259.52876499	394741.49794731	313.14471435547	
558294.33410595	394741.69959045	313.05679321289	
558329.13944699	394741.90141695	312.76638793945	
558363.94478811	394742.10342682	312.44808959961	
558398.75012931	394742.30562005	312.0940246582	
558433.55547058	394742.50799664	311.90588378906	
558468.36081194	394742.7105566	312.04653930664	
558503.16615337	394742.91329992	312.33380126953	
558537.97149489	394743.1162266	312.36331176758	
558572.77683648	394743.31933665	312.38336181641	
558607.58217816	394743.52263006	312.38638305664	
558642.38751991	394743.72610684	312.3645324707	
558677.19286174	394743.92976698	312.38516235352	
558711.99820365	394744.13361048	312.47439575195	
558746.80354565	394744.33763735	312.61022949219	
558781.60888772	394744.54184758	312.78677368164	
558816.41422987	394744.74624117	313.00497436523	
558851.2195721	394744.95081813	313.25039672852	
558886.02491441	394745.15557846	313.51461791992	
558920.8302568	394745.36052214	313.7311706543	
558955.63559927	394745.5656492	313.783203125	
558990.44094182	394745.77095961	313.35025024414	
559025.24628445	394745.97645339	312.26901245117	
559060.05162716	394746.18213053	311.24865722656	
551472.71847155	394657.44430558	323.71118164062	
551507.52405263	394657.61019316	323.76834106445	
551542.32963379	394657.7762641	323.8205871582	
551577.135215	394657.9425184	323.85833740234	
551611.94079629	394658.10895606	323.89895629883	
551646.74637763	394658.27557708	323.95529174805	
551681.55195904	394658.44238145	324.02853393555	
551716.35754052	394658.60936919	324.11938476562	
551751.16312207	394658.77654029	324.21365356445	
551785.96870367	394658.94389474	324.28674316406	
551820.77428535	394659.11143256	324.32516479492	
551855.57986709	394659.27915373	324.32907104492	
551890.38544889	394659.44705826	324.32290649414	
551925.19103076	394659.61514616	324.29013061523	
551959.9966127	394659.78341741	324.24642944336	
551994.8021947	394659.95187202	324.25442504883	
552029.60777677	394660.12050999	324.32540893555	
552064.4133589	394660.28933132	324.38320922852	
552099.2189411	394660.45833601	324.36688232422	
552134.02452336	394660.62752406	324.47573852539	
552168.8301057	394660.79689547	324.58920288086	
552203.63568809	394660.96645024	324.59832763672	
552238.44127056	394661.13618837	324.57965087891	
552273.24685309	394661.30610986	324.61184692383	
552308.05243569	394661.4762147	324.70495605469	
552342.85801835	394661.64650291	324.80563354492	
552377.66360108	394661.81697448	324.8684387207	
552412.46918388	394661.9876294	324.91928100586	
552447.27476674	394662.15846769	324.98672485352	
552482.08034967	394662.32948934	325.05157470703	
552516.88593267	394662.50069434	325.11767578125	
552551.69151573	394662.67208271	325.19421386719	
552586.49709886	394662.84365443	325.28036499023	
552621.30268206	394663.01540952	325.36050415039	
552656.10826533	394663.18734796	325.42459106445	
552690.91384866	394663.35946977	325.49713134766	
552725.71943206	394663.53177493	325.55261230469	
552760.52501553	394663.70426346	325.59490966797	
552795.33059906	394663.87693534	325.64739990234	
552830.13618266	394664.04979058	325.72299194336	
552864.94176633	394664.22282919	325.81359863281	
552899.74735007	394664.39605115	325.90939331055	
552934.55293387	394664.56945648	325.99740600586	
552969.35851775	394664.74304516	326.06118774414	
553004.16410169	394664.91681721	326.12753295898	
553038.9696857	394665.09077261	326.20587158203	
553073.77526977	394665.26491137	326.28567504883	
553108.58085392	394665.4392335	326.35214233398	
553143.38643813	394665.61373898	326.40057373047	
553178.19202241	394665.78842783	326.43218994141	
553212.99760676	394665.96330003	326.46853637695	
553247.80319118	394666.1383556	326.52996826172	
553282.60877567	394666.31359452	326.62826538086	
553317.41436022	394666.48901681	326.76696777344	
553352.21994484	394666.66462245	326.93957519531	
553387.02552954	394666.84041146	327.14007568359	
553421.8311143	394667.01638383	327.37240600586	
553456.63669913	394667.19253955	327.6233215332	
553491.44228402	394667.36887864	327.8606262207	
553526.24786899	394667.54540109	328.08004760742	
553561.05345403	394667.7221069	328.28402709961	
553595.85903913	394667.89899606	328.47860717773	
553630.66462431	394668.07606859	328.66845703125	
553665.47020955	394668.25332448	328.85025024414	
553700.27579487	394668.43076373	329.00518798828	
553735.08138025	394668.60838634	329.09896850586	
553769.8869657	394668.78619231	329.16223144531	
553804.69255122	394668.96418164	329.25988769531	
553839.49813681	394669.14235433	329.39907836914	
553874.30372247	394669.32071039	329.58944702148	
553909.1093082	394669.4992498	329.8522644043	
553943.914894	394669.67797257	330.20516967773	
553978.72047987	394669.85687871	330.62759399414	
554013.52606581	394670.0359682	331.08627319336	
554048.33165182	394670.21524106	331.56164550781	
554083.1372379	394670.39469727	332.06207275391	
554117.94282405	394670.57433685	332.64700317383	
554152.74841027	394670.75415979	333.3244934082	
554187.55399656	394670.93416608	334.04888916016	
554222.35958292	394671.11435574	334.79483032227	
554257.16516935	394671.29472876	335.73406982422	
554291.97075586	394671.47528514	336.89102172852	
554326.77634243	394671.65602489	337.99145507812	
554361.58192907	394671.83694799	339.10360717773	
554396.38751579	394672.01805445	340.27377319336	
554431.19310257	394672.19934428	341.53359985352	
554465.99868943	394672.38081746	342.92016601562	
554500.80427635	394672.56247401	344.48327636719	
554535.60986335	394672.74431392	346.34924316406	
554570.41545042	394672.92633718	349.81057739258	
554605.22103756	394673.10854381	353.29803466797	
554640.02662477	394673.2909338	355.54763793945	
554674.83221205	394673.47350715	356.91192626953	
554709.63779941	394673.65626387	358.20413208008	
554744.44338683	394673.83920394	359.36892700195	
554779.24897433	394674.02232737	359.04440307617	
554814.0545619	394674.20563417	358.94802856445	
554848.86014953	394674.38912433	359.48135375977	
554883.66573725	394674.57279785	359.84811401367	
554918.47132503	394674.75665473	359.86553955078	
554953.27691289	394674.94069497	359.2668762207	
554988.08250081	394675.12491857	357.65960693359	
555022.88808881	394675.30932553	354.94577026367	
555057.69367688	394675.49391586	352.3805847168	
555092.49926503	394675.67868954	350.98052978516	
555127.30485324	394675.86364659	351.30776977539	
555162.11044153	394676.048787	351.99975585938	
555196.91602989	394676.23411077	352.26586914062	
555231.72161832	394676.4196179	352.265625	
555266.52720683	394676.60530839	352.71054077148	
555301.33279541	394676.79118225	354.06823730469	
555336.13838406	394676.97723946	356.2507019043	
555370.94397278	394677.16348004	355.5520324707	
555405.74956158	394677.34990398	353.59564208984	
555440.55515045	394677.53651128	352.82919311523	
555475.36073939	394677.72330194	354.11535644531	
555510.1663284	394677.91027597	355.55120849609	
555544.97191749	394678.09743335	354.10858154297	
555579.77750665	394678.2847741	349.98852539062	
555614.58309588	394678.47229821	345.91958618164	
555649.38868519	394678.66000568	344.41879272461	
555684.19427457	394678.84789651	344.18994140625	
