,0
0,10.0
1,11.03448275862069
2,12.068965517241379
3,13.10344827586207
4,14.137931034482758
5,15.172413793103448
6,16.20689655172414
7,17.24137931034483
8,18.275862068965516
9,19.310344827586206
10,20.344827586206897
11,21.379310344827587
12,22.413793103448278
13,23.448275862068968
14,24.48275862068966
15,25.517241379310345
16,26.551724137931036
17,27.586206896551726
18,28.620689655172416
19,29.655172413793103
20,30.689655172413794
21,31.724137931034484
22,32.758620689655174
23,33.793103448275865
24,34.827586206896555
25,35.86206896551724
26,36.896551724137936
27,37.93103448275862
28,38.96551724137932
29,40.0
