,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
19,0.0,0.0,0.0,0.0,1.2889155e-35,1.1045244e-32,8.686802e-30,6.159809e-27,3.8632325e-24,2.0959737e-21,9.568576e-19,3.5377512e-16,9.974764e-14,1.9156232e-11,1.90857e-09,8.211943e-08,1.908581e-09,1.9158375e-11,1.1623657e-13,4.9183556e-16,1.5736541e-18,4.014015e-21,8.479749e-24,1.5281793e-26,2.4076007e-29,3.387796e-32,4.3419946e-35,5.1661777e-38,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,1.6064158e-38,2.0152594e-35,1.6715608e-32,1.250712e-29,8.29022e-27,4.7672987e-24,2.3158297e-21,9.145952e-19,2.7549021e-16,5.559058e-14,5.2304923e-12,2.1115669e-10,5.2305326e-12,5.5599378e-14,3.551422e-16,1.5736528e-18,5.245227e-21,1.3864675e-23,3.018824e-26,5.5763526e-29,8.955198e-32,1.2775336e-34,1.6520964e-37,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,2.0568852e-38,2.4969885e-35,1.990111e-32,1.4056567e-29,8.626105e-27,4.4816853e-24,1.896581e-21,6.1123726e-19,1.2995101e-16,1.16145225e-14,4.4368662e-13,1.1614623e-14,1.299771e-16,8.695147e-19,4.014009e-21,1.3864666e-23,3.7767884e-26,8.425469e-29,1.5849603e-31,2.576039e-34,3.696988e-37,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,2.20576e-38,2.635168e-35,1.9948354e-32,1.3109429e-29,7.294439e-27,3.3048353e-24,1.1366554e-21,2.5426824e-19,2.1719147e-17,7.9130977e-16,2.171933e-17,2.5432867e-19,1.772378e-21,8.479729e-24,3.018821e-26,8.425468e-29,1.913512e-31,3.6395298e-34,5.9387244e-37,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0706221e-38,2.4579865e-35,1.733349e-32,1.03258546e-29,4.9966554e-27,1.8270729e-24,4.289216e-22,3.5217257e-20,1.2316964e-18,3.52175e-20,4.2903724e-22,3.098184e-24,1.528176e-26,5.576348e-29,1.5849602e-31,3.6395307e-34,6.9447666e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7218574e-38,2.0450067e-35,1.3031824e-32,6.716595e-30,2.6010945e-27,6.3901515e-25,5.0693268e-23,1.710789e-21,5.0693496e-23,6.3920477e-25,4.759011e-27,2.4075964e-29,8.955195e-32,2.5760399e-34,5.93873e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2477915e-38,1.4960705e-35,8.192018e-33,3.348005e-30,8.58416e-28,6.6090274e-26,2.1610963e-24,6.60904e-26,8.58691e-28,6.561019e-30,3.3877953e-32,1.2775346e-34,3.696993e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.229958e-36,3.9692984e-33,1.0593933e-30,7.945812e-29,2.5257096e-27,7.9458e-29,1.0597561e-30,8.2761025e-33,4.3420035e-35,1.6521003e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.408021e-36,1.2223703e-33,8.9591624e-32,2.7754204e-30,8.9591254e-32,1.2228155e-33,9.7254336e-36,5.1661984e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3381253e-36,9.62882e-35,2.91266e-33,9.62877e-35,1.3412956e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.718403e-38,2.9607441e-36,1.001692e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
