time,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1,GHB1
1.000000000000,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985,-1.17441985
