time,H1_13_8
1.000000000000,18.81529467959525
1.083333333333,18.56044081057762
1.166666666667,18.51268331812387
1.250000000000,18.75603053063986
1.333333333333,19.05754653717660
1.416666666667,19.10217234609746
1.500000000000,18.83691007938675
1.583333333333,18.49398710629201
1.666666666667,18.40449731246612
1.750000000000,18.66317044180590
1.833333333333,19.03422767123390
1.916666666667,19.17389779031718
2.000000000000,18.97035241226221
2.083333333333,18.62738203574303
2.166666666667,18.47940987659259
2.250000000000,18.65271533627234
2.333333333333,18.97853794009949
2.416666666667,19.12100949609999
2.500000000000,18.93640078491237
2.583333333333,18.57867495358119
2.666666666667,18.38915436258399
2.750000000000,18.55660945957733
2.833333333333,18.93672880906608
2.916666666667,19.17077511914929
3.000000000000,19.05839027955014
3.083333333333,18.71711551330155
3.166666666667,18.48542367944365
3.250000000000,18.57239719905998
3.333333333333,18.88912779620291
3.416666666667,19.11366079573217
3.500000000000,19.01820773347930
3.583333333333,18.67740109764412
3.666666666667,18.40573696484426
3.750000000000,18.47367097457894
3.833333333333,18.82623895005483
3.916666666667,19.13671346079983
4.000000000000,19.12275236748328
4.083333333333,18.81798749744105
4.166666666667,18.52069137897849
4.250000000000,18.51480143256565
4.333333333333,18.79044163508472
4.416666666667,19.07700621177948
4.500000000000,19.07698322881709
4.583333333333,18.78245287259886
4.666666666667,18.45490695301505
4.750000000000,18.41714832687179
4.833333333333,18.71236598662376
4.916666666667,19.07096401821706
5.000000000000,19.16103332674117
5.083333333333,18.91920264759775
5.166666666667,18.58524033918559
5.250000000000,18.48192576960764
5.333333333333,18.69309343624161
5.416666666667,19.01163803720780
5.500000000000,19.11029799912328
5.583333333333,18.88607275091363
5.666666666667,18.53264190225450
5.750000000000,18.38841407841852
5.833333333333,18.60032242466946
5.916666666667,18.98038293611581
6.000000000000,19.17196901308529
6.083333333333,19.01562854213024
6.166666666667,18.66906418934195
6.250000000000,18.47492059117076
6.333333333333,18.60352771098114
6.416666666667,18.92904513529751
6.500000000000,19.11673065374620
6.583333333333,18.97831023662320
6.666666666667,18.62510785723918
6.750000000000,18.38990578918806
6.833333333333,18.50575518715104
6.916666666667,18.87586021753222
7.000000000000,19.15272443570558
7.083333333333,19.09141338780215
7.166666666667,18.76569696148848
7.250000000000,18.49634914321439
7.333333333333,18.53500825390848
7.416666666667,18.83306452762109
7.500000000000,19.09404439152852
7.583333333333,19.04836109414678
7.666666666667,18.72895576030541
7.750000000000,18.42363220965068
7.833333333333,18.43638533584974
7.916666666667,18.76202898981299
8.000000000000,19.10191076393001
8.083333333333,19.14223622891295
8.166666666667,18.86753564056066
