,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,60.199999999999946,59.60799999999995,59.01599999999994,58.423999999999936,57.83199999999994,57.23999999999993,56.64799999999993,56.05599999999993,55.46399999999993,54.87199999999992,54.27999999999992,53.687999999999924,53.09599999999992,52.50399999999992,51.911999999999914,51.31999999999991,50.7279999999999,50.13599999999991,49.54399999999991,48.95199999999991,48.359999999999914,47.76799999999991,47.17599999999992,46.58399999999992,45.99199999999992,45.39999999999992,44.807999999999915,44.215999999999916,43.623999999999924,43.031999999999925,42.43999999999993,41.84799999999993,41.25599999999993,40.66399999999994,40.07199999999994,39.47999999999994,38.88799999999994,38.29599999999994,37.70399999999995,37.111999999999945,36.519999999999946,35.92799999999995,35.33599999999995,34.74399999999995,34.15199999999995,33.55999999999995,32.96799999999995,32.37599999999995,31.783999999999956,31.191999999999954,30.599999999999955,30.00799999999996,29.41599999999996,28.823999999999966,28.23199999999997,27.639999999999972,27.047999999999977,26.455999999999978,25.86399999999998,25.27199999999998,24.67999999999998,24.08799999999998,23.495999999999977,22.903999999999975,22.311999999999976,21.719999999999974,21.12799999999997,20.535999999999973,19.94399999999997,19.351999999999972,18.75999999999997,18.167999999999967,17.57599999999997,16.983999999999966,16.391999999999967,15.799999999999969,15.20799999999997,14.615999999999971,14.023999999999972,13.43199999999997,12.839999999999971,12.247999999999973,11.655999999999976,11.063999999999975,10.471999999999976,9.879999999999978,9.28799999999998,8.695999999999982,8.103999999999983,7.511999999999986,6.9199999999999875,6.327999999999989,5.73599999999999,5.143999999999991,4.551999999999992,3.959999999999993,3.367999999999994,2.7759999999999954,2.183999999999997,1.5919999999999985,1.0
