time,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3652.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683.5,0.022282170000003987,0.037884160000004385,0.03956059000000067,0.03407898000000387,0.04449965999999961,0.02546558999999604,0.041314700000000926,0.018306500000001336,0.038364059999999256,0.034438009999995245,0.022808140000002197,0.05083746000000389,0.04490204000000375
3712.5,0.06911226999999798,0.136591039999999,0.13930743000000234,0.13363491000000494,0.14160345000000518,0.08662503000000044,0.1384542400000015,0.06841121000000072,0.14911249000000026,0.14514414999999303,0.07185740999999979,0.16238933000000344,0.14774329000000108
3743.5,0.10278250999999727,0.2332676700000036,0.23979234000000105,0.24778151000000292,0.21076873000000518,0.1233626000000001,0.20891941000000003,0.08997057999999925,0.2569860699999964,0.22345437999999973,0.1031801400000063,0.24999625000000236,0.19622195000000175
3773.5,0.14968902000000384,0.36416402000000403,0.3759551500000029,0.41014696000000583,0.2931822100000048,0.16888139999999652,0.290811650000002,0.11811443999999938,0.39496955999999983,0.3158745799999991,0.14145790999999974,0.3508363900000049,0.2510019899999989
3804.5,0.15371435000000133,0.42142776000000026,0.4403212599999975,0.5130797900000061,0.323264640000005,0.17141752999999937,0.3215359599999985,0.1280080999999953,0.46863754999999685,0.3781318099999993,0.14481430000000017,0.39413018000000477,0.286578089999999
3834.5,0.13666326999999967,0.4267584000000042,0.4511405499999981,0.5664046200000001,0.2723179900000048,0.13051816999999488,0.2694260999999969,0.08241607999999445,0.4666564399999942,0.3187717599999971,0.11727660000000384,0.3455415100000039,0.19147398999999865
3865.5,0.08137324999999862,0.33926895000000457,0.3667032299999988,0.5216075400000051,0.14710780000000057,0.045106310000001315,0.13826639999999912,0.01529174999999583,0.35473518999999953,0.17496972999999372,0.052701390000002846,0.20180451000000232,0.051753740000002324
3896.5,0.010439390000001936,0.1902782300000041,0.21661611000000391,0.39569794000000513,-0.023994489999999757,-0.05901441000000318,-0.04248445999999717,-0.06954266000000331,0.16207481,-0.038193300000003205,-0.02846260999999828,-0.002125809999995454,-0.1314500900000013
3926.5,-0.05116841999999622,0.03162817000000473,0.05316290999999751,0.23392300000000432,-0.17468118000000032,-0.1420150500000048,-0.20475058000000246,-0.13199988000000218,-0.04510533999999922,-0.23401676000000293,-0.09649618999999632,-0.19284726999999435,-0.2717166099999986
3957.5,-0.1019412200000005,-0.11741723999999465,-0.10398820999999714,0.06318134000000697,-0.3644527800000006,-0.2370197700000034,-0.4135087900000016,-0.2380721800000032,-0.28833600000000104,-0.542236630000005,-0.17172148999999592,-0.43651150999999544,-0.5310496899999961
3987.5,-0.13137640000000061,-0.2230568199999965,-0.2188863800000007,-0.07877404999999982,-0.5430044000000009,-0.3195134000000053,-0.6866204499999995,-0.34132492000000525,-3.3980790200000044,-1.3092372000000054,-0.2431296099999969,-0.7059910099999982,-0.799628239999997
4018.5,-0.12099706000000054,-0.24115927999999798,-0.24599194999999696,-0.14933647999999522,-0.6681831599999981,-0.36251336000000123,-0.9598870299999973,-0.4217300700000024,-5.131921000000002,-2.087807440000006,-0.29056780999999887,-0.9647056299999974,-1.0417520999999965
4049.5,-0.10822323000000011,-0.24566801999999655,-0.2562057000000024,-0.22225904999999813,-0.6624396299999944,-0.34176654000000184,-1.061393559999999,-0.3863431199999994,-4.161865670000001,-2.2522469100000038,-0.2963684999999998,-1.0915124299999945,-1.0040857400000007
4077.5,-0.055830469999996524,-0.16306383999999952,-0.1767951200000013,-0.21008190999999954,-0.5603104299999941,-0.26297251000000443,-1.0166290299999972,-0.3269352000000012,-3.992914350000003,-2.2204534100000046,-0.25046270999999365,-1.0744284699999938,-0.9103844400000014
4108.5,0.01703724000000051,-0.01404991999999794,-0.02719998999999973,-0.12902912999999927,-0.38121487000000087,-0.1491317400000014,-0.8636661299999986,-0.23414118000000173,-3.5052305300000057,-2.0179808700000024,-0.17381294999999852,-0.9491021999999987,-0.7338787999999994
4138.5,0.012812130000000366,0.005489350000004833,-0.00448629999999639,-0.1551702399999968,-0.3360749499999969,-0.13682139000000149,-0.8236707599999988,-0.22440493999999944,-3.411813010000003,-1.9539149100000017,-0.16988467999999557,-0.9350717399999979,-0.7014780700000003
4169.5,0.07126887999999809,0.13494679000000076,0.1274690600000028,-0.06457921999999883,-0.19328746999999424,-0.05233304000000061,-0.677132659999998,-0.15534133999999966,-3.1749149400000007,-1.7709550100000016,-0.10671133999999682,-0.801338599999994,-0.5692185300000006
4199.5,0.08829646000000224,0.20155130000000554,0.19840628000000038,-0.015736049999993895,-0.11636043000000029,-0.01978340000000145,-0.5901267400000023,-0.12526250000000516,-2.98965793,-1.6435739300000023,-0.0817081099999939,-0.7206046599999993,-0.4965633599999961
4230.5,0.008410570000002338,0.08530255000000153,0.08411908000000068,-0.1300274299999984,-0.3699824300000003,-0.18410815000000014,-0.9041106600000006,-0.32447411000000415,-5.893629460000003,-2.4170990400000036,-0.2009425099999973,-1.0186656599999964,-0.9361895199999992
