pp_0000 625.0 9375.0 1 0.4039876593818756411735648725880309939384460449218750000000000000
pp_0001 1875.0 9375.0 1 0.5627398621491332963984177695238031446933746337890625000000000000
pp_0002 3125.0 9375.0 1 0.60559037020793271555163528319098986685276031494140625000000000000
pp_0003 4375.0 9375.0 1 0.65782433786388738727879399448283948004245758056640625000000000000
pp_0004 625.0 8125.0 1 0.5022543222900807124986499729857314378023147583007812500000000000
pp_0005 1875.0 8125.0 1 0.4862147498992467342660006579535547643899917602539062500000000000
pp_0006 3125.0 8125.0 1 0.51903836692010119069351503640064038336277008056640625000000000000
pp_0007 4375.0 8125.0 1 0.56041946937834219433227644913131371140480041503906250000000000000
pp_0008 625.0 6875.0 1 0.51732267224989325615780444422853179275989532470703125000000000000
pp_0009 3125.0 6875.0 1 0.687477624179087087874506778462091460824012756347656250000000000000
pp_0010 4375.0 6875.0 1 0.568770112736126431940419934107922017574310302734375000000000000000
pp_0011 625.0 5625.0 1 0.52316780033130549920628027393831871449947357177734375000000000000
pp_0012 3125.0 5625.0 1 0.896315827420391286750600556842982769012451171875000000000000000000
pp_0013 4375.0 5625.0 1 0.738462486064643486294301055750111117959022521972656250000000000000
pp_0014 625.0 4375.0 1 0.54851514949162039069818774805753491818904876708984375000000000000
pp_0015 1875.0 4375.0 1 0.73671393492680348202839013538323342800140380859375000000000000000
pp_0016 3125.0 4375.0 1 0.924969529331256423709817227063467726111412048339843750000000000000
pp_0017 4375.0 4375.0 1 0.612261516850822973268009263847488909959793090820312500000000000000
pp_0018 625.0 3125.0 1 0.67041933204624992725939591764472424983978271484375000000000000000
pp_0019 1875.0 3125.0 1 0.73893324723211206705997255994589067995548248291015625000000000000
pp_0020 3125.0 3125.0 1 0.866542301180614482625230721168918535113334655761718750000000000000
pp_0021 4375.0 3125.0 1 0.642825450326668934586393788777058944106101989746093750000000000000
pp_0022 625.0 1875.0 1 0.68396853690395065239471250606584362685680389404296875000000000000
pp_0023 1875.0 1875.0 1 0.47418267790806856165630733812577091157436370849609375000000000000
pp_0024 3125.0 1875.0 1 0.880067490498565807577335817768471315503120422363281250000000000000
pp_0025 4375.0 1875.0 1 0.781350458671191683279744211176875978708267211914062500000000000000
pp_0026 1875.0 625.0 1 0.61663791882303953251209804875543341040611267089843750000000000000
pp_0027 3125.0 625.0 1 0.979791589206699176095582970447139814496040344238281250000000000000
pp_0028 4375.0 625.0 1 0.804949481233119046308388533361721783876419067382812500000000000000
