,0,1,2,sidx,idx_strs,pargp3,parval1_3,3
0,0,9,16,"(0, 9, 16)",idx0:0_idx1:9_idx2:16,welgrd,1.0,1.175156109893685796308204771776217967271804809570312500000000000000000000
1,0,11,13,"(0, 11, 13)",idx0:0_idx1:11_idx2:13,welgrd,1.0,2.3554022491651700477177655557170510292053222656250000000000000000000000000
2,0,20,14,"(0, 20, 14)",idx0:0_idx1:20_idx2:14,welgrd,1.0,1.0526371594741923409799255750840529799461364746093750000000000000000000000
3,0,26,10,"(0, 26, 10)",idx0:0_idx1:26_idx2:10,welgrd,1.0,2.0945214288411682090895737928804010152816772460937500000000000000000000000
4,0,29,6,"(0, 29, 6)",idx0:0_idx1:29_idx2:6,welgrd,1.0,0.864434346819166754549712550215190276503562927246093750000000000000000000
5,0,34,12,"(0, 34, 12)",idx0:0_idx1:34_idx2:12,welgrd,1.0,0.8565272138837867199612219337723217904567718505859375000000000000000000000
6,0,24,4,"(0, 24, 4)",idx0:0_idx1:24_idx2:4,welgrd,1.0,0.439203494829539520249994666301063261926174163818359375000000000000000000
