,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
15,0.0,4.7559293e-36,4.6775808e-33,4.4571816e-30,4.0561606e-27,3.4706125e-24,2.7474432e-21,1.9780457e-18,1.2708064e-15,7.1254016e-13,3.391078e-10,1.3187999e-07,3.9578823e-05,0.00833256,1.0439137,60.59529,1.0439138,0.008332564,3.9578827e-05,1.3188007e-07,3.3910827e-10,7.125417e-13,1.2708106e-15,1.9780542e-18,2.7474562e-21,3.470626e-24,4.056171e-27,4.4571834e-30,4.6775752e-33,4.7547903e-36,0.0
16,0.0,1.5609799e-37,1.5463392e-34,1.4387953e-31,1.2760575e-28,1.0613773e-25,8.141093e-23,5.6557234e-20,3.487994e-17,1.8652387e-14,8.399931e-12,3.0650753e-09,8.5852366e-07,0.00017025023,0.020765567,1.043914,0.02076558,0.0001702506,8.585272e-07,3.065096e-09,8.400006e-12,1.8652599e-14,3.4880363e-17,5.655791e-20,8.141174e-23,1.0613838e-25,1.2760591e-28,1.438791e-31,1.5463293e-34,1.6086618e-37,0.0
17,0.0,0.0,2.1538437e-36,1.9630673e-33,1.7013289e-30,1.3785649e-27,1.0262159e-24,6.888159e-22,4.0833319e-19,2.0868883e-16,8.92725e-14,3.076268e-11,8.09842e-09,1.5028385e-06,0.0001702503,0.0083325645,0.00017025058,1.5029248e-06,8.099307e-09,3.0767496e-11,8.9290195e-14,2.0873774e-16,4.0844144e-19,6.8901646e-22,1.0265371e-24,1.3790211e-27,1.7019193e-30,1.9637805e-33,2.1540645e-36,0.0,0.0
18,0.0,0.0,0.0,9.177046e-36,8.0968896e-33,6.6720796e-30,5.045817e-27,3.438106e-24,2.0683734e-21,1.0732042e-18,4.665942e-16,1.6358071e-13,4.3712863e-11,8.098298e-09,8.585238e-07,3.9578827e-05,8.5852685e-07,8.099304e-09,4.6436868e-11,1.8667073e-13,5.703427e-16,1.3964037e-18,2.8463656e-21,4.9755556e-24,7.642769e-27,1.05367e-29,1.3291018e-32,1.5618547e-35,1.740859e-38,0.0,0.0
19,0.0,0.0,0.0,1.5367394e-38,2.0696314e-35,1.7735543e-32,1.3948575e-29,9.890952e-27,6.203303e-24,3.365577e-21,1.5364675e-18,5.680766e-16,1.6017267e-13,3.0761567e-11,3.0650753e-09,1.3188e-07,3.0650935e-09,3.0767465e-11,1.8667054e-13,7.89865e-16,2.5272154e-18,6.446322e-21,1.3618082e-23,2.4541851e-26,3.8664945e-29,5.440642e-32,6.97304e-35,8.29664e-38,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,2.5793947e-38,3.2359155e-35,2.68404e-32,2.0082827e-29,1.331173e-26,7.654947e-24,3.71859e-21,1.4686002e-18,4.4237058e-16,8.926746e-14,8.399929e-12,3.3910785e-10,8.3999925e-12,8.929003e-14,5.703418e-16,2.5272134e-18,8.423591e-21,2.2266028e-23,4.848091e-26,8.955363e-29,1.4381631e-31,2.051659e-34,2.6531896e-37,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,3.3027055e-38,4.0094195e-35,3.1955294e-32,2.2570731e-29,1.3851032e-26,7.196318e-24,3.0453904e-21,9.814906e-19,2.0867338e-16,1.8652385e-14,7.1254016e-13,1.8652546e-14,2.0873719e-16,1.3964003e-18,6.4463122e-21,2.2266014e-23,6.0653475e-26,1.3530915e-28,2.545373e-31,4.1371413e-34,5.937189e-37,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3.5417524e-38,4.2327755e-35,3.2031116e-32,2.1049883e-29,1.17127594e-26,5.306636e-24,1.8251668e-21,4.0829684e-19,3.487995e-17,1.2708071e-15,3.4880234e-17,4.0844002e-19,2.8463574e-21,1.361805e-23,4.8480867e-26,1.3530912e-28,3.0730124e-31,5.8450616e-34,9.537313e-37,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602593e-38,3.9467883e-35,2.7832415e-32,1.658029e-29,8.023198e-27,2.9337812e-24,6.8874615e-22,5.655729e-20,1.9780475e-18,5.655767e-20,6.890138e-22,4.9755398e-24,2.4541791e-26,8.955355e-29,2.5453724e-31,5.8450625e-34,1.1152969e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1202112e-38,3.2836686e-35,2.0925242e-32,1.0784903e-29,4.1766356e-27,1.02610175e-24,8.141104e-23,2.7474483e-21,8.141142e-23,1.0265333e-24,7.6427495e-27,3.866488e-29,1.4381624e-31,4.137143e-34,9.537322e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3440418e-38,2.4022454e-35,1.3153982e-32,5.3759536e-30,1.3784004e-27,1.0613792e-25,3.4706204e-24,1.0613812e-25,1.3790178e-27,1.0536693e-29,5.4406416e-32,2.051661e-34,5.937198e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.402978e-38,1.4820597e-35,6.373564e-33,1.7011145e-30,1.2760604e-28,4.056172e-27,1.2760586e-28,1.7019189e-30,1.3291038e-32,6.9730566e-35,2.6531965e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.078016e-36,1.9628092e-33,1.4387999e-31,4.4571962e-30,1.4387943e-31,1.9637845e-33,1.561861e-35,8.296676e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1486758e-36,1.5463438e-34,4.677596e-33,1.5463358e-34,2.1540751e-36,1.740869e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5607244e-37,4.754815e-36,1.6086702e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
