1.055000000000000000e+03,1.055000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.055000000000000000e+03,1.045000000000000000e+03,1.055000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+03,1.050000000000000000e+03,1.060000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.050000000000000000e+03,1.035000000000000000e+03,1.030000000000000000e+03,1.028000000000000000e+03,1.026000000000000000e+03,1.023000000000000000e+03,1.040000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+03,1.050000000000000000e+03,1.040000000000000000e+03,1.035000000000000000e+03,1.026000000000000000e+03,1.030000000000000000e+03,1.030000000000000000e+03,1.020000000000000000e+03,1.050000000000000000e+03,0.000000000000000000e+00
1.060000000000000000e+03,1.050000000000000000e+03,1.035000000000000000e+03,1.030000000000000000e+03,1.028000000000000000e+03,1.027000000000000000e+03,1.027000000000000000e+03,1.016000000000000000e+03,1.025000000000000000e+03,1.030000000000000000e+03
1.055000000000000000e+03,1.045000000000000000e+03,1.030000000000000000e+03,1.027000000000000000e+03,1.023000000000000000e+03,1.019000000000000000e+03,1.020000000000000000e+03,1.013000000000000000e+03,1.035000000000000000e+03,1.045000000000000000e+03
1.055000000000000000e+03,1.040000000000000000e+03,1.025000000000000000e+03,1.022000000000000000e+03,1.020000000000000000e+03,1.015000000000000000e+03,1.015000000000000000e+03,1.019000000000000000e+03,1.040000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.030000000000000000e+03,1.020000000000000000e+03,1.018000000000000000e+03,1.013000000000000000e+03,1.010000000000000000e+03,1.013000000000000000e+03,1.017000000000000000e+03,1.040000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.025000000000000000e+03,1.015000000000000000e+03,1.012000000000000000e+03,1.008000000000000000e+03,1.002000000000000000e+03,1.005000000000000000e+03,1.015000000000000000e+03,1.040000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.020000000000000000e+03,1.010000000000000000e+03,1.005000000000000000e+03,9.960000000000000000e+02,9.960000000000000000e+02,9.940000000000000000e+02,1.010000000000000000e+03,1.038000000000000000e+03,1.050000000000000000e+03
0.000000000000000000e+00,1.005000000000000000e+03,1.000000000000000000e+03,9.950000000000000000e+02,9.910000000000000000e+02,9.920000000000000000e+02,9.900000000000000000e+02,1.000000000000000000e+03,1.025000000000000000e+03,0.000000000000000000e+00
9.770000000000000000e+02,9.780000000000000000e+02,9.780000000000000000e+02,9.820000000000000000e+02,9.820000000000000000e+02,9.830000000000000000e+02,9.820000000000000000e+02,9.900000000000000000e+02,1.010000000000000000e+03,0.000000000000000000e+00
9.470000000000000000e+02,9.540000000000000000e+02,9.580000000000000000e+02,9.640000000000000000e+02,9.700000000000000000e+02,9.770000000000000000e+02,9.820000000000000000e+02,9.880000000000000000e+02,1.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,9.800000000000000000e+02,9.900000000000000000e+02,9.950000000000000000e+02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,9.940000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.030000000000000000e+03,1.030000000000000000e+03,1.030000000000000000e+03,1.030000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
