2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00
4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03
4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04
4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04
0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00
4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00
2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,2.000000000000000042e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,4.000000000000000192e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
