0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003012914781138534e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.008880456011872411e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.014283102819239321e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.018943532779596717e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.022631175658129905e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.025176737012297599e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.026482862037278937e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.026530267938523320e+04
0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.025378958553670418e+04
0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.023164444714889214e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.020089208430755025e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,1.016409948558269389e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.012421411359276135e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.008437824453429130e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.004773103641753187e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,1.001721079371638189e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,9.995369883768978980e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,9.984213963332254934e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,9.985075642398931450e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,9.998530543184488124e+03
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.002436104172288833e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.006156997598541966e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.010844345704921761e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.016265882684422650e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.022143096222741042e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.028168770970054902e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.034026340015061760e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.039409825413240105e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.044043111716811836e+04
0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,1.047697338468061389e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.050205316104037593e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,1.051472057215777932e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.051480759798754661e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,1.050293865609998466e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.048049126966061704e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,1.044950929733945486e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.041257419079206375e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,1.037264238919495619e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,1.033285909334247663e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,1.029636014966219227e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.026607452346121318e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.024453980360024616e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.023374235994346236e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,1.023499222205553451e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,1.024884056052825872e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,1.027504496878237842e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,1.031258473224156114e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.035972512307429679e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,1.041412667058229272e+04
0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,1.047299252430100933e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.053324462742062860e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,1.059171760337563683e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,1.064535814269989532e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,1.069141733078271500e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.072762380181365370e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,1.075232681196078192e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.076460021961264465e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,1.076430082297552144e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,1.075207738034469003e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.072932974486343483e+04
