,0
0,2.160555998e-10
1,2.8612198279999997e-09
2,1.9755125198e-08
3,9.476868703999999e-08
4,3.551600924e-07
5,1.108517312e-06
6,2.9998280180000003e-06
7,7.235367593999999e-06
8,1.5868065032e-05
9,3.2125834539999994e-05
10,6.0753480139999996e-05
11,0.00010833278885999999
12,0.00018354540852
13,0.000297348597
14,0.0004630433594
15,0.0006962258036
16,0.0010146237581999998
17,0.0014378302996
18,0.0019869528998
19,0.0026842011159999997
20,0.00355243726
21,0.00461471371
22,0.005893818123999999
23,0.007411844339999999
24,0.009189802712
25,0.011247279644
26,0.013602152252
27,0.01627036071
28,0.019265738143999997
29,0.02259989568
30,0.02628215872
31,0.03031954936
32,0.034716809359999996
33,0.03947645768
34,0.04459887672
35,0.050082421499999995
36,0.0559235466
37,0.062116945959999996
38,0.06865570132
39,0.07553143548
40,0.08273446724
41,0.09025396533999999
42,0.09807809912
43,0.10619418441999999
44,0.1145888229
45,0.12324803416
46,0.13215737978
47,0.1413020789
48,0.15066711486
49,0.16023733318
50,0.16999753071999998
51,0.17993253622
52,0.19002728255999998
53,0.2002668712
54,0.21063662899999996
55,0.2211221574
56,0.2317093764
57,0.24238456039999998
58,0.2531343698
59,0.2639458762
60,0.2748065844
61,0.28570444739999995
62,0.2966278804
63,0.30756576859999996
64,0.31850747279999997
65,0.32944283319999995
66,0.3403621682
67,0.35125627319999997
68,0.3621164164
69,0.3729343318
70,0.38370221359999995
71,0.3944127058
72,0.40505889359999997
73,0.41563429239999994
74,0.4261328356
75,0.43654886379999996
76,0.4468771108
77,0.45711269179999997
78,0.46725108959999995
79,0.4772881418
80,0.48722002659999997
81,0.4970432494
82,0.50675463
83,0.5163512889999999
84,0.5258306342
85,0.535190348
86,0.544428375
87,0.5535429087999999
88,0.5625323798
89,0.5713954438
90,0.5801309706
91,0.5887380318
92,0.5972158905999999
93,0.6055639909999999
94,0.6137819478
95,0.6218695362
96,0.6298266832
97,0.6376534575999999
98,0.6453500618
99,0.6529168228
100,0.6603541846
101,0.6676627004
102,0.6748430247999999
103,0.6818959074
104,0.6888221851999999
105,0.6956227764
106,0.702298675
107,0.7088509431999999
108,0.7152807081999999
109,0.7215891543999999
110,0.7277775202
111,0.7338470923999999
112,0.7397992014
113,0.7456352176
114,0.751356547
115,0.7569646269999999
116,0.7624609231999999
117,0.7678469259999999
118,0.773124147
119,0.7782941156000001
120,0.7833583773999999
121,0.7883184899999999
122,0.7931760214
123,0.7979325474
124,0.8025896488
125,0.8071489101999999
126,0.8116119171999999
127,0.815980255
128,0.820255507
129,0.824439252
130,0.828533064
131,0.8325385102
132,0.8364571496000001
133,0.8402905321999999
134,0.8440401976
135,0.847707674
136,0.8512944776
137,0.8548021109999999
138,0.8582320631999999
139,0.8615858084
140,0.8648648055999999
141,0.8680704979999999
142,0.8712043119999999
143,0.8742676571999999
144,0.8772619262
145,0.8801884936
146,0.8830487158
147,0.885843931
148,0.888575459
149,0.8912446002
150,0.8938526364
151,0.8964008304
152,0.8988904254
153,0.9013226455999999
154,0.9036986953999999
155,0.90601976
156,0.9082870049999999
157,0.9105015771999999
158,0.912664603
159,0.9147771903999999
160,0.9168404273999999
161,0.9188553812
162,0.9208230897999999
163,0.9227445409999999
164,0.9246206197999999
165,0.9264520124
166,0.9282390492
167,0.9299814809999999
168,0.9316781937999999
169,0.9333268804
170,0.9349236992
171,0.9364629539999999
172,0.9379368316
173,0.9393352258
174,0.9406456693999999
175,0.9418533842
176,0.9429414429999999
177,0.9438910375999999
178,0.9446818294
179,0.9452923614
180,0.9457005089999999
