pp_0000 625.0 9375.0 1 0.631538841720514776412187529786024242639541625976562500000000000000
pp_0001 1875.0 9375.0 1 0.551304116275437516847546248754952102899551391601562500000000000000
pp_0002 3125.0 9375.0 1 0.4811303181758165292691842296335380524396896362304687500000000000000
pp_0003 4375.0 9375.0 1 0.5288642642557630502153642737539485096931457519531250000000000000000
pp_0004 625.0 8125.0 1 0.629758122601121073103058733977377414703369140625000000000000000000
pp_0005 1875.0 8125.0 1 1.031623429852442708209991906187497079372406005859375000000000000000
pp_0006 3125.0 8125.0 1 0.8277762747831766132478037434339057654142379760742187500000000000000
pp_0007 4375.0 8125.0 1 0.7484952872838024351409558221348561346530914306640625000000000000000
pp_0008 625.0 6875.0 1 1.3369284405389358916238506935769692063331604003906250000000000000000
pp_0009 3125.0 6875.0 1 1.10639587953867080116765464481431990861892700195312500000000000000000
pp_0010 4375.0 6875.0 1 0.81780302266754656415059798746369779109954833984375000000000000000000
pp_0011 625.0 5625.0 1 1.3485682493089847788780843984568491578102111816406250000000000000000
pp_0012 3125.0 5625.0 1 1.29909836137898460073358819499844685196876525878906250000000000000000
pp_0013 4375.0 5625.0 1 1.77596134508437120125279307103483006358146667480468750000000000000000
pp_0014 625.0 4375.0 1 1.3197770101211303561683507723500952124595642089843750000000000000000
pp_0015 1875.0 4375.0 1 1.1563080144894044565262447576969861984252929687500000000000000000000
pp_0016 3125.0 4375.0 1 1.32032936572660508645071786304470151662826538085937500000000000000000
pp_0017 4375.0 4375.0 1 1.55515968213871169645301506534451618790626525878906250000000000000000
pp_0018 625.0 3125.0 1 0.7845695489391562027492454944876953959465026855468750000000000000000
pp_0019 1875.0 3125.0 1 1.1324149454705216832905989576829597353935241699218750000000000000000
pp_0020 3125.0 3125.0 1 1.35266813449881806441510434524388983845710754394531250000000000000000
pp_0021 4375.0 3125.0 1 1.51412096534610318698810260684695094823837280273437500000000000000000
pp_0022 625.0 1875.0 1 1.1278735056675566195139026604010723531246185302734375000000000000000
pp_0023 1875.0 1875.0 1 1.0893370402528113061180192744359374046325683593750000000000000000000
pp_0024 3125.0 1875.0 1 1.27083134165012578975506585265975445508956909179687500000000000000000
pp_0025 4375.0 1875.0 1 1.77877706762483334124169687129324302077293395996093750000000000000000
pp_0026 1875.0 625.0 1 1.0145817704409965109846325503895059227943420410156250000000000000000
pp_0027 3125.0 625.0 1 1.06866663208465761947252303798450157046318054199218750000000000000000
pp_0028 4375.0 625.0 1 1.06922216956909510443551880598533898591995239257812500000000000000000
