,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10,5.359439989749595e-82,4.426859352356913e-78,3.594242720584904e-74,2.8616971000922873e-70,2.2282052019494323e-66,1.6909727773455134e-62,1.2454671555756005e-58,8.855164787611358e-55,6.034766137418754e-51,3.904705167391657e-47,2.3670134241195027e-43,1.3183556611276324e-39,6.544553053374601e-36,2.749261295449799e-32,8.824467208374384e-29,1.6557069071076628e-25,1.7990681985192302e-28,1.140102325775508e-31,4.506654172475829e-35,1.4344289094771922e-38,4.0418753821237744e-42,1.0536213477167828e-45,2.602183183908431e-49,6.176837457744209e-53,1.4223289236708797e-56,3.197420738681923e-60,7.049190717895779e-64,1.5292526346163957e-67,3.2728898892663074e-71,6.924071416155557e-75,1.4502980081182974e-78,3.0114366291219045e-82,6.2053426000158605e-86,1.2700201275268464e-89,2.583596278644219e-93,5.227281504263638e-97,1.0524301701212513e-100,2.1094733341665915e-104,4.211038150717784e-108,8.375061645640907e-112,1.659975479482154e-115,3.279789263416567e-119,6.461354258738047e-123,1.2694807053042489e-126,2.4879153421244796e-130,4.865263545315731e-134
11,4.855801757075774e-78,4.2193278198613764e-74,3.6135664310858843e-70,3.0440092890874923e-66,2.5161939786922405e-62,2.0349695054501646e-58,1.604303605747199e-54,1.227086992649538e-50,9.04943668283529e-47,6.380595476936601e-43,4.250452783134361e-39,2.628531527471865e-35,1.467713568233838e-31,7.051949925188081e-28,2.6465480593410216e-24,5.981835134077623e-21,5.406932219857641e-24,2.93389113257599e-27,1.0952413055006274e-30,3.3888412333086742e-34,9.392605027991728e-38,2.4223848903070744e-41,5.93829071801599e-45,1.4018877899490914e-48,3.2146140253554056e-52,7.2026509645218415e-56,1.583682598879918e-59,3.428036685639542e-63,7.322973820915192e-67,1.5467708157271852e-70,3.235369803616449e-74,6.709935985808378e-78,1.3811802961345403e-81,2.8241424205389555e-85,5.740307636893432e-89,1.160533058659469e-92,2.3349486557605437e-96,4.677216997349714e-100,9.331588355765334e-104,1.8549315188238234e-107,3.674795027342829e-111,7.257465966663718e-115,1.4291721125404943e-118,2.806866747637611e-122,5.4989214793050585e-126,1.07495897440202e-129
12,3.705570694089714e-74,3.3965584241720683e-70,3.0778061837027683e-66,2.752508463009895e-62,2.424717492804208e-58,2.0989147949230495e-54,1.7799585814943032e-50,1.4730009976531144e-46,1.1833681865956949e-42,9.163952042392484e-39,6.772071762619529e-35,4.704386066700368e-31,2.9988536143962937e-27,1.680879859159959e-23,7.583840017545454e-20,2.1530103471245757e-16,1.5533564237284075e-19,7.019045720287576e-23,2.4132285048563525e-26,7.139984616787658e-30,1.9247555835510725e-33,4.871539126342383e-37,1.1781401809380472e-40,2.7529913612069726e-44,6.26248726921041e-48,1.3941833784258112e-51,3.0493277791186785e-55,6.571513009086842e-59,1.3985599141103518e-62,2.9445675916428136e-66,6.141925507311195e-70,1.2706711872220332e-73,2.609891635770212e-77,5.326216602841439e-81,1.0807228217470125e-84,2.1815116752244537e-88,4.382901996425113e-92,8.768217972084347e-96,1.7472969444647867e-99,3.469511981127417e-103,6.86657359389678e-107,1.3548502519964584e-110,2.6657502151688386e-114,5.231323518212819e-118,1.024107982208906e-121,2.0005386703639445e-125
13,2.2394538611991362e-70,2.1720642096613337e-66,2.089723174728877e-62,1.9918077518148498e-58,1.8781693204093484e-54,1.748974138315071e-50,1.6047853944936827e-46,1.446659402911398e-42,1.2762577025208294e-38,1.0959766732082437e-34,9.090957189959302e-31,7.199443818269085e-27,5.340905520578624e-23,3.5857085405074896e-19,2.0227866427634796e-15,7.696045588593162e-12,4.155238706678767e-15,1.503266972738909e-18,4.547605710390168e-22,1.2406949567824345e-25,3.163254239787394e-29,7.687247984954727e-33,1.8024252003109353e-36,4.110391346691882e-40,9.168074299926859e-44,2.0081798343058895e-47,4.3328509529192257e-51,9.230028308415321e-55,1.9448414571912477e-58,4.059305069527106e-62,8.402733999458622e-66,1.7266923477252915e-69,3.525233647102161e-73,7.155446526632424e-77,1.4448211520802732e-80,2.9035976501199395e-84,5.810194785158216e-88,1.1580821398096492e-91,2.2999829722727584e-95,4.552726462300151e-99,8.984436168873323e-103,1.7679939923170017e-106,3.469998204007583e-110,6.793834579935688e-114,1.3271158117542854e-117,2.5871231080592467e-121
14,9.558312151951701e-67,9.844180920811038e-63,1.0095433296376903e-58,1.030157287763527e-54,1.0451487070764096e-50,1.0532312813760887e-46,1.0529197607193967e-42,1.042502628584395e-38,1.0200105533460971e-34,9.83179193361396e-31,9.294031031292232e-27,8.556713477355367e-23,7.584524525582388e-19,6.334070876157864e-15,4.744725362185651e-11,2.7082979476919696e-07,9.769420426228633e-11,2.664974754342469e-14,6.4791018261979445e-18,1.4781981162670865e-21,3.239026644352618e-25,6.901843202954326e-29,1.4408631080092442e-32,2.96129272885682e-36,6.011365911768092e-40,1.2081507255408915e-43,2.4081376261903997e-47,4.766816046230178e-51,9.380141333409298e-55,1.8364486590961416e-58,3.579501202142623e-62,6.949834048593368e-66,1.3447090306605831e-69,2.593859721807631e-73,4.989605783125969e-77,9.574249743947812e-81,1.8330015892023156e-84,3.5020943529150013e-88,6.678453789713542e-92,1.271375733740824e-95,2.416466485741578e-99,4.5861554894906e-103,8.692095447898336e-107,1.6453170106567048e-110,3.110724338053154e-114,5.875367656789934e-118
15,2.1687560882258162e-63,2.381263533018853e-59,2.6148737430693516e-55,2.8714973126243696e-51,3.1534724890312996e-47,3.4634021317565616e-43,3.8041983607894963e-39,4.1791436462316975e-35,4.591980520489472e-31,5.047056188408311e-27,5.549585918408694e-23,6.106215811970205e-19,6.726488768186626e-15,7.42759882140556e-11,8.253414158972077e-07,0.009129358013483866,1.6943836603617013e-06,3.1308409054998607e-10,5.754332425542214e-14,1.055333746559356e-17,1.933357292081995e-21,3.539619352177688e-25,6.477695613796424e-29,1.1851127413829869e-32,2.1677477638777495e-36,3.9645231363147906e-40,7.249740355066403e-44,1.3256072743811165e-47,2.4236887212595817e-51,4.4311334953158856e-55,8.100910392165283e-59,1.4809407443238527e-62,2.7072565755640444e-66,4.9489312793962156e-70,9.046604441148638e-74,1.653687618229685e-77,3.022847722430219e-81,5.525543228350752e-85,1.0100210337532261e-88,1.846219132167822e-92,3.374691049459482e-96,6.168551527343911e-100,1.1275379612212016e-103,2.061001411589328e-107,3.767253571566784e-111,6.886694738656878e-115
16,9.558312122477473e-67,9.84418088593173e-63,1.009543325618977e-58,1.0301572834861648e-54,1.0451487029783384e-50,1.053231277605342e-46,1.0529197573976602e-42,1.042502625841803e-38,1.0200105512460105e-34,9.83179191364692e-31,9.294031002422557e-27,8.556713432584863e-23,7.584524465873047e-19,6.334070810217567e-15,4.74472530353765e-11,2.70829791169844e-07,9.769420298257114e-11,2.664974724128245e-14,6.479101766700831e-18,1.4781981059627949e-21,3.2390266298437244e-25,6.901843190472431e-29,1.4408631085177478e-32,2.9612927328433083e-36,6.011365919331408e-40,1.2081507265919522e-43,2.4081376282468807e-47,4.76681605108371e-51,9.380141337940928e-55,1.836448657008241e-58,3.5795011922394983e-62,6.94983403051671e-66,1.3447090304256213e-69,2.593859728890599e-73,4.989605802326963e-77,9.574249770094535e-81,1.8330015904471418e-84,3.5020943496971564e-88,6.678453780028212e-92,1.271375731994663e-95,2.4164664819891437e-99,4.586155483279634e-103,8.692095447625544e-107,1.645317012298815e-110,3.1107243412305506e-114,5.875367656872778e-118
17,2.2394286251959536e-70,2.1720401921337413e-66,2.089700555652139e-62,1.9917867210189188e-58,1.878150060725196e-54,1.7489568177945853e-50,1.6047701596722063e-46,1.4466463696843983e-42,1.2762469450073586e-38,1.0959682092149762e-34,9.090894947914064e-31,7.199402540307655e-27,5.34088263470093e-23,3.585700023438857e-19,2.0227865997752134e-15,7.696045412920629e-12,4.155238611501303e-15,1.503270733499046e-18,4.547626137098967e-22,1.2407023644512865e-25,3.1632766732557325e-29,7.68730921898096e-33,1.8024408149108535e-36,4.110429289976732e-40,9.16816324794622e-44,2.0082001148185611e-47,4.332896181694137e-51,9.230127364480112e-55,1.9448628250604667e-58,4.0593505766729035e-62,8.402829873377483e-66,1.7267123612148227e-69,3.525275089583023e-73,7.155531720168488e-77,1.4448385495914627e-80,2.9036329664876247e-84,5.810266095408231e-88,1.1580964706735559e-91,2.3000116520503546e-95,4.552783640465177e-99,8.984549760326014e-103,1.7680164865070236e-106,3.470042621182803e-110,6.793922035937914e-114,1.327132984172609e-117,2.5871567495730876e-121
18,1.677192953169185e-74,1.613689056020052e-70,1.5383632173312955e-66,1.4509306152422377e-62,1.3515293432489885e-58,1.2406059479533064e-54,1.1189908135491706e-50,9.879866977036018e-47,8.494726005562902e-43,7.060258702682129e-39,5.610670582091056e-35,4.190362668501785e-31,2.856211655225453e-27,1.6808725595022582e-23,7.583839827491181e-20,2.1530102924760328e-16,1.553356383200468e-19,7.019077334137106e-23,2.5434108450062971e-26,8.079730245796424e-30,2.350069739444878e-33,6.414945346144259e-37,1.668997527922256e-40,4.181927727915194e-44,1.0165581067703123e-47,2.4101777261029655e-51,5.596073463773963e-55,1.2764229283718398e-58,2.867192305079111e-62,6.355268964528522e-66,1.3922947208839635e-69,3.018782848528668e-73,6.485210515784889e-77,1.3817207659150479e-80,2.9219467170023325e-84,6.1373738066591e-88,1.2811887304529167e-91,2.6594529020563575e-95,5.4918732648490665e-99,1.1286893661574457e-102,2.309461610053834e-106,4.706184950113327e-110,9.553752760305357e-114,1.9325818677315035e-117,3.896384431031106e-121,7.832144411747273e-125
19,9.010065520985909e-79,8.642929682475028e-75,8.211028897039514e-71,7.713159965368656e-67,7.150548554471883e-63,6.52622359358931e-59,5.845452866815002e-55,5.116257459074566e-51,4.350021154417629e-47,3.5622184487342925e-43,2.7732998463968186e-39,2.0098047621590234e-35,1.305838863660749e-31,7.051908653070636e-28,2.6465479907079582e-24,5.981835002562406e-21,5.4069321041945126e-24,2.9339087676544334e-27,1.2398901816249287e-30,4.497726614694393e-34,1.470249923127702e-37,4.4546747663659753e-41,1.2736512244348462e-44,3.4783583361417815e-48,9.152594532128071e-52,2.3352533629142067e-55,5.805676170310962e-59,1.4117032144782533e-62,3.367527960532114e-66,7.899712992412047e-70,1.82603449580278e-73,4.1660342160942135e-77,9.394125948855387e-81,2.096145533469052e-84,4.632931394637803e-88,1.0151664623567482e-91,2.206955109207141e-95,4.763335435976821e-99,1.0212738596623864e-102,2.1762528615617696e-106,4.611162326278273e-110,9.719007474934641e-114,2.0384594142755892e-117,4.255917449725494e-121,8.847566023654052e-125,1.8321252108424593e-128
