,0,1,2
0,2628000.0,1,1.0
1,2628000.0,15,1.0
2,2628000.0,15,1.0
3,2628000.0,15,1.0
4,2628000.0,15,1.0
5,2628000.0,15,1.0
6,2628000.0,15,1.0
7,2628000.0,15,1.0
8,2628000.0,15,1.0
9,2628000.0,15,1.0
10,2628000.0,15,1.0
11,2628000.0,15,1.0
12,2628000.0,15,1.0
13,2628000.0,15,1.0
14,2628000.0,15,1.0
15,2628000.0,15,1.0
16,2628000.0,15,1.0
17,2628000.0,15,1.0
18,2628000.0,15,1.0
19,2628000.0,15,1.0
20,2628000.0,15,1.0
21,2628000.0,15,1.0
22,2628000.0,15,1.0
23,2628000.0,15,1.0
