,0
28,"('UZF-1', 24, 'LAK-1', 1, 'FACTOR', 1.0)"
29,"('UZF-1', 25, 'LAK-1', 1, 'FACTOR', 1.0)"
30,"('UZF-1', 26, 'LAK-1', 1, 'FACTOR', 1.0)"
31,"('UZF-1', 27, 'LAK-1', 1, 'FACTOR', 1.0)"
32,"('UZF-1', 28, 'SFR-1', 4, 'FACTOR', 1.0)"
33,"('UZF-1', 29, 'SFR-1', 5, 'FACTOR', 1.0)"
34,"('UZF-1', 30, 'SFR-1', 5, 'FACTOR', 1.0)"
35,"('UZF-1', 31, 'SFR-1', 13, 'FACTOR', 1.0)"
36,"('UZF-1', 32, 'SFR-1', 16, 'FACTOR', 1.0)"
37,"('UZF-1', 33, 'SFR-1', 15, 'FACTOR', 1.0)"
38,"('UZF-1', 34, 'LAK-1', 1, 'FACTOR', 1.0)"
39,"('UZF-1', 35, 'LAK-1', 1, 'FACTOR', 1.0)"
40,"('UZF-1', 36, 'LAK-1', 1, 'FACTOR', 1.0)"
41,"('UZF-1', 37, 'LAK-1', 1, 'FACTOR', 1.0)"
42,"('UZF-1', 38, 'LAK-1', 1, 'FACTOR', 1.0)"
43,"('UZF-1', 39, 'SFR-1', 6, 'FACTOR', 1.0)"
44,"('UZF-1', 40, 'SFR-1', 6, 'FACTOR', 1.0)"
45,"('UZF-1', 41, 'SFR-1', 18, 'FACTOR', 1.0)"
46,"('UZF-1', 42, 'SFR-1', 16, 'FACTOR', 1.0)"
47,"('UZF-1', 43, 'SFR-1', 15, 'FACTOR', 1.0)"
48,"('UZF-1', 44, 'LAK-1', 1, 'FACTOR', 1.0)"
49,"('UZF-1', 45, 'LAK-1', 1, 'FACTOR', 1.0)"
50,"('UZF-1', 46, 'LAK-1', 1, 'FACTOR', 1.0)"
51,"('UZF-1', 47, 'LAK-1', 1, 'FACTOR', 1.0)"
52,"('UZF-1', 48, 'LAK-1', 1, 'FACTOR', 1.0)"
53,"('UZF-1', 49, 'SFR-1', 7, 'FACTOR', 1.0)"
54,"('UZF-1', 50, 'SFR-1', 19, 'FACTOR', 1.0)"
55,"('UZF-1', 51, 'SFR-1', 19, 'FACTOR', 1.0)"
56,"('UZF-1', 52, 'SFR-1', 19, 'FACTOR', 1.0)"
57,"('UZF-1', 53, 'LAK-1', 1, 'FACTOR', 1.0)"
58,"('UZF-1', 54, 'LAK-1', 1, 'FACTOR', 1.0)"
59,"('UZF-1', 55, 'LAK-1', 1, 'FACTOR', 1.0)"
60,"('UZF-1', 56, 'LAK-1', 1, 'FACTOR', 1.0)"
61,"('UZF-1', 57, 'SFR-1', 8, 'FACTOR', 1.0)"
62,"('UZF-1', 58, 'SFR-1', 20, 'FACTOR', 1.0)"
63,"('UZF-1', 59, 'SFR-1', 20, 'FACTOR', 1.0)"
64,"('UZF-1', 60, 'SFR-1', 20, 'FACTOR', 1.0)"
65,"('UZF-1', 61, 'LAK-1', 1, 'FACTOR', 1.0)"
66,"('UZF-1', 62, 'LAK-1', 1, 'FACTOR', 1.0)"
67,"('UZF-1', 63, 'LAK-1', 1, 'FACTOR', 1.0)"
68,"('UZF-1', 64, 'LAK-1', 1, 'FACTOR', 1.0)"
69,"('UZF-1', 65, 'SFR-1', 22, 'FACTOR', 1.0)"
70,"('UZF-1', 66, 'LAK-1', 0, 'FACTOR', 1.0)"
71,"('UZF-1', 67, 'LAK-1', 0, 'FACTOR', 1.0)"
72,"('UZF-1', 68, 'LAK-1', 0, 'FACTOR', 1.0)"
73,"('UZF-1', 69, 'LAK-1', 1, 'FACTOR', 1.0)"
74,"('UZF-1', 70, 'LAK-1', 1, 'FACTOR', 1.0)"
75,"('UZF-1', 71, 'LAK-1', 1, 'FACTOR', 1.0)"
76,"('UZF-1', 72, 'LAK-1', 1, 'FACTOR', 1.0)"
77,"('UZF-1', 73, 'LAK-1', 0, 'FACTOR', 1.0)"
78,"('UZF-1', 74, 'LAK-1', 0, 'FACTOR', 1.0)"
79,"('UZF-1', 75, 'LAK-1', 0, 'FACTOR', 1.0)"
80,"('UZF-1', 76, 'LAK-1', 1, 'FACTOR', 1.0)"
81,"('UZF-1', 77, 'SFR-1', 8, 'FACTOR', 1.0)"
82,"('UZF-1', 78, 'LAK-1', 0, 'FACTOR', 1.0)"
83,"('UZF-1', 79, 'SFR-1', 30, 'FACTOR', 1.0)"
84,"('UZF-1', 80, 'SFR-1', 29, 'FACTOR', 1.0)"
85,"('UZF-1', 81, 'SFR-1', 8, 'FACTOR', 1.0)"
86,"('UZF-1', 82, 'SFR-1', 23, 'FACTOR', 1.0)"
87,"('UZF-1', 83, 'LAK-1', 0, 'FACTOR', 1.0)"
88,"('UZF-1', 84, 'LAK-1', 0, 'FACTOR', 1.0)"
89,"('UZF-1', 85, 'SFR-1', 30, 'FACTOR', 1.0)"
90,"('UZF-1', 86, 'SFR-1', 29, 'FACTOR', 1.0)"
91,"('UZF-1', 87, 'SFR-1', 28, 'FACTOR', 1.0)"
92,"('UZF-1', 88, 'SFR-1', 27, 'FACTOR', 1.0)"
93,"('UZF-1', 89, 'SFR-1', 26, 'FACTOR', 1.0)"
94,"('UZF-1', 90, 'SFR-1', 25, 'FACTOR', 1.0)"
95,"('UZF-1', 91, 'SFR-1', 29, 'FACTOR', 1.0)"
96,"('UZF-1', 92, 'LAK-1', 1, 'FACTOR', 1.0)"
97,"('UZF-1', 93, 'SFR-1', 27, 'FACTOR', 1.0)"
98,"('UZF-1', 94, 'SFR-1', 26, 'FACTOR', 1.0)"
99,"('UZF-1', 95, 'SFR-1', 25, 'FACTOR', 1.0)"
100,"('UZF-1', 96, 'LAK-1', 1, 'FACTOR', 1.0)"
101,"('UZF-1', 97, 'LAK-1', 1, 'FACTOR', 1.0)"
102,"('UZF-1', 98, 'LAK-1', 1, 'FACTOR', 1.0)"
103,"('UZF-1', 99, 'LAK-1', 1, 'FACTOR', 1.0)"
104,"('WEL-1', 0, 'UZF-1', 37, 'FACTOR', 1.0)"
105,"('WEL-1', 1, 'UZF-1', 38, 'FACTOR', 1.0)"
106,"('WEL-1', 2, 'UZF-1', 47, 'FACTOR', 1.0)"
107,"('WEL-1', 3, 'UZF-1', 48, 'FACTOR', 1.0)"
108,"('WEL-1', 4, 'UZF-1', 55, 'FACTOR', 1.0)"
109,"('WEL-1', 5, 'UZF-1', 56, 'FACTOR', 1.0)"
110,"('WEL-1', 6, 'UZF-1', 63, 'FACTOR', 1.0)"
111,"('WEL-1', 7, 'UZF-1', 64, 'FACTOR', 1.0)"
112,"('WEL-1', 8, 'UZF-1', 71, 'FACTOR', 1.0)"
113,"('WEL-1', 9, 'UZF-1', 72, 'FACTOR', 1.0)"
