,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,35.53766348903535,35.52090598886583,35.487986950988734,35.43995016510739,35.37843626061407,35.3053327865039,35.222824377441334,35.13340926240589,35.039312848566155,34.94263882802157,34.844831041531336,34.74626589488486,34.64642967968192,34.54465648759159,34.440339858453,34.33282297784869,34.33586191185933,34.337418518607016,34.33808037239959,34.33830372229356
1,35.5384932310366,35.5214596743973,35.48796337559984,35.439010336575436,35.3762886027505,35.30173070372264,35.21763365087225,35.126612149864044,35.03109407986644,34.93335214710821,34.83506677112283,34.7365396074287,34.63691298150518,34.53544316088496,34.43147596886344,34.323987560433814,34.32703486271279,34.32837840280299,34.328852520161526,34.32898989080992
2,35.540206289936656,35.522664087296306,35.488074899027005,35.43737235799018,35.37224268987911,35.294746046462684,35.20742442083914,35.11321875792939,35.0148493226926,34.914950532498715,34.81558595383884,34.7170486389594,34.61764650293814,34.51674347168108,34.41371802353315,34.30728990575423,34.30946729789303,34.31014498271,34.31027109668118,34.31028237190165
3,35.543040076680825,35.524835890238606,35.48875352081021,35.43550411640658,35.36667951189086,35.28459546619914,35.19219423118941,35.09301366875983,34.99043158447585,34.887245051411185,34.786230468768004,34.68736309873367,34.58796585774201,34.48792413637387,34.38660127166982,34.28268257986026,34.28279727792952,34.28238522781672,34.28214809859275,34.282114034677434
4,35.54732579300302,35.528485742944945,35.49076678976525,35.434320004889635,35.36034840846246,35.2716244455041,35.17169133491545,35.065041384883806,34.956637359786164,34.84955039134948,34.74598180835594,34.64582599958696,34.54681100537928,34.44817478953424,34.34941447536303,34.2496328594763,34.24634751885766,34.24463356295234,34.24435522139577,34.24458979126717
5,35.55329925149309,35.53422945724219,35.49536160464008,35.43552450450784,35.35458307478551,35.25670664265203,35.1457424595532,35.02705869046787,34.910207297490516,34.798687462624926,34.69326014273713,34.59230440265363,34.49382899706589,34.396951146636994,34.30139450440022,34.20695099381473,34.19884801632236,34.196137335471484,34.19691062311245,34.19820637383578
6,35.56071389972064,35.54251006844945,35.504412361837176,35.442517181211706,35.35154539026915,35.24183309463109,35.115442927464784,34.976002010624974,34.84787022965991,34.73266126175058,34.626707865526015,34.526162617200214,34.42870240859039,34.33370987733854,34.24141338404943,34.152349389091306,34.13678128761329,34.13526538950132,34.14012099076998,34.1442544028606
7,35.568107997486926,35.552857975028935,35.520314985131456,35.4632335939909,35.3531648168573,35.23114593334728,35.08672245559614,34.90334921440389,34.76285462344649,34.64840597751285,34.54562392942014,34.44741149731345,34.35137847718892,34.257943318483456,34.168253682766945,34.08206825223268,34.051795458394615,34.05940796209513,34.075453208888185,34.085742319405924
8,35.57175800924314,35.561881955303804,35.543287736783974,35.52187081487648,1e+30,1e+30,1e+30,34.77876740732245,34.64286611635449,34.54386294294575,34.45125577676743,34.3575897718675,34.26242799260039,34.16934856576829,34.08232622425501,33.991856181577205,33.920308201586394,33.966678740948836,34.00805327221764,34.02889787676174
9,35.56541826607962,35.55984105371652,35.55020754693119,35.541080602852915,1e+30,1e+30,1e+30,1e+30,34.477800658539884,34.42456882450422,34.3496511648837,34.260976983594254,34.16299050616491,34.066049841824245,33.99090000181698,33.88964750019333,33.661563251292364,33.87059378430925,33.95270534342108,33.984267454376
10,35.54401159703218,35.54100634862717,35.53603652069852,35.53161909921137,1e+30,1e+30,1e+30,1e+30,34.3555876929281,34.31836148726546,34.253901760413335,34.16590031850463,34.05458556830321,33.932478165918695,33.916168429625166,33.88713917442784,33.83533722410088,33.89240158029916,33.93928496608364,33.96249050557984
11,35.504700864069875,35.50283068723606,35.49987637361329,35.497689627411646,1e+30,1e+30,1e+30,1e+30,34.26075650807481,34.231017860997824,34.174094284720745,34.08676482601011,33.94919700049688,33.68436038035249,33.8447827406441,33.885064825732975,33.88958954567065,33.91529119600416,33.940747224522354,33.955116425987086
12,35.44691640046726,35.445572242281735,35.44365503685815,35.44232468309292,1e+30,1e+30,1e+30,1e+30,34.18613857346329,34.16261952656818,34.11720672736051,34.05034424232907,33.96206288126666,33.86654991960303,33.88377438785785,33.900650200867496,33.913171435756546,33.92934866309621,33.94444816119255,33.95327593052109
13,35.37105268756169,35.36998401328253,35.36854801721268,35.36756092182995,1e+30,1e+30,1e+30,1e+30,34.12562896551961,34.107798943409975,34.07406809719731,34.02733767902423,33.97306438276163,33.92524626064885,33.91343249132071,33.912824045808534,33.92376253244191,33.935448693724645,33.945569027685636,33.95143010774756
14,35.27764425535612,35.27668554209222,35.275415761368635,35.27453393570655,1e+30,1e+30,1e+30,1e+30,34.073505381295305,34.060357237460536,34.03597431126596,34.003658281031484,33.96843750746464,33.93830943906454,33.9223655545581,33.914626731960844,33.92432950510386,33.934090649827326,33.94209411577228,33.94661990258828
15,35.16720517808335,35.16618136743915,35.16480892901655,35.16384624120911,1e+30,1e+30,1e+30,1e+30,34.02497637481559,34.01529760462994,33.99752482872513,33.97432503497099,33.94941349937347,33.92781223421636,33.9136302433835,33.905387802956426,33.91556792679258,33.92544148060893,33.93322076847037,33.937510855039996
16,35.040172932749286,35.03882693760364,35.036998249956675,35.03569622288555,1e+30,1e+30,1e+30,1e+30,33.976427576235906,33.969101891270505,33.95549921289145,33.93748109624237,33.91786558517805,33.90059728816445,33.889515806176576,33.885402294395085,33.897838642546006,33.909770969973835,33.91893388108675,33.9238725807799
17,34.89719355593637,34.89506507412895,34.8920475934973,34.889862807028514,1e+30,1e+30,1e+30,1e+30,33.9253773599716,33.91967753787883,33.90856558420886,33.89290323652011,33.874679727626244,33.85789580299166,33.84903791689518,33.85404132573699,33.87144103713662,33.88781629451706,33.899990830147516,33.906389754869885
18,34.7391364258416,34.73531904895239,34.72969874870318,34.725480988629926,1e+30,1e+30,1e+30,1e+30,33.87007688630054,33.866004936879655,33.856740325470426,33.84153148620631,33.82076722844521,33.79799742115528,33.785374681194234,33.80900895948988,33.837021426510844,33.86125389095443,33.8780812666792,33.886592977401094
19,34.567741846192234,34.560484917320146,34.54931416401822,34.54037504546688,1e+30,1e+30,1e+30,1e+30,33.8087676397247,33.80773456614353,33.801352943391414,33.78638836207882,33.759630335806115,33.718769118972304,33.67613342254551,33.74718824090682,33.79743164854321,33.83334794246645,33.85583796626755,33.86665818673484
20,34.38658205931259,34.372810385086915,34.350116816473665,34.32969740599642,1e+30,1e+30,1e+30,1e+30,33.73821213073963,33.74484341850814,33.74495803912193,33.733734687503755,33.703419024706626,33.63199629818942,33.44318364408402,33.676897762646185,33.76322974876842,33.81013271496755,33.836648138588984,33.84892936289485
21,34.20238423635906,34.177352523990486,34.1318770591447,34.08163748699097,1e+30,1e+30,33.55297168731048,33.58647335193603,33.65037181458711,33.67818630304329,33.69012109303524,33.69082363390034,33.678996771972194,33.65216498707965,33.622324159241444,33.70460665093892,33.75938825573742,33.798532101764486,33.82307595157868,33.83488781278713
22,34.025985264151664,33.98546723970109,33.90174862277658,33.76558341566228,33.53708220266268,1e+30,33.50659012223254,33.54274998225599,33.58639266942155,33.61647709639432,33.6364557936564,33.65092236671414,33.6601573333336,33.66587529692673,33.67888800274885,33.724906991992334,33.76203232284134,33.79270692851362,33.81359925236063,33.82407339771815
23,33.87322701958928,33.820257249067865,33.707786742304684,33.52542193909152,33.29306991513699,33.300562097538,33.41087744474618,33.47830851793908,33.523621130438606,33.55349498482842,33.57769312045364,33.60632385291363,33.63526814533293,33.662818353372245,33.692792542375294,33.730926055468515,33.76195140361433,33.78781637464075,33.80590156456596,33.815144261089834
24,33.75685445379716,33.698435852678465,33.56784755907713,33.31914555601288,32.79212957749986,33.180307791352035,33.34245136655643,33.42199153280506,33.46349878584368,33.48443282923289,33.503321984762806,33.55078352957117,33.601869415562845,33.647765140899786,33.68899395513122,33.72758492711767,33.757847568573446,33.781854872588454,33.7984265098208,33.80688404304352
25,33.68270101437114,33.633030165872576,33.53079038161611,33.3747998023688,33.19886540137462,33.26726983188067,33.34067508477162,33.38937189680548,33.410994941950776,33.40563486724945,33.38852900691018,33.48049702734556,33.563381702410084,33.627609855880415,33.67823095096109,33.71949259531952,33.750826517204594,33.77450696531932,33.79047330991032,33.79854331316176
26,33.642281813470355,33.604596597649305,33.53208263755402,33.4353205175414,33.34665363487908,33.33402469157931,33.34904140511536,33.370030786496706,33.37288525276406,33.326844301358754,33.15079609755278,33.40735737585538,33.532859908940516,33.611081371914025,33.667135107214214,33.70997047385627,33.74229853038888,33.766083414600736,33.78186111351396,33.78977173082623
27,33.62383486876209,33.595486039685305,33.54222765912593,33.47278576419997,33.40430510931877,33.35914965745533,33.337554366794166,33.35550279144301,33.371770377447795,33.36806620747372,33.35433564115913,33.45097570531911,33.538420856676744,33.60656267300781,33.65949774750248,33.70081970498805,33.733174331921234,33.75691588920214,33.77260597354486,33.78045340113394
28,33.618223228498856,33.59595062406621,33.55341320035697,33.49453264808951,33.424408640371716,33.34695635970334,33.27295732919887,33.32916278498265,33.37826292066265,33.40829563064169,33.43541525951293,33.49172718015264,33.55233809265418,33.60710314391043,33.65371529320175,33.69185945234278,33.72356638920662,33.747099803144806,33.76273481668415,33.77057319662708
29,33.61960948718227,33.60155570038512,33.56606037848673,33.513006246238284,33.43778428569568,33.31789398840384,33.06493911034976,33.29652470455007,33.3906087774001,33.439195660859426,33.47536852582931,33.51678508460101,33.56147297999324,33.605777103852276,33.6467171347522,33.681996296301094,33.71310180209255,33.736548556097,33.75225952699646,33.76017188674974
30,33.62401183815246,33.60977418816122,33.581699469541576,33.53943760968777,33.481772576175146,33.4076710423162,33.33164496509573,33.38459046971648,33.43449662949174,33.470060498266974,33.49847664840952,33.52767147225883,33.56072362151203,33.59800208949162,33.63582555857943,33.67010524645001,33.70135293170161,33.72517274456381,33.741241421884055,33.749372124669435
31,33.62791415065036,33.61731488518236,33.59730427955876,33.56736710055959,33.52864961205733,33.48578773818532,33.45317556949865,33.46130203704514,33.479746074221836,33.49621200385615,33.50978670442987,33.524340595135676,33.54585998066555,33.58013120778903,33.61908166731019,33.65547492981769,33.688164857107026,33.71306064378251,33.729871074648244,33.738434759364885
32,1e+30,33.620091578585125,33.608946944434656,33.59059773577397,33.56651787468308,33.54072514250549,33.520856503826124,33.51500296925479,33.51507996762353,33.51419082562124,33.5098057747371,33.504276942490385,33.508829404863604,33.54831168045165,33.5956689382056,33.63831438796085,33.673950289489824,33.70057239942802,33.71849199449497,33.72782457698671
33,1e+30,1e+30,33.61428087299967,33.60644485953176,33.593371005827336,33.57740475007063,33.56250678407176,33.55120380008913,33.54042036707181,33.52539881430104,33.50137623197018,33.46517962780948,33.42790135931222,33.499570298983876,33.56788304221873,33.62061094958477,33.659992440314426,33.688354405803075,33.70746702265294,33.71833252973852
34,1e+30,1e+30,1e+30,33.614800562777106,33.61081855757265,33.60115981097703,33.58916104586181,33.57597085619494,33.559727851775634,33.536067027160996,33.49644966986378,33.41882756241069,33.22855262566059,33.44517025218748,33.546672718566896,33.60717758340203,33.64834320478281,33.676975236346095,33.696465446557866,33.71150213083031
35,1e+30,1e+30,1e+30,1e+30,33.62204250681647,33.61581663776663,33.606010769612325,33.59323859434888,33.576533337844744,33.5536327416811,33.5212904249777,33.47685627421598,33.43158773045706,33.49590683288956,33.55739791208393,33.60388180126833,33.64053875653568,33.666328694949335,33.68167775100627,1e+30
36,1e+30,1e+30,1e+30,1e+30,33.62809067087263,33.62300350696032,33.61519122967247,33.60421910044564,33.58982527982686,33.57158535381967,33.54974940853965,33.527381052372434,33.51587304529385,33.5404346133436,33.57416674568888,33.60446080655411,33.63488908536979,33.657706940103516,33.67389041297867,1e+30
37,1e+30,1e+30,1e+30,1e+30,1e+30,33.62216823936151,33.617136934124666,33.60864133909482,33.5973859844592,33.58402183169342,33.5699959703048,33.55849637285321,33.55541209686866,33.566986441538845,33.58546698534449,33.603478174720046,33.62807040553733,33.6472251981872,1e+30,1e+30
38,1e+30,1e+30,1e+30,1e+30,1e+30,33.61571913027524,33.612194197626735,33.60585094025761,33.5974492524831,33.58790867580515,33.57878238109841,33.572383722288414,33.571516107575235,33.577814995043084,33.58826971765772,33.59841542332728,33.61780051635585,1e+30,1e+30,1e+30
39,1e+30,1e+30,1e+30,1e+30,1e+30,33.60214355177079,33.59960258142331,33.59491089080232,33.58869870505031,33.58187694608637,33.575707352276005,33.571735643382056,33.57148842307398,33.57549176630869,33.58214884267202,33.58891667253771,1e+30,1e+30,1e+30,1e+30
