9.140000000000000555e-03
3.660000000000000110e-06
3.660000000000000110e-06
3.660000000000000110e-06
9.140000000000000555e-03
9.140000000000000555e-03
9.140000000000000555e-03
4.570000000000000291e-06
4.570000000000000291e-06
4.570000000000000291e-06
9.140000000000000555e-03
9.140000000000000555e-03
9.140000000000000555e-03
9.140000000000000555e-03
