,0,1,2,3
0,0,0,0,4.935641726905421
1,0,0,26,4.921941073155916
2,0,1,0,4.935641726905421
3,0,1,26,4.921941073155916
4,0,2,0,4.935641726905421
5,0,2,26,4.921941073155916
6,0,3,0,4.935641726905421
7,0,3,26,4.921941073155916
8,0,4,0,4.935641726905421
9,0,4,26,4.921941073155916
10,0,5,0,4.935641726905421
11,0,5,26,4.921941073155916
12,0,6,0,4.935641726905421
13,0,6,26,4.921941073155916
14,0,7,0,4.935641726905421
15,0,7,26,4.921941073155916
16,0,8,0,4.935641726905421
17,0,8,26,4.921941073155916
18,0,9,0,4.935641726905421
19,0,9,26,4.921941073155916
20,0,10,0,4.935641726905421
21,0,10,26,4.921941073155916
22,0,11,0,4.935641726905421
23,0,11,26,4.921941073155916
24,0,12,0,4.935641726905421
25,0,12,26,4.921941073155916
26,0,13,0,4.935641726905421
27,0,13,26,4.921941073155916
28,0,14,0,4.935641726905421
29,0,14,26,4.921941073155916
30,0,15,0,4.935641726905421
31,0,15,26,4.921941073155916
32,1,0,0,4.934554177862247
33,1,0,26,4.920853311242374
34,1,1,0,4.934554177862247
35,1,1,26,4.920853311242374
36,1,2,0,4.934554177862247
37,1,2,26,4.920853311242374
38,1,3,0,4.934554177862247
39,1,3,26,4.920853311242374
40,1,4,0,4.934554177862247
41,1,4,26,4.920853311242374
42,1,5,0,4.934554177862247
43,1,5,26,4.920853311242374
44,1,6,0,4.934554177862247
45,1,6,26,4.920853311242374
46,1,7,0,4.934554177862247
47,1,7,26,4.920853311242374
48,1,8,0,4.934554177862247
49,1,8,26,4.920853311242374
50,1,9,0,4.934554177862247
51,1,9,26,4.920853311242374
52,1,10,0,4.934554177862247
53,1,10,26,4.920853311242374
54,1,11,0,4.934554177862247
55,1,11,26,4.920853311242374
56,1,12,0,4.934554177862247
57,1,12,26,4.920853311242374
58,1,13,0,4.934554177862247
59,1,13,26,4.920853311242374
60,1,14,0,4.934554177862247
61,1,14,26,4.920853311242374
62,1,15,0,4.934554177862247
63,1,15,26,4.920853311242374
64,2,0,0,4.934554177862247
65,2,0,26,4.920853311242374
66,2,1,0,4.934554177862247
67,2,1,26,4.920853311242374
68,2,2,0,4.934554177862247
69,2,2,26,4.920853311242374
70,2,3,0,4.934554177862247
71,2,3,26,4.920853311242374
72,2,4,0,4.934554177862247
73,2,4,26,4.920853311242374
74,2,5,0,4.934554177862247
75,2,5,26,4.920853311242374
76,2,6,0,4.934554177862247
77,2,6,26,4.920853311242374
78,2,7,0,4.934554177862247
79,2,7,26,4.920853311242374
80,2,8,0,4.934554177862247
81,2,8,26,4.920853311242374
82,2,9,0,4.934554177862247
83,2,9,26,4.920853311242374
84,2,10,0,4.934554177862247
85,2,10,26,4.920853311242374
86,2,11,0,4.934554177862247
87,2,11,26,4.920853311242374
88,2,12,0,4.934554177862247
89,2,12,26,4.920853311242374
90,2,13,0,4.934554177862247
91,2,13,26,4.920853311242374
92,2,14,0,4.934554177862247
93,2,14,26,4.920853311242374
94,2,15,0,4.934554177862247
95,2,15,26,4.920853311242374
96,3,0,0,4.933727637258867
97,3,0,26,4.9200266088683025
98,3,1,0,4.933727637258867
99,3,1,26,4.9200266088683025
100,3,2,0,4.933727637258867
101,3,2,26,4.9200266088683025
102,3,3,0,4.933727637258867
103,3,3,26,4.9200266088683025
104,3,4,0,4.933727637258867
105,3,4,26,4.9200266088683025
106,3,5,0,4.933727637258867
107,3,5,26,4.9200266088683025
108,3,6,0,4.933727637258867
109,3,6,26,4.9200266088683025
110,3,7,0,4.933727637258867
111,3,7,26,4.9200266088683025
112,3,8,0,4.933727637258867
113,3,8,26,4.9200266088683025
114,3,9,0,4.933727637258867
115,3,9,26,4.9200266088683025
116,3,10,0,4.933727637258867
117,3,10,26,4.9200266088683025
118,3,11,0,4.933727637258867
119,3,11,26,4.9200266088683025
120,3,12,0,4.933727637258867
121,3,12,26,4.9200266088683025
122,3,13,0,4.933727637258867
123,3,13,26,4.9200266088683025
124,3,14,0,4.933727637258867
125,3,14,26,4.9200266088683025
126,3,15,0,4.933727637258867
127,3,15,26,4.9200266088683025
128,4,0,0,4.933727637258867
129,4,0,26,4.9200266088683025
130,4,1,0,4.933727637258867
131,4,1,26,4.9200266088683025
132,4,2,0,4.933727637258867
133,4,2,26,4.9200266088683025
134,4,3,0,4.933727637258867
135,4,3,26,4.9200266088683025
136,4,4,0,4.933727637258867
137,4,4,26,4.9200266088683025
138,4,5,0,4.933727637258867
139,4,5,26,4.9200266088683025
140,4,6,0,4.933727637258867
141,4,6,26,4.9200266088683025
142,4,7,0,4.933727637258867
143,4,7,26,4.9200266088683025
144,4,8,0,4.933727637258867
145,4,8,26,4.9200266088683025
146,4,9,0,4.933727637258867
147,4,9,26,4.9200266088683025
148,4,10,0,4.933727637258867
149,4,10,26,4.9200266088683025
150,4,11,0,4.933727637258867
151,4,11,26,4.9200266088683025
152,4,12,0,4.933727637258867
153,4,12,26,4.9200266088683025
154,4,13,0,4.933727637258867
155,4,13,26,4.9200266088683025
156,4,14,0,4.933727637258867
157,4,14,26,4.9200266088683025
158,4,15,0,4.933727637258867
159,4,15,26,4.9200266088683025
160,5,0,0,4.932944595802243
161,5,0,26,4.919243414152211
162,5,1,0,4.932944595802243
163,5,1,26,4.919243414152211
164,5,2,0,4.932944595802243
165,5,2,26,4.919243414152211
166,5,3,0,4.932944595802243
167,5,3,26,4.919243414152211
168,5,4,0,4.932944595802243
169,5,4,26,4.919243414152211
170,5,5,0,4.932944595802243
171,5,5,26,4.919243414152211
172,5,6,0,4.932944595802243
173,5,6,26,4.919243414152211
174,5,7,0,4.932944595802243
175,5,7,26,4.919243414152211
176,5,8,0,4.932944595802243
177,5,8,26,4.919243414152211
178,5,9,0,4.932944595802243
179,5,9,26,4.919243414152211
180,5,10,0,4.932944595802243
181,5,10,26,4.919243414152211
182,5,11,0,4.932944595802243
183,5,11,26,4.919243414152211
184,5,12,0,4.932944595802243
185,5,12,26,4.919243414152211
186,5,13,0,4.932944595802243
187,5,13,26,4.919243414152211
188,5,14,0,4.932944595802243
189,5,14,26,4.919243414152211
190,5,15,0,4.932944595802243
191,5,15,26,4.919243414152211
192,6,0,0,4.932944595802243
193,6,0,26,4.919243414152211
194,6,1,0,4.932944595802243
195,6,1,26,4.919243414152211
196,6,2,0,4.932944595802243
197,6,2,26,4.919243414152211
198,6,3,0,4.932944595802243
199,6,3,26,4.919243414152211
200,6,4,0,4.932944595802243
201,6,4,26,4.919243414152211
202,6,5,0,4.932944595802243
203,6,5,26,4.919243414152211
204,6,6,0,4.932944595802243
205,6,6,26,4.919243414152211
206,6,7,0,4.932944595802243
207,6,7,26,4.919243414152211
208,6,8,0,4.932944595802243
209,6,8,26,4.919243414152211
210,6,9,0,4.932944595802243
211,6,9,26,4.919243414152211
212,6,10,0,4.932944595802243
213,6,10,26,4.919243414152211
214,6,11,0,4.932944595802243
215,6,11,26,4.919243414152211
216,6,12,0,4.932944595802243
217,6,12,26,4.919243414152211
218,6,13,0,4.932944595802243
219,6,13,26,4.919243414152211
220,6,14,0,4.932944595802243
221,6,14,26,4.919243414152211
222,6,15,0,4.932944595802243
223,6,15,26,4.919243414152211
224,7,0,0,4.932205053970079
225,7,0,26,4.918503727565859
226,7,1,0,4.932205053970079
227,7,1,26,4.918503727565859
228,7,2,0,4.932205053970079
229,7,2,26,4.918503727565859
230,7,3,0,4.932205053970079
231,7,3,26,4.918503727565859
