time,H1_1_2
0.3831380695111,0.1277155511E-10
0.7854330424977,0.6325001883E-11
1.207842764134,0.4681630616E-11
1.651372971851,0.3852407108E-11
2.117079689955,0.3328535158E-11
2.606071743964,0.2957863134E-11
3.119513400673,0.2676914164E-11
3.658627140218,0.2453887563E-11
4.224696566740,0.2270856462E-11
4.819069464588,0.2116840644E-11
5.443161007328,0.1984686401E-11
6.098457127206,0.1869504762E-11
6.786518053077,0.1767824524E-11
7.508982025242,0.1677103021E-11
8.267569196015,0.1595428719E-11
9.064085725327,0.1521332612E-11
9.900428081105,0.1453664140E-11
10.77858755467,0.1391507832E-11
11.70065500192,0.1334124102E-11
12.66882582152,0.1280908245E-11
13.68540518211,0.1231360168E-11
14.75281351073,0.1185062101E-11
15.87359225577,0.1141661872E-11
17.05040993807,0.1100860151E-11
18.28606850449,0.1062400616E-11
19.58350999922,0.1026062263E-11
20.94582356870,0.9916533418E-12
22.37625281664,0.9590065147E-12
23.87820352698,0.9279749665E-12
25.45525177285,0.8984292446E-12
27.11115243100,0.8702546770E-12
28.84984812206,0.8433492441E-12
30.67547859767,0.8176218159E-12
32.59239059707,0.7929906793E-12
34.60514819643,0.7693823038E-12
36.71854367577,0.7467302982E-12
38.93760892907,0.7249745273E-12
41.26762744503,0.7040603572E-12
43.71414688679,0.6839380099E-12
46.28299230064,0.6645620075E-12
48.98027998519,0.6458906916E-12
51.81243205396,0.6278858044E-12
54.78619172617,0.6105121232E-12
57.90863938198,0.5937371371E-12
61.18720942059,0.5775307583E-12
64.62970796114,0.5618650616E-12
68.24433142870,0.5467140448E-12
72.03968606965,0.5320534031E-12
76.02480844264,0.5178603133E-12
80.20918693429,0.5041132225E-12
84.60278435051,0.4907916366E-12
89.21606163755,0.4778759078E-12
94.06000278894,0.4653470186E-12
99.14614099789,0.4531863643E-12
104.4865861173,0.4413755377E-12
110.0940534927,0.4298961204E-12
115.9818942368,0.4187294881E-12
122.1641270182,0.4078566400E-12
128.6554714386,0.3972580602E-12
135.4713830800,0.3869136226E-12
142.6280903035,0.3768025466E-12
150.1426328882,0.3669034127E-12
158.0329026022,0.3571942407E-12
166.3176858018,0.3476526334E-12
175.0167081614,0.3382559833E-12
184.1506816390,0.3289817360E-12
193.7413537904,0.3198077024E-12
203.8115595494,0.3107124059E-12
214.3852755964,0.3016754516E-12
225.4876774458,0.2926779014E-12
237.1451993876,0.2837026393E-12
249.3855974265,0.2747347110E-12
262.2380153673,0.2657616253E-12
275.7330542052,0.2567736047E-12
289.9028449849,0.2477637778E-12
304.7811253037,0.2387283074E-12
320.4033196384,0.2296664526E-12
336.8066236898,0.2205805651E-12
354.0300929438,0.2114760241E-12
372.1147356605,0.2023611141E-12
391.1036105131,0.1932468536E-12
411.0419291082,0.1841467820E-12
431.9771636331,0.1750767124E-12
453.9591598843,0.1660544588E-12
477.0402559480,0.1570995430E-12
501.2754068149,0.1482328886E-12
526.7223152252,0.1394765058E-12
553.4415690560,0.1308531704E-12
581.4967855783,0.1223861008E-12
610.9547629267,0.1140986334E-12
641.8856391426,0.1060138990E-12
674.3630591692,0.9815450227E-13
708.4643501972,0.9054220482E-13
744.2707057765,0.8319761549E-13
781.8673791349,0.7613989042E-13
821.3438861611,0.6938644676E-13
862.7942185387,0.6295269470E-13
906.3170675351,0.5685179293E-13
952.0160589814,0.5109443307E-13
1000.000000000,0.4568865909E-13
