X	Y	09_Bott_L1	
1519622.2415412	5032978.8135265	70.572387695312	
1519672.7455327	5032991.4055859	70.518951416016	
1519723.2495242	5033003.9976452	70.431640625	
1519773.7535158	5033016.5897046	70.326316833496	
1519824.2575073	5033029.1817639	70.211853027344	
1519874.7614989	5033041.7738233	70.07007598877	
1519925.2654904	5033054.3658826	69.913070678711	
1519975.7694819	5033066.957942	69.742797851562	
1520026.2734735	5033079.5500013	69.565460205078	
1520076.777465	5033092.1420606	69.375289916992	
1520127.2814565	5033104.73412	69.178703308105	
1520177.7854481	5033117.3261793	68.976341247559	
1520228.2894396	5033129.9182387	68.774200439453	
1520278.7934311	5033142.510298	68.565132141113	
1520329.2974227	5033155.1023574	68.357078552246	
1520379.8014142	5033167.6944167	68.152946472168	
1520430.3054057	5033180.2864761	67.958305358887	
1520480.8093973	5033192.8785354	67.765922546387	
1520531.3133888	5033205.4705947	67.580589294434	
1520581.8173803	5033218.0626541	67.402648925781	
1520632.3213719	5033230.6547134	67.202850341797	
1520682.8253634	5033243.2467728	67.041534423828	
1520733.3293549	5033255.8388321	66.885673522949	
1520783.8333465	5033268.4308915	66.731544494629	
1520834.337338	5033281.0229508	66.585655212402	
1520884.8413296	5033293.6150102	66.428817749023	
1520935.3453211	5033306.2070695	66.268249511719	
1520985.8493126	5033318.7991289	66.104774475098	
1521036.3533042	5033331.3911882	65.953018188477	
1521086.8572957	5033343.9832475	65.79736328125	
1517108.6830805	5032302.5205929	66.117149353027	
1517159.187072	5032315.1126522	65.960144042969	
1517209.6910636	5032327.7047116	65.814910888672	
1517260.1950551	5032340.2967709	65.702880859375	
1517310.6990466	5032352.8888303	65.593620300293	
1517361.2030382	5032365.4808896	65.50203704834	
1517411.7070297	5032378.072949	65.425682067871	
1517462.2110212	5032390.6650083	65.365272521973	
1517512.7150128	5032403.2570677	65.311912536621	
1517563.2190043	5032415.849127	65.266166687012	
1517613.7229959	5032428.4411863	65.226364135742	
1517664.2269874	5032441.0332457	65.206535339355	
1517714.7309789	5032453.625305	65.173080444336	
1517765.2349705	5032466.2173644	65.148849487305	
1517815.738962	5032478.8094237	65.138465881348	
1517866.2429535	5032491.4014831	65.155342102051	
1517916.7469451	5032503.9935424	65.178161621094	
1517967.2509366	5032516.5856018	65.219131469727	
1518017.7549281	5032529.1776611	65.291275024414	
1518068.2589197	5032541.7697205	65.371170043945	
1518118.7629112	5032554.3617798	65.469245910645	
1518169.2669027	5032566.9538391	65.585067749023	
1518219.7708943	5032579.5458985	65.737060546875	
1518270.2748858	5032592.1379578	65.888175964355	
1518320.7788773	5032604.7300172	66.057029724121	
1518371.2828689	5032617.3220765	66.244171142578	
1518421.7868604	5032629.9141359	66.473091125488	
1518472.2908519	5032642.5061952	66.734092712402	
1518522.7948435	5032655.0982546	66.97061920166	
1518573.298835	5032667.6903139	67.218338012695	
1518623.8028266	5032680.2823732	67.504722595215	
1518674.3068181	5032692.8744326	67.767028808594	
1518724.8108096	5032705.4664919	68.030387878418	
1518775.3148012	5032718.0585513	68.290512084961	
1518825.8187927	5032730.6506106	68.577911376953	
1518876.3227842	5032743.24267	68.820724487305	
1518926.8267758	5032755.8347293	69.050445556641	
1518977.3307673	5032768.4267887	69.265899658203	
1519027.8347588	5032781.018848	69.502517700195	
1519078.3387504	5032793.6109074	69.687660217285	
1519128.8427419	5032806.2029667	69.856475830078	
1519179.3467334	5032818.795026	70.008102416992	
1519229.850725	5032831.3870854	70.174186706543	
1519280.3547165	5032843.9791447	70.287124633789	
1519330.858708	5032856.5712041	70.379814147949	
1519381.3626996	5032869.1632634	70.477333068848	
1519431.8666911	5032881.7553228	70.524421691895	
1519482.3706826	5032894.3473821	70.54744720459	
1519532.8746742	5032906.9394415	70.546546936035	
1519583.3786657	5032919.5315008	70.54141998291	
1519633.8826573	5032932.1235601	70.497192382812	
1519684.3866488	5032944.7156195	70.433692932129	
1519734.8906403	5032957.3076788	70.352203369141	
1519785.3946319	5032969.8997382	70.262466430664	
1519835.8986234	5032982.4917975	70.144195556641	
1519886.4026149	5032995.0838569	70.008773803711	
1519936.9066065	5033007.6759162	69.856918334961	
1519987.410598	5033020.2679756	69.69270324707	
1520037.9145895	5033032.8600349	69.512092590332	
1520088.4185811	5033045.4520943	69.321487426758	
1520138.9225726	5033058.0441536	69.122848510742	
1520189.4265641	5033070.6362129	68.920417785645	
1520239.9305557	5033083.2282723	68.712425231934	
1520290.4345472	5033095.8203316	68.504241943359	
1520340.9385387	5033108.412391	68.298873901367	
1520391.4425303	5033121.0044503	68.10009765625	
1520441.9465218	5033133.5965097	67.904510498047	
1520492.4505133	5033146.188569	67.677047729492	
1520542.9545049	5033158.7806284	67.494255065918	
1520593.4584964	5033171.3726877	67.319297790527	
1520643.962488	5033183.964747	67.148735046387	
1520694.4664795	5033196.5568064	66.983871459961	
1520744.970471	5033209.1488657	66.828399658203	
1520795.4744626	5033221.7409251	66.670166015625	
1520845.9784541	5033234.3329844	66.510986328125	
1520896.4824456	5033246.9250438	66.349586486816	
1520946.9864372	5033259.5171031	66.194458007812	
1520997.4904287	5033272.1091625	66.030097961426	
1521047.9944202	5033284.7012218	65.869255065918	
1521098.4984118	5033297.2932812	65.718292236328	
1517120.3241966	5032255.8306265	66.01522064209	
1517170.8281881	5032268.4226859	65.857696533203	
1517221.3321796	5032281.0147452	65.724388122559	
1517271.8361712	5032293.6068045	65.593292236328	
1517322.3401627	5032306.1988639	65.457260131836	
1517372.8441542	5032318.7909232	65.36735534668	
1517423.3481458	5032331.3829826	65.313110351562	
1517473.8521373	5032343.9750419	65.253059387207	
1517524.3561289	5032356.5671013	65.202903747559	
1517574.8601204	5032369.1591606	65.179954528809	
1517625.3641119	5032381.75122	65.144943237305	
1517675.8681035	5032394.3432793	65.116622924805	
1517726.372095	5032406.9353386	65.094955444336	
1517776.8760865	5032419.527398	65.093620300293	
1517827.3800781	5032432.1194573	65.08984375	
1517877.8840696	5032444.7115167	65.100830078125	
1517928.3880611	5032457.303576	65.128868103027	
1517978.8920527	5032469.8956354	65.183837890625	
1518029.3960442	5032482.4876947	65.24446105957	
1518079.9000357	5032495.0797541	65.321022033691	
1518130.4040273	5032507.6718134	65.413932800293	
1518180.9080188	5032520.2638728	65.539703369141	
1518231.4120103	5032532.8559321	65.668022155762	
1518281.9160019	5032545.4479914	65.813415527344	
1518332.4199934	5032558.0400508	66.0087890625	
1518382.9239849	5032570.6321101	66.218811035156	
1518433.4279765	5032583.2241695	66.42366027832	
1518483.931968	5032595.8162288	66.643424987793	
1518534.4359596	5032608.4082882	66.876319885254	
1518584.9399511	5032621.0003475	67.148178100586	
1518635.4439426	5032633.5924069	67.400863647461	
1518685.9479342	5032646.1844662	67.657844543457	
1518736.4519257	5032658.7765255	67.915184020996	
1518786.9559172	5032671.3685849	68.201721191406	
1518837.4599088	5032683.9606442	68.449165344238	
1518887.9639003	5032696.5527036	68.686515808105	
1518938.4678918	5032709.1447629	68.946556091309	
1518988.9718834	5032721.7368223	69.158897399902	
1519039.4758749	5032734.3288816	69.357421875	
1519089.9798664	5032746.920941	69.541625976562	
1519140.483858	5032759.5130003	69.744491577148	
1519190.9878495	5032772.1050597	69.897087097168	
1519241.491841	5032784.697119	70.033088684082	
1519291.9958326	5032797.2891783	70.151542663574	
1519342.4998241	5032809.8812377	70.290374755859	
1519393.0038156	5032822.473297	70.363151550293	
1519443.5078072	5032835.0653564	70.41382598877	
1519494.0117987	5032847.6574157	70.442100524902	
1519544.5157903	5032860.2494751	70.466674804688	
1519595.0197818	5032872.8415344	70.449775695801	
1519645.5237733	5032885.4335938	70.412689208984	
1519696.0277649	5032898.0256531	70.356117248535	
1519746.5317564	5032910.6177124	70.290809631348	
1519797.0357479	5032923.2097718	70.196510314941	
1519847.5397395	5032935.8018311	70.084976196289	
1519898.043731	5032948.3938905	69.955932617188	
1519948.5477225	5032960.9859498	69.811996459961	
1519999.0517141	5032973.5780092	69.647613525391	
1520049.5557056	5032986.1700685	69.468910217285	
1520100.0596971	5032998.7621279	69.278228759766	
1520150.5636887	5033011.3541872	69.078010559082	
1520201.0676802	5033023.9462466	68.871879577637	
1520251.5716717	5033036.5383059	68.663688659668	
1520302.0756633	5033049.1303652	68.416107177734	
1520352.5796548	5033061.7224246	68.214218139648	
1520403.0836463	5033074.3144839	68.017456054688	
1520453.5876379	5033086.9065433	67.825714111328	
1520504.0916294	5033099.4986026	67.638160705566	
1520554.595621	5033112.090662	67.456108093262	
1520605.0996125	5033124.6827213	67.278678894043	
1520655.603604	5033137.2747807	67.105735778809	
1520706.1075956	5033149.86684	66.938758850098	
1520756.6115871	5033162.4588993	66.774360656738	
1520807.1155786	5033175.0509587	66.61100769043	
1520857.6195702	5033187.643018	66.446701049805	
1520908.1235617	5033200.2350774	66.286750793457	
1520958.6275532	5033212.8271367	66.120262145996	
1521009.1315448	5033225.4191961	65.955215454102	
1521059.6355363	5033238.0112554	65.796730041504	
1521110.1395278	5033250.6033148	65.657302856445	
1517131.9653126	5032209.1406601	65.931335449219	
1517182.4693042	5032221.7327195	65.741500854492	
1517232.9732957	5032234.3247788	65.59545135498	
1517283.4772873	5032246.9168382	65.464553833008	
1517333.9812788	5032259.5088975	65.367828369141	
1517384.4852703	5032272.1009568	65.27653503418	
1517434.9892619	5032284.6930162	65.202690124512	
1517485.4932534	5032297.2850755	65.143165588379	
1517535.9972449	5032309.8771349	65.113830566406	
1517586.5012365	5032322.4691942	65.074974060059	
1517637.005228	5032335.0612536	65.04475402832	
1517687.5092195	5032347.6533129	65.023544311523	
1517738.0132111	5032360.2453723	65.027679443359	
1517788.5172026	5032372.8374316	65.023849487305	
1517839.0211941	5032385.4294909	65.030738830566	
1517889.5251857	5032398.0215503	65.050521850586	
1517940.0291772	5032410.6136096	65.093612670898	
1517990.5331687	5032423.205669	65.139938354492	
1518041.0371603	5032435.7977283	65.199676513672	
1518091.5411518	5032448.3897877	65.273300170898	
1518142.0451433	5032460.981847	65.392509460449	
1518192.5491349	5032473.5739064	65.501518249512	
1518243.0531264	5032486.1659657	65.627265930176	
1518293.557118	5032498.7580251	65.77131652832	
1518344.0611095	5032511.3500844	65.95524597168	
1518394.565101	5032523.9421437	66.139251708984	
1518445.0690926	5032536.5342031	66.340614318848	
1518495.5730841	5032549.1262624	66.582061767578	
1518546.0770756	5032561.7183218	66.812767028809	
1518596.5810672	5032574.3103811	67.053688049316	
1518647.0850587	5032586.9024405	67.301597595215	
1518697.5890502	5032599.4944998	67.58243560791	
1518748.0930418	5032612.0865592	67.834526062012	
1518798.5970333	5032624.6786185	68.082809448242	
1518849.1010248	5032637.2706778	68.324203491211	
1518899.6050164	5032649.8627372	68.589981079102	
1518950.1090079	5032662.4547965	68.811782836914	
1519000.6129994	5032675.0468559	69.021507263184	
1519051.116991	5032687.6389152	69.218444824219	
1519101.6209825	5032700.2309746	69.435173034668	
1519152.124974	5032712.8230339	69.629638671875	
1519202.6289656	5032725.4150933	69.781196594238	
1519253.1329571	5032738.0071526	69.917602539062	
1519303.6369487	5032750.599212	70.066581726074	
1519354.1409402	5032763.1912713	70.166900634766	
1519404.6449317	5032775.7833306	70.246971130371	
1519455.1489233	5032788.37539	70.305282592773	
1519505.6529148	5032800.9674493	70.361213684082	
1519556.1569063	5032813.5595087	70.372970581055	
1519606.6608979	5032826.151568	70.363868713379	
1519657.1648894	5032838.7436274	70.334693908691	
1519707.6688809	5032851.3356867	70.296592712402	
1519758.1728725	5032863.9277461	70.226654052734	
1519808.676864	5032876.5198054	70.138679504395	
1519859.1808555	5032889.1118647	70.038223266602	
1519909.6848471	5032901.7039241	69.913307189941	
1519960.1888386	5032914.2959834	69.770477294922	
1520010.6928301	5032926.8880428	69.610313415527	
1520061.1968217	5032939.4801021	69.433265686035	
1520111.7008132	5032952.0721615	69.242774963379	
1520162.2048047	5032964.6642208	69.001876831055	
1520212.7087963	5032977.2562802	68.795318603516	
1520263.2127878	5032989.8483395	68.585861206055	
1520313.7167794	5033002.4403989	68.381790161133	
1520364.2207709	5033015.0324582	68.182518005371	
1520414.7247624	5033027.6245175	67.988250732422	
1520465.228754	5033040.2165769	67.795631408691	
1520515.7327455	5033052.8086362	67.61011505127	
1520566.236737	5033065.4006956	67.428276062012	
1520616.7407286	5033077.9927549	67.249633789062	
1520667.2447201	5033090.5848143	67.072509765625	
1520717.7487116	5033103.1768736	66.900573730469	
1520768.2527032	5033115.768933	66.731224060059	
1520818.7566947	5033128.3609923	66.56266784668	
1520869.2606862	5033140.9530516	66.396110534668	
1520919.7646778	5033153.545111	66.226364135742	
1520970.2686693	5033166.1371703	66.056922912598	
1521020.7726608	5033178.7292297	65.891593933105	
1521071.2766524	5033191.321289	65.740753173828	
1521121.7806439	5033203.9133484	65.598701477051	
1517143.6064287	5032162.4506937	65.809989929199	
1517194.1104203	5032175.0427531	65.655258178711	
1517244.6144118	5032187.6348124	65.508728027344	
1517295.1184033	5032200.2268718	65.386833190918	
1517345.6223949	5032212.8189311	65.272621154785	
1517396.1263864	5032225.4109905	65.177581787109	
1517446.6303779	5032238.0030498	65.10075378418	
1517497.1343695	5032250.5951091	65.056785583496	
1517547.638361	5032263.1871685	65.009559631348	
1517598.1423525	5032275.7792278	64.973274230957	
1517648.6463441	5032288.3712872	64.947929382324	
1517699.1503356	5032300.9633465	64.95036315918	
1517749.6543271	5032313.5554059	64.94758605957	
1517800.1583187	5032326.1474652	64.955848693848	
1517850.6623102	5032338.7395246	64.973442077637	
1517901.1663017	5032351.3315839	65.011199951172	
1517951.6702933	5032363.9236432	65.047233581543	
1518002.1742848	5032376.5157026	65.103256225586	
1518052.6782763	5032389.1077619	65.176704406738	
1518103.1822679	5032401.6998213	65.252151489258	
1518153.6862594	5032414.2918806	65.34188079834	
1518204.190251	5032426.88394	65.447059631348	
1518254.6942425	5032439.4759993	65.584754943848	
1518305.198234	5032452.0680587	65.726852416992	
1518355.7022256	5032464.660118	65.888236999512	
1518406.2062171	5032477.2521774	66.068237304688	
1518456.7102086	5032489.8442367	66.287246704102	
1518507.2142002	5032502.436296	66.501525878906	
1518557.7181917	5032515.0283554	66.728507995605	
1518608.2221832	5032527.6204147	66.964820861816	
1518658.7261748	5032540.2124741	67.234275817871	
1518709.2301663	5032552.8045334	67.48014831543	
1518759.7341578	5032565.3965928	67.725112915039	
1518810.2381494	5032577.9886521	67.966499328613	
1518860.7421409	5032590.5807115	68.234283447266	
1518911.2461324	5032603.1727708	68.462341308594	
1518961.750124	5032615.7648301	68.680610656738	
1519012.2541155	5032628.3568895	68.921325683594	
1519062.758107	5032640.9489488	69.147422790527	
1519113.2620986	5032653.5410082	69.327392578125	
1519163.7660901	5032666.1330675	69.494209289551	
1519214.2700817	5032678.7251269	69.647674560547	
1519264.7740732	5032691.3171862	69.817207336426	
1519315.2780647	5032703.9092456	69.940628051758	
1519365.7820563	5032716.5013049	70.047103881836	
1519416.2860478	5032729.0933643	70.158660888672	
1519466.7900393	5032741.6854236	70.222534179688	
1519517.2940309	5032754.2774829	70.264450073242	
1519567.7980224	5032766.8695423	70.284729003906	
1519618.3020139	5032779.4616016	70.298545837402	
1519668.8060055	5032792.053661	70.275299072266	
1519719.309997	5032804.6457203	70.232177734375	
1519769.8139885	5032817.2377797	70.16951751709	
1519820.3179801	5032829.829839	70.093490600586	
1519870.8219716	5032842.4218984	69.991760253906	
1519921.3259631	5032855.0139577	69.872207641602	
1519971.8299547	5032867.6060171	69.734580993652	
1520022.3339462	5032880.1980764	69.545036315918	
1520072.8379377	5032892.7901357	69.36840057373	
1520123.3419293	5032905.3821951	69.178169250488	
1520173.8459208	5032917.9742544	68.978462219238	
1520224.3499124	5032930.5663138	68.769187927246	
1520274.8539039	5032943.1583731	68.564109802246	
1520325.3578954	5032955.7504325	68.362182617188	
1520375.861887	5032968.3424918	68.164886474609	
1520426.3658785	5032980.9345512	67.967124938965	
1520476.86987	5032993.5266105	67.778945922852	
1520527.3738616	5033006.1186698	67.594268798828	
1520577.8778531	5033018.7107292	67.412139892578	
1520628.3818446	5033031.3027885	67.227546691895	
1520678.8858362	5033043.8948479	67.049545288086	
1520729.3898277	5033056.4869072	66.87345123291	
1520779.8938192	5033069.0789666	66.697738647461	
1520830.3978108	5033081.6710259	66.524810791016	
1520880.9018023	5033094.2630853	66.350929260254	
1520931.4057938	5033106.8551446	66.176643371582	
1520981.9097854	5033119.447204	66.007308959961	
1521032.4137769	5033132.0392633	65.810050964355	
1521082.9177684	5033144.6313226	65.659614562988	
1521133.42176	5033157.223382	65.524841308594	
1517155.2475448	5032115.7607273	65.738815307617	
1517205.7515363	5032128.3527867	65.586082458496	
1517256.2555279	5032140.944846	65.446548461914	
1517306.7595194	5032153.5369054	65.313270568848	
1517357.2635109	5032166.1289647	65.195869445801	
1517407.7675025	5032178.7210241	65.096588134766	
1517458.271494	5032191.3130834	65.027648925781	
1517508.7754855	5032203.9051428	64.96549987793	
1517559.2794771	5032216.4972021	64.918235778809	
1517609.7834686	5032229.0892614	64.898963928223	
1517660.2874601	5032241.6813208	64.87744140625	
1517710.7914517	5032254.2733801	64.868644714355	
1517761.2954432	5032266.8654395	64.872291564941	
1517811.7994347	5032279.4574988	64.901222229004	
1517862.3034263	5032292.0495582	64.927474975586	
1517912.8074178	5032304.6416175	64.960647583008	
1517963.3114094	5032317.2336769	65.002418518066	
1518013.8154009	5032329.8257362	65.065841674805	
1518064.3193924	5032342.4177955	65.128723144531	
1518114.823384	5032355.0098549	65.204139709473	
1518165.3273755	5032367.6019142	65.293037414551	
1518215.831367	5032380.1939736	65.410209655762	
1518266.3353586	5032392.7860329	65.531066894531	
1518316.8393501	5032405.3780923	65.671249389648	
1518367.3433416	5032417.9701516	65.830192565918	
1518417.8473332	5032430.562211	66.025314331055	
1518468.3513247	5032443.1542703	66.220237731934	
1518518.8553162	5032455.7463297	66.429931640625	
1518569.3593078	5032468.338389	66.651405334473	
1518619.8632993	5032480.9304483	66.90592956543	
1518670.3672908	5032493.5225077	67.141944885254	
1518720.8712824	5032506.114567	67.379539489746	
1518771.3752739	5032518.7066264	67.616310119629	
1518821.8792654	5032531.2986857	67.881744384766	
1518872.383257	5032543.8907451	68.150909423828	
1518922.8872485	5032556.4828044	68.372673034668	
1518973.3912401	5032569.0748638	68.618835449219	
1519023.8952316	5032581.6669231	68.821723937988	
1519074.3992231	5032594.2589824	69.013595581055	
1519124.9032147	5032606.8510418	69.193656921387	
1519175.4072062	5032619.4431011	69.393127441406	
1519225.9111977	5032632.0351605	69.547943115234	
1519276.4151893	5032644.6272198	69.690063476562	
1519326.9191808	5032657.2192792	69.818466186523	
1519377.4231723	5032669.8113385	69.957153320312	
1519427.9271639	5032682.4033979	70.049835205078	
1519478.4311554	5032694.9954572	70.122138977051	
1519528.9351469	5032707.5875166	70.172904968262	
1519579.4391385	5032720.1795759	70.218215942383	
1519629.94313	5032732.7716352	70.223861694336	
1519680.4471215	5032745.3636946	70.20874786377	
1519730.9511131	5032757.9557539	70.173149108887	
1519781.4551046	5032770.5478133	70.124473571777	
1519831.9590961	5032783.1398726	70.046821594238	
1519882.4630877	5032795.731932	69.927955627441	
1519932.9670792	5032808.3239913	69.809982299805	
1519983.4710708	5032820.9160507	69.674163818359	
1520033.9750623	5032833.50811	69.518920898438	
1520084.4790538	5032846.1001694	69.347198486328	
1520134.9830454	5032858.6922287	69.161712646484	
1520185.4870369	5032871.284288	68.960227966309	
1520235.9910284	5032883.8763474	68.758666992188	
1520286.49502	5032896.4684067	68.556358337402	
1520336.9990115	5032909.0604661	68.34886932373	
1520387.503003	5032921.6525254	68.152839660645	
1520438.0069946	5032934.2445848	67.961448669434	
1520488.5109861	5032946.8366441	67.774116516113	
1520539.0149776	5032959.4287035	67.582656860352	
1520589.5189692	5032972.0207628	67.399948120117	
1520640.0229607	5032984.6128221	67.218185424805	
1520690.5269522	5032997.2048815	67.037109375	
1520741.0309438	5033009.7969408	66.852340698242	
1520791.5349353	5033022.3890002	66.673698425293	
1520842.0389268	5033034.9810595	66.459678649902	
1520892.5429184	5033047.5731189	66.28010559082	
1520943.0469099	5033060.1651782	66.102020263672	
1520993.5509015	5033072.7572376	65.929916381836	
1521044.054893	5033085.3492969	65.768074035645	
1521094.5588845	5033097.9413563	65.620513916016	
1521145.0628761	5033110.5334156	65.490386962891	
1517166.8886609	5032069.0707609	65.689300537109	
1517217.3926524	5032081.6628203	65.539421081543	
1517267.8966439	5032094.2548796	65.396125793457	
1517318.4006355	5032106.846939	65.262596130371	
1517368.904627	5032119.4389983	65.146820068359	
1517419.4086185	5032132.0310577	65.044136047363	
1517469.9126101	5032144.623117	64.95930480957	
1517520.4166016	5032157.2151764	64.892189025879	
1517570.9205931	5032169.8072357	64.853675842285	
1517621.4245847	5032182.3992951	64.818481445312	
1517671.9285762	5032194.9913544	64.797019958496	
1517722.4325677	5032207.5834137	64.786567687988	
1517772.9365593	5032220.1754731	64.810752868652	
1517823.4405508	5032232.7675324	64.830871582031	
1517873.9445424	5032245.3595918	64.86026763916	
1517924.4485339	5032257.9516511	64.89786529541	
1517974.9525254	5032270.5437105	64.957740783691	
1518025.456517	5032283.1357698	65.012390136719	
1518075.9605085	5032295.7278292	65.077323913574	
1518126.4645	5032308.3198885	65.154258728027	
1518176.9684916	5032320.9119479	65.257278442383	
1518227.4724831	5032333.5040072	65.361152648926	
1518277.9764746	5032346.0960665	65.481422424316	
1518328.4804662	5032358.6881259	65.620834350586	
1518378.9844577	5032371.2801852	65.794502258301	
1518429.4884492	5032383.8722446	65.96989440918	
1518479.9924408	5032396.4643039	66.160575866699	
1518530.4964323	5032409.0563633	66.384811401367	
1518581.0004238	5032421.6484226	66.600387573242	
1518631.5044154	5032434.240482	66.822845458984	
1518682.0084069	5032446.8325413	67.08927154541	
1518732.5123984	5032459.4246006	67.346290588379	
1518783.01639	5032472.01666	67.575370788574	
1518833.5203815	5032484.6087193	67.802528381348	
1518884.0243731	5032497.2007787	68.026039123535	
1518934.5283646	5032509.792838	68.277069091797	
1518985.0323561	5032522.3848974	68.487518310547	
1519035.5363477	5032534.9769567	68.68888092041	
1519086.0403392	5032547.5690161	68.880500793457	
1519136.5443307	5032560.1610754	69.093658447266	
1519187.0483223	5032572.7531348	69.262924194336	
1519237.5523138	5032585.3451941	69.420928955078	
1519288.0563053	5032597.9372534	69.567344665527	
1519338.5602969	5032610.5293128	69.728149414062	
1519389.0642884	5032623.1213721	69.845649719238	
1519439.5682799	5032635.7134315	69.945907592773	
1519490.0722715	5032648.3054908	70.026527404785	
1519540.576263	5032660.8975502	70.10417175293	
1519591.0802545	5032673.4896095	70.139488220215	
1519641.5842461	5032686.0816689	70.15340423584	
1519692.0882376	5032698.6737282	70.139785766602	
1519742.5922291	5032711.2657875	70.116065979004	
1519793.0962207	5032723.8578469	70.060897827148	
1519843.6002122	5032736.4499062	69.985450744629	
1519894.1042038	5032749.0419656	69.893417358398	
1519944.6081953	5032761.6340249	69.778541564941	
1519995.1121868	5032774.2260843	69.646301269531	
1520045.6161784	5032786.8181436	69.497093200684	
1520096.1201699	5032799.410203	69.32780456543	
1520146.6241614	5032812.0022623	69.147171020508	
1520197.128153	5032824.5943217	68.956413269043	
1520247.6321445	5032837.186381	68.759521484375	
1520298.136136	5032849.7784403	68.551116943359	
1520348.6401276	5032862.3704997	68.352546691895	
1520399.1441191	5032874.962559	68.157348632812	
1520449.6481106	5032887.5546184	67.966361999512	
1520500.1521022	5032900.1466777	67.770309448242	
1520550.6560937	5032912.7387371	67.585456848145	
1520601.1600852	5032925.3307964	67.401565551758	
1520651.6640768	5032937.9228558	67.217704772949	
1520702.1680683	5032950.5149151	66.991088867188	
1520752.6720599	5032963.1069744	66.806953430176	
1520803.1760514	5032975.6990338	66.622535705566	
1520853.6800429	5032988.2910931	66.437759399414	
1520904.1840345	5033000.8831525	66.250755310059	
1520954.688026	5033013.4752118	66.070259094238	
1521005.1920175	5033026.0672712	65.897613525391	
1521055.6960091	5033038.6593305	65.737403869629	
1521106.2000006	5033051.2513899	65.591773986816	
1521156.7039921	5033063.8434492	65.463180541992	
1517178.5297769	5032022.3807946	65.645118713379	
1517229.0337685	5032034.9728539	65.498954772949	
1517279.53776	5032047.5649133	65.358222961426	
1517330.0417515	5032060.1569726	65.226768493652	
1517380.5457431	5032072.7490319	65.104499816895	
1517431.0497346	5032085.3410913	64.995986938477	
1517481.5537261	5032097.9331506	64.903648376465	
1517532.0577177	5032110.52521	64.823379516602	
1517582.5617092	5032123.1172693	64.770088195801	
1517633.0657008	5032135.7093287	64.732551574707	
1517683.5696923	5032148.301388	64.710762023926	
1517734.0736838	5032160.8934474	64.721069335938	
1517784.5776754	5032173.4855067	64.731178283691	
1517835.0816669	5032186.077566	64.754089355469	
1517885.5856584	5032198.6696254	64.787246704102	
1517936.08965	5032211.2616847	64.844261169434	
1517986.5936415	5032223.8537441	64.89363861084	
1518037.097633	5032236.4458034	64.952499389648	
1518087.6016246	5032249.0378628	65.035430908203	
1518138.1056161	5032261.6299221	65.114807128906	
1518188.6096076	5032274.2219815	65.206489562988	
1518239.1135992	5032286.8140408	65.311347961426	
1518289.6175907	5032299.4061002	65.44686126709	
1518340.1215822	5032311.9981595	65.586616516113	
1518390.6255738	5032324.5902188	65.74348449707	
1518441.1295653	5032337.1822782	65.915451049805	
1518491.6335568	5032349.7743375	66.11986541748	
1518542.1375484	5032362.3663969	66.353439331055	
1518592.6415399	5032374.9584562	66.55980682373	
1518643.1455315	5032387.5505156	66.771553039551	
1518693.649523	5032400.1425749	67.01602935791	
1518744.1535145	5032412.7346343	67.236099243164	
1518794.6575061	5032425.3266936	67.457298278809	
1518845.1614976	5032437.9187529	67.678253173828	
1518895.6654891	5032450.5108123	67.930793762207	
1518946.1694807	5032463.1028716	68.145935058594	
1518996.6734722	5032475.694931	68.354667663574	
1519047.1774637	5032488.2869903	68.555694580078	
1519097.6814553	5032500.8790497	68.780883789062	
1519148.1854468	5032513.471109	68.96354675293	
1519198.6894383	5032526.0631684	69.136054992676	
1519249.1934299	5032538.6552277	69.298110961914	
1519299.6974214	5032551.2472871	69.477226257324	
1519350.2014129	5032563.8393464	69.61498260498	
1519400.7054045	5032576.4314057	69.73876953125	
1519451.209396	5032589.0234651	69.868728637695	
1519501.7133875	5032601.6155244	69.954788208008	
1519552.2173791	5032614.2075838	70.026718139648	
1519602.7213706	5032626.7996431	70.066200256348	
1519653.2253622	5032639.3917025	70.096984863281	
1519703.7293537	5032651.9837618	70.090614318848	
1519754.2333452	5032664.5758212	70.062721252441	
1519804.7373368	5032677.1678805	70.013565063477	
1519855.2413283	5032689.7599398	69.948638916016	
1519905.7453198	5032702.3519992	69.857246398926	
1519956.2493114	5032714.9440585	69.747512817383	
1520006.7533029	5032727.5361179	69.621063232422	
1520057.2572944	5032740.1281772	69.476226806641	
1520107.761286	5032752.7202366	69.316772460938	
1520158.2652775	5032765.3122959	69.14380645752	
1520208.769269	5032777.9043553	68.959838867188	
1520259.2732606	5032790.4964146	68.758514404297	
1520309.7772521	5032803.088474	68.561729431152	
1520360.2812436	5032815.6805333	68.364585876465	
1520410.7852352	5032828.2725926	68.169723510742	
1520461.2892267	5032840.864652	67.968421936035	
1520511.7932182	5032853.4567113	67.780555725098	
1520562.2972098	5032866.0487707	67.559387207031	
1520612.8012013	5032878.64083	67.373764038086	
1520663.3051929	5032891.2328894	67.178848266602	
1520713.8091844	5032903.8249487	66.991317749023	
1520764.3131759	5032916.4170081	66.80224609375	
1520814.8171675	5032929.0090674	66.606506347656	
1520865.321159	5032941.6011267	66.417175292969	
1520915.8251505	5032954.1931861	66.229415893555	
1520966.3291421	5032966.7852454	66.047187805176	
1521016.8331336	5032979.3773048	65.872489929199	
