pp_0000 625.0 9375.0 1 0.5657313137864558028056194416421931236982345581054687500000000000
pp_0001 1875.0 9375.0 1 0.5003759478111881042750042070110794156789779663085937500000000000
pp_0002 3125.0 9375.0 1 0.51772221545997099134694963140645995736122131347656250000000000000
pp_0003 4375.0 9375.0 1 0.56067832967706032754051648225868120789527893066406250000000000000
pp_0004 625.0 8125.0 1 0.9902324710925043405040923971682786941528320312500000000000000000
pp_0005 1875.0 8125.0 1 0.8048324853372094134229541850800160318613052368164062500000000000
pp_0006 3125.0 8125.0 1 0.59889034845938182716196251931251026690006256103515625000000000000
pp_0007 4375.0 8125.0 1 0.64777881396026149030120677707600407302379608154296875000000000000
pp_0008 625.0 6875.0 1 1.11089453447289532306285764207132160663604736328125000000000000000
pp_0009 3125.0 6875.0 1 0.672534697713176643496524320653406903147697448730468750000000000000
pp_0010 4375.0 6875.0 1 0.762649926467068195456988632940920069813728332519531250000000000000
pp_0011 625.0 5625.0 1 1.16493209349110804495808224601205438375473022460937500000000000000
pp_0012 3125.0 5625.0 1 0.691498382282212831206891223700949922204017639160156250000000000000
pp_0013 4375.0 5625.0 1 0.628919290565945865445485196687513962388038635253906250000000000000
pp_0014 625.0 4375.0 1 1.32706124892277932403317208809312433004379272460937500000000000000
pp_0015 1875.0 4375.0 1 0.91497251441995597343037616155925206840038299560546875000000000000
pp_0016 3125.0 4375.0 1 0.798152348540855927083725873671937733888626098632812500000000000000
pp_0017 4375.0 4375.0 1 0.771616976676934407386454495281213894486427307128906250000000000000
pp_0018 625.0 3125.0 1 1.26982202437926972038439998868852853775024414062500000000000000000
pp_0019 1875.0 3125.0 1 1.07599107866847409908928057120647281408309936523437500000000000000
pp_0020 3125.0 3125.0 1 0.829711110150979425092998553736833855509757995605468750000000000000
pp_0021 4375.0 3125.0 1 1.010346599020754077002948179142549633979797363281250000000000000000
pp_0022 625.0 1875.0 1 1.43407890374702429170383766177110373973846435546875000000000000000
pp_0023 1875.0 1875.0 1 1.43511889892289712378214971977286040782928466796875000000000000000
pp_0024 3125.0 1875.0 1 1.065079772497208976389515555638354271650314331054687500000000000000
pp_0025 4375.0 1875.0 1 1.133929662650785319399915351823437958955764770507812500000000000000
pp_0026 1875.0 625.0 1 1.26969720519316831008893586840713396668434143066406250000000000000
pp_0027 3125.0 625.0 1 1.014625934266136786376932832354214042425155639648437500000000000000
pp_0028 4375.0 625.0 1 0.812826917694105754996769519493682309985160827636718750000000000000
