time,TRGW-0-2-15,TRGW-0-2-9,TRGW-0-3-8,TRGW-0-9-1,TRGW-0-13-10,TRGW-0-15-16,TRGW-0-21-10,TRGW-0-22-15,TRGW-0-24-4,TRGW-0-26-6,TRGW-0-29-15,TRGW-0-33-7,TRGW-0-34-10
3652.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683.5,-0.006764850000003264,-0.00727999000000068,-0.013105439999996804,-0.007690650000000687,-0.06425889999999868,-0.0444272299999966,-0.043192439999998555,-0.0356712700000017,-0.02641174000000035,-0.0398937499999974,-0.020139600000000257,-0.06703512999999361,-0.17264362000000233
3712.5,0.035929840000001434,0.11379806000000059,0.12199818999999934,0.14377878999999893,0.01128212000000417,-0.019402829999997095,0.040042939999999305,-0.015636450000002355,0.13737912999999935,0.11862282999999962,0.02088443999999612,0.11586220000000225,-0.015069119999999714
3743.5,0.05662360000000177,0.2236342600000043,0.23670363000000094,0.30208285999999873,0.043824710000002653,0.026740080000003275,0.11132903000000027,0.032461949999998296,0.2755842800000039,0.19376618000000434,0.051651110000001665,0.21749496000000335,0.08277469000000082
3773.5,0.09826153999999576,0.4095310300000037,0.4366020300000031,0.565669370000002,0.11284240999999895,0.04401495000000466,0.1410167599999994,0.03720634999999817,0.4442440600000026,0.1356347299999996,0.08572481999999582,0.3326482800000008,0.2591800199999952
3804.5,0.0652597799999981,0.4333919700000024,0.44937449000000385,0.6544241300000024,-0.0055527000000026305,-0.027853629999995633,0.06739744000000059,0.013246809999998277,0.4410970400000025,0.15519165999999984,0.04038334999999904,0.22512167000000005,-0.03530212000000432
3834.5,0.05763941000000017,0.45421568000000434,0.4692672299999998,0.7247126600000016,0.037485000000003765,-0.013878659999996046,0.06507059999999854,-0.01090216000000055,0.47357616000000036,0.24581154000000538,0.03939454999999725,0.22725351000000416,0.03618313999999856
3865.5,0.021015769999998213,0.38315079000000196,0.3890776200000019,0.6754313699999983,-0.07702190999999914,-0.11681155999999504,-0.12515808999999933,-0.16144942000000384,0.34564312999999913,0.08363954000000007,-0.016162340000001052,0.0421013400000021,-0.12896977000000476
3896.5,-0.03199236000000383,0.2445775600000033,0.23768922000000003,0.5368749800000003,-0.40399401999999895,-0.3563526599999989,-0.4634905300000014,-0.3184370200000046,0.0339170300000049,-0.4160740599999997,-0.13776270000000324,-0.2913192099999975,-0.36640773999999965
3926.5,-0.07381767999999767,0.08515265000000483,0.06721874000000128,0.36387110999999805,-0.6803522700000002,-0.5124631899999983,-0.6479120700000038,-0.40359546000000535,-0.274148849999996,-0.7219153200000008,-0.22329992000000232,-0.554903379999999,-0.5135052299999998
3957.5,-0.0972006599999986,-0.06862733999999904,-0.0920280699999978,0.17689440999999562,-0.707995369999999,-0.5204587300000014,-0.7063251400000041,-0.42311640000000494,-0.5637739599999989,-0.9909155799999994,-0.2709040000000016,-0.8021587099999934,-0.597165590000003
