,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
20,4.929478804257172e-34,2.3121490232724607e-32,1.0881322996846085e-30,5.0231142682829377e-29,2.2681277174177174e-27,9.982798013998496e-26,4.2638899956874534e-24,1.7572442598375847e-22,6.93420769366278e-21,2.592366247653886e-19,9.04281709226838e-18,2.8758654352085483e-16,8.031603293446153e-15,1.8438031467728962e-13,3.0645280785502335e-12,2.948966308568434e-11,6.241493756053884e-12,7.634317240102789e-13,7.044056126335185e-14,5.438602885810544e-15,3.7069784499362633e-16,2.3028070160822177e-17,1.3310389054095872e-18,7.261563858348735e-20,3.7780185469781016e-21,1.889085204908028e-22,9.132242416143351e-24,4.288216416866029e-25,1.9632790369361137e-26,8.790722802868532e-28,3.859266163624985e-29,1.6647269814807103e-30,7.06834430081559e-32,2.958644969724366e-33,1.222474713524825e-34,4.9917645538720934e-36,2.0163583722555723e-37,8.064181528165476e-39,3.195706589102195e-40,1.2556971270952924e-41,4.895301457915182e-43,1.8944709379191638e-44,7.281550840459734e-46,2.780864984565937e-47,1.0556892120929614e-48,4.0584459512437683e-50
21,6.24558159830662e-36,2.8557535635650204e-34,1.3090653985130996e-32,5.875477125984106e-31,2.574147212764032e-29,1.0966979648309309e-27,4.5218911423857404e-26,1.7932131831638475e-24,6.783044880979326e-23,2.4195722089172177e-21,8.006360941622402e-20,2.396944059803775e-18,6.232691454217152e-17,1.3086105767844606e-15,1.9253961947601678e-14,1.6135127079368018e-13,3.915131875548372e-14,5.405858763137644e-15,5.556117771582141e-16,4.726817499481927e-17,3.518548468702873e-18,2.3694637439779575e-19,1.4754636677890913e-20,8.625961408897266e-22,4.787304500592346e-23,2.543268554471667e-24,1.3016771620872627e-25,6.451054637325014e-27,3.108499371052955e-28,1.4612216047782188e-29,6.719403613940455e-31,3.029734888896643e-32,1.3421269637313778e-33,5.850992404335827e-35,2.5138736188923156e-36,1.0658187467877453e-37,4.4640432762046366e-39,1.8488426443906443e-40,7.578280133457081e-42,3.0766046946845694e-43,1.237937683870292e-44,4.939887488069686e-46,1.9559835881648086e-47,7.688805727459026e-49,3.0019240570436066e-50,1.1865336250675232e-51
22,7.016050305025229e-38,3.140467234825395e-36,1.4082675182470565e-34,6.172824346205274e-33,2.6359865840241554e-31,1.0921458091649882e-29,4.367620223272599e-28,1.6746723763193688e-26,6.102149189258072e-25,2.087473454448578e-23,6.588369286599741e-22,1.8684059773809862e-20,4.558954985828022e-19,8.846881639388068e-18,1.1684249310582993e-16,8.685752238128343e-16,2.3727735837048386e-16,3.648042343925674e-17,4.132064279304242e-18,3.8402426366309466e-19,3.09983829942221e-20,2.2495244588656614e-21,1.501435873020029e-22,9.365106915890453e-24,5.522934413600372e-25,3.1067206569649906e-26,1.678327134718965e-27,8.754789825763231e-29,4.429036468214151e-30,2.1808465196155287e-31,1.0483055944267414e-32,4.931579349935131e-34,2.2753266235829164e-35,1.0314616429641037e-36,4.601486480281348e-38,2.0228987599739726e-39,8.774093877008578e-41,3.7587344004238245e-42,1.5918378129960886e-43,6.670150914369846e-45,2.7674237716832546e-46,1.1376515491348633e-47,4.636584601011299e-49,1.8744730116222832e-50,7.520967296593921e-52,3.0541986658271707e-53
23,7.1648738361341695e-40,3.1495586403829244e-38,1.386249492658346e-36,5.95485589259174e-35,2.4875754895856408e-33,1.0060828488213582e-31,3.9175982003957375e-30,1.4581988461421049e-28,5.1393969928562674e-27,1.6931963845035453e-25,5.11974777130497e-24,1.3821246018061315e-22,3.1837185081077433e-21,5.757014060741679e-20,6.902017856779951e-19,4.617014750670237e-18,1.40010739662897e-18,2.370697463190728e-19,2.933225777194723e-20,2.956521254973837e-21,2.572253302023863e-22,2.0012110188406772e-23,1.4253369049670445e-24,9.448587349600227e-26,5.900828017476635e-27,3.5039314336695195e-28,1.992551299808158e-29,1.0913207751160818e-30,5.783500992449432e-32,2.976969261419175e-33,1.493059561453307e-34,7.315715334265848e-36,3.509929470917356e-37,1.6521426054671296e-38,7.642508003667843e-40,3.479373838205811e-41,1.5609977206223633e-42,6.909278011909349e-44,3.0201581807531494e-45,1.3049176356213937e-46,5.577528194918915e-48,2.360039495260243e-49,9.892327496386274e-51,4.109940726365132e-52,1.6934417078021134e-53,7.060566822975256e-55
24,6.775266107523895e-42,2.9319283149558405e-40,1.2698585134383702e-38,5.3603204785637e-37,2.1967654011225742e-35,8.69905947949076e-34,3.308713376564706e-32,1.1995269881875529e-30,4.10342356239113e-29,1.306616432834275e-27,3.799152324877271e-26,9.802535522661975e-25,2.1419575497132346e-23,3.6328116685837187e-22,3.990225209472561e-21,2.4296919328420276e-20,8.087091486611657e-21,1.4945234727560608e-21,2.0050138902487643e-22,2.1782543029122127e-23,2.0319570131984716e-24,1.687186789379038e-25,1.2773033872994946e-26,8.967903527821816e-28,5.912881235473907e-29,3.6962881345939384e-30,2.2071462600823303e-31,1.2664273817723645e-32,7.016370053932031e-34,3.768405891735552e-35,1.968611380931633e-36,1.0030867558278693e-37,4.9972652139246035e-39,2.439132187782599e-40,1.1684812890111416e-41,5.50259480799981e-43,2.5507400663263853e-44,1.1653115008095646e-45,5.252432784593848e-47,2.3379590214985934e-48,1.0285924415771239e-49,4.476252857629909e-51,1.9282045711571684e-52,8.226836135567053e-54,3.478648927313212e-55,1.488138034048262e-56
25,6.015213775960819e-44,2.567212693540879e-42,1.0962985339663663e-40,4.557059456876829e-39,1.8363092688376966e-37,7.137003575472727e-36,2.6584390490029454e-34,9.412988827764845e-33,3.13450280131498e-31,9.676097020307296e-30,2.7140336674813427e-28,6.715690562864173e-27,1.3975461367574092e-25,2.235018139364144e-24,2.2665813495698724e-23,1.2682174464695695e-22,4.590294749158278e-23,9.189142704777904e-24,1.3283155801910904e-24,1.5471386893217313e-25,1.540344039457114e-26,1.3595916178251348e-27,1.0902639630261996e-28,8.082337349772547e-30,5.610650858137988e-31,3.6832506774289507e-32,2.3042955989468196e-33,1.3823305399396477e-34,7.991571522913178e-36,4.470947039559568e-37,2.428957742287357e-38,1.2851895647355838e-39,6.639400658341891e-41,3.356153435245532e-42,1.6631025550051919e-43,8.092283241345424e-45,3.871887682316025e-46,1.8240074242493308e-47,8.469812431088848e-49,3.8806367498000026e-50,1.75593197902762e-51,7.853120455943607e-53,3.473977837009492e-54,1.5210819624011851e-55,6.596166075468276e-57,2.893471244336953e-58
26,5.067110695273018e-46,2.1358664556294802e-44,9.00687828324102e-43,3.692937553267953e-41,1.4658256780655048e-39,5.602491662775346e-38,2.0480261390586454e-36,7.098745369060096e-35,2.3067342399663422e-33,6.921434002226218e-32,1.8779375993906714e-30,4.469326810774123e-29,8.887159757071949e-28,1.3461356009817474e-26,1.268748293553156e-25,6.575103410168326e-25,2.5678671688096205e-25,5.532923590869991e-26,8.571193916837668e-27,1.0653360950675152e-27,1.1274706627115254e-28,1.0541527623042758e-29,8.926145401369741e-31,6.967416872435819e-32,5.0796659929780925e-33,3.4940513494113427e-34,2.285560305777494e-35,1.4308146370278487e-36,8.616908793040156e-38,5.0137139335645205e-39,2.8285799953476237e-40,1.5520320047774384e-41,8.303998815948919e-43,4.3421413599988294e-44,2.2233032041748267e-45,1.1166408496401258e-46,5.509367161217671e-48,2.6738788029246906e-49,1.2780511438069095e-50,6.0225641571628426e-52,2.800622053804745e-53,1.2862929730664914e-54,5.8394855658779635e-56,2.622192080732148e-57,1.1654590360754778e-58,5.239192981436792e-60
27,4.083209484593764e-48,1.701797592700642e-46,7.095333958172397e-45,2.873358329092895e-43,1.1250703544941098e-41,4.235435981207349e-40,1.5221404146661548e-38,5.174630523508962e-37,1.6442974045602264e-35,4.806493311073506e-34,1.264519567038766e-32,2.9018187116890416e-31,5.529285252365521e-30,7.96232957251917e-29,7.0144059774486e-28,3.389609920566423e-27,1.4189308614407235e-27,3.2726807921273766e-28,5.407629020393767e-29,7.143251416706017e-30,8.007393314066762e-31,7.905431957456098e-32,7.048616065298018e-33,5.7786008497510396e-34,4.41458538154285e-35,3.175186853780738e-36,2.1675927922490928e-37,1.4136522338088975e-38,8.854736582458688e-40,5.35049655173908e-41,3.1304558377490597e-42,1.7790252803234925e-43,9.846635550198317e-45,5.320293790929269e-46,2.811933526035396e-47,1.4563537532510588e-48,7.402875623265638e-50,3.6983490206676885e-51,1.818132667681796e-52,8.805083497013745e-54,4.204970898657728e-55,1.9819984635209965e-56,9.227984316204473e-58,4.247112682587394e-59,1.9335941773280054e-60,8.902860093420278e-62
28,3.1678722343566764e-50,1.3066550762178865e-48,5.391639295680168e-47,2.158870785544608e-45,8.348564350842227e-44,3.099698625869282e-42,1.0967572156926847e-40,3.662825841785734e-39,1.1401994100419777e-37,3.2533529304883794e-36,8.316800713846649e-35,1.844383775441467e-33,3.375952952830638e-32,4.63680416909914e-31,3.836952664977314e-30,1.7390195354670833e-29,7.758355489676217e-30,1.906321499410226e-30,3.3459770993981094e-31,4.6804350477385566e-32,5.539521786234384e-33,5.7585176833422765e-34,5.392676117120139e-35,4.632782922677116e-36,3.70096568191438e-37,2.778195162713102e-38,1.9759201993924255e-39,1.3403640943961044e-40,8.719439946911002e-42,5.4642728269076845e-43,3.3113660995070426e-44,1.946785381715805e-45,1.1134490514593984e-46,6.210214705405978e-48,3.3848183441252654e-49,1.8061486765770737e-50,9.45070512564062e-52,4.856142538238924e-53,2.453530463511244e-54,1.220288756853789e-55,5.980715097748059e-57,2.8911305206958287e-58,1.3796633491576008e-59,6.504334650548936e-61,3.031594655772659e-62,1.4288958966381926e-63
29,2.378430696150453e-52,9.716151372458031e-51,3.971028226725243e-49,1.5735672027962985e-47,6.015799854492416e-46,2.2052894976869183e-44,7.691706566524795e-43,2.5270075525672203e-41,7.71798914444429e-40,2.1532818206484684e-38,5.358744114017337e-37,1.1507110459022171e-35,2.027661652676106e-34,2.6637513823479627e-33,2.079576742945956e-32,8.885050681843946e-32,4.2034577160952593e-32,1.0957058515507991e-32,2.035441253067564e-33,3.0053690193690176e-34,3.744825501943077e-35,4.088478412429235e-36,4.012082408405016e-37,3.6042996293517103e-38,3.005224374589928e-39,2.3503975558868764e-40,1.738828701374791e-41,1.2250779274149215e-42,8.265616110079719e-44,5.3653709365106145e-45,3.363791371973338e-46,2.0436342695681572e-47,1.2065886072736397e-48,6.940146269574539e-50,3.897320600729863e-51,2.140782733631272e-52,1.152160822122281e-53,6.084594468191372e-55,3.1572061362991563e-56,1.6115443649653115e-57,8.1005307800884e-59,4.0136153096486076e-60,1.9619557520218194e-61,9.469340860066166e-63,4.5159981453879574e-64,2.177847545819156e-65
30,1.7568770508315068e-54,7.107963741062174e-53,2.877753843338389e-51,1.1287347148869897e-49,4.2671494664038046e-48,1.5450162184031991e-46,5.3145634353400695e-45,1.7187184286808269e-43,5.1544859503725e-42,1.4075381547483119e-40,3.414050023798462e-39,7.108118721258082e-38,1.2075795432319388e-36,1.5205232256627085e-35,1.1239901581933487e-34,4.54620547478158e-34,2.2713080499748112e-34,6.259400768018654e-35,1.2270110294097432e-35,1.9073816297885337e-36,2.4964680158767483e-37,2.8567179140076405e-38,2.932284065248107e-39,2.7502352366490905e-40,2.3899035060351356e-41,1.94489487977117e-42,1.4948934358681732e-43,1.0927204287753473e-44,7.63919556240974e-46,5.131831614992701e-47,3.3259044430275956e-48,2.0865620394725846e-49,1.270874966896695e-50,7.533937253203998e-52,4.356598529885913e-53,2.4621938785436738e-54,1.3623583473660704e-55,7.391240858739484e-57,3.9372412448715266e-58,2.061799156583931e-59,1.0625729094644492e-60,5.394631738959421e-62,2.7005248087689963e-63,1.3340598874599196e-64,6.508503881862396e-66,3.2108296451042754e-67
