totim,Total compaction,Thick aquitard compaction,Delay interbed compaction,Confining unit compaction,No-delay interbed compaction,Elastic coarse-grained material compaction
1913.9365160853333,0.00029300172919000003,0.0014009716734,0.00027319874901,0.00065811139211,0.00448773556801,0.0068398203625900005
1914.0198494186668,0.00029690855792,0.0014240212369999998,0.00027664066436,0.00066666962656,0.0045423281297,0.006929927550619999
1914.103182752,0.00030081326321,0.001447065436,0.00028008139576,0.00067522507446,0.00459690934763,0.00702001312141
1914.1865160853333,0.00030471584763,0.0014701040184000001,0.0002835209444,0.0006837777387,0.00465147922813,0.007110076833130001
1914.2698494186668,0.00030861631315,0.0014931367528999999,0.00028695931114000004,0.00069232762174,0.00470603777763,0.00720011846525
1914.353182752,0.00031251466235,0.0015161634268,0.00029039649736,0.00070087472616,0.0047605850001399995,0.0072901378160500005
1914.4365160853333,0.00031661397327,0.0015399894634,0.00029471897861,0.00071160741241,0.00482864609325,0.00739685694167
1914.5198494186668,0.00032105814359,0.0015652707920999999,0.00029999881514000004,0.00072472411504,0.0049118354356400004,0.00752288848679
1914.603182752,0.00032574967334,0.0015917438319000001,0.00030536107993,0.00073806327063,0.00499688502056,0.007652441796040001
1914.6865160853333,0.00033062429105999995,0.0016192082814,0.00031073444129999997,0.000751427736,0.00508221267282,0.007783472981059999
1914.7698494186668,0.00033563777943,0.0016475114731,0.00031610733398,0.0007647905642800001,0.0051675646735,0.00791550448983
1914.853182752,0.00034075835690999996,0.0016765349258,0.00032147779015,0.00077814753025,0.0052528981558800005,0.00804833896981
1914.9365160853333,0.00034596237065,0.0017061848989,0.0003268454697,0.0007914979273,0.0053382057629499996,0.00818185095965
1915.0198494186668,0.00035123175656,0.0017363857484999998,0.00033221031273,0.0008048416338299999,0.0054234862063999995,0.00831594534576
1915.103182752,0.00035655246436,0.0017670752393,0.00033757230901,0.00081817863081,0.0055087392516,0.00845054558686
1915.1865160853333,0.00036191342863000004,0.0017982012206999996,0.00034293145785,0.0008315089187499999,0.0055939648533,0.00858558842103
1915.2698494186668,0.00036730586182000003,0.0018297192550999998,0.00034828776058000004,0.0008448325020800001,0.0056791630027,0.008721020621920001
1915.353182752,0.00037272274742,0.0018615909147,0.00035364121967,0.00085814938747,0.0057643337047,0.00885679675432
1915.4365160853333,0.00037815856121,0.0018937827486,0.00035899208860999996,0.00087146020171,0.0058494807929,0.00899288230351
1915.5198494186668,0.00038360887572,0.0019262651623999998,0.00036434039263,0.0008847650130300001,0.0059346047741,0.00912924382432
1915.603182752,0.00038907002532000004,0.0019590115199,0.00036968588717,0.00089806321757,0.006019701908,0.00926584667112
1915.6865160853333,0.0003945390479,0.0019919978589,0.00037502855414,0.00091135476414,0.0061047717275,0.009402663397800002
1915.7698494186668,0.00040001356423999994,0.0020252025286,0.00038036839301,0.0009246396525099999,0.0061898141677,0.00953966991354
1915.853182752,0.00040549166090999997,0.0020586058811,0.000385705407,0.0009379178906,0.0062748292347,0.00967684466711
1915.9365160853333,0.00041097179837,0.0020921900246000003,0.00039103959949999997,0.0009511894867,0.006359816940499999,0.00981416825047
1916.0198494186668,0.00041645273758,0.0021259386241,0.00039637097423,0.00096445445003,0.0064447773045,0.00995162311528
1916.103182752,0.00042193348155,0.0021598367369000003,0.00040169953478,0.00097771278928,0.006529710341600001,0.010089193349449998
1916.1865160853333,0.00042741322836999996,0.0021938706721,0.00040702528500999996,0.00099096451381,0.0066146160732,0.01022686448777
1916.2698494186668,0.00043289133282999997,0.0022280278716,0.00041234822868,0.00100420963268,0.0066994945157,0.01036462335443
1916.353182752,0.00043836727667,0.0022622968068,0.00041766836937,0.00101744815487,0.0067843456914,0.01050245792867
1916.4365160853333,0.00044384056099999996,0.0022966665577,0.00042298535217999997,0.0010306792027799999,0.0068691641083,0.0106403504311
1916.5198494186668,0.00044931079353000003,0.0023311271233,0.00042829915158,0.00104390270528,0.0069539491348,0.010778289757329999
1916.603182752,0.00045477774644999997,0.0023656696635,0.00043361012577,0.00105711954787,0.0070387061939,0.01091627315115
1916.6865160853333,0.00046024123189,0.0024002860315000003,0.00043891830760000005,0.0010703298197,0.0071234359447000005,0.01105429302879
1916.7698494186668,0.00046570109641000005,0.0024349687200999996,0.00044422370523999996,0.00108353354034,0.0072081385124,0.011192341869109999
1916.853182752,0.00047115721662000003,0.0024697108176000003,0.00044952632364,0.00109673072094,0.007292813932899999,0.01133041268842
1916.9365160853333,0.00047660949347,0.0025045059549,0.00045482616642000004,0.00110992137062,0.0073774622297,0.01146849904977
1917.0198494186668,0.0004820578481,0.0025393482717,0.00046012323762,0.0011231054990200001,0.007462083424799999,0.0116065950435
1917.103182752,0.0004875022185,0.0025742323728,0.00046541754099999993,0.0011362831147999999,0.0075466775358,0.011744695241900001
1917.1865160853333,0.0004929425555999999,0.0026091532924,0.00047070908028,0.00114945422728,0.007631244586,0.0118827946616
1917.2698494186668,0.0004983788217,0.0026441064618,0.00047599785945,0.0011626188456500001,0.0077157845941,0.0120208887238
1917.353182752,0.0005038109873,0.0026790876748,0.00048128388223000004,0.00117577697893,0.0078002975807999995,0.0121589732216
1917.4365160853333,0.0005092390303,0.0027140930654,0.00048656715240000004,0.0011889286359,0.0078847835676,0.0122970442994
1917.5198494186668,0.0005146629343,0.0027491190746999996,0.00049184767371,0.00120207382601,0.0079692425743,0.0124350984098
1917.603182752,0.000520082687,0.0027841624287999996,0.00049712544993,0.0012152125579300002,0.0080536746219,0.0125731322954
1917.6865160853333,0.0005254982805000001,0.0028192201190999997,0.00050240048493,0.00122834484093,0.008138079731,0.0127111429725
1917.7698494186668,0.0005309097093,0.0028542893759999997,0.0005076727824700001,0.0012414706839700002,0.0082224579226,0.0128491276917
1917.853182752,0.0005363169706,0.0028893676552,0.0005129423462400001,0.00125459009574,0.0083068092174,0.012987083938900001
1917.9365160853333,0.0005417200633,0.0029244526168,0.0005182091799900001,0.0012677030852900001,0.008391133636599999,0.013125009400799999
1918.0198494186668,0.0005471189879,0.0029595421081,0.00052347328751,0.00128080966181,0.008475431198999999,0.0132629019572
1918.103182752,0.0005525137461999999,0.0029946341526999997,0.0005287346726600001,0.0012939098338600001,0.0085597019277,0.013400759660399999
1918.1865160853333,0.0005579043411,0.0030297269319999997,0.00053399333903,0.00130700361063,0.0086439458427,0.0135385807264
1918.2698494186668,0.0005632907757999999,0.0030648187773,0.00053924929029,0.00132009100059,0.0087281629649,0.0136763635185
1918.353182752,0.0005686730547,0.0030999081531999997,0.00054450253043,0.0013331720130300001,0.0088123533142,0.0138141065358
1918.4365160853333,0.0005740511823,0.0031349936494,0.00054975317802,0.0013462470365200002,0.008896519906000001,0.0139518117742
1918.5198494186668,0.0005794251638,0.0031700739711,0.00055500126279,0.00135931618759,0.0089806633331,0.0140894786559
1918.603182752,0.0005847950045,0.00320514793,0.0005602466543899999,0.0013723789764899998,0.0090647801045,0.014227102015699999
1918.6865160853333,0.0005901607099999999,0.0032402144331000002,0.00056548935163,0.00138543542423,0.0091488702275,0.014364680795
1918.7698494186668,0.0005955222863,0.0032752724777,0.0005707293563,0.0013984855386,0.009232933686700001,0.01450221399
1918.853182752,0.0006008797392,0.0033103211446,0.0005759666717099999,0.00141152932751,0.0093169704976,0.0146397007088
1918.9365160853333,0.000606233075,0.0033453595890000003,0.00058120130163,0.0014245667997299998,0.009400980678,0.0147771401418
1919.0198494186668,0.0006115822997,0.0033803870363999997,0.0005864332496400001,0.00143759796384,0.00948496425,0.014914531549999999
1919.103182752,0.0006169274198000001,0.0034154027752000002,0.00059166251933,0.0014506228284299999,0.0095689212346,0.015051874258300001
1919.1865160853333,0.0006222684416,0.0034504061554,0.00059688911447,0.00146364140247,0.0096528516517,0.0151891676503
1919.2698494186668,0.0006276053714,0.0034853965778,0.00060211303866,0.00147665369406,0.009736755520499999,0.0153264111639
1919.353182752,0.0006329382157,0.0035203734974999998,0.00060733429547,0.0014896597123699997,0.0098206328639,0.0154636042893
1919.4365160853333,0.0006378123179,0.0035535073207000004,0.00061058804848,0.0014977967596800001,0.009874089978699999,0.0155632063771
1919.5198494186668,0.0006419087564,0.0035833156828,0.00061171254524,0.00150062290214,0.0098935194351,0.0156193667756
1919.603182752,0.0006454499851,0.003610407623,0.0006126474412,0.0015029425613,0.0099087497224,0.015667549891499998
1919.6865160853333,0.0006485808752,0.003635242399,0.00061355153741,0.0015051917620100001,0.0099233070555,0.0157123220918
1919.7698494186668,0.000651400225,0.0036581678299999996,0.00061445031553,0.0015074296288300002,0.009937750475,0.0157547481591
1919.853182752,0.0006539785901999999,0.00367945243,0.0006153480696299999,0.00150966536383,0.0099521733814,0.0157952697652
1919.9365160853333,0.0006563682036,0.0036993077589999998,0.00061624554083,0.00151190050823,0.009966591674,0.0158341681462
1920.0198494186668,0.0006586087595,0.0037179040069999997,0.00061714286537,0.00151413534067,0.0099810081446,0.0158716562514
1920.103182752,0.0006607309746,0.00373538088,0.00061804007336,0.0015163699221599999,0.0099954233341,0.0159079051111
1920.1865160853333,0.0006627589082,0.003751855268,0.00061893717511,0.00151860427241,0.0100098373902,0.0159430558386
1920.2698494186668,0.0006647115552,0.0037674266650000003,0.00061983417617,0.00152083840157,0.0100242503754,0.0159772269977
1920.353182752,0.0006666039887,0.00378218103,0.0006207310806399999,0.0015230723172399998,0.010038662333,0.0160105196687
1920.4365160853333,0.0006684158986,0.0037960633189999997,0.00062148813107,0.00152496024167,0.010050912198,0.016040351656499998
1920.5198494186668,0.0006701342061,0.0038090345429999998,0.0006220937455099999,0.0015264705232099999,0.0100607425618,0.0160663818344
1920.603182752,0.0006717823742,0.003821197444,0.0006226858564299999,0.00152794478273,0.010070274359600001,0.0160911989612
1920.6865160853333,0.0006733767883,0.00383263796,0.0006232757421499999,0.00152941396055,0.0100797579379,0.016115186647
1920.7698494186668,0.0006749293395000001,0.0038434288840000002,0.0006238652134800001,0.0015308822554800003,0.010089233009,0.0161384734887
1920.853182752,0.0006764489373,0.0038536328469999997,0.00062445457616,0.00153235032206,0.0100987062193,0.0161611383256
1920.9365160853333,0.0006779424099,0.0038633044560000005,0.00062504388375,0.00153381827135,0.0101081787072,0.0161832438452
1921.0198494186668,0.000679415071,0.0038724918579999996,0.00062563314683,0.0015352861244299998,0.010117650681799999,0.0162048437355
1921.103182752,0.000680871098,0.0038812378869999995,0.00062622236792,0.00153675388632,0.010127122189500001,0.0162259850618
1921.1865160853333,0.0006823137961000001,0.00388958092,0.00062681154852,0.0015382215594200001,0.0101365932494,0.0162467095249
1921.2698494186668,0.0006837457918000001,0.003897555542,0.0006274006893299999,0.0015396891452299998,0.0101460638734,0.016267054352699997
1921.353182752,0.0006851691775,0.0039051930509999997,0.00062798979111,0.00154115664451,0.0101555340699,0.016287052943
1921.4365160853333,0.0006864194648000001,0.003911852715,0.00062786035344,0.00154084580524,0.010153884786200001,0.0162930027711
1921.5198494186668,0.0006873814225,0.003917018405,0.00062695270505,0.0015385940255500002,0.010139792980200001,0.0162827868337
1921.603182752,0.0006881373953,0.003920936826,0.00062597560519,0.0015361565833899998,0.0101241630985,0.016269393902
1921.6865160853333,0.0006887410799000001,0.003923797527,0.00062498718752,0.00153369326792,0.0101082868057,0.0162545186801
1921.7698494186668,0.0006892291498999999,0.0039257473129999994,0.00062399675778,0.0015312256539800001,0.0100923681889,0.0162385703056
1921.853182752,0.0006896278233,0.003926902247,0.00062300588427,0.00152875710107,0.0100764413619,0.0162217285339
1921.9365160853333,0.0006899565209,0.003927356023,0.00062201483823,0.00152628817213,0.0100605121352,0.0162041128522
1922.0198494186668,0.000690230002,0.003927185818,0.00062102366906,0.0015238189688599997,0.0100445815306,0.0161858163202
1922.103182752,0.0006904596842,0.003926456409,0.00062003238828,0.00152134951368,0.010028649750600001,0.0161669153587
1922.1865160853333,0.0006906545052000001,0.003925223075,0.0006190409997600001,0.00151887981406,0.010012716851000001,0.016147474244200002
1922.2698494186668,0.0006908215161999999,0.003923533685,0.00061804950539,0.00151640987359,0.0099967828566,0.016127547932
1922.353182752,0.0006909663071999999,0.003921430197,0.00061705790687,0.0015139396950699998,0.009980847786299998,0.0161071839856
1922.4365160853333,0.0006912396935,0.003919539012,0.0006166995782499999,0.00151303651325,0.009974707603,0.0160985228218
1922.5198494186668,0.0006917479307,0.003918370662,0.00061702724885,0.00151384457105,0.0099795329586,0.0161034961213
1922.603182752,0.0006924222751,0.003917758574,0.0006174159556700001,0.00151481568247,0.0099857106525,0.0161107071849
1922.6865160853333,0.0006932184353,0.003917581779,0.0006178145384600001,0.00151580938726,0.0099921046461,0.0161187142463
1922.7698494186668,0.0006941065059,0.003917752769,0.00061821478882,0.00151680664022,0.0099985348506,0.016127200765699998
1922.853182752,0.0006950653096,0.003918207403,0.00061861532408,0.00151780447848,0.0100049711897,0.0161360483801
1922.9365160853333,0.000696079273,0.003918897908,0.00061901590626,0.0015188024062600001,0.010011408547399998,0.0161451881349
1923.0198494186668,0.000697136623,0.003919788069000001,0.0006194164916899999,0.00151980033439,0.010017846031400001,0.0161545710591
1923.103182752,0.0006982282847000001,0.00392084989,0.00061981707104,0.00152079824374,0.0100242834711,0.016164159889900002
1923.1865160853333,0.0006993471715000001,0.003922061276,0.00062021764101,0.00152179612811,0.0100307208247,0.0161739254001
1923.2698494186668,0.0007004877016,0.003923404429999999,0.00062061820031,0.00152279398471,0.0100371580735,0.016183844189500002
1923.353182752,0.0007016454542,0.003924864718,0.0006210187477300001,0.00152379181143,0.010043595207199999,0.016193897191100003
1923.4365160853333,0.0007027276382,0.003926070512,0.0006210331282000001,0.0015238339274000002,0.0100440580729,0.0161966901503
1923.5198494186668,0.0007036688164,0.003926720233,0.00062062919939,0.00152283276729,0.0100378342622,0.016191056077599998
1923.603182752,0.0007045104373999999,0.003926924621,0.00062018806472,0.00152173221582,0.0100307865879,0.016183953863
1923.6865160853333,0.0007052791381999999,0.003926765982,0.00061974092477,0.0015206178576699998,0.0100236074176,0.0161762703957
1923.7698494186668,0.0007059928337,0.003926305576,0.00061929272366,0.0015195012222599998,0.0100164056559,0.0161682052874
1923.853182752,0.0007066642014,0.003925589812,0.00061884438419,0.00151838427749,0.0100092006047,0.016159838895800003
1923.9365160853333,0.0007073025448000001,0.003924654542,0.00061839595602,0.00151726715802,0.010001993833,0.016151218078
1924.0198494186668,0.0007079148821000001,0.00392352804,0.00061794747967,0.0015161499394700001,0.0099947862742,0.0161423791371
1924.103182752,0.0007085066148,0.00392223307,0.0006174989687400001,0.0015150326476400001,0.0099875782362,0.016133350568100002
1924.1865160853333,0.0007090819568,0.0039207883410000005,0.0006170504294,0.0015139152941,0.009980369847,0.016124155438
1924.2698494186668,0.0007096441339,0.003919209532,0.0006166018529500001,0.00151279785515,0.0099731611607,0.016114812681399998
1924.353182752,0.0007101958963,0.003917509962,0.0006161532642399999,0.00151168039044,0.009965952243600001,0.0161053384916
1924.4365160853333,0.0007107543405,0.003915760991,0.00061576899114,0.0015107219869399998,0.009959737599,0.016096974916599997
1924.5198494186668,0.0007113314305,0.0039140212450000005,0.00061545444488,0.0015099376043799999,0.009954638373600002,0.0160899286526
1924.603182752,0.0007119212285000001,0.0039122797269999995,0.0006151460897800001,0.00150916976798,0.0099496764288,0.016083047152400002
1924.6865160853333,0.0007125200441,0.003910529362999999,0.00061483873092,0.00150840421212,0.009944736412399999,0.0160761900317
1924.7698494186668,0.0007131254882,0.003908765927,0.0006145315335900001,0.00150763899899,0.0099397999952,0.016069330409600003
1924.853182752,0.0007137359297,0.00390698709,0.00061422435674,0.00150687382604,0.009934864117500001,0.0160624609631
1924.9365160853333,0.0007143502039000001,0.003905191781,0.00061391717648,0.00150610864348,0.0099299282561,0.0160555788848
1925.0198494186668,0.0007149674486,0.003903379752,0.00061360998828,0.00150534344228,0.0099249923222,0.016048682965
1925.103182752,0.0007155870094,0.0039015512700000003,0.00061330279125,0.00150457822035,0.009920056299300001,0.0160417727992
1925.1865160853333,0.0007162083812,0.003899706932,0.00061299558516,0.00150381297736,0.0099151201841,0.016034848473099998
1925.2698494186668,0.0007168311683999999,0.003897847518,0.00061268836998,0.00150304771308,0.009910183973200001,0.0160279103731
1925.353182752,0.0007174550594,0.0038959739140000003,0.0006123811456,0.0015022824274,0.009905247669200002,0.0160209590704
1925.4365160853333,0.0007181392941,0.003894326629,0.00061233166017,0.0015021550588699998,0.0099042985016,0.0160189194839
1925.5198494186668,0.0007189253980999999,0.0038931007,0.0006125612926300001,0.00150272394293,0.0099078110033,0.016022561044
1925.603182752,0.0007197840919,0.0038922172,0.0006128157688999999,0.0015033592087000001,0.009911873985999999,0.0160272344852
1925.6865160853333,0.0007206963096,0.003891616876,0.00061307426695,0.00150400367565,0.0099160250469,0.016032341907099998
1925.7698494186668,0.0007216490498,0.003891255054,0.00061333344528,0.0015046495890799999,0.0099201908768,0.0160377445689
1925.853182752,0.0007226330327,0.003891097411,0.00061359274109,0.00150529574239,0.0099243592243,0.0160433854109
1925.9365160853333,0.0007236413940999999,0.003891117033,0.0006138520569100001,0.0015059419332100002,0.0099285280088,0.0160492283693
1926.0198494186668,0.0007246689246,0.003891292367,0.0006141113749,0.0015065881252,0.009932696861500001,0.0160552462783
1926.103182752,0.0007257115985,0.0038916058019999996,0.0006143706913,0.0015072343103,0.0099368657114,0.0160614174219
1926.1865160853333,0.0007267662675,0.0038920426630000005,0.00061463000461,0.0015078804859100002,0.009941034539800001,0.0160677239562
1926.2698494186668,0.0007278304509,0.003892590508,0.00061488931415,0.00150852665065,0.00994520334,0.0160741509489
1926.353182752,0.000728902183,0.0038932386240000004,0.00061514861946,0.00150917280376,0.009949372103900001,0.016080685715
1926.4365160853333,0.000729930362,0.003893778061,0.00061519313318,0.00150928721638,0.009950216304799999,0.016083211943199997
1926.5198494186668,0.0007308790094,0.0038940388770000002,0.0006150050169300001,0.00150882122713,0.0099473400888,0.0160810792028
1926.603182752,0.0007317714016,0.0038940802439999997,0.00061479616191,0.00150829978301,0.0099440044435,0.0160781558731
1926.6865160853333,0.0007326225277000001,0.0038939456809999997,0.0006145839581199999,0.00150777070612,0.009940595671,0.0160749345867
1926.7698494186668,0.0007334425021,0.003893667166,0.0006143711792,0.001507240406,0.0099371745233,0.0160715245975
1926.853182752,0.0007342384826,0.003893268573,0.00061415829345,0.00150670988435,0.0099337511907,0.0160679681315
1926.9365160853333,0.0007350157277,0.0038927680609999998,0.0006139453818600001,0.00150617930896,0.009930327409499999,0.0160642905064
1927.0198494186668,0.0007357782091,0.003892179706,0.0006137324591999999,0.0015056487106,0.009926903483500001,0.0160605101083
1927.103182752,0.0007365289854999999,0.003891514656,0.00061351952861,0.00150511809521,0.0099234794698,0.0160566412061
1927.1865160853333,0.0007372704428999999,0.003890781922,0.00061330659125,0.0015045874653499998,0.0099200553848,0.0160526952143
1927.2698494186668,0.0007380044586,0.0038899889320000002,0.00061309364753,0.0015040568216299999,0.009916631233999999,0.0160486814459
1927.353182752,0.000738732518,0.003889141931,0.00061288069794,0.00150352616514,0.0099132070212,0.016044607635500002
1927.4365160853333,0.0007394806092,0.003888346215,0.0006127753444100001,0.0015032618677099999,0.0099114480275,0.0160425367197
1927.5198494186668,0.0007402670642,0.003887687394,0.00061278652912,0.0015032883479199999,0.009911552669899999,0.0160427954758
1927.603182752,0.0007410804759,0.003887136215,0.00061280808465,0.00150334252865,0.009911887048599998,0.0160434462684
1927.6865160853333,0.0007419135369,0.003886671181,0.00061283132161,0.00150340055571,0.0099122582224,0.0160442434957
1927.7698494186668,0.0007427613412,0.0038862765170000002,0.00061285484469,0.00150345919209,0.0099126355805,0.0160451326316
1927.853182752,0.000743620432,0.00388594046,0.00061287841893,0.00150351793403,0.009913014012200001,0.0160460928374
