,time,CUNIT1,CUNIT2,CUNIT3,AQUITARD6,AQUITARD7,AQUITARD8,NODELAY4,NODELAY5,NODELAY9,NODELAY10,DELAY11,DELAY12,DELAY13,ES14,TC02,SKC02,TC03,SKC03,TC04,SKC04,TC05,SKC05,TC07,SKC07,TC08,SKC08,TC09,SKC09,TC10,SKC10,TC12,SKC12,TC14,SKC14
1171,30138.5,0.03702497191,0.06740612671,0.118971256,0.1811934365,0.1543924522,0.1873777681,0.01386178895,0.003080378504,0.03800557586,0.004577115676,0.0981281343,0.09460430289,0.145120863,377.7041132,0.03702497191,0.0,0.06740612671,0.0,0.118971256,0.0,0.1132910278,0.001301104585,0.008873330295,0.005792951791,0.1811934365,0.0,0.1543924522,0.0,0.1873777681,0.0,0.175472103,0.04286222422,0.1619595361,0.01226155733
1172,30139.5,0.03702768244,0.06741272289,0.1189745533,0.1811989131,0.1544103586,0.1873842334,0.01386130909,0.003080272014,0.03800460534,0.004577037496,0.09812721281,0.09460366247,0.1451202104,377.6883391,0.03702768244,0.0,0.06741272289,0.0,0.1189745533,0.0,0.1132887883,0.001300266446,0.008869496764,0.00578922475,0.1811989131,0.0,0.1544103586,0.0,0.1873842334,0.0,0.1754507953,0.04284252748,0.1619549914,0.01225774349
1173,30140.5,0.03703039263,0.06741931862,0.1189778132,0.181204332,0.154428264,0.1873906439,0.01386082923,0.003080165524,0.03800362831,0.004576957206,0.09812629139,0.09460301813,0.1451195402,377.6721394,0.03703039263,0.0,0.06741931862,0.0,0.1189778132,0.0,0.1132865489,0.001299428308,0.00886566323,0.005785497706,0.181204332,0.0,0.154428264,0.0,0.1873906439,0.0,0.1754293448,0.0428226984,0.1619503241,0.01225382672
1174,30141.5,0.03703310268,0.06742591388,0.1189810356,0.1812096934,0.1544461682,0.1873969995,0.01386034938,0.003080059034,0.03800264549,0.004576875618,0.09812537002,0.09460236994,0.1451188561,377.6556777,0.03703310268,0.0,0.06742591388,0.0,0.1189810356,0.0,0.1132843096,0.001298590171,0.008861829694,0.00578177066,0.1812096934,0.0,0.1544461682,0.0,0.1873969995,0.0,0.1754077673,0.04280275189,0.1619455783,0.01224984665
1175,30142.5,0.03703581259,0.06743250866,0.1189842205,0.1812149971,0.1544640713,0.1874033003,0.01385986952,0.003079952544,0.03800165732,0.004576792999,0.09812444867,0.09460171805,0.1451181606,377.6390079,0.03703581259,0.0,0.06743250866,0.0,0.1189842205,0.0,0.1132820702,0.001297752035,0.008857996156,0.005778043612,0.1812149971,0.0,0.1544640713,0.0,0.1874033003,0.0,0.1753860722,0.04278269683,0.1619407698,0.01224581622
1176,30143.5,0.03703852237,0.06743910297,0.118987368,0.1812202432,0.1544819734,0.1874095462,0.01385938896,0.003079845915,0.03800066332,0.004576708984,0.09812352658,0.09460106237,0.1451174533,377.6220565,0.03703852237,0.0,0.06743910297,0.0,0.118987368,0.0,0.1132798282,0.001296912664,0.00885415759,0.005774311676,0.1812202432,0.0,0.1544819734,0.0,0.1874095462,0.0,0.1753642492,0.04276252355,0.16193588,0.01224171773
1177,30144.5,0.03704123201,0.0674456968,0.1189904781,0.1812254317,0.1544998743,0.1874157372,0.01385890836,0.003079739263,0.03799966462,0.004576624398,0.09812260416,0.09460040325,0.145116738,377.60499,0.03704123201,0.0,0.0674456968,0.0,0.1189904781,0.0,0.1132775858,0.001296073239,0.008850318252,0.005770578989,0.1812254317,0.0,0.1544998743,0.0,0.1874157372,0.0,0.1753423226,0.04274225476,0.1619309538,0.01223759141
1178,30145.5,0.03704394151,0.06745229015,0.1189935507,0.1812305627,0.154517774,0.1874218735,0.01385842847,0.003079632749,0.03799866215,0.004576539515,0.09812168235,0.09459974113,0.1451160176,377.5878634,0.03704394151,0.0,0.06745229015,0.0,0.1189935507,0.0,0.1132753459,0.001295235044,0.008846483819,0.005766851071,0.1812305627,0.0,0.154517774,0.0,0.1874218735,0.0,0.1753203126,0.04272190937,0.1619260077,0.01223345056
1179,30146.5,0.03704665088,0.06745888301,0.118996586,0.1812356362,0.1545356726,0.187427955,0.01385794861,0.003079526255,0.03799765533,0.004576453602,0.09812076077,0.09459907604,0.1451152897,377.570529,0.03704665088,0.0,0.06745888301,0.0,0.118996586,0.0,0.1132731063,0.001294396899,0.008842650136,0.005763123881,0.1812356362,0.0,0.1545356726,0.0,0.187427955,0.0,0.1752982071,0.04270147577,0.1619210028,0.01222925946
1180,30147.5,0.0370493599,0.06746547537,0.1189995838,0.1812406523,0.1545535701,0.1874339817,0.01385746875,0.003079419764,0.03799664487,0.004576367181,0.09811983932,0.09459840825,0.1451145562,377.5530923,0.0370493599,0.0,0.06746547537,0.0,0.1189995838,0.0,0.1132708668,0.00129355876,0.008838816565,0.005759396802,0.1812406523,0.0,0.1545535701,0.0,0.1874339817,0.0,0.1752760215,0.04268096834,0.161915967,0.01222504362
1181,30148.5,0.03705206879,0.06747206724,0.1190025444,0.1812456108,0.1545714664,0.1874399538,0.01385698889,0.003079313273,0.03799563204,0.004576281,0.09811891792,0.09459773832,0.1451138213,377.5357038,0.03705206879,0.0,0.06747206724,0.0,0.1190025444,0.0,0.1132686274,0.001292720621,0.00883498301,0.005755669737,0.1812456108,0.0,0.1545714664,0.0,0.1874399538,0.0,0.175253783,0.04266041269,0.1619109418,0.01222083945
1182,30149.5,0.03705477755,0.06747865861,0.1190054676,0.181250512,0.1545893615,0.1874458711,0.01385650904,0.003079206783,0.03799461771,0.004576195295,0.09811799656,0.09459706678,0.1451130878,377.5184115,0.03705477755,0.0,0.06747865861,0.0,0.1190054676,0.0,0.1132663881,0.001291882483,0.008831149455,0.005751942672,0.181250512,0.0,0.1545893615,0.0,0.1874458711,0.0,0.1752315113,0.04263982677,0.1619059416,0.01221665854
1183,30150.5,0.03705748596,0.06748524948,0.1190083535,0.1812553558,0.1546072554,0.1874517338,0.01385602918,0.003079100292,0.03799360246,0.004576110066,0.09811707521,0.09459639409,0.1451123569,377.501215,0.03705748596,0.0,0.06748524948,0.0,0.1190083535,0.0,0.1132641487,0.001291044345,0.008827315898,0.005748215606,0.1812553558,0.0,0.1546072554,0.0,0.1874517338,0.0,0.1752092187,0.04261922215,0.1619009677,0.01221250078
1184,30151.5,0.03706019431,0.06749183983,0.1190112021,0.1812601422,0.1546251482,0.1874575418,0.01385554932,0.003078993802,0.0379925866,0.00457602519,0.09811615387,0.0945957206,0.1451116287,377.4840901,0.03706019431,0.0,0.06749183983,0.0,0.1190112021,0.0,0.1132619094,0.001290206207,0.008823482339,0.005744488538,0.1812601422,0.0,0.1546251482,0.0,0.1874575418,0.0,0.1751869123,0.04259860511,0.1618960143,0.01220836034
1185,30152.5,0.03706290259,0.06749842967,0.1190140134,0.1812648712,0.1546430397,0.1874632952,0.01385506946,0.003078887311,0.03799157073,0.004575940864,0.09811523254,0.09459504666,0.1451109044,377.4670759,0.03706290259,0.0,0.06749842967,0.0,0.1190140134,0.0,0.1132596701,0.001289368069,0.008819648778,0.005740761467,0.1812648712,0.0,0.1546430397,0.0,0.1874632952,0.0,0.1751646052,0.04257798782,0.1618910919,0.01220424665
1186,30153.5,0.03706561053,0.06750501899,0.1190167874,0.1812695429,0.15466093,0.1874689939,0.01385458961,0.00307878082,0.03799055568,0.004575857429,0.09811431121,0.09459437276,0.1451101859,377.4502414,0.03706561053,0.0,0.06750501899,0.0,0.1190167874,0.0,0.1132574307,0.001288529931,0.008815815214,0.005737034394,0.1812695429,0.0,0.15466093,0.0,0.1874689939,0.0,0.1751423157,0.04255738726,0.1618862197,0.01220017643
1187,30154.5,0.03706831833,0.06751160779,0.1190195241,0.1812741572,0.154678819,0.187474638,0.01385410904,0.00307867419,0.03798954233,0.0045757753,0.09811338913,0.09459369941,0.1451094761,377.4336707,0.03706831833,0.0,0.06751160779,0.0,0.1190195241,0.0,0.1132551887,0.001287690558,0.008811976622,0.005733302433,0.1812741572,0.0,0.154678819,0.0,0.187474638,0.0,0.1751200628,0.04253682105,0.1618814213,0.01219616996
1188,30155.5,0.03707102599,0.06751819606,0.1190222235,0.1812787141,0.1546967068,0.1874802274,0.01385362845,0.003078567538,0.03798853139,0.004575694558,0.09811246672,0.09459302709,0.1451087765,377.4173796,0.03707102599,0.0,0.06751819606,0.0,0.1190222235,0.0,0.1132529463,0.001286851131,0.008808137259,0.005729569721,0.1812787141,0.0,0.1546967068,0.0,0.1874802274,0.0,0.1750978624,0.04251630391,0.1618767022,0.01219223112
1189,30156.5,0.03707373332,0.0675247838,0.1190248856,0.1812832138,0.1547145934,0.1874857622,0.01385314855,0.003078461022,0.03798752365,0.004575615245,0.09811154491,0.09459235632,0.1451080882,377.401377,0.03707373332,0.0,0.0675247838,0.0,0.1190248856,0.0,0.1132507064,0.001286012934,0.0088043028,0.005725841778,0.1812832138,0.0,0.1547145934,0.0,0.1874857622,0.0,0.1750757315,0.04249585157,0.1618720654,0.01218836203
1190,30157.5,0.03707644051,0.06753137101,0.1190275106,0.1812876562,0.1547324786,0.1874912425,0.01385266869,0.003078354528,0.03798652025,0.004575537884,0.09811062333,0.09459168774,0.145107414,377.3857681,0.03707644051,0.0,0.06753137101,0.0,0.1190275106,0.0,0.1132484668,0.001285174788,0.008800469091,0.005722114564,0.1812876562,0.0,0.1547324786,0.0,0.1874912425,0.0,0.1750536955,0.04247548747,0.16186754,0.01218458813
1191,30158.5,0.03707914757,0.06753795767,0.1190300983,0.1812920414,0.1547503626,0.1874966683,0.01385218883,0.003078248036,0.03798552183,0.004575462479,0.09810970187,0.09459102185,0.1451067552,377.370554,0.03707914757,0.0,0.06753795767,0.0,0.1190300983,0.0,0.1132462273,0.001284336646,0.008796635495,0.005718387459,0.1812920414,0.0,0.1547503626,0.0,0.1874966683,0.0,0.175031768,0.04245522433,0.1618631274,0.01218090967
1192,30159.5,0.03708185429,0.0675445438,0.1190326488,0.1812963693,0.1547682453,0.1875020395,0.01385170897,0.003078141545,0.03798452908,0.004575389162,0.09810878047,0.09459035916,0.1451061131,377.3557611,0.03708185429,0.0,0.0675445438,0.0,0.1190326488,0.0,0.113243988,0.001283498505,0.008792801914,0.00571466037,0.1812963693,0.0,0.1547682453,0.0,0.1875020395,0.0,0.1750099645,0.04243507624,0.1618588353,0.01217733306
1193,30160.5,0.03708456067,0.06755112937,0.1190351622,0.1813006401,0.1547861267,0.1875073563,0.01385122911,0.003078035053,0.03798354274,0.004575318124,0.09810785911,0.09458970015,0.1451054892,377.341428,0.03708456067,0.0,0.06755112937,0.0,0.1190351622,0.0,0.1132417486,0.001282660365,0.008788968334,0.00571093328,0.1813006401,0.0,0.1547861267,0.0,0.1875073563,0.0,0.1749883013,0.04241505844,0.1618546749,0.01217386761
1194,30161.5,0.03708726692,0.06755771439,0.1190376384,0.1813048538,0.1548040068,0.1875126186,0.01385074925,0.003077928562,0.03798256379,0.004575249707,0.09810693776,0.09458904541,0.1451048856,377.3276238,0.03708726692,0.0,0.06755771439,0.0,0.1190376384,0.0,0.1132395092,0.001281822225,0.008785134751,0.005707206189,0.1813048538,0.0,0.1548040068,0.0,0.1875126186,0.0,0.1749667997,0.04239519051,0.1618506653,0.01217053004
1195,30162.5,0.03708997303,0.06756429886,0.1190400774,0.1813090103,0.1548218856,0.1875178264,0.0138502694,0.003077822071,0.03798159304,0.004575184082,0.09810601642,0.09458839548,0.1451043042,377.3143828,0.03708997303,0.0,0.06756429886,0.0,0.1190400774,0.0,0.1132372699,0.001280984085,0.008781301167,0.005703479096,0.1813090103,0.0,0.1548218856,0.0,0.1875178264,0.0,0.1749454773,0.04237548881,0.1618468169,0.0121673286
1196,30163.5,0.03709267881,0.06757088276,0.1190424923,0.1813131275,0.154839763,0.1875229998,0.0138499592,0.003077749085,0.03798067158,0.00457512133,0.09810527693,0.09458776465,0.1451037462,377.3017217,0.03709267881,0.0,0.06757088276,0.0,0.1190424923,0.0,0.1132356784,0.001280442281,0.008778673728,0.005700924643,0.1813131275,0.0,0.154839763,0.0,0.1875229998,0.0,0.1749252239,0.04235678764,0.1618431349,0.01216426734
1197,30164.5,0.03709538444,0.06757746611,0.1190448968,0.1813172261,0.1548576391,0.1875281587,0.01384982669,0.003077714875,0.03797983377,0.004575061497,0.09810479732,0.09458717054,0.1451032124,377.2896494,0.03709538444,0.0,0.06757746611,0.0,0.1190448968,0.0,0.1132348349,0.001280210843,0.008777442203,0.005699727328,0.1813172261,0.0,0.1548576391,0.0,0.1875281587,0.0,0.1749067885,0.04233978418,0.1618396223,0.01216134846
1198,30165.5,0.03709808995,0.06758404889,0.1190472914,0.1813213093,0.1548755138,0.1875333034,0.013849703,0.003077686744,0.03797906751,0.004575004358,0.09810443507,0.09458661708,0.145102702,377.2781207,0.03709808995,0.0,0.06758404889,0.0,0.1190472914,0.0,0.1132341329,0.001279994793,0.008776429513,0.005698742769,0.1813213093,0.0,0.1548755138,0.0,0.1875333034,0.0,0.1748899174,0.04232423278,0.1618362674,0.01215856101
1199,30166.5,0.03710079511,0.06759063112,0.1190496763,0.1813253775,0.1548933872,0.1875384337,0.01384958035,0.003077659544,0.03797836303,0.004574950056,0.0981041329,0.09458610377,0.1451022155,377.2671642,0.03710079511,0.0,0.06759063112,0.0,0.1190496763,0.0,0.1132334938,0.001279780566,0.00877545034,0.005697790797,0.1813253775,0.0,0.1548933872,0.0,0.1875384337,0.0,0.1748744021,0.04230993534,0.1618330775,0.01215591194
1200,30167.5,0.03710350001,0.06759721277,0.1190520514,0.1813294309,0.1549112593,0.1875435497,0.01384945739,0.003077632347,0.0379777116,0.004574898284,0.09810386181,0.09458562795,0.1451017517,377.2567185,0.03710350001,0.0,0.06759721277,0.0,0.1190520514,0.0,0.113232885,0.001279565799,0.008774471275,0.005696838929,0.1813294309,0.0,0.1549112593,0.0,0.1875435497,0.0,0.1748600539,0.04229671437,0.1618300363,0.01215338633
1201,30168.5,0.03710620484,0.06760379387,0.1190544167,0.1813334692,0.15492913,0.187548651,0.01384933248,0.003077604731,0.03797710509,0.004574848524,0.0981036051,0.09458518585,0.1451013075,377.2466785,0.03710620484,0.0,0.06760379387,0.0,0.1190544167,0.0,0.1132322852,0.001279347631,0.00877347715,0.005695872418,0.1813334692,0.0,0.15492913,0.0,0.187548651,0.0,0.1748466962,0.04228440527,0.1618271149,0.01215095884
1202,30169.5,0.03710890953,0.06761037439,0.1190567721,0.1813374924,0.1549469994,0.1875537378,0.01384920829,0.003077577191,0.03797653743,0.004574800523,0.09810335709,0.09458477374,0.1451008807,377.2369935,0.03710890953,0.0,0.06761037439,0.0,0.1190567721,0.0,0.1132316961,0.001279130721,0.008772485742,0.005694908551,0.1813374924,0.0,0.1549469994,0.0,0.1875537378,0.0,0.1748341957,0.0422728845,0.1618242984,0.01214861717
1203,30170.5,0.03711161388,0.06761695436,0.1190591178,0.1813415008,0.1549648674,0.1875588102,0.0138490856,0.003077549942,0.03797600369,0.004574754154,0.09810311518,0.09458438813,0.1451004694,377.2276378,0.03711161388,0.0,0.06761695436,0.0,0.1190591178,0.0,0.1132311172,0.001278916417,0.008771504802,0.00569395486,0.1813415008,0.0,0.1549648674,0.0,0.1875588102,0.0,0.174822444,0.04226205218,0.1618215787,0.01214635512
1204,30171.5,0.03711431791,0.06762353375,0.1190614539,0.1813454942,0.154982734,0.1875638683,0.01384896299,0.003077522738,0.03797549891,0.004574708978,0.09810287637,0.09458402565,0.1451000709,377.2185229,0.03711431791,0.0,0.06762353375,0.0,0.1190614539,0.0,0.1132305416,0.001278702272,0.008770525464,0.005693002727,0.1813454942,0.0,0.154982734,0.0,0.1875638683,0.0,0.1748113321,0.04225180757,0.1618189311,0.01214415129
1205,30172.5,0.03711702159,0.06763011257,0.1190637802,0.1813494729,0.1550005993,0.187568912,0.01384884112,0.00307749568,0.0379750191,0.004574664781,0.09810263994,0.09458368328,0.1450996828,377.2096055,0.03711702159,0.0,0.06763011257,0.0,0.1190637802,0.0,0.1132299705,0.0012784894,0.008769551397,0.005692055718,0.1813494729,0.0,0.1550005993,0.0,0.187568912,0.0,0.1748007721,0.04224206975,0.1618163428,0.01214199521
1206,30173.5,0.03711972494,0.06763669083,0.1190660969,0.1813534367,0.1550184633,0.1875739414,0.01384871858,0.003077468504,0.03797456008,0.004574621081,0.09810240395,0.09458335808,0.145099302,377.2007883,0.03711972494,0.0,0.06763669083,0.0,0.1190660969,0.0,0.1132293979,0.001278275365,0.008768573112,0.005691104607,0.1813534367,0.0,0.1550184633,0.0,0.1875739414,0.0,0.1747906719,0.04223275377,0.1618137864,0.01213986336
1207,30174.5,0.03712242816,0.06764326851,0.1190684039,0.1813573856,0.1550363258,0.1875789565,0.01384859601,0.003077441311,0.03797411867,0.004574577766,0.09810216827,0.09458304755,0.1450989264,377.1920487,0.03712242816,0.0,0.06764326851,0.0,0.1190684039,0.0,0.1132288256,0.001278061292,0.008767594179,0.005690152868,0.1813573856,0.0,0.1550363258,0.0,0.1875789565,0.0,0.1747809616,0.04222379535,0.1618112545,0.01213775028
1208,30175.5,0.03712513124,0.06764984562,0.1190707012,0.1813613198,0.155054187,0.1875839572,0.01384847416,0.003077414255,0.03797369206,0.004574534526,0.09810193351,0.09458274946,0.1450985537,377.1833244,0.03712513124,0.0,0.06764984562,0.0,0.1190707012,0.0,0.1132282561,0.001277848455,0.008766620172,0.005689205918,0.1813613198,0.0,0.155054187,0.0,0.1875839572,0.0,0.1747715787,0.04221513714,0.1618087291,0.0121356409
1209,30176.5,0.03712783378,0.06765642216,0.119072989,0.1813652393,0.1550720468,0.1875889438,0.01384835234,0.003077387219,0.03797327685,0.004574490588,0.09810169917,0.09458246155,0.145098179,377.1744592,0.03712783378,0.0,0.06765642216,0.0,0.119072989,0.0,0.1132276872,0.001277635673,0.00876564692,0.005688259701,0.1813652393,0.0,0.1550720468,0.0,0.1875889438,0.0,0.1747624489,0.0422067105,0.161806167,0.01213349743
1210,30177.5,0.03713053579,0.06766299812,0.119075267,0.1813691439,0.1550899053,0.1875939159,0.01384822981,0.003077360047,0.03797287006,0.004574445573,0.09810146428,0.09458218169,0.1450977987,377.1653767,0.03713053579,0.0,0.06766299812,0.0,0.119075267,0.0,0.1132271158,0.001277421663,0.008764668757,0.00568730871,0.1813691439,0.0,0.1550899053,0.0,0.1875939159,0.0,0.1747535063,0.04219845458,0.1618035458,0.01213130145
1211,30178.5,0.03713323747,0.06766957351,0.1190775352,0.1813730335,0.1551077624,0.1875988735,0.01384810513,0.003077332436,0.03797246934,0.004574399665,0.09810122691,0.09458190802,0.145097412,377.1561139,0.03713323747,0.0,0.06766957351,0.0,0.1190775352,0.0,0.1132265359,0.001277203898,0.008763674764,0.005686342329,0.1813730335,0.0,0.1551077624,0.0,0.1875988735,0.0,0.1747446992,0.04219032182,0.1618008735,0.01212906187
1212,30179.5,0.03713593881,0.06767614832,0.1190797937,0.181376908,0.1551256181,0.1876038166,0.01384798107,0.003077304896,0.03797207288,0.00457435257,0.09810098923,0.09458163903,0.1450970168,377.1466118,0.03713593881,0.0,0.06767614832,0.0,0.1190797937,0.0,0.1132259575,0.001276987203,0.008762683372,0.005685378476,0.181376908,0.0,0.1551256181,0.0,0.1876038166,0.0,0.1747359877,0.04218227576,0.1617981338,0.0121267644
1213,30180.5,0.03713863982,0.06768272255,0.1190820424,0.1813807678,0.1551434724,0.1876087454,0.01384785844,0.003077277647,0.03797167886,0.004574303772,0.09810075285,0.09458137329,0.1450966099,377.136766,0.03713863982,0.0,0.06768272255,0.0,0.1190820424,0.0,0.1132253843,0.001276773014,0.008761702429,0.005684424782,0.1813807678,0.0,0.1551434724,0.0,0.1876087454,0.0,0.1747273311,0.04217427891,0.1617952976,0.01212438387
1214,30181.5,0.0371413403,0.0676892962,0.1190842815,0.1813846127,0.1551613253,0.1876136599,0.01384773587,0.003077250442,0.03797128537,0.00457425302,0.09810051698,0.09458110947,0.1450961888,377.1265259,0.0371413403,0.0,0.0676892962,0.0,0.1190842815,0.0,0.1132248118,0.00127655893,0.008760723086,0.005683472644,0.1813846127,0.0,0.1551613253,0.0,0.1876136599,0.0,0.1747186879,0.04216629303,0.1617923498,0.01212190797
1215,30182.5,0.03714404024,0.06769586928,0.119086511,0.1813884428,0.1551791769,0.1876185601,0.01384761401,0.003077223384,0.03797089034,0.004574199687,0.09810028214,0.0945808462,0.1450957492,377.1157652,0.03714404024,0.0,0.06769586928,0.0,0.119086511,0.0,0.1132242422,0.00127634609,0.008759749013,0.005682525629,0.1813884428,0.0,0.1551791769,0.0,0.1876185601,0.0,0.1747100124,0.04215827582,0.1617892551,0.01211930622
1216,30183.5,0.03714673965,0.06770244177,0.1190887308,0.1813922582,0.1551970271,0.187623446,0.01384749148,0.003077196208,0.03797049236,0.004574143966,0.09810004699,0.09458058232,0.1450952904,377.1045225,0.03714673965,0.0,0.06770244177,0.0,0.1190887308,0.0,0.1132236705,0.001276132072,0.008758770721,0.005681574513,0.1813922582,0.0,0.1551970271,0.0,0.187623446,0.0,0.1747012734,0.0421501987,0.1617860224,0.01211658794
1217,30184.5,0.03714943853,0.06770901368,0.119090941,0.1813960588,0.1552148758,0.1876283176,0.01384736892,0.003077169015,0.0379700894,0.004574085195,0.09809981175,0.09458031657,0.1450948087,377.0926645,0.03714943853,0.0,0.06770901368,0.0,0.119090941,0.0,0.1132230987,0.001275918008,0.008757791782,0.005680622767,0.1813960588,0.0,0.1552148758,0.0,0.1876283176,0.0,0.1746924266,0.04214202063,0.1617826148,0.01211372086
1218,30185.5,0.03715213687,0.06771558501,0.1190931416,0.1813998447,0.1552327232,0.187633175,0.01384724707,0.003077141958,0.03796967995,0.004574023052,0.09809957723,0.09458004782,0.145094301,377.0801262,0.03715213687,0.0,0.06771558501,0.0,0.1190931416,0.0,0.1132225295,0.001275705176,0.00875681777,0.005679675812,0.1813998447,0.0,0.1552327232,0.0,0.187633175,0.0,0.1746834384,0.04213371067,0.1617790134,0.01211068932
1219,30186.5,0.03715483449,0.06772215576,0.1190953325,0.1814036158,0.1552505692,0.1876380181,0.01384712454,0.003077114783,0.03796926288,0.00457395775,0.09809934226,0.09457977514,0.1450937669,377.0669505,0.03715483449,0.0,0.06772215576,0.0,0.1190953325,0.0,0.113221958,0.001275491161,0.008755839486,0.005678724703,0.1814036158,0.0,0.1552505692,0.0,0.1876380181,0.0,0.1746742844,0.04212524633,0.1617752283,0.01210750365
1220,30187.5,0.03715753137,0.06772872592,0.1190975138,0.1814073721,0.1552684137,0.1876428469,0.01384700198,0.00307708759,0.03796883577,0.004573888139,0.09809910712,0.09457949721,0.1450932008,377.0529054,0.03715753137,0.0,0.06772872592,0.0,0.1190975138,0.0,0.1132213862,0.001275277099,0.008754860547,0.005677772957,0.1814073721,0.0,0.1552684137,0.0,0.1876428469,0.0,0.1746649109,0.04211657796,0.1617711967,0.01210410782
1221,30188.5,0.03716022752,0.06773529549,0.1190996854,0.1814111135,0.1552862569,0.1876476612,0.01384687801,0.003077060114,0.0379683969,0.004573814166,0.09809887038,0.09457921284,0.1450926,377.0379801,0.03716022752,0.0,0.06773529549,0.0,0.1190996854,0.0,0.113220809,0.001275060563,0.008753871456,0.005676811342,0.1814111135,0.0,0.1552862569,0.0,0.1876476612,0.0,0.1746552807,0.04210767092,0.1617669133,0.0121004992
1222,30189.5,0.03716292295,0.06774186448,0.1191018472,0.18141484,0.1553040987,0.1876524612,0.01384675398,0.003077032595,0.03796794517,0.004573735793,0.09809863296,0.09457892109,0.1450919631,377.022167,0.03716292295,0.0,0.06774186448,0.0,0.1191018472,0.0,0.1132202309,0.00127484392,0.00875288081,0.005675848214,0.18141484,0.0,0.1553040987,0.0,0.1876524612,0.0,0.1746453693,0.04209850308,0.1617623748,0.01209667592
1223,30190.5,0.03716561764,0.06774843287,0.1191039994,0.1814185517,0.155321939,0.1876572468,0.01384663135,0.003077005349,0.03796747934,0.004573652498,0.0980983967,0.09457862103,0.1450912869,377.0053609,0.03716561764,0.0,0.06774843287,0.0,0.1191039994,0.0,0.1132196578,0.001274629734,0.008751899976,0.005674894626,0.1814185517,0.0,0.155321939,0.0,0.1876572468,0.0,0.1746351493,0.04208904898,0.161757552,0.01209261257
1224,30191.5,0.0371683114,0.06775500068,0.1191061419,0.1814222486,0.155339778,0.1876620181,0.01384650878,0.003076978145,0.03796699819,0.004573564152,0.0980981609,0.09457831179,0.1450905695,376.9875357,0.0371683114,0.0,0.06775500068,0.0,0.1191061419,0.0,0.1132190853,0.001274415651,0.008750920644,0.005673942499,0.1814222486,0.0,0.155339778,0.0,0.1876620181,0.0,0.1746245939,0.04207928388,0.1617524364,0.01208830281
1225,30192.5,0.03717100424,0.0677615679,0.1191082749,0.1814259309,0.1553576155,0.1876667753,0.01384638693,0.003076951087,0.03796649984,0.004573469941,0.09809792609,0.09457799233,0.145089806,376.9685271,0.03717100424,0.0,0.0677615679,0.0,0.1191082749,0.0,0.1132185158,0.001274202812,0.008749946568,0.005672995481,0.1814259309,0.0,0.1553576155,0.0,0.1876667753,0.0,0.1746136621,0.04206916994,0.1617469829,0.01208370693
1226,30193.5,0.03717369614,0.06776813452,0.1191103982,0.1814295984,0.1553754516,0.1876715182,0.01384626439,0.003076923911,0.03796598276,0.004573369717,0.09809769096,0.09457766159,0.1450889938,376.9483053,0.03717369614,0.0,0.06776813452,0.0,0.1191103982,0.0,0.1132179441,0.001273988794,0.00874896827,0.00567204436,0.1814295984,0.0,0.1553754516,0.0,0.1876715182,0.0,0.1746023199,0.04205867559,0.1617411812,0.0120788177
1227,30194.5,0.03717638692,0.06777470055,0.1191125074,0.1814332449,0.1553932863,0.1876762398,0.01384608175,0.003076884851,0.03796543467,0.004573265763,0.09809739133,0.09457731491,0.1450881425,376.9273307,0.03717638692,0.0,0.06777470055,0.0,0.1191125074,0.0,0.1132171429,0.001273669777,0.008747562149,0.005670677298,0.1814332449,0.0,0.1553932863,0.0,0.1876762398,0.0,0.1745903017,0.04204755215,0.1617351548,0.01207374649
1228,30195.5,0.03717907698,0.06778126599,0.1191145975,0.181436863,0.1554111195,0.187680933,0.01384583642,0.003076832104,0.03796486342,0.004573172475,0.09809699989,0.09457695296,0.1450873243,376.9085086,0.03717907698,0.0,0.06778126599,0.0,0.1191145975,0.0,0.1132160776,0.001273241274,0.00874566332,0.005668831216,0.181436863,0.0,0.1554111195,0.0,0.187680933,0.0,0.1745777749,0.0420359585,0.1617296924,0.01206919568
1229,30196.5,0.0371817671,0.06778783082,0.119116684,0.1814404732,0.1554289514,0.1876856219,0.01384579253,0.003076817607,0.0379643646,0.004573116081,0.09809678621,0.09457660832,0.1450866921,376.8971301,0.0371817671,0.0,0.06778783082,0.0,0.119116684,0.0,0.1132157434,0.001273164613,0.008745141426,0.005668323819,0.1814404732,0.0,0.1554289514,0.0,0.1876856219,0.0,0.1745668077,0.04202583481,0.1617262527,0.01206644455
1230,30197.5,0.03718445795,0.06779439507,0.1191187833,0.1814441001,0.1554467818,0.1876903305,0.01384596211,0.003076849453,0.03796400758,0.004573101749,0.0980968642,0.094576318,0.1450863328,376.8942384,0.03718445795,0.0,0.06779439507,0.0,0.1191187833,0.0,0.1132162871,0.001273460807,0.008746287862,0.005669438409,0.1814441001,0.0,0.1554467818,0.0,0.1876903305,0.0,0.1745589147,0.04201858912,0.1617251798,0.01206574534
1231,30198.5,0.03718714994,0.06780095872,0.1191208962,0.1814477474,0.1554646107,0.187695059,0.0138461413,0.003076888398,0.03796375258,0.004573096188,0.09809707132,0.09457608546,0.1450861286,376.8931162,0.03718714994,0.0,0.06780095872,0.0,0.1191208962,0.0,0.1132169864,0.001273773791,0.008747689834,0.005670801436,0.1814477474,0.0,0.1554646107,0.0,0.187695059,0.0,0.1745532518,0.04201341376,0.1617246987,0.01206547396
