,0
0,48.622822
1,48.581932
2,48.539783
3,48.512222
4,48.48716
5,48.452576
6,48.417301
7,48.383297
8,48.348656
9,48.312775
10,48.269951
11,48.217793
12,48.185593
13,48.162552
14,48.12785
15,48.093521
16,48.058315
17,48.014984
18,47.974548
19,47.934284
20,47.880165
21,47.846127
22,47.829273
23,47.801556
24,47.780251
25,47.752357
26,47.722424
27,47.690044
28,47.638855
29,47.596252
30,47.565975
31,47.543991
32,47.517471
33,47.482941
34,47.449127
35,47.41785
36,47.399536
37,47.37051
38,47.319538
39,47.288059
40,47.256992
41,47.230129
42,47.205616
43,47.167728
44,47.148472
45,47.125282
46,47.088329
47,47.052296
48,47.033356
49,47.016129
50,46.983055
51,46.948902
52,46.915176
53,46.881439
54,46.853535
55,46.834484
56,46.801159
57,46.772713
58,46.743465
59,46.689716
60,46.661369
61,46.639019
62,46.598988
63,46.56366
64,46.528805
65,46.49213
66,46.463512
67,46.444118
68,46.414173
69,46.376232
70,46.341858
71,46.308254
72,46.273632
73,46.235821
74,46.214523
75,46.184677
76,46.129272
77,46.091644
78,46.062897
79,46.027794
80,45.999111
81,45.979897
82,45.963959
83,45.94125
84,45.908993
85,45.870995
86,45.847439
87,45.817558
88,45.766132
