,0,1,2,3
0,1,4,-1.9401661166971638,123.188555
1,2,22,-2.292587100252832,159.83123
2,3,21,0.06754519848648341,131.88221000000001
3,4,39,-0.0010513346564183259,58.869420000000005
4,5,38,0.8184413071059742,114.60886
5,6,56,0.8533883573752646,124.74865
6,7,74,0.8901298894999702,119.39025000000001
7,8,92,0.9507214884001632,115.95155500000001
8,9,110,1.0704420121072074,123.811825
9,10,128,1.2390935834850396,124.543125
10,11,129,0.9978398054932588,171.831495
11,12,130,-0.9165090525426738,189.17266999999998
12,13,131,-0.3691688218841587,33.699088
13,14,113,-0.8203176242091778,125.75424999999998
14,15,95,-0.24554628096820866,114.44146
15,16,77,0.17676765076298184,123.150265
16,17,59,0.6361549563618144,120.52270999999999
17,18,60,0.23416906721692088,179.36687500000002
18,19,61,-1.0384031209777316,100.50722999999999
19,20,79,-1.5232128996156666,178.18468
20,21,80,-2.314058361294851,196.367685
21,22,98,-0.49210413490660515,39.238651
22,23,99,-1.4649624013605773,77.40417500000001
23,24,117,-2.11704860928341,114.41597
24,25,135,-0.6843564438926055,33.0630015
25,26,134,-0.17901092122748707,159.97949500000001
26,27,152,-0.0,0.0
27,28,151,-0.0,0.0
28,29,150,2.459243737268714,177.354965
29,30,149,2.7219643959734037,117.50037
30,31,167,2.152883675257213,92.072345
31,32,166,1.951730832777165,60.084565000000005
32,33,184,3.8116030223882014,123.45866
33,34,202,3.7201279115346306,115.52733500000001
34,35,220,4.012572620236035,118.50241499999998
35,36,238,3.6060985342487237,97.98052
36,37,239,0.9304407597834407,28.77784
37,38,257,5.328840631864004,172.11559499999998
38,39,258,5.175135580390827,180.65995999999998
39,40,259,0.6974452545934009,37.2122385
40,41,241,3.364529532875818,177.82829499999997
41,42,242,0.14095292754637465,8.0798185
42,43,224,2.67119507960049,161.58066000000002
43,44,206,1.9964343220952454,100.65938
44,45,207,0.5212134577119325,32.621031
45,46,189,2.058581671831302,127.87815
46,47,171,2.3933425513667776,127.87815
47,48,153,2.7630999514570638,121.51783
48,49,135,0.27593751837343566,9.579252
49,50,136,1.3283635068023478,109.65662999999999
50,51,118,1.7524643239012625,119.23588000000001
51,52,100,2.076573888806575,117.161015
52,53,82,2.366566920398608,116.24359
53,54,64,2.7303033332815354,117.275255
54,55,46,2.0876783051588736,75.859215
55,56,47,1.2161152613243695,55.98167
56,57,29,3.97663651642581,174.65988
57,58,11,0.6469829260247004,22.246387
58,59,12,4.0348070659819015,180.17086
59,60,13,2.388132096756487,191.82783
60,61,14,0.052074299658456134,4.3834295
61,62,32,1.564958337890715,150.29879499999998
62,63,50,1.4602051941056726,126.758355
63,64,68,1.407330320690868,117.77058500000001
64,65,86,1.5667019304845216,123.45869
65,66,104,1.7811427981551635,130.37113
66,67,122,0.9922273316309609,67.71478499999999
67,68,121,1.4412990169396351,66.51716
68,69,139,2.9290861302488675,140.725395
69,70,157,2.7341775396436176,121.865445
70,71,175,2.7719715056048346,116.06821
71,72,193,2.968378057804203,116.49053500000001
72,73,211,3.365230470045169,123.13879
73,74,229,4.160922724227755,138.575685
74,75,230,0.2515668439968975,8.8225325
75,76,248,5.295952949107706,197.74616000000003
76,77,249,4.816955219684113,185.72004499999997
77,78,250,1.5908882738624628,74.71645
78,79,232,2.6497827645521026,124.25627
79,80,214,2.6878038014301557,118.68715999999999
80,81,196,1.95808645896315,79.83868
81,82,197,1.2323150428196372,53.16416
82,83,179,1.3501963939648896,57.129690000000004
83,84,178,2.7325194360178813,100.04647500000002
84,85,160,3.524234617096118,123.20603500000001
85,86,142,4.3608735089077495,139.802925
86,87,124,0.8696993983212606,23.226361500000003
87,88,125,5.535005927720021,183.588675
88,89,126,5.125972935573528,172.34537
