,0
0,24.637711
1,31.966246
2,26.376442
3,11.773884
4,22.921772
5,24.94973
6,23.87805
7,23.190311
8,24.762365
9,24.908625
10,34.366299
11,37.834534
12,6.7398176
13,25.15085
14,22.888292
15,24.630053
16,24.104542
17,35.873375
18,20.101446
19,35.636936
20,39.273537
21,7.8477302
22,15.480835
23,22.883194
24,6.6126003
25,31.995899
26,9.4387379
27,35.385513
28,35.470993
29,23.500074
30,18.414469
31,12.016913
32,24.691732
33,23.105467
34,23.700483
35,19.596104
36,5.755568
37,34.423119
38,36.131992
39,7.4424477
40,35.565659
41,1.6159637
42,32.316132
43,20.131876
44,6.5242062
45,25.57563
46,25.57563
47,24.303566
48,1.9158504
49,21.931326
50,23.847176
51,23.432203
52,23.248718
53,23.455051
54,15.171843
55,11.196334
56,34.931976
57,4.4492774
58,36.034172
59,38.365566
60,0.8766859
61,30.059759
62,25.351671
63,23.554117
64,24.691738
65,26.074226
66,13.542957
67,13.303432
68,28.145079
69,24.373089
70,23.213642
71,23.298107
72,24.627758
73,27.715137
74,1.7645065
75,39.549232
76,37.144009
77,14.94329
78,24.851254
79,23.737432
80,15.967736
81,10.632832
82,11.425938
83,20.009295
84,24.641207
85,27.960585
86,4.6452723
87,36.717735
88,34.469074
