,0,1,2,3
0,1,2,-6.523643790777324,0.006601838095969805
1,2,1,6.523643790777324,0.006601838095969805
2,2,3,-4.231056690524492,0.005091432992465737
3,3,2,4.231056690524492,0.005091432992465737
4,3,4,-4.298601889010976,0.005140046654732897
5,4,3,4.298601889010976,0.005140046654732897
6,4,5,-4.297550554354557,0.005139292338745511
7,5,4,4.297550554354557,0.005139292338745511
8,5,6,-5.1159918614605315,0.005705958817298656
9,6,5,5.1159918614605315,0.005705958817298656
10,6,7,-5.969380218835796,0.006259336087787974
11,7,6,5.969380218835796,0.006259336087787974
12,7,8,-6.859510108335766,0.0068037224085214214
13,8,7,6.859510108335766,0.0068037224085214214
14,8,9,-7.81023159673593,0.007354769614819315
15,9,8,7.81023159673593,0.007354769614819315
16,9,10,-8.880673608843138,0.00794398235975775
17,10,9,8.880673608843138,0.00794398235975775
18,10,11,-10.119767192328178,0.008591580008755765
19,11,10,10.119767192328178,0.008591580008755765
20,11,12,-11.117606997821436,0.009090285357443188
21,12,11,11.117606997821436,0.009090285357443188
22,12,13,-10.201097945278763,0.008632943057266864
23,13,12,10.201097945278763,0.008632943057266864
24,13,14,-9.831929123394604,0.008444111695223886
25,14,13,9.831929123394604,0.008444111695223886
26,14,15,-9.011611499185426,0.008014052850760827
27,15,14,9.011611499185426,0.008014052850760827
28,15,16,-8.766065218217218,0.007882310603668407
29,16,15,8.766065218217218,0.007882310603668407
30,16,17,-8.942832868980199,0.007977297607313784
31,17,16,8.942832868980199,0.007977297607313784
32,17,18,-9.578987825342013,0.008313090311971276
33,18,17,9.578987825342013,0.008313090311971276
34,18,19,-9.813156892558935,0.008434434526267614
35,19,18,9.813156892558935,0.008434434526267614
36,19,20,-8.774753771581203,0.007886997242758225
37,20,19,8.774753771581203,0.007886997242758225
38,20,21,-7.2515408719655365,0.007034429887156397
39,21,20,7.2515408719655365,0.007034429887156397
40,21,22,-4.937482510670685,0.005585654488113172
41,22,21,4.937482510670685,0.005585654488113172
42,22,23,-4.44537837576408,0.00524464341128702
43,23,22,4.44537837576408,0.00524464341128702
44,23,24,-2.9804159744035026,0.004126072505311726
45,24,23,2.9804159744035026,0.004126072505311726
46,24,25,-0.8633673651200926,0.001961950757616649
47,25,24,0.8633673651200926,0.001961950757616649
48,25,26,-0.17901092122748707,0.0007633055890720843
49,26,25,0.17901092122748707,0.0007633055890720843
50,26,27,-0.0,0.0
51,27,26,0.0,0.0
52,27,28,-0.0,0.0
53,28,27,0.0,0.0
54,28,29,-0.0,0.0
55,29,28,0.0,0.0
56,29,30,-2.459243737268714,0.0036766447621252767
57,30,29,2.459243737268714,0.0036766447621252767
58,30,31,-5.181208133242118,0.005749490345057133
59,31,30,5.181208133242118,0.005749490345057133
60,31,32,-7.3340918084993305,0.007082368688270812
61,32,31,7.3340918084993305,0.007082368688270812
62,32,33,-9.285822641276496,0.008159488910346598
63,33,32,9.285822641276496,0.008159488910346598
64,33,34,-13.097425663664698,0.010029569477587598
65,34,33,13.097425663664698,0.010029569477587598
66,34,35,-16.817553575199327,0.011652749695597514
67,35,34,16.817553575199327,0.011652749695597514
68,35,36,-20.830126195435362,0.01324908439448692
69,36,35,20.830126195435362,0.01324908439448692
70,36,37,-24.436224729684085,0.014581130341457936
71,37,36,24.436224729684085,0.014581130341457936
72,37,38,-25.366665489467525,0.014911754841442006
73,38,37,25.366665489467525,0.014911754841442006
74,38,39,-30.69550612133153,0.016719204314163155
75,39,38,30.69550612133153,0.016719204314163155
76,39,40,-35.870641701722356,0.018357528598351207
77,40,39,35.870641701722356,0.018357528598351207
78,40,41,-36.56808695631576,0.018570862328946003
79,41,40,36.56808695631576,0.018570862328946003
80,41,42,-39.93261648919158,0.01957795771621954
81,42,41,39.93261648919158,0.01957795771621954
82,42,43,-40.07356941673795,0.019619391898660177
83,43,42,40.07356941673795,0.019619391898660177
84,43,44,-42.74476449633844,0.02039390927980594
85,44,43,42.74476449633844,0.02039390927980594
86,44,45,-44.74119881843369,0.020960193895226853
87,45,44,44.74119881843369,0.020960193895226853
88,45,46,-45.26241227614562,0.02110636010342571
89,46,45,45.26241227614562,0.02110636010342571
90,46,47,-47.320993947976916,0.021677192821901073
91,47,46,47.320993947976916,0.021677192821901073
92,47,48,-49.714336499343695,0.02232850851927221
93,48,47,49.714336499343695,0.02232850851927221
94,48,49,-52.47743645080076,0.023065044279405138
95,49,48,52.47743645080076,0.023065044279405138
96,49,50,-52.7533739691742,0.0231377364841866
97,50,49,52.7533739691742,0.0231377364841866
98,50,51,-54.081737475976546,0.023485570118482894
99,51,50,54.081737475976546,0.023485570118482894
100,51,52,-55.83420179987781,0.02393927055235702
101,52,51,55.83420179987781,0.02393927055235702
102,52,53,-57.91077568868438,0.02446957098714881
103,53,52,57.91077568868438,0.02446957098714881
104,53,54,-60.27734260908299,0.02506473887573593
105,54,53,60.27734260908299,0.02506473887573593
106,54,55,-63.007645942364526,0.02573988950680978
107,55,54,63.007645942364526,0.02573988950680978
108,55,56,-65.0953242475234,0.02624826503810802
109,56,55,65.0953242475234,0.02624826503810802
110,56,57,-66.31143950884777,0.02654139829744157
111,57,56,66.31143950884777,0.02654139829744157
112,57,58,-70.28807602527358,0.027485251752237812
113,58,57,70.28807602527358,0.027485251752237812
114,58,59,-70.93505895129829,0.02763677012785748
115,59,58,70.93505895129829,0.02763677012785748
116,59,60,-74.9698660172802,0.02856950834748571
117,60,59,74.9698660172802,0.02856950834748571
118,60,61,-77.35799811403669,0.029112121782598217
119,61,60,77.35799811403669,0.029112121782598217
120,61,62,-77.41007241369515,0.02912387846725864
121,62,61,77.41007241369515,0.02912387846725864
122,62,63,-78.97503075158586,0.029475732604290615
123,63,62,78.97503075158586,0.029475732604290615
124,63,64,-80.43523594569153,0.029801527855151264
